fetched_at_utc,classification_year,effective_start_date,effective_end_date,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,con_code,con_name,trade_date
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,000921.SZ,海信家电,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,300703.SZ,创源股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,002878.SZ,元隆雅图,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,300860.SZ,锋尚文化,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,002587.SZ,奥拓电子,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,002035.SZ,华帝股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,002739.SZ,万达电影,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,600136.SH,ST明诚,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,300043.SZ,星辉娱乐,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,002342.SZ,巨力索具,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,603189.SH,网达软件,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,600060.SH,海信视像,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,600496.SH,精工钢构,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,600066.SH,宇通客车,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,600941.SH,中国移动,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,300232.SZ,洲明科技,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,002454.SZ,松芝股份,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,688109.SH,品茗科技,20250102
2026-07-07T06:52:29Z,2025,2025-01-01,2025-12-31,20250102,dc_member,BK1105.DC,世界杯,概念板块,,600686.SH,金龙汽车,20250102
