family_id,grid_cell_id,parameter_hash,split,baseline_family,top_1_instrument_removed_tail_lift_against_original_frozen_baseline,top_3_instruments_removed_tail_lift_against_original_frozen_baseline,top_1_instrument_removed_positive_exposure_score_50,top_3_instruments_removed_positive_exposure_score_50,max_instrument_candidate_share,max_instrument_winner_share,max_instrument_month_candidate_share,max_decision_month_candidate_share,topk_positive_exposure_gate,topk_residual_gate,diagnostic_only_flag,blocking_reason
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,original_frozen_conservative,0.7606988779396764,0.7347694161699198,0.02096682689914879,0.011644249793785241,0.01288659793814433,0.0367816091954023,0.0019329896907216496,0.0740979381443299,fail,fail,True,topk_positive_exposure_gate_failed
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,original_frozen_conservative,0.7410940931519352,0.7283151088879335,-0.02918503900783599,-0.033036298429001784,0.006369426751592357,0.022156573116691284,0.0010056989607777405,0.12336573918873617,fail,fail,True,topk_positive_exposure_gate_failed
