family_id,grid_cell_id,parameter_hash,split,baseline_family,curve_scope,horizon_sessions,threshold_return,p_candidate,p_eligible_universe,p_matched_baseline_if_quality_pass,tail_lift_vs_eligible_universe,tail_lift_vs_matched_baseline_if_quality_pass,diagnostic_only_flag,blocking_reason
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,original_frozen_conservative,mfe_threshold,120,0.2,0.6101804123711341,0.5595252017307917,,1.090532491626203,,True,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,original_frozen_conservative,mfe_threshold,120,0.3,0.4722938144329897,0.3944567886796866,,1.1973271293259693,,True,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,original_frozen_conservative,mfe_threshold,120,0.5,0.2802835051546392,0.21044322301485208,,1.3318723270782549,,True,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,original_frozen_conservative,mfe_threshold,120,1.0,0.09407216494845361,0.05958367442404397,,1.5788244994587377,,True,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,original_frozen_conservative,mfe_threshold,120,0.2,0.5333556821991284,0.5595252017307917,,0.9532290601911898,,True,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,original_frozen_conservative,mfe_threshold,120,0.3,0.39322829366409656,0.3944567886796866,,0.9968856030600918,,True,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,original_frozen_conservative,mfe_threshold,120,0.5,0.22695273214884346,0.21044322301485208,,1.078451132317177,,True,
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,original_frozen_conservative,mfe_threshold,120,1.0,0.07743881997988603,0.05958367442404397,,1.2996650630971647,,True,
