family_id,grid_cell_id,parameter_hash,split,row_scope,row_key,instrument_id,decision_date,MFE_120,MAE_20,forward_big_winner_120d,fast_fail_flag,false_repair_flag,diagnostic_only_flag,blocking_reason
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600021_2025-08-22,SH600021,2025-08-22,1.3230994152046787,-0.03801169590643272,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600021_2025-09-08,SH600021,2025-09-08,0.44388914129940926,-0.16674238982280787,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600021_2025-09-23,SH600021,2025-09-23,0.7104413347685685,-0.012917115177610294,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600021_2025-10-24,SH600021,2025-10-24,0.2083650190114068,-0.0874524714828897,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600021_2025-11-10,SH600021,2025-11-10,0.08374558303886936,-0.3159010600706714,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600023_2024-01-26,SH600023,2024-01-26,0.52,-0.021052631578947323,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600023_2024-03-26,SH600023,2024-03-26,0.24913494809688563,-0.02422145328719738,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600023_2024-04-12,SH600023,2024-04-12,0.19338842975206605,-0.10247933884297522,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600025_2024-07-08,SH600025,2024-07-08,0.06986899563318794,-0.04716157205240168,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600025_2024-07-24,SH600025,2024-07-24,0.02941176470588225,-0.08319327731092441,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600026_2024-03-25,SH600026,2024-03-25,0.137191157347204,-0.055266579973992314,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600026_2024-04-12,SH600026,2024-04-12,0.14914586070959257,-0.04402102496714844,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600026_2024-05-30,SH600026,2024-05-30,0.018044237485448145,-0.16938300349243307,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600027_2024-01-29,SH600027,2024-01-29,0.2919708029197079,-0.04379562043795626,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600027_2024-04-11,SH600027,2024-04-11,0.029069767441860517,-0.125,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600030_2024-09-27,SH600030,2024-09-27,0.34189648658859095,-0.0415564790328673,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600030_2024-10-21,SH600030,2024-10-21,0.3278504672897198,-0.013457943925233584,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600030_2024-11-07,SH600030,2024-11-07,0.0,-0.20157657657657668,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600039_2025-04-03,SH600039,2025-04-03,0.22320302648171486,-0.034047919293820894,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600039_2025-04-29,SH600039,2025-04-29,0.15338882282996424,-0.034482758620689724,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600060_2024-04-26,SH600060,2024-04-26,0.06470821754664535,-0.03136165144898784,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600060_2025-04-02,SH600060,2025-04-02,0.02714932126696823,-0.13286713286713292,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600061_2024-09-25,SH600061,2024-09-25,0.3711180124223601,-0.006211180124223614,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600066_2024-01-09,SH600066,2024-01-09,1.0097008892481814,-0.025060630557801056,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600066_2024-01-24,SH600066,2024-01-24,0.9636650868878356,-0.04739336492890989,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600066_2024-03-06,SH600066,2024-03-06,0.58343949044586,-0.04076433121019096,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600066_2024-04-08,SH600066,2024-04-08,0.43399433427762046,-0.008498583569405027,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600066_2024-04-23,SH600066,2024-04-23,0.2933060807358201,-0.025549310168625494,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600066_2024-05-13,SH600066,2024-05-13,0.07336726039016117,-0.11365564037319764,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600066_2025-01-24,SH600066,2025-01-24,0.0015449980687523013,-0.15295480880648904,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600089_2025-10-14,SH600089,2025-10-14,0.6723618090452264,-0.08040201005025116,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600089_2025-11-04,SH600089,2025-11-04,0.5544138253152733,-0.009808500700607237,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600089_2025-11-19,SH600089,2025-11-19,0.429553264604811,-0.08934707903780081,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600095_2025-06-27,SH600095,2025-06-27,0.4104549854791868,-0.06969990319457897,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600095_2025-07-14,SH600095,2025-07-14,0.30789946140035895,-0.06552962298025133,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600111_2025-07-18,SH600111,2025-07-18,0.8693939393939394,-0.029393939393939306,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600111_2025-08-04,SH600111,2025-08-04,0.6929198682766191,-0.024972557628979097,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600111_2025-08-19,SH600111,2025-08-19,0.4020454545454546,0.0,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600111_2025-09-03,SH600111,2025-09-03,0.199433962264151,-0.15000000000000002,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600118_2025-11-12,SH600118,2025-11-12,1.8972789115646256,-0.10317460317460325,True,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600120_2025-02-13,SH600120,2025-02-13,0.025445292620865256,-0.1653944020356235,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600126_2025-02-13,SH600126,2025-02-13,0.472,-0.07699999999999996,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600126_2025-02-28,SH600126,2025-02-28,0.22499999999999987,-0.1725,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600126_2025-04-23,SH600126,2025-04-23,0.05630026809651478,-0.1671134941912421,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600143_2025-02-20,SH600143,2025-02-20,0.2293986636971046,-0.14847809948032664,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600143_2025-03-07,SH600143,2025-03-07,0.4269572235673931,-0.218724778046812,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600143_2025-08-14,SH600143,2025-08-14,0.5435897435897434,-0.043589743589743546,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600143_2025-09-05,SH600143,2025-09-05,0.3392658509454949,-0.03503893214682974,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600143_2025-09-22,SH600143,2025-09-22,0.07696007696007712,-0.09812409812409806,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600160_2024-02-20,SH600160,2024-02-20,0.3278094251683068,-0.04091144484722942,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600160_2024-03-06,SH600160,2024-03-06,0.29038751887267233,-0.06794162053346764,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600160_2024-04-11,SH600160,2024-04-11,0.16333938294010886,-0.06987295825771322,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600160_2025-01-06,SH600160,2025-01-06,0.19117647058823528,-0.03758169934640532,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600161_2025-04-08,SH600161,2025-04-08,0.020586946999562095,-0.1800262812089356,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600171_2024-10-25,SH600171,2024-10-25,0.3137691926696382,-0.05894006934125806,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600171_2024-11-11,SH600171,2024-11-11,0.08709530323757408,-0.1823985408116735,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600171_2024-12-24,SH600171,2024-12-24,0.027473754746481838,-0.2626758990395355,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600176_2024-04-22,SH600176,2024-04-22,0.06843455945252352,-0.07100085543199319,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2024-05-16,SH600183,2024-05-16,0.20416666666666683,-0.014062499999999978,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2024-07-10,SH600183,2024-07-10,0.13954545454545464,-0.2063636363636363,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-01-09,SH600183,2025-01-09,0.35879077167859963,-0.0648369132856006,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-01-24,SH600183,2025-01-24,0.4176734552985848,-0.10907835692095269,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-02-18,SH600183,2025-02-18,0.3521657250470809,-0.19334588826114252,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-07-10,SH600183,2025-07-10,1.2469283787833385,-0.04285286185196269,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-07-25,SH600183,2025-07-25,0.9931253305129559,-0.004230565838180933,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-08-11,SH600183,2025-08-11,0.9141696292534278,-0.001523616048755727,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-08-29,SH600183,2025-08-29,0.45465071401003465,-0.14048629872636054,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-09-18,SH600183,2025-09-18,0.3346317280453257,-0.07542492917847021,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-10-13,SH600183,2025-10-13,0.26752984698167137,-0.09635110139566161,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600183_2025-10-30,SH600183,2025-10-30,0.1569558336929937,-0.26039418788663515,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600188_2024-01-26,SH600188,2024-01-26,0.2233834095362508,-0.02351404310907912,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600188_2024-02-20,SH600188,2024-02-20,0.07520091848450039,-0.10907003444316887,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600208_2025-07-25,SH600208,2025-07-25,0.5382653061224492,-0.030612244897959218,True,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600208_2025-08-25,SH600208,2025-08-25,0.015686274509803866,-0.12941176470588223,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600219_2024-05-30,SH600219,2024-05-30,0.2382352941176471,-0.061764705882352944,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600221_2024-11-04,SH600221,2024-11-04,0.45238095238095233,-0.04166666666666652,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600221_2024-11-20,SH600221,2024-11-20,0.15555555555555567,-0.09444444444444455,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600233_2024-03-15,SH600233,2024-03-15,0.18758815232722137,-0.02538787023977429,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600233_2024-04-02,SH600233,2024-04-02,0.11819389110225753,-0.016600265604249653,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600236_2024-06-20,SH600236,2024-06-20,0.1304964539007092,-0.018439716312056764,False,False,False,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600236_2024-07-05,SH600236,2024-07-05,0.027061855670102997,-0.14948453608247425,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600246_2024-11-01,SH600246,2024-11-01,0.24149659863945572,-0.1947278911564625,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600256_2024-10-23,SH600256,2024-10-23,0.02281879194630876,-0.11275167785234896,False,True,True,False,
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator,SH600276_2025-04-22,SH600276,2025-04-22,0.4581767846549336,-0.04073561400039549,False,False,False,False,
