family_id,grid_cell_id,parameter_hash,split,candidate_n,winner_n,non_winner_n,non_winner_rate,candidate_per_winner,fast_fail_rate,false_repair_rate,MAE_20_p10,MAE_20_p05,burden_comparator_scope,burden_comparator_MAE_20_p10,burden_comparator_MAE_20_p05,mae_abs_worsening,mae_relative_worsening,candidate_per_winner_cap,fast_fail_rate_cap,false_repair_rate_cap,mae_abs_worsening_cap,false_positive_burden_gate,matched_baseline_MAE_20_p10_if_quality_pass,matched_baseline_MAE_20_p05_if_quality_pass,blocking_reason
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,1552,435,1117,0.7197164948453608,3.567816091954023,0.4890463917525773,0.4890463917525773,-0.22875728048534538,-0.2796574324444987,eligible_universe_primary,-0.1360977852126307,-0.1686187539867444,0.09265949527271469,0.6808302951289713,6.0,0.6,0.6,0.02,fail,,,false_positive_burden_gate_failed
B5_recent_high_close_plus_amount_expansion,B5-recent-high-close-plus-amount-expansion__25d72c708fc1,25d72c708fc1c2294d29aa9349cd8e21d0129e335fb0aeb3831d667d6f39df7e,robustness,2983,677,2306,0.7730472678511565,4.406203840472673,0.46530338585316794,0.46530338585316794,-0.20630171990171986,-0.24073685350617016,eligible_universe_primary,-0.1360977852126307,-0.1686187539867444,0.07020393468908917,0.5158345125117717,6.0,0.6,0.6,0.02,fail,,,false_positive_burden_gate_failed
