family_id,grid_cell_id,parameter_hash,split,comparison_scope,candidate_n,eligible_sample_n,threshold_abs_return,right_tail_event,p_candidate_right_tail_MFE120,p_eligible_sample_right_tail_MFE120,right_tail_lift_vs_eligible_sample,left_tail_event,p_candidate_left_tail_MAE20,p_eligible_sample_left_tail_MAE20,left_tail_burden_lift_vs_eligible_sample,diagnostic_only_flag,blocking_reason
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator_vs_equal_size_eligible_universe_baseline_sample,1552,1552,0.05,MFE_120 >= +5%,0.8975515463917526,0.8962628865979382,1.0014378145219267,MAE_20 <= -5%,0.729381443298969,0.49355670103092786,1.4778067885117492,True,equal_size_eligible_sample_visual_readout_not_primary_gate
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator_vs_equal_size_eligible_universe_baseline_sample,1552,1552,0.1,MFE_120 >= +10%,0.7944587628865979,0.7854381443298969,1.0114848236259228,MAE_20 <= -10%,0.4890463917525773,0.20489690721649484,2.3867924528301887,True,equal_size_eligible_sample_visual_readout_not_primary_gate
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator_vs_equal_size_eligible_universe_baseline_sample,1552,1552,0.15,MFE_120 >= +15%,0.6958762886597938,0.6958762886597938,1.0,MAE_20 <= -15%,0.2860824742268041,0.07216494845360824,3.9642857142857144,True,equal_size_eligible_sample_visual_readout_not_primary_gate
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator_vs_equal_size_eligible_universe_baseline_sample,1552,1552,0.2,MFE_120 >= +20%,0.6101804123711341,0.5889175257731959,1.0361050328227572,MAE_20 <= -20%,0.14755154639175258,0.026417525773195876,5.585365853658537,True,equal_size_eligible_sample_visual_readout_not_primary_gate
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator_vs_equal_size_eligible_universe_baseline_sample,1552,1552,0.3,MFE_120 >= +30%,0.4722938144329897,0.4097938144329897,1.1525157232704402,MAE_20 <= -30%,0.03994845360824742,0.004510309278350515,8.857142857142858,True,equal_size_eligible_sample_visual_readout_not_primary_gate
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator_vs_equal_size_eligible_universe_baseline_sample,1552,1552,0.5,MFE_120 >= +50%,0.2802835051546392,0.22487113402061856,1.2464183381088825,MAE_20 <= -50%,0.0,0.0,,True,equal_size_eligible_sample_visual_readout_not_primary_gate
B2_relative_strength_breakout,B2-relative-strength-breakout__182b3d0f30f5,182b3d0f30f5c407544f209b2597ca6959a1ad8e8f94d6957345c7931da6e1a2,robustness,candidate_primary_denominator_vs_equal_size_eligible_universe_baseline_sample,1552,1552,1.0,MFE_120 >= +100%,0.09407216494845361,0.0625,1.5051546391752577,MAE_20 <= -100%,0.0,0.0,,True,equal_size_eligible_sample_visual_readout_not_primary_gate
