arm_id,fold,complete_day_n,topk_n,cumulative_gross_close_to_close_return,annualized_gross_close_to_close_return,annualized_sharpe_no_risk_free,mean_top30_minus_equal_weight,positive_day_rate,status,reason
M1_LIGHTGBM_ALPHA158,validation_late,103,30,-0.051176983367992035,-0.12061046380423623,-0.673350217712594,0.0005381815889911963,0.4854368932038835,pass,
M3_GATED_DUAL_PATH_LSTM,validation_late,103,30,-0.014114017620748043,-0.03417960512510554,-0.08477462942676432,0.0009265769385613765,0.44660194174757284,pass,
R2_REAKA_DIFFUSION,validation_late,103,30,-0.1414530831343297,-0.3114318118464401,-2.8228144981255974,-0.0004552674240035295,0.44660194174757284,pass,
