horizon,split,fold_id,instrument_id,instrument_high_minus_low_spread,within_stock_rankIC,valid_signal_count
H3,train_oof_unseen,aggregate,SH600362,0.008575197512062704,0.061943475320570145,662
H3,train_oof_unseen,aggregate,SH600703,0.006708118595984117,0.07984948996055236,835
H3,train_oof_unseen,aggregate,SH600900,0.001621667815473204,0.02171501462490928,948
H3,train_oof_unseen,aggregate,SH601628,-0.00017683802010335856,0.05625232701678753,962
H3,train_oof_unseen,aggregate,SH601668,0.013180456738713263,0.0907971266676361,962
H3,train_oof_unseen,aggregate,SH601688,0.0006200412945100843,0.07200756490688205,962
H3,train_oof_unseen,aggregate,SH601808,0.0023337593348312455,0.006205062160687516,691
H3,train_oof_unseen,aggregate,SH601985,-0.002298987095985054,0.023234283345993242,962
H3,train_oof_unseen,aggregate,SZ000166,-0.004277368596814881,0.09128010429752853,962
H3,train_oof_unseen,aggregate,SZ000538,-0.0014774560003332502,-0.020119514289442114,902
H3,train_oof_unseen,aggregate,SZ000725,-0.004839370405303549,-0.002649054504081603,962
H3,train_oof_unseen,aggregate,SZ000776,-0.003386961454872232,0.056363877784132224,962
H3,train_oof_unseen,aggregate,SZ000895,0.0024330521467537045,0.02143209096541618,941
H3,train_oof_unseen,aggregate,SZ002352,-0.002923230237011926,-0.006039231671822381,959
H3,train_oof_unseen,aggregate,SZ002736,-0.00651342419857172,0.05962046404636283,962
H3,train_oof_unseen,aggregate,SZ002475,0.0009844576679731685,-0.001842307556556486,960
H3,train_oof_unseen,aggregate,SH601009,0.00013848278497033544,0.03890325946081288,958
H3,train_oof_unseen,aggregate,SH601377,0.01735298894457758,0.16896792196124058,339
H3,train_oof_unseen,aggregate,SZ002044,0.011212148676905103,0.03028551170044888,446
H3,train_oof_unseen,aggregate,SZ002493,0.00391605186545396,0.029408427566076905,954
H3,train_oof_unseen,aggregate,SH601919,-0.002801809651073984,0.008415488469492612,721
H3,train_oof_unseen,aggregate,SZ000768,0.0073994613969804585,0.05726013825885844,353
H3,train_oof_unseen,aggregate,SH600809,0.014427655805936827,0.07893187494564165,681
H3,train_oof_unseen,aggregate,SH600332,0.015744352769886075,0.08554933024913895,612
H3,train_oof_unseen,aggregate,SH601600,0.0021518734473379474,0.04797705367632679,782
H3,train_oof_unseen,aggregate,SH603259,-0.00044897534335594687,0.03626280719213148,734
H3,train_oof_unseen,aggregate,SH601066,0.012688841401260625,0.13069568286700564,704
H3,train_oof_unseen,aggregate,SH600570,0.015982126810608226,0.12384006146935446,647
H3,train_oof_unseen,aggregate,SZ002555,0.0320369826438518,0.11520206657226,358
H3,train_oof_unseen,aggregate,SZ003816,0.006098912641600783,0.09204039132088694,414
H3,train_oof_unseen,aggregate,SH601100,0.004743946243926474,0.06161305807478443,399
H3,train_oof_unseen,aggregate,SZ002410,0.023493963008556423,0.15890807673254248,392
H3,train_oof_unseen,aggregate,SZ002179,0.041954379855641176,0.21507663586002596,300
H3,train_oof_unseen,aggregate,SH600011,-0.0009978982372689125,0.05174708400810154,962
H3,train_oof_unseen,aggregate,SH600016,0.0037177718513447785,0.0337699273175162,962
H3,train_oof_unseen,aggregate,SH600019,-0.001040764367471038,0.01232325771201895,962
H3,train_oof_unseen,aggregate,SH600104,0.00608949859737756,0.08008228341857955,962
H3,train_oof_unseen,aggregate,SH600115,0.009858920479280052,0.07589722431225746,962
H3,train_oof_unseen,aggregate,SH600383,0.007505431597426281,0.0895239588157563,644
H3,train_oof_unseen,aggregate,SH600519,0.00402221587043748,0.06677054881802616,962
H3,train_oof_unseen,aggregate,SH600606,0.0024738027134813606,0.10837947999121574,955
H3,train_oof_unseen,aggregate,SH600660,-0.004570767986886897,0.00038304293719055335,924
H3,train_oof_unseen,aggregate,SH600741,-5.866370099148971e-05,-0.0050066870150946964,962
H3,train_oof_unseen,aggregate,SH601018,0.005349937609539601,0.046917937279543256,688
H3,train_oof_unseen,aggregate,SH601169,0.006484463084787624,0.1051111144666246,962
H3,train_oof_unseen,aggregate,SH601288,0.004293742278604211,0.06613398115211523,962
H3,train_oof_unseen,aggregate,SH601318,0.005124342208255477,0.09732776339862508,962
H3,train_oof_unseen,aggregate,SH601669,-0.005791735360734379,0.03959095226158014,962
H3,train_oof_unseen,aggregate,SH601727,0.005905709849518003,0.07352894918149398,914
H3,train_oof_unseen,aggregate,SH601888,0.0036326170350281803,0.020220488289022735,962
H3,train_oof_unseen,aggregate,SH601899,0.006613666122368977,0.026704999503979077,958
H3,train_oof_unseen,aggregate,SZ000617,0.009399929702107344,0.11813552618019746,962
H3,train_oof_unseen,aggregate,SZ001979,0.001837091222098494,0.08407653427774738,954
H3,train_oof_unseen,aggregate,SZ002202,0.00302943831376686,0.027574908988381816,494
H3,train_oof_unseen,aggregate,SZ002241,0.0011190888735746387,0.04365408549636059,529
H3,train_oof_unseen,aggregate,SZ002304,0.0049039309328713,0.01301596833996234,962
H3,train_oof_unseen,aggregate,SZ002594,-0.0069862777275450025,-0.04412937261755315,962
H3,train_oof_unseen,aggregate,SZ000002,0.010900316912157742,0.08806613030833724,960
H3,train_oof_unseen,aggregate,SZ000651,0.009102704029111213,0.11355823045835767,952
H3,train_oof_unseen,aggregate,SH603833,0.016428943957595244,0.14898227480626217,462
H3,train_oof_unseen,aggregate,SH601933,0.0006437866231370207,0.03296699708761238,814
H3,train_oof_unseen,aggregate,SH601633,-0.009299199620756359,-0.021288463566371218,949
H3,train_oof_unseen,aggregate,SH601360,0.012761117008135207,0.0843161637020449,863
H3,train_oof_unseen,aggregate,SH601138,0.021051646851055476,0.17034917934520596,711
H3,train_oof_unseen,aggregate,SZ000661,0.016963735266203366,0.08325816946727885,635
H3,train_oof_unseen,aggregate,SH601319,0.0155958246950788,0.14275524613040047,603
H3,train_oof_unseen,aggregate,SH600183,0.00013331459590378405,0.132514502185401,518
H3,train_oof_unseen,aggregate,SZ002600,0.03298806288279565,0.1252608995754912,458
H3,train_oof_unseen,aggregate,SH603986,0.026372649561472283,0.11866998828439387,492
H3,train_oof_unseen,aggregate,SH600745,0.007933363021726935,0.04944580502202469,475
H3,train_oof_unseen,aggregate,SZ002050,0.026610418057767645,0.13391224148442263,425
H3,train_oof_unseen,aggregate,SZ000157,-0.008942187996694825,-0.03649092069979014,400
H3,train_oof_unseen,aggregate,SH600845,-0.0024485889181938103,0.0462574416610794,415
H3,train_oof_unseen,aggregate,SH603369,0.0237329987514521,0.10479250860928778,331
H3,train_oof_unseen,aggregate,SH600010,-0.008871098586949452,0.04883589585331136,917
H3,train_oof_unseen,aggregate,SH600663,-0.00032779891624930236,0.07358420522278951,473
H3,train_oof_unseen,aggregate,SH600837,-0.0055836963374140255,0.04825653283877947,962
H3,train_oof_unseen,aggregate,SH600893,0.009837417655544632,0.05202175463007776,798
H3,train_oof_unseen,aggregate,SH600958,-0.007961543010855632,0.050646964662658354,962
H3,train_oof_unseen,aggregate,SH600999,0.00313548668246672,0.05287705545331516,953
H3,train_oof_unseen,aggregate,SH601006,0.006427242126469779,0.042580721700066486,962
H3,train_oof_unseen,aggregate,SH601111,0.012676515822850957,0.10130029813013562,961
H3,train_oof_unseen,aggregate,SH601186,0.012250305824908408,0.14359170211780292,962
H3,train_oof_unseen,aggregate,SH601211,0.0007944181586650185,0.06815734436591916,962
H3,train_oof_unseen,aggregate,SH601229,0.00598443763068574,0.07952019309047349,962
H3,train_oof_unseen,aggregate,SH601328,0.007009765929783857,0.07930958481154474,962
H3,train_oof_unseen,aggregate,SH601336,0.012205728799516107,0.09831841332781083,962
H3,train_oof_unseen,aggregate,SH601398,0.004776325907710637,0.07866355827825099,962
H3,train_oof_unseen,aggregate,SH601607,-0.0026806600659661094,-0.008898822894647739,882
H3,train_oof_unseen,aggregate,SH601618,0.006156737516684727,0.09761708844589823,961
H3,train_oof_unseen,aggregate,SH601788,-0.0010151713126973355,0.1500619799938431,763
H3,train_oof_unseen,aggregate,SH601857,0.00866136833445669,0.09444813167120056,962
H3,train_oof_unseen,aggregate,SH601877,0.01001273956095304,0.10708051749869973,759
H3,train_oof_unseen,aggregate,SH601991,0.007485915228766507,0.0730788844586396,441
H3,train_oof_unseen,aggregate,SH603799,0.0272065779515612,0.10422376730961137,383
H3,train_oof_unseen,aggregate,SH603993,0.009520494271217603,0.03294531146796419,962
H3,train_oof_unseen,aggregate,SZ000001,0.008209652462240638,0.0786533064658493,962
H3,train_oof_unseen,aggregate,SZ000069,-0.004338700339583998,0.02917530959717812,846
H3,train_oof_unseen,aggregate,SZ000338,0.004686810529554996,0.07289461357254758,962
H3,train_oof_unseen,aggregate,SZ000963,0.01749858198351671,0.10077031568201401,443
H3,train_oof_unseen,aggregate,SZ002027,-0.0039047173289112665,-0.003104313275604663,962
H3,train_oof_unseen,aggregate,SZ002142,0.007945030643925016,0.09053901657849008,953
H3,train_oof_unseen,aggregate,SZ002024,0.006993735493559189,0.05921439583655462,851
H3,train_oof_unseen,aggregate,SZ002466,0.02644602011067603,0.1254570282498585,328
H3,train_oof_unseen,aggregate,SH600406,0.010196071203769985,0.09688386420784356,937
H3,train_oof_unseen,aggregate,SZ002032,0.00268828385935913,0.04128056520119561,556
H3,train_oof_unseen,aggregate,SH600377,0.001222588304810928,0.0810709672771883,306
H3,train_oof_unseen,aggregate,SH603160,0.002077064224963281,-0.00632703085303603,530
H3,train_oof_unseen,aggregate,SH603501,0.012668419491459311,0.06177116330911117,530
H3,train_oof_unseen,aggregate,SZ002916,0.01825060393127878,0.062244439407820776,366
H3,train_oof_unseen,aggregate,SZ002007,0.00774658140506422,0.10268449130174187,459
H3,train_oof_unseen,aggregate,SZ002001,0.014593286305388847,0.09038462540503503,443
H3,train_oof_unseen,aggregate,SZ002371,0.007147630400527538,0.04101361956509989,440
H3,train_oof_unseen,aggregate,SZ002271,0.01779433994632733,0.1296240829180085,392
H3,train_oof_unseen,aggregate,SH600150,0.0007870452524373166,0.04174234696328858,390
H3,train_oof_unseen,aggregate,SH600926,0.01812584882374228,0.14428371771557427,367
H3,train_oof_unseen,aggregate,SZ002129,-0.003025924668299709,0.007330903107221909,365
H3,train_oof_unseen,aggregate,SZ002812,0.06801427047381545,0.1711437329619668,345
H3,train_oof_unseen,aggregate,SH601658,0.02421245174887765,0.11931879233062243,344
H3,train_oof_unseen,aggregate,SH600763,0.008399386289873946,-0.012062130457170476,332
H3,train_oof_unseen,aggregate,SH600584,0.026067177191072363,0.16715837545252601,331
H3,train_oof_unseen,aggregate,SZ002049,0.01578685620349484,0.19197621816378646,330
H3,train_oof_unseen,aggregate,SH603195,0.02110280039373339,0.14466856164023092,309
H3,train_oof_unseen,aggregate,SH600009,0.0067770556666526165,0.05860968934618865,948
H3,train_oof_unseen,aggregate,SH600018,0.0008303611647650106,0.05244459432154091,962
H3,train_oof_unseen,aggregate,SH600029,0.013022976130046835,0.116205583945829,962
H3,train_oof_unseen,aggregate,SH600276,0.013396955421395877,0.11116789911070761,962
H3,train_oof_unseen,aggregate,SH600340,0.022377721068811217,0.1338942327603917,718
H3,train_oof_unseen,aggregate,SH600547,0.005448248328906942,0.029004200384831015,861
H3,train_oof_unseen,aggregate,SH600690,0.0021775069400506728,0.04376725955298637,960
H3,train_oof_unseen,aggregate,SH600887,0.0047843633278615355,0.11662904221624727,962
H3,train_oof_unseen,aggregate,SH600919,0.0013341899021239287,0.014494927832077406,953
H3,train_oof_unseen,aggregate,SH601166,-0.0026894126666256045,0.03870671226465437,962
H3,train_oof_unseen,aggregate,SH601601,0.013202948272848018,0.10176129789482347,962
H3,train_oof_unseen,aggregate,SH601766,-0.0005256870958331836,0.07569157626356134,962
H3,train_oof_unseen,aggregate,SH601800,0.00781757172107093,0.10878601075456915,962
H3,train_oof_unseen,aggregate,SH601898,-0.0006332608418005755,0.07160968461105179,948
H3,train_oof_unseen,aggregate,SH601901,0.01971922140964172,0.15504860100847112,823
H3,train_oof_unseen,aggregate,SH601998,0.005265364659694101,0.06520171307122503,962
H3,train_oof_unseen,aggregate,SZ000333,0.015057058953517551,0.12496109446531434,909
H3,train_oof_unseen,aggregate,SZ000568,1.4435067037623425e-06,-0.03639653140704025,962
H3,train_oof_unseen,aggregate,SZ000625,-0.0032490767507548472,-0.025982747016046522,453
H3,train_oof_unseen,aggregate,SZ000858,0.003891919784059264,0.03285284521942815,962
H3,train_oof_unseen,aggregate,SZ000938,0.00013525554209632175,0.045753717410683965,907
H3,train_oof_unseen,aggregate,SZ002236,0.010833056558574968,0.06760643210181135,662
H3,train_oof_unseen,aggregate,SZ002415,-0.0020511855943761968,0.015885644351361656,960
H3,train_oof_unseen,aggregate,SZ002714,-0.00910658765930174,-0.030329161801999602,908
H3,train_oof_unseen,aggregate,SH601155,0.014489894605171708,0.07962555957901772,955
H3,train_oof_unseen,aggregate,SZ002460,0.0059598244906186384,0.04345111299969963,488
H3,train_oof_unseen,aggregate,SZ000100,0.0036273046520239483,0.049382266640192365,521
H3,train_oof_unseen,aggregate,SH600050,0.01327444283372202,0.14174261131414495,931
H3,train_oof_unseen,aggregate,SH600588,0.013042609818633612,0.07025461647115731,759
H3,train_oof_unseen,aggregate,SH600436,0.006846557484704591,0.03679997162783557,846
H3,train_oof_unseen,aggregate,SH601989,-0.0018719382600342759,0.005303890463374376,881
H3,train_oof_unseen,aggregate,SH600886,0.00880826211439462,0.08233880864548969,809
H3,train_oof_unseen,aggregate,SH600309,0.0059191511258592355,0.04815481111471364,835
H3,train_oof_unseen,aggregate,SH600025,-0.0006399490361024048,-0.00012256685638994657,809
H3,train_oof_unseen,aggregate,SZ000876,-0.0006835619877431157,-0.0004975232803021632,650
H3,train_oof_unseen,aggregate,SH600438,0.0006366400595942444,-0.024682109913346757,585
H3,train_oof_unseen,aggregate,SH600989,0.010038731257022922,0.03424719096868886,485
H3,train_oof_unseen,aggregate,SH603806,0.039893647229996464,0.1842249465484221,307
H3,train_oof_unseen,0,SH600015,0.0030935320762740235,0.04207685162933981,962
H3,train_oof_unseen,0,SH600028,0.015890726429227564,0.16243721536365924,962
H3,train_oof_unseen,0,SH600188,0.015206064734703595,0.13894342379475072,544
H3,train_oof_unseen,0,SH600585,0.011008886957849642,0.09161806205580944,962
H3,train_oof_unseen,0,SH601012,-0.0013847345993866292,0.01736090375730994,822
H3,train_oof_unseen,0,SH601225,0.003779087047153952,0.07031081031186147,962
H3,train_oof_unseen,0,SH601238,0.002495258477066827,0.10440733377894122,962
H3,train_oof_unseen,0,SH601390,0.01234387626110743,0.1402815482595571,882
H3,train_oof_unseen,0,SH601818,-0.00016054792033458234,0.07471546707566788,962
H3,train_oof_unseen,0,SH601881,9.428398158867896e-05,0.09832658157992097,962
H3,train_oof_unseen,0,SH601939,0.007685049153736494,0.0971918171890405,962
H3,train_oof_unseen,0,SH601988,0.0029398057788428064,0.048338631745636046,962
H3,train_oof_unseen,0,SH603288,-2.0974976602518357e-05,-0.024723278125910454,962
H3,train_oof_unseen,0,SZ000063,0.003180867532526227,0.08246717660119898,917
H3,train_oof_unseen,0,SZ002120,0.0164896698881521,0.08185186690282742,763
H3,train_oof_unseen,0,SZ002230,0.005378443858966675,0.06728146731947401,939
H3,train_oof_unseen,0,SH600600,0.00660672547751059,0.06582262779967413,823
H3,train_oof_unseen,0,SH601088,0.009003060187127623,0.1072999179943535,922
H3,train_oof_unseen,0,SH600346,0.0077452608461001035,0.06583183142122233,908
H3,train_oof_unseen,0,SH600760,0.010880957548072563,0.09504339411631164,382
H3,train_oof_unseen,0,SZ002602,-0.012882732809189631,-0.05142554967348239,475
H3,train_oof_unseen,0,SZ002607,0.006197014955645414,0.06390665594992138,661
H3,train_oof_unseen,0,SZ000596,0.006961664272020492,0.07426760517458758,640
H3,train_oof_unseen,0,SZ002938,0.016491496312759656,0.09768380283617106,640
H3,train_oof_unseen,0,SZ002841,0.008382007422031436,0.09420561418016798,524
H3,train_oof_unseen,0,SZ002311,0.007212393756699301,0.021930746660692,507
H3,train_oof_unseen,0,SZ000708,0.010769378524137499,0.05987189347802524,502
H3,train_oof_unseen,0,SH601236,0.00023460320469372888,0.07299001792709305,360
H3,train_oof_unseen,0,SH601698,0.028026962178151794,0.11575896297757428,435
H3,train_oof_unseen,0,SH601916,0.0033080491014012134,0.16037456795316482,354
H3,train_oof_unseen,0,SZ002821,-0.0013324871195941352,-0.03929185705053555,349
H3,train_oof_unseen,0,SH603899,-0.0066889885486897584,-0.07176852426651337,334
H3,train_oof_unseen,0,SZ002414,-0.0019977383879944436,0.013088397512103084,326
H3,train_oof_unseen,0,SH601816,0.030550421048473376,0.17450410890456003,318
H3,train_oof_unseen,1,SH600000,0.0038271683898138988,0.04411639207810438,962
H3,train_oof_unseen,1,SH600023,-0.001544335952534007,0.026437717341991965,622
H3,train_oof_unseen,1,SH600030,-0.0024446970800361834,0.0645879104535876,947
H3,train_oof_unseen,1,SH600031,0.0052895637998944655,0.06879341736463189,962
H3,train_oof_unseen,1,SH600036,0.0033433320185827712,0.06279827725631676,962
H3,train_oof_unseen,1,SH600048,0.017002587052238657,0.1554627570078271,962
H3,train_oof_unseen,1,SH600061,0.00147837667718772,0.09954357470442558,737
H3,train_oof_unseen,1,SH600196,-0.003320238549513461,0.009487876499099641,962
H3,train_oof_unseen,1,SH600362,0.008575197512062704,0.061943475320570145,662
H3,train_oof_unseen,1,SH600703,0.006708118595984117,0.07984948996055236,835
H3,train_oof_unseen,1,SH600900,0.001621667815473204,0.02171501462490928,948
H3,train_oof_unseen,1,SH601628,-0.00017683802010335856,0.05625232701678753,962
H3,train_oof_unseen,1,SH601668,0.013180456738713263,0.0907971266676361,962
H3,train_oof_unseen,1,SH601688,0.0006200412945100843,0.07200756490688205,962
H3,train_oof_unseen,1,SH601808,0.0023337593348312455,0.006205062160687516,691
H3,train_oof_unseen,1,SH601985,-0.002298987095985054,0.023234283345993242,962
H3,train_oof_unseen,1,SZ000166,-0.004277368596814881,0.09128010429752853,962
H3,train_oof_unseen,1,SZ000538,-0.0014774560003332502,-0.020119514289442114,902
H3,train_oof_unseen,1,SZ000725,-0.004839370405303549,-0.002649054504081603,962
H3,train_oof_unseen,1,SZ000776,-0.003386961454872232,0.056363877784132224,962
H3,train_oof_unseen,1,SZ000895,0.0024330521467537045,0.02143209096541618,941
H3,train_oof_unseen,1,SZ002352,-0.002923230237011926,-0.006039231671822381,959
H3,train_oof_unseen,1,SZ002736,-0.00651342419857172,0.05962046404636283,962
H3,train_oof_unseen,1,SZ002475,0.0009844576679731685,-0.001842307556556486,960
H3,train_oof_unseen,1,SH601009,0.00013848278497033544,0.03890325946081288,958
H3,train_oof_unseen,1,SH601377,0.01735298894457758,0.16896792196124058,339
H3,train_oof_unseen,1,SZ002044,0.011212148676905103,0.03028551170044888,446
H3,train_oof_unseen,1,SZ002493,0.00391605186545396,0.029408427566076905,954
H3,train_oof_unseen,1,SH601919,-0.002801809651073984,0.008415488469492612,721
H3,train_oof_unseen,1,SZ000768,0.0073994613969804585,0.05726013825885844,353
H3,train_oof_unseen,1,SH600809,0.014427655805936827,0.07893187494564165,681
H3,train_oof_unseen,1,SH600332,0.015744352769886075,0.08554933024913895,612
H3,train_oof_unseen,1,SH601600,0.0021518734473379474,0.04797705367632679,782
H3,train_oof_unseen,1,SH603259,-0.00044897534335594687,0.03626280719213148,734
H3,train_oof_unseen,1,SH601066,0.012688841401260625,0.13069568286700564,704
H3,train_oof_unseen,1,SH600570,0.015982126810608226,0.12384006146935446,647
H3,train_oof_unseen,1,SZ002555,0.0320369826438518,0.11520206657226,358
H3,train_oof_unseen,1,SZ003816,0.006098912641600783,0.09204039132088694,414
H3,train_oof_unseen,1,SH601100,0.004743946243926474,0.06161305807478443,399
H3,train_oof_unseen,1,SZ002410,0.023493963008556423,0.15890807673254248,392
H3,train_oof_unseen,1,SZ002179,0.041954379855641176,0.21507663586002596,300
H3,train_oof_unseen,2,SH600011,-0.0009978982372689125,0.05174708400810154,962
H3,train_oof_unseen,2,SH600016,0.0037177718513447785,0.0337699273175162,962
H3,train_oof_unseen,2,SH600019,-0.001040764367471038,0.01232325771201895,962
H3,train_oof_unseen,2,SH600104,0.00608949859737756,0.08008228341857955,962
H3,train_oof_unseen,2,SH600115,0.009858920479280052,0.07589722431225746,962
H3,train_oof_unseen,2,SH600383,0.007505431597426281,0.0895239588157563,644
H3,train_oof_unseen,2,SH600519,0.00402221587043748,0.06677054881802616,962
H3,train_oof_unseen,2,SH600606,0.0024738027134813606,0.10837947999121574,955
H3,train_oof_unseen,2,SH600660,-0.004570767986886897,0.00038304293719055335,924
H3,train_oof_unseen,2,SH600741,-5.866370099148971e-05,-0.0050066870150946964,962
H3,train_oof_unseen,2,SH601018,0.005349937609539601,0.046917937279543256,688
H3,train_oof_unseen,2,SH601169,0.006484463084787624,0.1051111144666246,962
H3,train_oof_unseen,2,SH601288,0.004293742278604211,0.06613398115211523,962
H3,train_oof_unseen,2,SH601318,0.005124342208255477,0.09732776339862508,962
H3,train_oof_unseen,2,SH601669,-0.005791735360734379,0.03959095226158014,962
H3,train_oof_unseen,2,SH601727,0.005905709849518003,0.07352894918149398,914
H3,train_oof_unseen,2,SH601888,0.0036326170350281803,0.020220488289022735,962
H3,train_oof_unseen,2,SH601899,0.006613666122368977,0.026704999503979077,958
H3,train_oof_unseen,2,SZ000617,0.009399929702107344,0.11813552618019746,962
H3,train_oof_unseen,2,SZ001979,0.001837091222098494,0.08407653427774738,954
H3,train_oof_unseen,2,SZ002202,0.00302943831376686,0.027574908988381816,494
H3,train_oof_unseen,2,SZ002241,0.0011190888735746387,0.04365408549636059,529
H3,train_oof_unseen,2,SZ002304,0.0049039309328713,0.01301596833996234,962
H3,train_oof_unseen,2,SZ002594,-0.0069862777275450025,-0.04412937261755315,962
H3,train_oof_unseen,2,SZ000002,0.010900316912157742,0.08806613030833724,960
H3,train_oof_unseen,2,SZ000651,0.009102704029111213,0.11355823045835767,952
H3,train_oof_unseen,2,SH603833,0.016428943957595244,0.14898227480626217,462
H3,train_oof_unseen,2,SH601933,0.0006437866231370207,0.03296699708761238,814
H3,train_oof_unseen,2,SH601633,-0.009299199620756359,-0.021288463566371218,949
H3,train_oof_unseen,2,SH601360,0.012761117008135207,0.0843161637020449,863
H3,train_oof_unseen,2,SH601138,0.021051646851055476,0.17034917934520596,711
H3,train_oof_unseen,2,SZ000661,0.016963735266203366,0.08325816946727885,635
H3,train_oof_unseen,2,SH601319,0.0155958246950788,0.14275524613040047,603
H3,train_oof_unseen,2,SH600183,0.00013331459590378405,0.132514502185401,518
H3,train_oof_unseen,2,SZ002600,0.03298806288279565,0.1252608995754912,458
H3,train_oof_unseen,2,SH603986,0.026372649561472283,0.11866998828439387,492
H3,train_oof_unseen,2,SH600745,0.007933363021726935,0.04944580502202469,475
H3,train_oof_unseen,2,SZ002050,0.026610418057767645,0.13391224148442263,425
H3,train_oof_unseen,2,SZ000157,-0.008942187996694825,-0.03649092069979014,400
H3,train_oof_unseen,2,SH600845,-0.0024485889181938103,0.0462574416610794,415
H3,train_oof_unseen,2,SH603369,0.0237329987514521,0.10479250860928778,331
H3,train_oof_unseen,3,SH600010,-0.008871098586949452,0.04883589585331136,917
H3,train_oof_unseen,3,SH600663,-0.00032779891624930236,0.07358420522278951,473
H3,train_oof_unseen,3,SH600837,-0.0055836963374140255,0.04825653283877947,962
H3,train_oof_unseen,3,SH600893,0.009837417655544632,0.05202175463007776,798
H3,train_oof_unseen,3,SH600958,-0.007961543010855632,0.050646964662658354,962
H3,train_oof_unseen,3,SH600999,0.00313548668246672,0.05287705545331516,953
H3,train_oof_unseen,3,SH601006,0.006427242126469779,0.042580721700066486,962
H3,train_oof_unseen,3,SH601111,0.012676515822850957,0.10130029813013562,961
H3,train_oof_unseen,3,SH601186,0.012250305824908408,0.14359170211780292,962
H3,train_oof_unseen,3,SH601211,0.0007944181586650185,0.06815734436591916,962
H3,train_oof_unseen,3,SH601229,0.00598443763068574,0.07952019309047349,962
H3,train_oof_unseen,3,SH601328,0.007009765929783857,0.07930958481154474,962
H3,train_oof_unseen,3,SH601336,0.012205728799516107,0.09831841332781083,962
