horizon,split,fold_id,h3_full_daily_mean_spread,h3_full_daily_median_spread,h3_full_daily_pooled_high_minus_low_spread,h3_full_daily_positive_date_share,h3_full_daily_valid_signal_date_count,h3_full_daily_event_count,h3_full_daily_raw_full_valid_instrument_count,h3_full_daily_valid_instrument_count,h3_full_daily_full_valid_instrument_count,h3_full_daily_partial_event_only_instrument_count,h3_full_daily_positive_instrument_count,h3_full_daily_positive_instrument_share,h3_full_daily_within_stock_rankIC_median,h3_full_daily_decile_monotonicity_score,h3_full_daily_middle_state_violently_inverted_flag,h5_full_daily_mean_spread,h5_full_daily_median_spread,h5_full_daily_pooled_high_minus_low_spread,h5_full_daily_positive_date_share,h5_full_daily_valid_signal_date_count,h5_full_daily_event_count,h5_full_daily_raw_full_valid_instrument_count,h5_full_daily_valid_instrument_count,h5_full_daily_full_valid_instrument_count,h5_full_daily_partial_event_only_instrument_count,h5_full_daily_positive_instrument_count,h5_full_daily_positive_instrument_share,h5_full_daily_within_stock_rankIC_median,h5_full_daily_decile_monotonicity_score,h5_full_daily_middle_state_violently_inverted_flag,h10_full_daily_mean_spread,h10_full_daily_median_spread,h10_full_daily_pooled_high_minus_low_spread,h10_full_daily_positive_date_share,h10_full_daily_valid_signal_date_count,h10_full_daily_event_count,h10_full_daily_raw_full_valid_instrument_count,h10_full_daily_valid_instrument_count,h10_full_daily_full_valid_instrument_count,h10_full_daily_partial_event_only_instrument_count,h10_full_daily_positive_instrument_count,h10_full_daily_positive_instrument_share,h10_full_daily_within_stock_rankIC_median,h10_full_daily_decile_monotonicity_score,h10_full_daily_middle_state_violently_inverted_flag
H3,train_oof_unseen,aggregate,0.0036850811393768397,0.0020229844675977047,0.0054836124803232,0.5396825396825397,819.0,163436.0,204.0,203.0,203.0,74.0,156.0,0.7684729064039408,0.06815734436591916,0.9999999999999999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,validation_oof_unseen,aggregate,0.0027085009028548356,0.002895857590095399,0.003358631866739694,0.559748427672956,477.0,105243.0,244.0,242.0,242.0,14.0,167.0,0.6900826446280992,0.05514037717245181,0.8909090909090909,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3,robustness_oof_unseen,aggregate,0.0021799805673683986,0.001724728716003491,0.004661821668217651,0.5450346420323325,433.0,103649.0,234.0,232.0,232.0,19.0,176.0,0.7586206896551724,0.06386157446779983,0.7212121212121211,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
