metric,recomputed_value,reported_reference_value,difference,reconciliation_status,reference_source
canonical_events,6820.0,6820.0,0.0,match_or_rounding,08 config reported_reference from 07 report/table; not used as computation input
before_first_50pct_any_recall,0.7111913357400722,0.711,0.0001913357400722404,match_or_rounding,08 config reported_reference from 07 report/table; not used as computation input
before_first_50pct_bridge_recall,0.32556270096463025,0.326,-0.0004372990353697648,match_or_rounding,08 config reported_reference from 07 report/table; not used as computation input
