candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,episode_split,market_regime_bucket,window,denominator_episodes,e1_only_captured_episodes,candidate_captured_episodes,e1_plus_candidate_captured_episodes,candidate_only_recall,e1_only_recall,e1_plus_candidate_recall,incremental_captures_over_e1,incremental_recall_over_e1,unique_captures_not_in_07_full_union,unique_captures_not_in_e1_e2_e3_e6,earlier_first_event_captures_vs_e1,better_basis_first_event_captures_vs_e1,percentage_point_convention
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,all,transition,before_episode_high,485,288,441,441,0.9092783505154639,0.5938144329896907,0.9092783505154639,153,0.3154639175257732,149,149,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,all,risk_off,low_plus_20,1580,772,1404,1425,0.8886075949367088,0.48860759493670886,0.9018987341772152,653,0.4132911392405063,642,642,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,all,risk_off,low_plus_30,1580,1007,1511,1521,0.9563291139240506,0.6373417721518987,0.9626582278481013,514,0.32531645569620254,502,502,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,all,risk_off,low_plus_60,1580,1219,1577,1577,0.9981012658227848,0.7715189873417722,0.9981012658227848,358,0.22658227848101264,337,337,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,all,risk_off,low_plus_120,1580,1307,1578,1578,0.9987341772151899,0.8272151898734177,0.9987341772151899,271,0.17151898734177215,245,245,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,all,risk_off,before_first_50pct,1580,1247,1563,1564,0.989240506329114,0.7892405063291139,0.9898734177215189,317,0.20063291139240505,301,301,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,all,risk_off,before_episode_high,1580,1275,1577,1577,0.9981012658227848,0.8069620253164557,0.9981012658227848,302,0.1911392405063291,279,279,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,all,low_plus_20,1290,500,1137,1154,0.8813953488372093,0.3875968992248062,0.8945736434108527,654,0.5069767441860465,646,646,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,all,low_plus_30,1290,683,1228,1238,0.951937984496124,0.5294573643410853,0.9596899224806201,555,0.43023255813953487,546,546,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,all,low_plus_60,1290,841,1286,1286,0.9968992248062015,0.6519379844961241,0.9968992248062015,445,0.3449612403100775,433,433,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,all,low_plus_120,1290,955,1289,1289,0.9992248062015504,0.7403100775193798,0.9992248062015504,334,0.2589147286821705,311,311,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,all,before_first_50pct,1290,908,1279,1279,0.9914728682170543,0.703875968992248,0.9914728682170543,371,0.2875968992248062,358,358,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,all,before_episode_high,1290,917,1289,1289,0.9992248062015504,0.7108527131782946,0.9992248062015504,372,0.28837209302325584,353,353,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_on,low_plus_20,225,73,201,204,0.8933333333333333,0.3244444444444444,0.9066666666666666,131,0.5822222222222222,131,131,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_on,low_plus_30,225,101,215,216,0.9555555555555556,0.4488888888888889,0.96,115,0.5111111111111111,115,115,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_on,low_plus_60,225,132,224,224,0.9955555555555555,0.5866666666666667,0.9955555555555555,92,0.4088888888888889,92,92,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_on,low_plus_120,225,159,225,225,1.0,0.7066666666666667,1.0,66,0.29333333333333333,63,63,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_on,before_first_50pct,225,142,224,224,0.9955555555555555,0.6311111111111111,0.9955555555555555,82,0.36444444444444446,79,79,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_on,before_episode_high,225,145,225,225,1.0,0.6444444444444445,1.0,80,0.35555555555555557,77,77,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,transition,low_plus_20,304,94,277,280,0.9111842105263158,0.3092105263157895,0.9210526315789473,186,0.6118421052631579,185,185,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,transition,low_plus_30,304,135,293,295,0.9638157894736842,0.4440789473684211,0.9703947368421053,160,0.5263157894736842,158,158,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,transition,low_plus_60,304,171,303,303,0.9967105263157895,0.5625,0.9967105263157895,132,0.4342105263157895,129,129,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,transition,low_plus_120,304,201,304,304,1.0,0.6611842105263158,1.0,103,0.33881578947368424,97,97,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,transition,before_first_50pct,304,189,302,302,0.993421052631579,0.6217105263157895,0.993421052631579,113,0.3717105263157895,110,110,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,transition,before_episode_high,304,189,304,304,1.0,0.6217105263157895,1.0,115,0.3782894736842105,111,111,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_off,low_plus_20,761,333,659,670,0.8659658344283837,0.4375821287779238,0.8804204993429697,337,0.442838370565046,330,330,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_off,low_plus_30,761,447,720,727,0.9461235216819974,0.5873850197109067,0.9553219448094612,280,0.3679369250985545,273,273,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_off,low_plus_60,761,538,759,759,0.9973718791064389,0.7069645203679369,0.9973718791064389,221,0.290407358738502,212,212,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_off,low_plus_120,761,595,760,760,0.9986859395532195,0.7818659658344284,0.9986859395532195,165,0.21681997371879105,151,151,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_off,before_first_50pct,761,577,753,753,0.9894875164257556,0.7582128777923784,0.9894875164257556,176,0.23127463863337713,169,169,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,train,risk_off,before_episode_high,761,583,760,760,0.9986859395532195,0.7660972404730617,0.9986859395532195,177,0.2325886990801577,165,165,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,all,low_plus_20,445,214,408,411,0.9168539325842696,0.48089887640449436,0.9235955056179775,197,0.44269662921348313,195,195,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,all,low_plus_30,445,308,439,439,0.9865168539325843,0.6921348314606741,0.9865168539325843,131,0.2943820224719101,128,128,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,all,low_plus_60,445,354,445,445,1.0,0.7955056179775281,1.0,91,0.20449438202247192,86,86,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,all,low_plus_120,445,373,445,445,1.0,0.8382022471910112,1.0,72,0.16179775280898875,66,66,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,all,before_first_50pct,445,350,443,443,0.9955056179775281,0.7865168539325843,0.9955056179775281,93,0.20898876404494382,90,90,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,all,before_episode_high,445,363,445,445,1.0,0.8157303370786517,1.0,82,0.1842696629213483,78,78,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_on,low_plus_20,22,8,20,21,0.9090909090909091,0.36363636363636365,0.9545454545454546,13,0.5909090909090909,13,13,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_on,low_plus_30,22,8,22,22,1.0,0.36363636363636365,1.0,14,0.6363636363636364,14,14,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_on,low_plus_60,22,9,22,22,1.0,0.4090909090909091,1.0,13,0.5909090909090909,13,13,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_on,low_plus_120,22,11,22,22,1.0,0.5,1.0,11,0.5,11,11,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_on,before_first_50pct,22,9,22,22,1.0,0.4090909090909091,1.0,13,0.5909090909090909,13,13,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_on,before_episode_high,22,9,22,22,1.0,0.4090909090909091,1.0,13,0.5909090909090909,13,13,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,transition,low_plus_20,81,31,79,79,0.9753086419753086,0.38271604938271603,0.9753086419753086,48,0.5925925925925926,48,48,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,transition,low_plus_30,81,41,80,80,0.9876543209876543,0.5061728395061729,0.9876543209876543,39,0.48148148148148145,39,39,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,transition,low_plus_60,81,51,81,81,1.0,0.6296296296296297,1.0,30,0.37037037037037035,30,30,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,transition,low_plus_120,81,62,81,81,1.0,0.7654320987654321,1.0,19,0.2345679012345679,19,19,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,transition,before_first_50pct,81,57,81,81,1.0,0.7037037037037037,1.0,24,0.2962962962962963,24,24,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,transition,before_episode_high,81,58,81,81,1.0,0.7160493827160493,1.0,23,0.2839506172839506,23,23,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_off,low_plus_20,342,175,309,311,0.9035087719298246,0.5116959064327485,0.9093567251461988,136,0.39766081871345027,134,134,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_off,low_plus_30,342,259,337,337,0.9853801169590644,0.7573099415204678,0.9853801169590644,78,0.22807017543859648,75,75,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_off,low_plus_60,342,294,342,342,1.0,0.8596491228070176,1.0,48,0.14035087719298245,43,43,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_off,low_plus_120,342,300,342,342,1.0,0.8771929824561403,1.0,42,0.12280701754385964,36,36,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_off,before_first_50pct,342,284,340,340,0.9941520467836257,0.8304093567251462,0.9941520467836257,56,0.16374269005847952,53,53,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,validation,risk_off,before_episode_high,342,296,342,342,1.0,0.8654970760233918,1.0,46,0.13450292397660818,42,42,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,all,low_plus_20,758,319,653,663,0.8614775725593667,0.420844327176781,0.8746701846965699,344,0.45382585751978893,341,341,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,all,low_plus_30,758,361,681,685,0.8984168865435356,0.4762532981530343,0.9036939313984169,324,0.42744063324538256,321,321,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,all,low_plus_60,758,471,710,710,0.9366754617414248,0.6213720316622692,0.9366754617414248,239,0.3153034300791557,231,231,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,all,low_plus_120,758,548,710,710,0.9366754617414248,0.7229551451187335,0.9366754617414248,162,0.21372031662269128,155,155,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,all,before_first_50pct,758,515,703,705,0.9274406332453826,0.679419525065963,0.9300791556728232,190,0.25065963060686014,183,183,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,all,before_episode_high,758,527,709,709,0.9353562005277045,0.6952506596306068,0.9353562005277045,182,0.24010554089709762,174,174,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_on,low_plus_20,181,33,168,169,0.9281767955801105,0.18232044198895028,0.9337016574585635,136,0.7513812154696132,135,135,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_on,low_plus_30,181,35,174,175,0.9613259668508287,0.19337016574585636,0.9668508287292817,140,0.7734806629834254,139,139,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_on,low_plus_60,181,51,178,178,0.9834254143646409,0.281767955801105,0.9834254143646409,127,0.7016574585635359,126,126,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_on,low_plus_120,181,93,178,178,0.9834254143646409,0.5138121546961326,0.9834254143646409,85,0.4696132596685083,84,84,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_on,before_first_50pct,181,89,178,178,0.9834254143646409,0.49171270718232046,0.9834254143646409,89,0.49171270718232046,88,88,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_on,before_episode_high,181,90,178,178,0.9834254143646409,0.4972375690607735,0.9834254143646409,88,0.4861878453038674,87,87,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,transition,low_plus_20,100,22,49,50,0.49,0.22,0.5,28,0.28,28,28,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,transition,low_plus_30,100,25,53,53,0.53,0.25,0.53,28,0.28,28,28,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,transition,low_plus_60,100,33,56,56,0.56,0.33,0.56,23,0.23,23,23,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,transition,low_plus_120,100,43,56,56,0.56,0.43,0.56,13,0.13,13,13,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,transition,before_first_50pct,100,40,55,56,0.55,0.4,0.56,16,0.16,16,16,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,transition,before_episode_high,100,41,56,56,0.56,0.41,0.56,15,0.15,15,15,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_off,low_plus_20,477,264,436,444,0.9140461215932913,0.5534591194968553,0.9308176100628931,180,0.37735849056603776,178,178,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_off,low_plus_30,477,301,454,457,0.9517819706498952,0.6310272536687631,0.9580712788259959,156,0.3270440251572327,154,154,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_off,low_plus_60,477,387,476,476,0.9979035639412998,0.8113207547169812,0.9979035639412998,89,0.18658280922431866,82,82,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_off,low_plus_120,477,412,476,476,0.9979035639412998,0.8637316561844863,0.9979035639412998,64,0.13417190775681342,58,58,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_off,before_first_50pct,477,386,470,471,0.9853249475890985,0.8092243186582809,0.9874213836477987,85,0.17819706498951782,79,79,,,incremental_captures_over_e1 / same split-regime-window denominator
all_new_candidate_union,candidate_union,all_new_candidate_union,canonical_union,mixed,mixed,robustness,risk_off,before_episode_high,477,396,475,475,0.9958071278825996,0.8301886792452831,0.9958071278825996,79,0.16561844863731656,72,72,,,incremental_captures_over_e1 / same split-regime-window denominator
R1_relative_strength_breakout__ungated,candidate_family_variant,R1_relative_strength_breakout,ungated,runnable_existing_data,relative_strength_cluster,all,all,low_plus_20,2493,1033,1301,1552,0.5218612113918973,0.41436020858403527,0.6225431207380666,519,0.20818291215403129,507,507,,,incremental_captures_over_e1 / same split-regime-window denominator
R1_relative_strength_breakout__ungated,candidate_family_variant,R1_relative_strength_breakout,ungated,runnable_existing_data,relative_strength_cluster,all,all,low_plus_30,2493,1352,1702,1954,0.6827115924588849,0.5423184917769756,0.7837946249498596,602,0.24147613317288408,589,589,,,incremental_captures_over_e1 / same split-regime-window denominator
R1_relative_strength_breakout__ungated,candidate_family_variant,R1_relative_strength_breakout,ungated,runnable_existing_data,relative_strength_cluster,all,all,low_plus_60,2493,1666,2171,2319,0.8708383473726434,0.6682711592458885,0.9302045728038508,653,0.2619334135579623,629,629,,,incremental_captures_over_e1 / same split-regime-window denominator
R1_relative_strength_breakout__ungated,candidate_family_variant,R1_relative_strength_breakout,ungated,runnable_existing_data,relative_strength_cluster,all,all,low_plus_120,2493,1876,2407,2424,0.9655034095467309,0.7525070196550341,0.9723225030084236,548,0.2198154833533895,512,512,,,incremental_captures_over_e1 / same split-regime-window denominator
R1_relative_strength_breakout__ungated,candidate_family_variant,R1_relative_strength_breakout,ungated,runnable_existing_data,relative_strength_cluster,all,all,before_first_50pct,2493,1773,2243,2358,0.8997192137986362,0.7111913357400722,0.9458483754512635,585,0.23465703971119134,563,563,,,incremental_captures_over_e1 / same split-regime-window denominator
R1_relative_strength_breakout__ungated,candidate_family_variant,R1_relative_strength_breakout,ungated,runnable_existing_data,relative_strength_cluster,all,all,before_episode_high,2493,1807,2355,2407,0.9446450060168472,0.7248295226634577,0.9655034095467309,600,0.24067388688327315,570,570,,,incremental_captures_over_e1 / same split-regime-window denominator
R1_relative_strength_breakout__ungated,candidate_family_variant,R1_relative_strength_breakout,ungated,runnable_existing_data,relative_strength_cluster,all,risk_on,low_plus_20,428,114,248,280,0.5794392523364486,0.26635514018691586,0.6542056074766355,166,0.3878504672897196,165,165,,,incremental_captures_over_e1 / same split-regime-window denominator
R1_relative_strength_breakout__ungated,candidate_family_variant,R1_relative_strength_breakout,ungated,runnable_existing_data,relative_strength_cluster,all,risk_on,low_plus_30,428,144,305,330,0.7126168224299065,0.3364485981308411,0.7710280373831776,186,0.43457943925233644,185,185,,,incremental_captures_over_e1 / same split-regime-window denominator
