candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,episode_split,market_regime_bucket,window,bridge_denominator_before_exclusion,bridge_excluded_count,bridge_excluded_rate,bridge_denominator_after_exclusion,bridge_positive_captured,bridge_positive_recall,bridge_forward_120_incomplete_excluded_count,bridge_missing_next_open_basis_excluded_count,bridge_missing_price_path_excluded_count,bridge_other_completeness_excluded_count,bridge_exclusion_reason
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,all,risk_off,low_plus_120,1580,3,0.0018987341772151898,1577,557,0.3532022828154724,3,0,0,0,bridge_forward_120_incomplete:3
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,all,risk_off,before_first_50pct,1580,4,0.002531645569620253,1576,532,0.33756345177664976,4,0,0,0,bridge_forward_120_incomplete:4
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,all,risk_off,before_episode_high,1580,4,0.002531645569620253,1576,540,0.3426395939086294,4,0,0,0,bridge_forward_120_incomplete:4
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,all,low_plus_20,1290,1,0.0007751937984496124,1289,203,0.15748642358417378,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,all,low_plus_30,1290,1,0.0007751937984496124,1289,278,0.2156710628394104,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,all,low_plus_60,1290,1,0.0007751937984496124,1289,379,0.2940263770364624,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,all,low_plus_120,1290,3,0.002325581395348837,1287,469,0.3644133644133644,3,0,0,0,bridge_forward_120_incomplete:3
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,all,before_first_50pct,1290,3,0.002325581395348837,1287,451,0.3504273504273504,3,0,0,0,bridge_forward_120_incomplete:3
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,all,before_episode_high,1290,3,0.002325581395348837,1287,454,0.35275835275835277,3,0,0,0,bridge_forward_120_incomplete:3
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_on,low_plus_20,225,0,0.0,225,25,0.1111111111111111,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_on,low_plus_30,225,0,0.0,225,36,0.16,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_on,low_plus_60,225,0,0.0,225,55,0.24444444444444444,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_on,low_plus_120,225,0,0.0,225,73,0.3244444444444444,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_on,before_first_50pct,225,0,0.0,225,65,0.28888888888888886,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_on,before_episode_high,225,0,0.0,225,65,0.28888888888888886,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,transition,low_plus_20,304,0,0.0,304,42,0.13815789473684212,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,transition,low_plus_30,304,0,0.0,304,57,0.1875,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,transition,low_plus_60,304,0,0.0,304,83,0.2730263157894737,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,transition,low_plus_120,304,1,0.003289473684210526,303,102,0.33663366336633666,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,transition,before_first_50pct,304,1,0.003289473684210526,303,97,0.3201320132013201,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,transition,before_episode_high,304,1,0.003289473684210526,303,97,0.3201320132013201,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_off,low_plus_20,761,1,0.001314060446780552,760,136,0.17894736842105263,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_off,low_plus_30,761,1,0.001314060446780552,760,185,0.24342105263157895,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_off,low_plus_60,761,1,0.001314060446780552,760,241,0.3171052631578947,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_off,low_plus_120,761,2,0.002628120893561104,759,294,0.38735177865612647,2,0,0,0,bridge_forward_120_incomplete:2
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_off,before_first_50pct,761,2,0.002628120893561104,759,289,0.380764163372859,2,0,0,0,bridge_forward_120_incomplete:2
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,train,risk_off,before_episode_high,761,2,0.002628120893561104,759,292,0.3847167325428195,2,0,0,0,bridge_forward_120_incomplete:2
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,all,low_plus_20,445,1,0.0022471910112359553,444,63,0.14189189189189189,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,all,low_plus_30,445,1,0.0022471910112359553,444,80,0.18018018018018017,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,all,low_plus_60,445,1,0.0022471910112359553,444,106,0.23873873873873874,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,all,low_plus_120,445,1,0.0022471910112359553,444,122,0.2747747747747748,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,all,before_first_50pct,445,1,0.0022471910112359553,444,112,0.25225225225225223,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,all,before_episode_high,445,1,0.0022471910112359553,444,118,0.26576576576576577,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_on,low_plus_20,22,0,0.0,22,3,0.13636363636363635,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_on,low_plus_30,22,0,0.0,22,3,0.13636363636363635,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_on,low_plus_60,22,0,0.0,22,4,0.18181818181818182,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_on,low_plus_120,22,0,0.0,22,4,0.18181818181818182,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_on,before_first_50pct,22,0,0.0,22,4,0.18181818181818182,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_on,before_episode_high,22,0,0.0,22,4,0.18181818181818182,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,transition,low_plus_20,81,0,0.0,81,9,0.1111111111111111,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,transition,low_plus_30,81,0,0.0,81,10,0.12345679012345678,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,transition,low_plus_60,81,0,0.0,81,18,0.2222222222222222,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,transition,low_plus_120,81,0,0.0,81,28,0.345679012345679,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,transition,before_first_50pct,81,0,0.0,81,25,0.30864197530864196,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,transition,before_episode_high,81,0,0.0,81,26,0.32098765432098764,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_off,low_plus_20,342,1,0.0029239766081871343,341,51,0.1495601173020528,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_off,low_plus_30,342,1,0.0029239766081871343,341,67,0.19648093841642228,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_off,low_plus_60,342,1,0.0029239766081871343,341,84,0.24633431085043989,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_off,low_plus_120,342,1,0.0029239766081871343,341,90,0.26392961876832843,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_off,before_first_50pct,342,1,0.0029239766081871343,341,83,0.2434017595307918,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,validation,risk_off,before_episode_high,342,1,0.0029239766081871343,341,88,0.25806451612903225,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,all,low_plus_20,758,1,0.0013192612137203166,757,99,0.130779392338177,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,all,low_plus_30,758,1,0.0013192612137203166,757,122,0.16116248348745046,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,all,low_plus_60,758,1,0.0013192612137203166,757,202,0.2668428005284016,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,all,low_plus_120,758,0,0.0,758,265,0.3496042216358839,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,all,before_first_50pct,758,1,0.0013192612137203166,757,247,0.32628797886393657,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,all,before_episode_high,758,1,0.0013192612137203166,757,249,0.3289299867899604,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_on,low_plus_20,181,0,0.0,181,19,0.10497237569060773,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_on,low_plus_30,181,0,0.0,181,21,0.11602209944751381,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_on,low_plus_60,181,0,0.0,181,33,0.18232044198895028,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_on,low_plus_120,181,0,0.0,181,65,0.35911602209944754,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_on,before_first_50pct,181,0,0.0,181,63,0.34806629834254144,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_on,before_episode_high,181,0,0.0,181,65,0.35911602209944754,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,transition,low_plus_20,100,0,0.0,100,8,0.08,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,transition,low_plus_30,100,0,0.0,100,11,0.11,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,transition,low_plus_60,100,0,0.0,100,17,0.17,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,transition,low_plus_120,100,0,0.0,100,27,0.27,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,transition,before_first_50pct,100,0,0.0,100,24,0.24,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,transition,before_episode_high,100,0,0.0,100,24,0.24,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_off,low_plus_20,477,1,0.0020964360587002098,476,72,0.15126050420168066,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_off,low_plus_30,477,1,0.0020964360587002098,476,90,0.18907563025210083,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_off,low_plus_60,477,1,0.0020964360587002098,476,152,0.31932773109243695,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_off,low_plus_120,477,0,0.0,477,173,0.36268343815513626,0,0,0,0,
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_off,before_first_50pct,477,1,0.0020964360587002098,476,160,0.33613445378151263,1,0,0,0,bridge_forward_120_incomplete:1
07_e1_only,07_e1_only,E1_early_ema60_repair,07_recomputed,upstream_07,repair_reclaim_cluster,robustness,risk_off,before_episode_high,477,1,0.0020964360587002098,476,160,0.33613445378151263,1,0,0,0,bridge_forward_120_incomplete:1
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,all,low_plus_20,2493,1,0.00040112314480545525,2492,386,0.1548956661316212,1,0,0,0,bridge_forward_120_incomplete:1
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,all,low_plus_30,2493,0,0.0,2493,524,0.21018852787805856,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,all,low_plus_60,2493,0,0.0,2493,751,0.3012434817488969,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,all,low_plus_120,2493,0,0.0,2493,925,0.37103890894504615,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,all,before_first_50pct,2493,4,0.001604492579221821,2489,865,0.34752912816392123,4,0,0,0,bridge_forward_120_incomplete:4
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,all,before_episode_high,2493,0,0.0,2493,887,0.3557962294424388,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_on,low_plus_20,428,0,0.0,428,48,0.11214953271028037,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_on,low_plus_30,428,0,0.0,428,62,0.14485981308411214,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_on,low_plus_60,428,0,0.0,428,95,0.2219626168224299,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_on,low_plus_120,428,0,0.0,428,150,0.35046728971962615,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_on,before_first_50pct,428,0,0.0,428,140,0.32710280373831774,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_on,before_episode_high,428,0,0.0,428,142,0.3317757009345794,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,transition,low_plus_20,485,0,0.0,485,63,0.12989690721649486,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,transition,low_plus_30,485,0,0.0,485,87,0.17938144329896907,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,transition,low_plus_60,485,0,0.0,485,131,0.27010309278350514,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,transition,low_plus_120,485,0,0.0,485,168,0.3463917525773196,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,transition,before_first_50pct,485,1,0.002061855670103093,484,156,0.32231404958677684,1,0,0,0,bridge_forward_120_incomplete:1
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,transition,before_episode_high,485,0,0.0,485,159,0.32783505154639175,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_off,low_plus_20,1580,1,0.0006329113924050633,1579,275,0.1741608613046232,1,0,0,0,bridge_forward_120_incomplete:1
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_off,low_plus_30,1580,0,0.0,1580,375,0.23734177215189872,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_off,low_plus_60,1580,0,0.0,1580,525,0.3322784810126582,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_off,low_plus_120,1580,0,0.0,1580,607,0.3841772151898734,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_off,before_first_50pct,1580,3,0.0018987341772151898,1577,569,0.3608116677235257,3,0,0,0,bridge_forward_120_incomplete:3
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,all,risk_off,before_episode_high,1580,0,0.0,1580,586,0.37088607594936707,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,all,low_plus_20,1290,0,0.0,1290,217,0.1682170542635659,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,all,low_plus_30,1290,0,0.0,1290,304,0.23565891472868217,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,all,low_plus_60,1290,0,0.0,1290,416,0.32248062015503876,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,all,low_plus_120,1290,0,0.0,1290,505,0.39147286821705424,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,all,before_first_50pct,1290,2,0.0015503875968992248,1288,481,0.3734472049689441,2,0,0,0,bridge_forward_120_incomplete:2
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,all,before_episode_high,1290,0,0.0,1290,489,0.37906976744186044,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,risk_on,low_plus_20,225,0,0.0,225,25,0.1111111111111111,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,risk_on,low_plus_30,225,0,0.0,225,36,0.16,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,risk_on,low_plus_60,225,0,0.0,225,56,0.24888888888888888,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,risk_on,low_plus_120,225,0,0.0,225,75,0.3333333333333333,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,risk_on,before_first_50pct,225,0,0.0,225,67,0.29777777777777775,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,risk_on,before_episode_high,225,0,0.0,225,67,0.29777777777777775,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,transition,low_plus_20,304,0,0.0,304,44,0.14473684210526316,0,0,0,0,
07_full_union,07_full_union,07_full_union,reported_union,upstream_07,repair_reclaim_cluster,train,transition,low_plus_30,304,0,0.0,304,62,0.20394736842105263,0,0,0,0,
