split,population,probe_r_budget,initial_risk_pct_p01,initial_risk_pct_p05,initial_risk_pct_p25,initial_risk_pct_median,initial_risk_pct_p75,initial_risk_pct_p95,initial_risk_pct_p99,return_r_p01,return_r_p99,loss_r_top1_share,loss_r_top5_share,near_risk_floor_extreme_loss_share,risk_distance_ineligible_count,initial_risk_pct_quintile,quintile_failed_seed_count,quintile_failed_seed_average_loss_r,quintile_baseline_failed_seed_average_loss_r,quintile_loss_r_diff_vs_same_seed_no_fail_fast,risk_pct_quintile_cost_control_status,audit_only_status
train,candidate,0.1,0.02063484383403067,0.021784125267922665,0.03241635546247142,0.04865338040667456,0.06712306726886527,0.09690668764693618,0.11193076101939103,-0.5130310284678155,1.0739526625154423,0.019011605763199116,0.0762232395662942,0.04556041690575706,0,all,296,0.11510760651880052,,,report_only,report_only
train,candidate,0.25,0.02063484383403067,0.021784125267922665,0.03241635546247142,0.04865338040667456,0.06712306726886527,0.09690668764693618,0.11193076101939103,-1.2825775711695386,2.6848816562886055,0.01901160576319912,0.0762232395662942,0.04556041690575707,0,all,296,0.28776901629700125,,,report_only,report_only
train,candidate,0.5,0.02063484383403067,0.021784125267922665,0.03241635546247142,0.04865338040667456,0.06712306726886527,0.09690668764693618,0.11193076101939103,-2.5651551423390773,5.369763312577211,0.01901160576319912,0.0762232395662942,0.04556041690575707,0,all,296,0.5755380325940025,,,report_only,report_only
train,ep2_bridge,0.1,0.020561068707512592,0.02201368115571912,0.029439622390462016,0.041023399956756704,0.06045450841806383,0.08807607718058852,0.10683479026974027,-0.5331730402679101,0.9232180103328192,0.014475686085257546,0.049754561211573345,0.06536253374081472,0,all,0,0.09483515121795869,,,report_only,report_only
train,ep2_bridge,0.25,0.020561068707512592,0.02201368115571912,0.029439622390462016,0.041023399956756704,0.06045450841806383,0.08807607718058852,0.10683479026974027,-1.3329326006697753,2.308045025832048,0.014475686085257546,0.049754561211573345,0.0653625337408147,0,all,0,0.2370878780448967,,,report_only,report_only
train,ep2_bridge,0.5,0.020561068707512592,0.02201368115571912,0.029439622390462016,0.041023399956756704,0.06045450841806383,0.08807607718058852,0.10683479026974027,-2.6658652013395505,4.616090051664096,0.014475686085257546,0.049754561211573345,0.0653625337408147,0,all,0,0.4741757560897934,,,report_only,report_only
validation,candidate,0.1,0.020750778928609305,0.022495674794812754,0.031218667166995118,0.041097687382010514,0.06024976936923058,0.0870309960461078,0.10277748993293223,-0.2969368837224659,0.7700663653711788,0.022810481909413878,0.07303084807976304,0.02650567108115534,0,all,199,0.11310961015391545,,,report_only,report_only
validation,candidate,0.25,0.020750778928609305,0.022495674794812754,0.031218667166995118,0.041097687382010514,0.06024976936923058,0.0870309960461078,0.10277748993293223,-0.7423422093061648,1.925165913427947,0.022810481909413878,0.07303084807976302,0.02650567108115534,0,all,199,0.28277402538478863,,,report_only,report_only
validation,candidate,0.5,0.020750778928609305,0.022495674794812754,0.031218667166995118,0.041097687382010514,0.06024976936923058,0.0870309960461078,0.10277748993293223,-1.4846844186123296,3.850331826855894,0.022810481909413878,0.07303084807976302,0.02650567108115534,0,all,199,0.5655480507695773,,,report_only,report_only
validation,ep2_bridge,0.1,0.020637987229115848,0.02129604779061294,0.02702643239244497,0.036768792164888424,0.05198281815356602,0.07962443698724093,0.10365621671237026,-0.4071517740475919,0.9286691151105094,0.015168011184175783,0.06421409006192134,0.04257996204965618,0,all,0,0.1034214653109791,,,report_only,report_only
validation,ep2_bridge,0.25,0.020637987229115848,0.02129604779061294,0.02702643239244497,0.036768792164888424,0.05198281815356602,0.07962443698724093,0.10365621671237026,-1.0178794351189797,2.3216727877762735,0.01516801118417578,0.06421409006192132,0.04257996204965616,0,all,0,0.2585536632774478,,,report_only,report_only
validation,ep2_bridge,0.5,0.020637987229115848,0.02129604779061294,0.02702643239244497,0.036768792164888424,0.05198281815356602,0.07962443698724093,0.10365621671237026,-2.0357588702379594,4.643345575552547,0.01516801118417578,0.06421409006192132,0.04257996204965616,0,all,0,0.5171073265548956,,,report_only,report_only
robustness,candidate,0.1,0.020228313854990028,0.02196154020806432,0.0299877718161799,0.0427502149978541,0.06586725137634561,0.10295686257914102,0.11677124488585762,-0.41348433814307983,1.271158648873857,0.01778063630191778,0.07388358177051897,0.0455822283970364,0,all,220,0.11006665690318845,,,report_only,report_only
robustness,candidate,0.25,0.020228313854990028,0.02196154020806432,0.0299877718161799,0.0427502149978541,0.06586725137634561,0.10295686257914102,0.11677124488585762,-1.0337108453576995,3.177896622184643,0.01778063630191778,0.07388358177051897,0.045582228397036385,0,all,220,0.2751666422579711,,,report_only,report_only
robustness,candidate,0.5,0.020228313854990028,0.02196154020806432,0.0299877718161799,0.0427502149978541,0.06586725137634561,0.10295686257914102,0.11677124488585762,-2.067421690715399,6.355793244369286,0.01778063630191778,0.07388358177051897,0.045582228397036385,0,all,220,0.5503332845159422,,,report_only,report_only
robustness,ep2_bridge,0.1,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-0.40115433423074526,0.7524013187751721,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,0,0.10064490972067526,,,report_only,report_only
robustness,ep2_bridge,0.25,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-1.002885835576863,1.8810032969379302,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,0,0.25161227430168814,,,report_only,report_only
robustness,ep2_bridge,0.5,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-2.005771671153726,3.7620065938758604,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,0,0.5032245486033763,,,report_only,report_only
