split,baseline_id,baseline_role,metric_name,candidate_value,baseline_value,diff_value,random_replicate_stat,comparison,threshold,status
validation,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_no_fail_fast_h20,0.2765652517751231,0.0,0.2765652517751231,p05,,,report_only
validation,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_no_fail_fast_h20,11.0,0.0,11.0,p05,,,report_only
validation,matched_random_same_density_no_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.08936788783146862,-0.19671683868561018,0.10734895085414156,p50,,,report_only
validation,matched_random_same_density_no_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.6891198091684921,-1.6691801311377905,0.9800603219692984,p50,,,report_only
validation,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_no_fail_fast_h20,0.2765652517751231,0.0,0.2765652517751231,p50,,,report_only
validation,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_no_fail_fast_h20,11.0,0.0,11.0,p50,,,report_only
validation,matched_random_same_density_no_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.08936788783146862,-0.09305019175077998,0.003682303919311361,p95,,,report_only
validation,matched_random_same_density_no_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.6891198091684921,-1.47067287073853,0.7815530615700378,p95,,,report_only
validation,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_no_fail_fast_h20,0.2765652517751231,0.0,0.2765652517751231,p95,,,report_only
validation,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_no_fail_fast_h20,11.0,0.0,11.0,p95,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.08936788783146862,-0.10561692450569188,0.016249036674223255,mean,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.6891198091684921,-0.5640145820996533,-0.12510522706883886,mean,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_same_fail_fast_h20,0.2765652517751231,0.0,0.2765652517751231,mean,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_same_fail_fast_h20,11.0,0.0,11.0,mean,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.08936788783146862,-0.14299086858596233,0.053622980754493704,p05,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.6891198091684921,-0.6287864299946737,-0.060333379173818424,p05,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_same_fail_fast_h20,0.2765652517751231,0.0,0.2765652517751231,p05,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_same_fail_fast_h20,11.0,0.0,11.0,p05,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.08936788783146862,-0.11049743262091233,0.021129544789443705,p50,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.6891198091684921,-0.56377740430324,-0.12534240486525217,p50,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_same_fail_fast_h20,0.2765652517751231,0.0,0.2765652517751231,p50,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_same_fail_fast_h20,11.0,0.0,11.0,p50,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.08936788783146862,-0.060653635838487374,-0.02871425199298125,p95,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.6891198091684921,-0.4888178547185304,-0.20030195444996174,p95,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_same_fail_fast_h20,0.2765652517751231,0.0,0.2765652517751231,p95,,,report_only
validation,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_same_fail_fast_h20,11.0,0.0,11.0,p95,,,report_only
validation,same_seed_matched_delay_1d_no_fail_fast_h20,gate,mean_return_r_diff_vs_same_seed_matched_delay_1d_no_fail_fast_h20,-0.08936788783146862,-0.10834905211753215,0.01898116428606353,not_random,,,report_only
validation,same_seed_matched_delay_1d_no_fail_fast_h20,gate,p05_return_r_diff_vs_same_seed_matched_delay_1d_no_fail_fast_h20,-0.6891198091684921,-1.2417979664825725,0.5526781573140803,not_random,,,report_only
validation,same_seed_matched_delay_1d_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_matched_delay_1d_no_fail_fast_h20,0.2765652517751231,0.3313613169655253,-0.0547960651904022,not_random,,,report_only
validation,same_seed_matched_delay_1d_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_matched_delay_1d_no_fail_fast_h20,11.0,22.0,-11.0,not_random,,,report_only
validation,same_seed_matched_delay_1d_same_fail_fast_h20,gate,mean_return_r_diff_vs_same_seed_matched_delay_1d_same_fail_fast_h20,-0.08936788783146862,-0.08564076105158622,-0.003727126779882406,not_random,,,report_only
validation,same_seed_matched_delay_1d_same_fail_fast_h20,gate,p05_return_r_diff_vs_same_seed_matched_delay_1d_same_fail_fast_h20,-0.6891198091684921,-0.5786925901764722,-0.1104272189920199,not_random,,,report_only
validation,same_seed_matched_delay_1d_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_matched_delay_1d_same_fail_fast_h20,0.2765652517751231,0.23379136477670753,0.042773886998415556,not_random,,,report_only
validation,same_seed_matched_delay_1d_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_matched_delay_1d_same_fail_fast_h20,11.0,11.0,0.0,not_random,,,report_only
validation,same_seed_matched_delay_3d_no_fail_fast_h20,gate,mean_return_r_diff_vs_same_seed_matched_delay_3d_no_fail_fast_h20,-0.08936788783146862,-0.11107812228114967,0.02171023444968105,not_random,,,report_only
validation,same_seed_matched_delay_3d_no_fail_fast_h20,gate,p05_return_r_diff_vs_same_seed_matched_delay_3d_no_fail_fast_h20,-0.6891198091684921,-1.2297158693913302,0.540596060222838,not_random,,,report_only
validation,same_seed_matched_delay_3d_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_matched_delay_3d_no_fail_fast_h20,0.2765652517751231,0.3242783000990241,-0.047713048323901,not_random,,,report_only
validation,same_seed_matched_delay_3d_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_matched_delay_3d_no_fail_fast_h20,11.0,22.0,-11.0,not_random,,,report_only
validation,same_seed_matched_delay_3d_same_fail_fast_h20,gate,mean_return_r_diff_vs_same_seed_matched_delay_3d_same_fail_fast_h20,-0.08936788783146862,-0.055909652119694626,-0.033458235711774,not_random,,,report_only
validation,same_seed_matched_delay_3d_same_fail_fast_h20,gate,p05_return_r_diff_vs_same_seed_matched_delay_3d_same_fail_fast_h20,-0.6891198091684921,-0.5441336649626701,-0.144986144205822,not_random,,,report_only
validation,same_seed_matched_delay_3d_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_matched_delay_3d_same_fail_fast_h20,0.2765652517751231,0.208852814838127,0.06771243693699608,not_random,,,report_only
validation,same_seed_matched_delay_3d_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_matched_delay_3d_same_fail_fast_h20,11.0,11.0,0.0,not_random,,,report_only
validation,same_seed_no_fail_fast_hold_h20,gate,mean_return_r_diff_vs_same_seed_no_fail_fast_hold_h20,-0.08936788783146862,-0.14150860827433925,0.05214072044287063,not_random,,,report_only
validation,same_seed_no_fail_fast_hold_h20,gate,p05_return_r_diff_vs_same_seed_no_fail_fast_hold_h20,-0.6891198091684921,-1.497396738919368,0.808276929750876,not_random,,,report_only
validation,same_seed_no_fail_fast_hold_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_no_fail_fast_hold_h20,0.2765652517751231,0.4015640162800626,-0.12499876450493952,not_random,,,report_only
validation,same_seed_no_fail_fast_hold_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_no_fail_fast_hold_h20,11.0,22.0,-11.0,not_random,,,report_only
robustness,ep2_detector_probe_with_simple_stop_bridge,gate,mean_return_r_diff_vs_ep2_detector_probe_with_simple_stop_bridge,-0.02847493831644722,-0.08375142948731809,0.05527649117087087,not_random,,,report_only
robustness,ep2_detector_probe_with_simple_stop_bridge,gate,p05_return_r_diff_vs_ep2_detector_probe_with_simple_stop_bridge,-0.6243013572580114,-0.8244696827579502,0.2001683254999388,not_random,,,report_only
robustness,ep2_detector_probe_with_simple_stop_bridge,gate,failed_seed_average_loss_r_diff_vs_ep2_detector_probe_with_simple_stop_bridge,0.2526730868906189,0.2567158680822195,-0.0040427811916006196,not_random,,,report_only
robustness,ep2_detector_probe_with_simple_stop_bridge,gate,failed_seed_median_holding_days_diff_vs_ep2_detector_probe_with_simple_stop_bridge,11.0,12.0,-1.0,not_random,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.02847493831644722,0.13146633084521867,-0.1599412691616659,mean,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.6243013572580114,-1.236316176836054,0.6120148195780426,mean,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_no_fail_fast_h20,0.2526730868906189,0.0,0.2526730868906189,mean,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_no_fail_fast_h20,11.0,0.0,11.0,mean,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.02847493831644722,-0.009209310791472514,-0.019265627524974707,p05,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.6243013572580114,-1.4765675128550908,0.8522661555970794,p05,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_no_fail_fast_h20,0.2526730868906189,0.0,0.2526730868906189,p05,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_no_fail_fast_h20,11.0,0.0,11.0,p05,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.02847493831644722,0.1320388831774057,-0.1605138214938529,p50,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.6243013572580114,-1.2186665559248824,0.594365198666871,p50,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_no_fail_fast_h20,0.2526730868906189,0.0,0.2526730868906189,p50,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_no_fail_fast_h20,11.0,0.0,11.0,p50,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.02847493831644722,0.28382273858265794,-0.31229767689910515,p95,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.6243013572580114,-1.002057781668047,0.37775642441003554,p95,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_no_fail_fast_h20,0.2526730868906189,0.0,0.2526730868906189,p95,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_no_fail_fast_h20,11.0,0.0,11.0,p95,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.02847493831644722,-0.039745132455014154,0.011270194138566933,mean,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.6243013572580114,-0.5525280478746426,-0.07177330938336879,mean,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_same_fail_fast_h20,0.2526730868906189,0.0,0.2526730868906189,mean,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_same_fail_fast_h20,11.0,0.0,11.0,mean,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.02847493831644722,-0.09345328735352613,0.06497834903707891,p05,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.6243013572580114,-0.6332443915060851,0.008943034248073745,p05,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_same_fail_fast_h20,0.2526730868906189,0.0,0.2526730868906189,p05,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_same_fail_fast_h20,11.0,0.0,11.0,p05,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.02847493831644722,-0.042722896576518184,0.014247958260070963,p50,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.6243013572580114,-0.5501348551584766,-0.07416650209953479,p50,,,report_only
