split,error_type,seed_episode_id,instrument,episode_start_signal_date,exit_trigger_type,exit_signal_date,h20_after_cost_return,return_r,loss_r,captured_reference_event_id,price_structure_component,initial_risk_pct,audit_only_status
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600160_20240625_a76e30be38,SH600160,,natural_exit_h20,2024-07-24,-0.20818245777578082,-2.138436748854504,2.138436748854504,,,0.024338159392287128,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600161_20210705_d53f38e460,SH600161,,natural_exit_h20,2021-08-03,-0.005239123410708535,-0.017760903819264328,0.017760903819264328,,,0.07374516893990961,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600176_20180102_c93db7d05c,SH600176,,natural_exit_h20,2018-01-31,-0.08810616580618313,-0.2758438292492865,0.2758438292492865,,,0.07985149246039462,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600183_20200917_bd9779b1be,SH600183,,natural_exit_h20,2020-10-26,-0.04606945396513373,-0.3078677202446128,0.3078677202446128,,,0.037410104190632405,report_only
robustness,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600183_20241101_c4c71b52ca,SH600183,,t10_close_below_entry_price,2024-11-15,-0.007120596136055202,-0.17352386956996682,0.17352386956996682,,,0.029654867253354877,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600188_20190225_66d0f2371a,SH600188,,natural_exit_h20,2019-03-26,-0.02456212033968974,-0.08934469406941606,0.08934469406941606,,,0.06872853669577257,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600188_20190902_b8287cbe3f,SH600188,,natural_exit_h20,2019-10-09,-0.023177369755365773,-0.13409753921224096,0.13409753921224096,,,0.04320990879385587,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600188_20191230_edba495823,SH600188,,natural_exit_h20,2020-02-06,-0.14399492390143342,-0.9470427253982457,0.9470427253982457,,,0.03801172852071732,report_only
validation,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600188_20220524_d2df9ff412,SH600188,,natural_exit_h20,2022-06-23,-0.0568021006701358,-0.6762389114444435,0.6762389114444435,,,0.02099927248670398,report_only
validation,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600188_20230221_572cd4df1e,SH600188,,natural_exit_h20,2023-03-22,-0.09567767807947747,-0.8378089157021783,0.8378089157021783,,,0.02854997013229705,report_only
train,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600196_20170907_ab1383834e,SH600196,,close_below_seed_day_low|close_below_breakout_reference,2017-09-11,0.20408631619291362,-0.41173752181384765,0.41173752181384765,,,0.02368144007486497,report_only
train,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600196_20210122_e466e6b1f8,SH600196,,close_below_seed_day_low|close_below_breakout_reference,2021-01-25,-0.12150725432939424,-0.24488152847406994,0.24488152847406994,,,0.03027835585226974,report_only
validation,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600233_20220531_4f30b524dc,SH600233,,close_below_seed_day_low|close_below_breakout_reference,2022-06-01,0.015619806699657568,-0.43211874975240544,0.43211874975240544,,,0.028494659987938584,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600236_20210917_c1187410cf,SH600236,,natural_exit_h20,2021-10-27,-0.041261812739798676,-0.2862534262311252,0.2862534262311252,,,0.0360360863475598,report_only
validation,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600256_20220303_2e7ed89f08,SH600256,,close_below_seed_day_low,2022-03-08,0.08610459839410867,-0.27971333309080665,0.27971333309080665,,,0.07037039032034714,report_only
validation,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600256_20230220_5df8b727cc,SH600256,,natural_exit_h20,2023-03-21,-0.12406818795084851,-1.1589082957251695,1.1589082957251695,,,0.026764021883460307,report_only
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600256_20240222_ad557388e5,SH600256,,natural_exit_h20,2024-03-22,-0.050286412251430934,-0.1417556799424501,0.1417556799424501,,,0.08868500414206715,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600271_20190225_177f7d13a3,SH600271,,natural_exit_h20,2019-03-26,-0.07042101121986588,-0.2606683775852656,0.2606683775852656,,,0.06753888971134492,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600297_20180308_a09b92b6a6,SH600297,,natural_exit_h20,2018-04-10,-0.006846099352185164,-0.0684610569978064,0.0684610569978064,,,0.024999976820415305,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600298_20210517_3a2e8e4124,SH600298,,natural_exit_h20,2021-06-16,-0.1372721959628842,-0.7927462519458457,0.7927462519458457,,,0.043290080409065616,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600309_20180713_0488cc9ee5,SH600309,,natural_exit_h20,2018-08-13,-0.01919920364062533,-0.05637758001203476,0.05637758001203476,,,0.08513669634510265,report_only
train,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600309_20181102_45bab14736,SH600309,,close_below_seed_day_low,2018-11-09,-0.04107468744901688,-0.34606628360345965,0.34606628360345965,,,0.05821920268910022,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600309_20190829_653d9672d6,SH600309,,natural_exit_h20,2019-09-30,-0.037697669173973214,-0.32465496203284183,0.32465496203284183,,,0.02902902587560001,report_only
train,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600309_20201012_37320f152c,SH600309,,t10_close_below_entry_price,2020-10-26,0.15612328347166793,-0.043314118843911814,0.043314118843911814,,,0.058375341622442505,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600332_20210513_20ecc44924,SH600332,,natural_exit_h20,2021-06-11,-0.055284470961446175,-0.4411504921636142,0.4411504921636142,,,0.03132971171034205,report_only
validation,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600332_20221201_a1a2463dc6,SH600332,,natural_exit_h20,2022-12-30,-0.05892856495633492,-0.47788349451973017,0.47788349451973017,,,0.03082789300745663,report_only
validation,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600332_20230228_4f1fafcc19,SH600332,,natural_exit_h20,2023-03-29,-0.030612269673287118,-0.2979594326050974,0.2979594326050974,,,0.025684930835751813,report_only
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600332_20240419_f73216932a,SH600332,,natural_exit_h20,2024-05-23,-0.00996298138003171,-0.09200199154580686,0.09200199154580686,,,0.027072732917610927,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600340_20201117_e588670212,SH600340,,natural_exit_h20,2020-12-16,-0.07875550795354014,-0.5632560575406692,0.5632560575406692,,,0.03495546425963368,report_only
train,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600346_20181102_c6f53c64c7,SH600346,,t10_close_below_entry_price,2018-11-16,-0.07690263966736122,-0.08591168091614138,0.08591168091614138,,,0.03841809468164413,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600346_20191014_f7884d4ef2,SH600346,,natural_exit_h20,2019-11-12,-0.07139978667879687,-0.8260217833773681,0.8260217833773681,,,0.021609535037582017,report_only
train,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600346_20200407_759859a50d,SH600346,,close_below_seed_day_low|close_below_breakout_reference,2020-04-08,0.09299637028685015,-0.06329955301893357,0.06329955301893357,,,0.06511626132698946,report_only
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600346_20241106_bcdfe93c0d,SH600346,,natural_exit_h20,2024-12-05,-0.03458165929097157,-0.1894011959198504,0.1894011959198504,,,0.04564604136080219,report_only
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600346_20241209_0ea4df4855,SH600346,,natural_exit_h20,2025-01-08,-0.023785368703032272,-0.15849699119703914,0.15849699119703914,,,0.03751706660706094,report_only
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600346_20250820_f349b830e7,SH600346,,natural_exit_h20,2025-09-18,-0.009175331366280237,-0.026017735925554758,0.026017735925554758,,,0.08816419876554457,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600352_20210208_4525c5b6ac,SH600352,,natural_exit_h20,2021-03-16,-0.016700617222213165,-0.12003556392931049,0.12003556392931049,,,0.034782644150462436,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600362_20170828_a8669af716,SH600362,,natural_exit_h20,2017-09-26,-0.06244770784751741,-0.6070064756797036,0.6070064756797036,,,0.02571953939107106,report_only
validation,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600383_20221125_416a1d1653,SH600383,,natural_exit_h20,2022-12-26,-0.06302149925549383,-0.670548773715169,0.670548773715169,,,0.02349623984334645,report_only
validation,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600415_20230605_a4e2919ad6,SH600415,,natural_exit_h20,2023-07-06,-0.08047293421505264,-0.27718451057938415,0.27718451057938415,,,0.07258065579390088,report_only
robustness,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600418_20241009_70c27c8b8e,SH600418,,close_below_breakout_reference,2024-10-11,0.4225210217973283,-0.32515613547033817,0.32515613547033817,,,0.0515641111080076,report_only
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600418_20250114_d52919784b,SH600418,,natural_exit_h20,2025-02-20,-0.025020349135340236,-0.24559427741182227,0.24559427741182227,,,0.02546918987589552,report_only
robustness,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600418_20250428_5582772397,SH600418,,close_below_breakout_reference|t10_close_below_entry_price,2025-05-15,0.048932412185309415,-0.4220167254457042,0.4220167254457042,,,0.02595591006556211,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600426_20210202_e476d547b6,SH600426,,natural_exit_h20,2021-03-10,-0.16547240144989073,-1.164161370175162,1.164161370175162,,,0.035534678801658184,report_only
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600426_20240207_6343edd1ee,SH600426,,natural_exit_h20,2024-03-15,-0.015821281709267665,-0.14433966634824774,0.14433966634824774,,,0.027402865251010974,report_only
train,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600436_20181203_0d10fe0195,SH600436,,natural_exit_h20,2019-01-03,-0.06268596689343475,-0.5937516267779334,0.5937516267779334,,,0.026394019008254305,report_only
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600436_20240305_df2076c669,SH600436,,natural_exit_h20,2024-04-03,-0.010301409251101123,-0.09912200891724561,0.09912200891724561,,,0.0259816396066526,report_only
robustness,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600436_20240429_524a0e22e1,SH600436,,natural_exit_h20,2024-05-31,-0.04960863471122723,-0.4399777780882776,0.4399777780882776,,,0.028188147891683807,report_only
train,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600438_20200402_170cb9a007,SH600438,,close_below_seed_day_low|close_below_breakout_reference,2020-04-10,0.17614730524767586,-0.5137931827533745,0.5137931827533745,,,0.046598324448370934,report_only
train,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600438_20200911_9b99958cdf,SH600438,,t10_close_below_entry_price,2020-09-25,0.11993427518133304,-0.08978753852755325,0.08978753852755325,,,0.04825372855536662,report_only
train,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600438_20210330_32be8c47ce,SH600438,,close_below_breakout_reference,2021-04-12,0.021386080689740572,-0.8551754353607576,0.8551754353607576,,,0.02954625900707309,report_only
validation,missed_failure,ep4_post30_profile_high5_volume_rps_seed_v0_SH600438_20230106_55b08e72a0,SH600438,,natural_exit_h20,2023-02-13,-0.0106911101901086,-0.06744048636906999,0.06744048636906999,,,0.039631646973900786,report_only
robustness,false_reject_winner,ep4_post30_profile_high5_volume_rps_seed_v0_SH600438_20250512_4dc6baad32,SH600438,,close_below_breakout_reference,2025-05-23,-0.0946977103299591,-0.2985325138855289,0.2985325138855289,,,0.03977276975950827,report_only
