split,population,probe_r_budget,initial_risk_pct_p01,initial_risk_pct_p05,initial_risk_pct_p25,initial_risk_pct_median,initial_risk_pct_p75,initial_risk_pct_p95,initial_risk_pct_p99,return_r_p01,return_r_p99,loss_r_top1_share,loss_r_top5_share,near_risk_floor_extreme_loss_share,risk_distance_ineligible_count,initial_risk_pct_quintile,quintile_failed_seed_count,quintile_failed_seed_average_loss_r,quintile_baseline_failed_seed_average_loss_r,quintile_loss_r_diff_vs_same_seed_no_fail_fast,risk_pct_quintile_cost_control_status,audit_only_status
robustness,candidate,0.25,0.02022733028991791,0.02091042248225264,0.02530065394982035,0.03318077453632768,0.047393982659495015,0.08144025213295555,0.10039457560800716,-0.8841554156264356,2.7113366557222096,0.009017946100877335,0.02732560137519795,0.08042940226116724,0,all,779,0.24421343033355908,,,report_only,report_only
robustness,candidate,0.5,0.02022733028991791,0.02091042248225264,0.02530065394982035,0.03318077453632768,0.047393982659495015,0.08144025213295555,0.10039457560800716,-1.7683108312528713,5.422673311444419,0.009017946100877335,0.02732560137519795,0.08042940226116724,0,all,779,0.48842686066711816,,,report_only,report_only
robustness,ep2_bridge,0.1,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-0.40115433423074526,0.7524013187751721,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,381,0.10064490972067526,,,report_only,report_only
robustness,ep2_bridge,0.25,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-1.002885835576863,1.8810032969379302,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,381,0.25161227430168814,,,report_only,report_only
robustness,ep2_bridge,0.5,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-2.005771671153726,3.7620065938758604,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,381,0.5032245486033763,,,report_only,report_only
robustness,matched_delay,0.1,0.0018944436638395924,0.004784849370971868,0.01876285301264907,0.035567681816672615,0.060169832765470097,0.1439491483326222,0.2361366292056758,-1.8351396258032628,2.460194403267988,0.03293032504115359,0.0802896512114314,0.6751798232069319,1330,all,3090,0.16509904887775012,,,report_only,report_only
robustness,matched_delay,0.25,0.0018944436638395924,0.004784849370971868,0.01876285301264907,0.035567681816672615,0.060169832765470097,0.1439491483326222,0.2361366292056758,-4.587849064508157,6.1504860081699695,0.0329303250411536,0.08028965121143142,0.6751798232069319,1330,all,3090,0.4127476221943752,,,report_only,report_only
robustness,matched_delay,0.5,0.0018944436638395924,0.004784849370971868,0.01876285301264907,0.035567681816672615,0.060169832765470097,0.1439491483326222,0.2361366292056758,-9.175698129016315,12.300972016339939,0.0329303250411536,0.08028965121143142,0.6751798232069319,1330,all,3090,0.8254952443887504,,,report_only,report_only
robustness,matched_random,0.1,0.00048667715110186824,0.001285813677259646,0.004246280417097862,0.008731642098304362,0.01679464390149075,0.04883227541628086,0.11964865422521181,-0.6651009111639148,1.2600887035719976,0.00042663512839118654,0.0020764752820893457,0.10792005333390016,158910,all,0,0.01688618671028158,,,report_only,report_only
robustness,matched_random,0.25,0.00048667715110186824,0.001285813677259646,0.004246280417097862,0.008731642098304362,0.01679464390149075,0.04883227541628086,0.11964865422521181,-1.662752277909787,3.1502217589299937,0.00042663512839118654,0.0020764752820893453,0.10792005333390015,158910,all,0,0.04221546677570395,,,report_only,report_only
robustness,matched_random,0.5,0.00048667715110186824,0.001285813677259646,0.004246280417097862,0.008731642098304362,0.01679464390149075,0.04883227541628086,0.11964865422521181,-3.325504555819574,6.300443517859987,0.00042663512839118654,0.0020764752820893453,0.10792005333390015,158910,all,0,0.0844309335514079,,,report_only,report_only
validation,candidate_vs_same_seed_no_fail_fast,0.25,0.02010380744941972,0.02040597512912564,0.021335028395623977,0.022304810967750742,0.02330830382976652,0.024324448842599652,0.02445869896250126,-1.2199405729844903,2.014066292172784,0.023116626308098784,0.09238596294695493,,0,risk_q1,185,0.35282337323895263,0.5599950552471329,-0.20717168200818026,passed,report_only
validation,candidate_vs_same_seed_no_fail_fast,0.25,0.024517548669076676,0.024728670048027868,0.025671894703311965,0.026836144113301538,0.028300852641489276,0.029374349951390204,0.029637494794444674,-0.8787599690398719,3.237650757741287,0.020305936823869532,0.08345616500792978,,0,risk_q2,182,0.3135845469096913,0.461889308470678,-0.1483047615609867,passed,report_only
validation,candidate_vs_same_seed_no_fail_fast,0.25,0.029703014703979236,0.02987899239629187,0.03135241058523339,0.03328282750724172,0.03526295574465199,0.036794939480236065,0.03728851841272191,-0.8300671893545162,2.4641994759892922,0.03295990820299203,0.10578320961490385,,0,risk_q3,178,0.26263406455305727,0.37110901151944703,-0.10847494696638976,passed,report_only
validation,candidate_vs_same_seed_no_fail_fast,0.25,0.03742448014180752,0.037866184463683984,0.040214241640829484,0.04311778106722478,0.046478878190254425,0.04916033129441213,0.049692466146407016,-0.9014577950298571,2.4728713348258817,0.025477939574519316,0.09966531123711578,,0,risk_q4,182,0.25609876217887834,0.35082324119828134,-0.09472447901940301,passed,report_only
validation,candidate_vs_same_seed_no_fail_fast,0.25,0.05015847190067087,0.05116994887871996,0.0561889422233956,0.06387162525654401,0.079385609734346,0.10233234266043777,0.11029643396147465,-0.5806191937585861,1.251915017572104,0.02873963212983035,0.0951714465126417,,0,risk_q5,178,0.19431462394784468,0.25755764844115125,-0.06324302449330657,passed,report_only
