model_id,feature_name,feature_family_id,coefficient,feature_train_std,standardized_coefficient,abs_coefficient_rank,standardized_abs_coefficient_rank,train_fit_row_n,coefficient_source
ridge_payoff_rank_h20_v1,mr_max_drawdown_20d,F4,-0.02232981459111713,0.808493786994428,-0.018053516361655725,2,2,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_max_drawdown_60d,F4,-0.005668829678984633,0.7549761748238966,-0.004279831346767996,27,26,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_intraday_range_20d_mean,F4,0.0014721611678112753,0.7982450649532657,0.001175145387021187,41,39,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_board_bucket_chinext,F5,0.0019351520181771908,0.48690483057946904,0.0009422348655560827,37,42,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_board_bucket_main_board,F5,-0.0019351520181771001,0.48690483057946904,-0.0009422348655560385,38,43,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_log_total_market_cap_cny,F5,0.004028581714691773,0.9658389046867637,0.003890960950759026,31,27,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_tradability_status_ok,F5,0.0,1.0,0.0,49,49,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m1_close_location_episode_range,M1,0.005814437191507223,0.6255135536422702,0.0036370092700894643,26,29,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m1_close_location_trailing60_range,M1,-0.001598226790498148,0.5724464229782693,-0.0009148992093287046,40,44,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m1_episode_drawdown_pre_t0,M1,-0.004356479877993936,0.7061662225290956,-0.003076398938966993,29,33,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m1_failed_repair_count_low_to_t0,M1,0.005827629732646704,0.9017299706257487,0.005254948387637252,24,21,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m1_path_transition_entropy_episode,M1,0.002108438853195182,1.0993148355048559,0.0023178381110723085,36,35,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m1_pullback_from_episode_high_t0,M1,-0.008553886620378459,0.6664679688583196,-0.005700891441727987,12,17,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m1_repair_path_efficiency_episode,M1,0.002372514737252018,1.4486361582746419,0.003436910634422735,35,31,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m1_up_down_run_imbalance_20,M1,-0.0005373502437168976,1.0527027983068016,-0.00056567010523162,46,46,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m3_asymmetric_range_position_t0,M3,0.005814437191511075,0.6255135536422702,0.003637009270091874,25,28,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m3_failed_breakout_count_pre_t0,M3,0.004156835332926991,0.8466042466267434,0.003519194445384083,30,30,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m3_upper_shadow_pressure_share_20,M3,0.0077123547072418756,0.7271147796834946,0.005607767093797139,16,18,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m3_upside_downside_room_ratio_t0,M3,-0.0004828191337279554,7.000009744399963,-0.003379738640878437,47,32,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m3_upside_room_to_episode_high,M3,0.006819703372895732,1.0624797144136533,0.007245796492020086,19,12,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m5_bars_since_episode_high_t0,M5,-0.006912841940960808,0.7997627020324058,-0.005528633149425756,18,19,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m5_bars_since_episode_low,M5,-0.009602179143061464,0.9153705599186135,-0.008789552098623005,10,7,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m5_episode_age_to_t0,M5,0.00801018393950258,0.73014655371178,0.0058486081980252584,15,16,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m5_high_to_t0_age_ratio,M5,0.015108807543917253,0.5122732344786104,0.0077398377096373205,5,10,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m5_low_to_t0_age_ratio,M5,-0.00030081307440190183,0.5527583993419223,-0.00016627695350751782,48,48,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m5_nonoverlap_step_index_to_t0,M5,0.008010183939504107,0.73014655371178,0.005848608198026374,14,15,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m2_flow_concentration_top3_share_20,M2,-0.0012845659100505238,0.885464814642512,-0.0011374379154389768,43,40,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m2_flow_price_divergence_persistence_20,M2,0.0027863922526465378,0.5625713049045724,0.0015675443255473538,33,38,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m2_money_flow_persistence_trailing20,M2,-0.0007883399337954225,0.7047752730860706,-0.0005556024921253237,44,47,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m2_money_flow_reversal_accel_5v20,M2,-0.005964916233616287,0.7845521813450731,-0.004679788042624295,23,24,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m2_net_signed_money_flow_trailing20,M2,-0.006282635967565752,0.7214461116974432,-0.004532583290010816,21,25,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m2_positive_money_flow_share_trailing20,M2,0.0065198550122261955,0.7186181049112452,0.004685285853182072,20,23,20245,linear_coefficient
ridge_payoff_rank_h20_v1,mr_m2_turnover_compression_20_vs_60,M2,-0.009934312471561407,0.7703074773607997,-0.007652475179282399,8,11,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_ret_5d,F1,-0.007184310201642569,1.0132132104374039,-0.00727923800418446,14,10,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_ret_10d,F1,-0.002250814798853491,1.0323240857303713,-0.0023235703293748196,31,31,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_ret_20d,F1,0.007912008775494219,0.9877728204084469,0.007815267223266307,12,7,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_ma_5_20_spread,F1,0.0044206101443436535,0.9763183515274224,0.004315922808870997,24,20,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_ma_20_60_spread,F1,-0.0010878014932955572,0.8895849979222982,-0.0009676918891532011,34,36,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_distance_to_20d_high,F1,0.0,0.7721372398922111,0.0,44,44,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_distance_to_60d_high,F1,0.007990888833349733,0.719975111222924,0.0057532410765609955,10,14,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_turnover_rate_20d_mean,F2,-0.007984201762862584,1.3054229558997703,-0.01042276026577623,11,3,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_turnover_rate_60d_mean,F2,0.0009474259705264586,1.1655066612792437,0.00110423127971754,35,35,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_turnover_rate_20d_zscore,F2,-0.0,0.8209612058047739,-0.0,45,45,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_volume_20d_zscore,F2,0.012065929528129791,0.8165206705287886,0.009852080868861647,4,4,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_money_20d_zscore,F2,-0.008311554229735505,0.8236209981294076,-0.006845570590701456,8,11,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_board_rank_pct,F3,-0.005074858671447303,0.8835247447188733,-0.004483763212174839,20,18,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_board_rank_by_market_cap,F3,0.0,0.4896258364679922,0.0,46,46,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_volatility_20d,F4,0.010391928006773759,0.8111554481355102,0.008429469019326528,5,5,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_volatility_60d,F4,-0.01797211603796324,0.7863799527702472,-0.014132911761114935,2,2,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_max_drawdown_20d,F4,-0.021070835856921176,0.808493786994428,-0.017035639877100186,1,1,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_max_drawdown_60d,F4,-0.004483230342862113,0.7549761748238966,-0.0033847320951084646,23,25,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_intraday_range_20d_mean,F4,0.00032496144165805965,0.7982450649532657,0.0002593988671036447,38,38,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_board_bucket_chinext,F5,0.00018731468243941214,0.48690483057946904,9.120442371820901e-05,41,41,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_board_bucket_main_board,F5,-0.00018116126600261655,0.48690483057946904,-8.820829553056613e-05,42,42,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_log_total_market_cap_cny,F5,0.0034688150106337258,0.9658389046867637,0.003350316490431482,28,26,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_tradability_status_ok,F5,0.0,1.0,0.0,47,47,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m1_close_location_episode_range,M1,0.00410327453935334,0.6255135536422702,0.002566653838680757,26,29,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m1_close_location_trailing60_range,M1,-0.0,0.5724464229782693,-0.0,48,48,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m1_episode_drawdown_pre_t0,M1,-0.006185473745768832,0.7061662225290956,-0.004367972629602471,16,19,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m1_failed_repair_count_low_to_t0,M1,0.005240480805820837,0.9017299706257487,0.004725498603097623,19,16,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m1_path_transition_entropy_episode,M1,0.0017869025551349566,1.0993148355048559,0.0019643684884613913,32,32,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m1_pullback_from_episode_high_t0,M1,-0.004497948166732389,0.6664679688583196,-0.002997738378712138,22,28,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m1_repair_path_efficiency_episode,M1,0.002341832924455909,1.4486361582746419,0.0033924638510048773,30,24,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m1_up_down_run_imbalance_20,M1,-0.0005351400851253566,1.0527027983068016,-0.0005633434650976028,36,37,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m3_asymmetric_range_position_t0,M3,0.003974096377542042,0.6255135536422702,0.002485851147633196,27,30,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m3_failed_breakout_count_pre_t0,M3,0.004348930482701239,0.8466042466267434,0.003681823014939362,25,23,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m3_upper_shadow_pressure_share_20,M3,0.007565028561165794,0.7271147796834946,0.0055006440755514105,13,15,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m3_upside_downside_room_ratio_t0,M3,-0.00047058569878691416,7.000009744399963,-0.003294104477083665,37,27,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m3_upside_room_to_episode_high,M3,0.007169409353261335,1.0624797144136533,0.007617352002167678,15,8,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m5_bars_since_episode_high_t0,M5,-0.0050227478749042525,0.7997627020324058,-0.00401700641206095,21,22,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m5_bars_since_episode_low,M5,-0.008664665128394276,0.9153705599186135,-0.007931379370085553,7,6,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m5_episode_age_to_t0,M5,0.008251219960664696,0.73014655371178,0.006024599818197177,9,13,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m5_high_to_t0_age_ratio,M5,0.0126374673240908,0.5122732344786104,0.006473836261729744,3,12,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m5_low_to_t0_age_ratio,M5,-0.0,0.5527583993419223,-0.0,49,49,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m5_nonoverlap_step_index_to_t0,M5,0.005775181241606289,0.73014655371178,0.004216728680619751,18,21,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m2_flow_concentration_top3_share_20,M2,-0.0017376274942052948,0.885464814642512,-0.001538608007074224,33,33,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m2_flow_price_divergence_persistence_20,M2,0.0026286148182337794,0.5625713049045724,0.0014787832683852728,29,34,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m2_money_flow_persistence_trailing20,M2,-0.00031401672557196197,0.7047752730860706,-0.00022131122351857317,39,39,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m2_money_flow_reversal_accel_5v20,M2,-0.005901114138231402,0.7845521813450731,-0.0046297319695156975,17,17,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m2_net_signed_money_flow_trailing20,M2,-8.67858798177558e-05,0.7214461116974432,-6.261133554476153e-05,43,43,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m2_positive_money_flow_share_trailing20,M2,0.00021872071294305005,0.7186181049112452,0.00015717666423997108,40,40,20245,linear_coefficient
elastic_net_payoff_rank_h20_v1,mr_m2_turnover_compression_20_vs_60,M2,-0.009686296481349237,0.7703074773607997,-0.0074614266075169215,6,9,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_ret_5d,F1,-0.03911899893911157,1.0132132104374039,-0.039635886504194626,26,21,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_ret_10d,F1,-0.01046303910579955,1.0323240857303713,-0.010801247278855642,42,39,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_ret_20d,F1,0.039408982294469014,0.9877728204084469,0.038927121590434204,24,22,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_ma_5_20_spread,F1,0.034861254614806145,0.9763183515274224,0.03403568263770528,29,26,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_ma_20_60_spread,F1,-0.009461624798162767,0.8895849979222982,-0.00841691947641519,44,45,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_distance_to_20d_high,F1,0.015823514107477614,0.7721372398922111,0.012217924508343228,40,38,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_distance_to_60d_high,F1,0.06519079885664625,0.719975111222924,0.04693575265752515,17,17,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_turnover_rate_20d_mean,F2,-0.07916399858335985,1.3054229558997703,-0.10334250103153483,12,5,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_turnover_rate_60d_mean,F2,0.03938973533187493,1.1655066612792437,0.04590899891532662,25,20,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_turnover_rate_20d_zscore,F2,-0.07643680673312661,0.8209612058047739,-0.06275165302349409,13,11,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_volume_20d_zscore,F2,0.3586231822118693,0.8165206705287886,0.2928232412068035,1,1,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_money_20d_zscore,F2,-0.2393422484756729,0.8236209981294076,-0.19712730158407038,2,2,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_board_rank_pct,F3,-0.05863484183113682,0.8835247447188733,-0.051805333660486674,18,14,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_board_rank_by_market_cap,F3,0.035608694856979435,0.4896258364679922,0.017434937004882047,28,37,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_volatility_20d,F4,0.032683018361756445,0.8111554481355102,0.026511008405651657,31,31,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_volatility_60d,F4,-0.10029023789518945,0.7863799527702472,-0.07886623253933595,6,7,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_max_drawdown_20d,F4,-0.14909061611019564,0.808493786994428,-0.12053883682426454,3,3,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_max_drawdown_60d,F4,-0.03165217615654275,0.7549761748238966,-0.02389663887951879,33,34,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_intraday_range_20d_mean,F4,0.09915729010450419,0.7982450649532657,0.07915181748005977,7,6,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_board_bucket_chinext,F5,0.021586426150352292,0.48690483057946904,0.010510535167553502,37,41,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_board_bucket_main_board,F5,-0.021586426150415672,0.48690483057946904,-0.010510535167584363,36,40,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_log_total_market_cap_cny,F5,0.004110560146989804,0.9658389046867637,0.003970138910017695,46,47,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_tradability_status_ok,F5,0.0,1.0,0.0,49,49,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m1_close_location_episode_range,M1,0.07463230273695835,0.6255135536422702,0.04668351690150055,15,19,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m1_close_location_trailing60_range,M1,-0.017650124803157738,0.5724464229782693,-0.010103750808687677,39,43,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m1_episode_drawdown_pre_t0,M1,-0.07219157844709954,0.7061662225290956,-0.05097925425040115,16,15,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m1_failed_repair_count_low_to_t0,M1,0.08254630888648351,0.9017299706257487,0.07443448068747276,9,8,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m1_path_transition_entropy_episode,M1,0.0029232410185296544,1.0993148355048559,0.0032135622194259745,47,48,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m1_pullback_from_episode_high_t0,M1,-0.042972033240218366,0.6664679688583196,-0.028639483711320527,23,27,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m1_repair_path_efficiency_episode,M1,0.01861491763667268,1.4486361582746419,0.026966242771788388,38,29,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m1_up_down_run_imbalance_20,M1,-0.009857830136957116,1.0527027983068016,-0.010377365370407876,43,42,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m3_asymmetric_range_position_t0,M3,0.07463230273697505,0.6255135536422702,0.04668351690151099,14,18,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m3_failed_breakout_count_pre_t0,M3,0.045076113674988226,0.8466042466267434,0.038161629258674855,22,23,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m3_upper_shadow_pressure_share_20,M3,0.03901980542561015,0.7271147796834946,0.02837187722533535,27,28,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m3_upside_downside_room_ratio_t0,M3,-0.0025275414353465395,7.000009744399963,-0.017692814676800447,48,36,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m3_upside_room_to_episode_high,M3,0.045700014151394935,1.0624797144136533,0.04855533798427401,21,16,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m5_bars_since_episode_high_t0,M5,-0.0793822333012837,0.7997627020324058,-0.06348694939840148,11,10,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m5_bars_since_episode_low,M5,-0.1315258171035931,0.9153705599186135,-0.12039486084586916,4,4,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m5_episode_age_to_t0,M5,0.04862009418172133,0.73014655371178,0.035499794207926,20,25,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m5_high_to_t0_age_ratio,M5,0.129774407638961,0.5122732344786104,0.06647995555375624,5,9,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m5_low_to_t0_age_ratio,M5,0.03207289872320746,0.5527583993419223,0.01772856416049574,32,35,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m5_nonoverlap_step_index_to_t0,M5,0.04862009418173243,0.73014655371178,0.0354997942079341,19,24,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m2_flow_concentration_top3_share_20,M2,-0.027834949119891844,0.885464814642512,-0.024646868063028786,35,32,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m2_flow_price_divergence_persistence_20,M2,0.015335984919660005,0.5625713049045724,0.008627585048249974,41,44,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m2_money_flow_persistence_trailing20,M2,0.008493982837911182,0.7047752730860706,0.0059863490741772505,45,46,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m2_money_flow_reversal_accel_5v20,M2,-0.0342272318525866,0.7845521813450731,-0.026853049411350385,30,30,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m2_net_signed_money_flow_trailing20,M2,-0.08100485349944155,0.7214461116974432,-0.058440636585793126,10,13,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m2_positive_money_flow_share_trailing20,M2,0.08320951415099957,0.7186181049112452,0.059795863369776756,8,12,20245,linear_coefficient
ridge_ordinal_payoff_state_v1,mr_m2_turnover_compression_20_vs_60,M2,-0.03140433719031396,0.7703074773607997,-0.024190995759258694,34,33,20245,linear_coefficient
shallow_tree_payoff_depth2_v1,mr_ret_5d,F1,0.0,1.0132132104374039,0.0,4,4,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_ret_10d,F1,0.0,1.0323240857303713,0.0,5,5,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_ret_20d,F1,0.0,0.9877728204084469,0.0,6,6,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_ma_5_20_spread,F1,0.0,0.9763183515274224,0.0,7,7,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_ma_20_60_spread,F1,0.0,0.8895849979222982,0.0,8,8,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_distance_to_20d_high,F1,0.0,0.7721372398922111,0.0,9,9,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_distance_to_60d_high,F1,0.0,0.719975111222924,0.0,10,10,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_turnover_rate_20d_mean,F2,0.29265816972018444,1.3054229558997703,0.3820426929843398,2,2,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_turnover_rate_60d_mean,F2,0.0,1.1655066612792437,0.0,11,11,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_turnover_rate_20d_zscore,F2,0.0,0.8209612058047739,0.0,12,12,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_volume_20d_zscore,F2,0.0,0.8165206705287886,0.0,13,13,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_money_20d_zscore,F2,0.0,0.8236209981294076,0.0,14,14,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_board_rank_pct,F3,0.0,0.8835247447188733,0.0,15,15,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_board_rank_by_market_cap,F3,0.0,0.4896258364679922,0.0,16,16,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_volatility_20d,F4,0.19607333225439266,0.8111554481355102,0.15904595169223468,3,3,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_volatility_60d,F4,0.0,0.7863799527702472,0.0,17,17,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_max_drawdown_20d,F4,0.0,0.808493786994428,0.0,18,18,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_max_drawdown_60d,F4,0.0,0.7549761748238966,0.0,19,19,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_intraday_range_20d_mean,F4,0.0,0.7982450649532657,0.0,20,20,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_board_bucket_chinext,F5,0.0,0.48690483057946904,0.0,21,21,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_board_bucket_main_board,F5,0.0,0.48690483057946904,0.0,22,22,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_log_total_market_cap_cny,F5,0.0,0.9658389046867637,0.0,23,23,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_tradability_status_ok,F5,0.0,1.0,0.0,24,24,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m1_close_location_episode_range,M1,0.0,0.6255135536422702,0.0,25,25,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m1_close_location_trailing60_range,M1,0.0,0.5724464229782693,0.0,26,26,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m1_episode_drawdown_pre_t0,M1,0.0,0.7061662225290956,0.0,27,27,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m1_failed_repair_count_low_to_t0,M1,0.0,0.9017299706257487,0.0,28,28,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m1_path_transition_entropy_episode,M1,0.0,1.0993148355048559,0.0,29,29,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m1_pullback_from_episode_high_t0,M1,0.0,0.6664679688583196,0.0,30,30,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m1_repair_path_efficiency_episode,M1,0.0,1.4486361582746419,0.0,31,31,20245,tree_importance
shallow_tree_payoff_depth2_v1,mr_m1_up_down_run_imbalance_20,M1,0.0,1.0527027983068016,0.0,32,32,20245,tree_importance
