candidate_id,candidate_family,instrument_id,raw_trigger_count,kept_event_count,suppressed_by_collapse_count,collapse_window_trading_days,first_raw_trigger_date,last_raw_trigger_date,collapse_audit_status,blocking_reason
base_breakout_vcp_preflight,base_breakout_vcp,SH600905,1,1,0,20,2022-10-21,2022-10-21,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH600919,5,3,2,20,2019-12-17,2024-04-02,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH600926,4,3,1,20,2024-01-26,2025-10-17,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH600938,6,4,2,20,2022-12-05,2025-06-12,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH600989,3,2,1,20,2025-08-25,2025-12-30,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH600999,1,1,0,20,2019-09-05,2019-09-05,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601006,4,4,0,20,2018-01-03,2024-09-30,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601009,2,2,0,20,2018-01-16,2025-06-26,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601077,1,1,0,20,2024-07-02,2024-07-02,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601088,6,5,1,20,2018-01-02,2023-12-04,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601108,1,1,0,20,2019-09-05,2019-09-05,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601111,1,1,0,20,2020-09-09,2020-09-09,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601138,1,1,0,20,2020-06-09,2020-06-09,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601155,1,1,0,20,2019-09-16,2019-09-16,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601166,9,5,4,20,2018-11-02,2024-12-27,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601169,6,4,2,20,2018-01-17,2024-07-02,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601186,2,2,0,20,2021-12-21,2024-04-01,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601211,2,2,0,20,2019-12-09,2024-07-22,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601225,6,4,2,20,2019-01-18,2023-12-04,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601229,3,2,1,20,2018-09-03,2019-09-12,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601238,1,1,0,20,2023-02-01,2023-02-01,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601288,2,2,0,20,2019-09-12,2022-04-06,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601318,2,2,0,20,2018-07-24,2024-04-29,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601319,1,1,0,20,2024-07-23,2024-07-23,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601328,6,6,0,20,2021-01-15,2025-10-22,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601336,1,1,0,20,2025-06-12,2025-06-12,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601360,1,1,0,20,2022-11-17,2022-11-17,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601377,1,1,0,20,2021-01-07,2021-01-07,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601398,3,3,0,20,2019-02-13,2023-04-18,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601601,3,3,0,20,2018-09-26,2025-07-11,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601628,1,1,0,20,2025-06-12,2025-06-12,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601633,1,1,0,20,2024-09-25,2024-09-25,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601658,4,3,1,20,2023-04-18,2024-08-22,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601668,3,3,0,20,2019-02-13,2021-12-07,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601669,1,1,0,20,2024-11-07,2024-11-07,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601688,4,2,2,20,2022-06-08,2023-01-20,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601728,1,1,0,20,2024-08-27,2024-08-27,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601816,2,1,1,20,2024-02-19,2024-02-20,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601818,14,10,4,20,2018-01-11,2025-11-20,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601857,9,4,5,20,2019-09-09,2025-06-18,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601868,2,2,0,20,2024-11-07,2025-07-08,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601877,1,1,0,20,2025-09-30,2025-09-30,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601878,1,1,0,20,2025-07-11,2025-07-11,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601899,4,3,1,20,2017-12-27,2025-03-14,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601919,5,3,2,20,2023-04-18,2025-12-23,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601939,8,6,2,20,2019-06-05,2025-10-22,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601988,9,6,3,20,2021-05-26,2025-11-04,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601989,1,1,0,20,2024-07-12,2024-07-12,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH601995,1,1,0,20,2025-07-11,2025-07-11,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH603019,2,1,1,20,2021-11-11,2021-11-16,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH603259,2,2,0,20,2023-01-04,2023-07-31,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH603369,1,1,0,20,2020-12-14,2020-12-14,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH603799,1,1,0,20,2025-02-07,2025-02-07,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SH603993,1,1,0,20,2023-06-16,2023-06-16,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000001,7,4,3,20,2021-12-09,2025-02-18,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000002,2,1,1,20,2024-09-23,2024-09-24,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000063,3,3,0,20,2022-06-15,2024-11-08,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000100,3,2,1,20,2019-01-04,2023-01-17,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000166,1,1,0,20,2023-11-07,2023-11-07,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000333,2,2,0,20,2024-08-26,2025-05-09,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000338,4,4,0,20,2019-01-17,2024-02-07,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000538,1,1,0,20,2024-07-19,2024-07-19,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000568,1,1,0,20,2025-07-11,2025-07-11,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000617,1,1,0,20,2025-06-17,2025-06-17,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000625,1,1,0,20,2025-07-22,2025-07-22,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000630,2,2,0,20,2025-03-14,2025-06-12,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000651,2,1,1,20,2024-01-09,2024-01-10,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000725,2,2,0,20,2023-01-16,2024-05-06,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000733,1,1,0,20,2022-06-08,2022-06-08,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000768,5,3,2,20,2021-04-29,2024-07-19,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000776,3,3,0,20,2017-07-10,2025-07-11,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000783,1,1,0,20,2017-08-02,2017-08-02,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000792,1,1,0,20,2025-08-29,2025-08-29,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000858,4,2,2,20,2020-12-17,2025-07-18,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000933,1,1,0,20,2024-11-06,2024-11-06,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000938,1,1,0,20,2022-11-14,2022-11-14,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000963,1,1,0,20,2020-01-02,2020-01-02,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ000977,5,3,2,20,2021-10-26,2023-01-20,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ001979,2,2,0,20,2019-05-28,2019-12-17,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002001,2,2,0,20,2025-05-16,2025-08-20,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002007,2,2,0,20,2021-04-08,2022-01-04,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002008,2,1,1,20,2023-02-01,2023-02-02,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002027,1,1,0,20,2025-02-14,2025-02-14,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002050,1,1,0,20,2025-07-16,2025-07-16,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002142,1,1,0,20,2020-01-06,2020-01-06,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002202,2,2,0,20,2019-06-21,2025-03-21,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002230,2,2,0,20,2024-09-25,2025-08-22,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002236,2,2,0,20,2024-09-25,2025-02-07,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002310,1,1,0,20,2017-09-18,2017-09-18,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002311,2,2,0,20,2020-05-13,2023-01-10,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002352,3,1,2,20,2025-02-19,2025-03-14,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002415,5,4,1,20,2020-10-13,2025-08-22,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002460,1,1,0,20,2025-12-22,2025-12-22,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002493,1,1,0,20,2023-07-17,2023-07-17,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002555,2,2,0,20,2025-02-07,2025-08-22,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002594,3,3,0,20,2017-11-13,2025-05-16,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002601,1,1,0,20,2023-01-09,2023-01-09,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002648,1,1,0,20,2025-08-26,2025-08-26,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002714,3,3,0,20,2023-07-31,2025-07-09,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ002821,1,1,0,20,2023-07-31,2023-07-31,passed,
base_breakout_vcp_preflight,base_breakout_vcp,SZ003816,1,1,0,20,2023-04-28,2023-04-28,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600000,753,50,703,20,2017-12-26,2025-10-27,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600009,199,24,175,20,2018-02-07,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600010,146,12,134,20,2018-10-30,2024-05-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600011,109,8,101,20,2021-08-30,2025-11-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600015,220,18,202,20,2017-12-26,2025-04-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600016,881,56,825,20,2018-01-05,2025-07-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600018,16,4,12,20,2018-03-22,2022-06-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600019,464,32,432,20,2018-06-25,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600023,29,3,26,20,2021-10-08,2025-04-28,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600025,193,14,179,20,2019-07-24,2025-06-13,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600027,60,5,55,20,2023-12-13,2025-08-15,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600028,1129,70,1059,20,2017-12-25,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600029,134,13,121,20,2020-08-25,2025-01-02,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600030,25,3,22,20,2021-08-09,2024-07-22,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600031,139,12,127,20,2018-06-21,2025-02-13,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600036,864,55,809,20,2018-02-05,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600039,2,1,1,20,2022-10-19,2022-10-20,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600048,227,17,210,20,2019-06-13,2025-10-20,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600050,353,27,326,20,2018-12-21,2025-12-05,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600066,68,8,60,20,2018-02-08,2024-12-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600085,77,9,68,20,2018-04-04,2024-01-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600089,25,3,22,20,2024-03-01,2025-03-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600096,147,10,137,20,2024-01-08,2025-07-18,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600104,510,42,468,20,2018-01-03,2024-08-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600111,59,5,54,20,2018-11-01,2025-07-03,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600115,60,6,54,20,2018-06-19,2023-01-05,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600118,23,3,20,20,2021-09-01,2022-12-13,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600150,34,5,29,20,2021-04-16,2024-02-06,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600161,22,4,18,20,2021-04-27,2023-11-22,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600176,15,3,12,20,2022-07-04,2025-08-04,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600183,48,4,44,20,2021-07-28,2022-01-10,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600188,4,2,2,20,2024-02-07,2025-11-10,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600196,83,9,74,20,2020-01-23,2024-11-21,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600219,38,5,33,20,2024-09-30,2025-04-01,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600233,21,2,19,20,2024-09-12,2025-06-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600276,304,26,278,20,2019-04-29,2025-07-03,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600298,2,1,1,20,2021-10-28,2021-10-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600309,277,22,255,20,2020-03-02,2024-07-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600332,131,10,121,20,2020-06-04,2023-04-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600340,6,2,4,20,2017-12-26,2020-03-04,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600346,31,5,26,20,2020-07-15,2024-04-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600352,3,1,2,20,2021-08-26,2021-08-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600362,22,4,18,20,2019-02-18,2024-03-14,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600372,28,3,25,20,2023-08-29,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600383,2,1,1,20,2021-03-16,2021-03-18,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600406,576,39,537,20,2018-04-24,2025-11-12,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600415,4,1,3,20,2024-09-26,2024-10-08,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600426,37,7,30,20,2022-04-13,2025-06-24,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600436,263,22,241,20,2019-09-19,2025-09-16,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600438,3,1,2,20,2023-05-24,2023-05-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600487,62,4,58,20,2021-07-29,2021-11-19,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600489,159,15,144,20,2021-03-02,2025-02-14,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600518,95,7,88,20,2017-12-25,2018-10-12,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600519,693,48,645,20,2018-04-04,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600536,10,1,9,20,2021-11-11,2021-11-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600547,336,27,309,20,2017-12-25,2025-01-23,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600584,9,1,8,20,2021-11-23,2021-12-06,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600585,399,34,365,20,2019-03-11,2025-12-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600600,62,5,57,20,2021-05-21,2025-07-10,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600606,26,3,23,20,2018-09-18,2019-10-29,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600637,4,2,2,20,2022-01-10,2024-12-02,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600660,626,43,583,20,2018-06-01,2025-12-31,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600674,129,9,120,20,2023-12-27,2025-05-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600688,8,1,7,20,2018-01-16,2018-01-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600690,245,18,227,20,2021-10-22,2025-12-25,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600741,69,11,58,20,2018-03-12,2025-09-30,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600745,16,1,15,20,2021-12-01,2021-12-27,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600760,187,15,172,20,2018-11-20,2024-09-27,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600763,24,2,22,20,2020-07-09,2020-09-02,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600795,390,26,364,20,2022-05-30,2025-12-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600801,20,1,19,20,2021-03-12,2021-04-09,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600803,1,1,0,20,2021-08-26,2021-08-26,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600809,45,5,40,20,2024-04-10,2025-12-05,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600837,129,11,118,20,2021-05-14,2023-02-23,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600845,2,1,1,20,2023-01-19,2023-01-20,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600875,1,1,0,20,2023-07-28,2023-07-28,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600885,34,3,31,20,2021-10-28,2022-01-04,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600886,340,25,315,20,2018-06-13,2025-08-08,passed,
cross_sectional_low_beta_low_vol_preflight,cross_sectional_low_beta_low_vol,SH600887,668,48,620,20,2018-03-14,2025-12-31,passed,
