split,seed_episode_id,instrument,exit_trigger_type,exit_signal_date,exit_execution_date,holding_days,return_r,loss_r,audit_only_status
train,ep4_money_rps5_boll20_high10_seed_v0_SH600009_20211008_ca4abc8ad7,SH600009,natural_exit_h20,2021-11-08,2021-11-09,22,0.8721495598683264,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600009_20230116_0fcf8d059c,SH600009,close_below_seed_day_low,2023-01-31,2023-02-01,7,-0.33139016331485394,0.33139016331485394,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600009_20240927_bfe480a901,SH600009,close_below_seed_day_low,2024-10-17,2024-10-18,10,-0.3045137916975231,0.3045137916975231,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600009_20250724_b3f160e103,SH600009,close_below_seed_day_low|close_below_breakout_reference,2025-07-31,2025-08-01,6,-0.45460771266587746,0.45460771266587746,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20180928_bb5dfce969,SH600010,close_below_seed_day_low|close_below_breakout_reference,2018-10-18,2018-10-19,10,-0.44473407245597096,0.44473407245597096,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20190226_9f1d8cb2e3,SH600010,natural_exit_h20,2019-03-27,2019-03-28,22,-0.02906905675300485,0.02906905675300485,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20200909_dc0fb4049a,SH600010,close_below_breakout_reference,2020-09-11,2020-09-14,3,-0.3213483850887106,0.3213483850887106,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20210507_172c0cbf04,SH600010,close_below_breakout_reference,2021-05-20,2021-05-21,10,-0.37884437779069197,0.37884437779069197,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20210707_406c61a475,SH600010,natural_exit_h20,2021-08-05,2021-08-06,22,3.064403811236937,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20210824_ff34cdf185,SH600010,natural_exit_h20,2021-09-24,2021-09-27,22,0.382273256125027,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20211124_f559b4cf9c,SH600010,t10_close_below_entry_price,2021-12-08,2021-12-09,11,-0.10701264045627325,0.10701264045627325,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20220523_62189f7bd4,SH600010,natural_exit_h20,2022-06-22,2022-06-23,22,0.4646458385590114,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20221110_0fb217d84f,SH600010,close_below_seed_day_low,2022-11-14,2022-11-15,3,-0.3111840397280256,0.3111840397280256,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20230120_68ad863285,SH600010,natural_exit_h20,2023-02-27,2023-02-28,22,-0.007758041440848584,0.007758041440848584,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20230705_f2f998937d,SH600010,close_below_breakout_reference,2023-07-12,2023-07-13,6,-0.3336242093284779,0.3336242093284779,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20241008_b72b178250,SH600010,close_below_seed_day_low|close_below_breakout_reference,2024-10-09,2024-10-10,2,-0.8410276002690723,0.8410276002690723,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20250206_5dd2566998,SH600010,close_below_seed_day_low|close_below_breakout_reference,2025-02-18,2025-02-19,9,-0.62200983253539,0.62200983253539,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20250710_3f8a8171ce,SH600010,natural_exit_h20,2025-08-08,2025-08-11,22,1.0021102904032015,0.0,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600010_20251013_46303ea324,SH600010,close_below_seed_day_low,2025-10-20,2025-10-21,6,-0.3466881273169365,0.3466881273169365,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20180308_614c8b15e5,SH600011,t10_close_below_entry_price,2018-03-22,2018-03-23,11,-0.29727279109719273,0.29727279109719273,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20180523_b491294e91,SH600011,t10_close_below_entry_price,2018-06-06,2018-06-07,11,-0.11958772848777305,0.11958772848777305,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20180720_066ed0a11a,SH600011,t10_close_below_entry_price,2018-08-03,2018-08-06,11,-0.31116984394373093,0.31116984394373093,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20190801_53d51335ff,SH600011,natural_exit_h20,2019-08-30,2019-09-02,22,-0.7154430642357875,0.7154430642357875,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20200702_17cb98c836,SH600011,natural_exit_h20,2020-07-31,2020-08-03,22,0.7806811319957242,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20200819_c0022393c0,SH600011,t10_close_below_entry_price,2020-09-02,2020-09-03,11,-0.05723244665375705,0.05723244665375705,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20210322_81f8e46dfb,SH600011,close_below_seed_day_low|close_below_breakout_reference,2021-03-25,2021-03-26,4,-0.5243942260231707,0.5243942260231707,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20210816_b5004e3054,SH600011,natural_exit_h20,2021-09-14,2021-09-15,22,5.654452745366166,0.0,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20250730_9a8a08275e,SH600011,close_below_breakout_reference,2025-08-01,2025-08-04,3,-0.3263901409621171,0.3263901409621171,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600011_20251029_543dc0799a,SH600011,t10_close_below_entry_price,2025-11-12,2025-11-13,11,-0.1601626552795856,0.1601626552795856,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600015_20200702_cccafa713c,SH600015,natural_exit_h20,2020-07-31,2020-08-03,22,-0.06549113042026054,0.06549113042026054,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600015_20200817_b038addb4c,SH600015,close_below_seed_day_low|close_below_breakout_reference,2020-08-20,2020-08-21,4,-0.42968606637470125,0.42968606637470125,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600015_20210201_b9ae446f8e,SH600015,natural_exit_h20,2021-03-09,2021-03-10,22,0.01259447851063601,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600015_20230417_3fca771923,SH600015,natural_exit_h20,2023-05-19,2023-05-22,22,0.8881859155147876,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600015_20230728_3b5b5e4f4e,SH600015,close_below_breakout_reference|t10_close_below_entry_price,2023-08-11,2023-08-14,11,-0.39992438132363917,0.39992438132363917,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600015_20240924_95a6dcafd9,SH600015,natural_exit_h20,2024-10-30,2024-10-31,22,0.1905991202049986,0.0,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600015_20241118_11e732a109,SH600015,close_below_seed_day_low|close_below_breakout_reference,2024-11-22,2024-11-25,5,-0.4898638715243478,0.4898638715243478,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600015_20250314_3e0db8223f,SH600015,natural_exit_h20,2025-04-15,2025-04-16,22,0.15470272835500268,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600016_20180921_2b54b1faef,SH600016,close_below_seed_day_low|close_below_breakout_reference,2018-10-11,2018-10-12,9,-0.5085743817589956,0.5085743817589956,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600016_20190225_cfb0598332,SH600016,t10_close_below_entry_price,2019-03-11,2019-03-12,11,-0.057049081903155045,0.057049081903155045,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600016_20201127_baed5392fd,SH600016,close_below_seed_day_low|close_below_breakout_reference|t10_close_below_entry_price,2020-12-11,2020-12-14,11,-0.33220349442101155,0.33220349442101155,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600016_20241118_44c34e5072,SH600016,t10_close_below_entry_price,2024-12-02,2024-12-03,11,-0.1589584269632472,0.1589584269632472,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600016_20250710_54fb2e87dd,SH600016,close_below_seed_day_low|close_below_breakout_reference|t10_close_below_entry_price,2025-07-24,2025-07-25,11,-0.40005877588011557,0.40005877588011557,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600016_20251120_9295897a07,SH600016,close_below_seed_day_low|close_below_breakout_reference,2025-11-24,2025-11-25,3,-0.4847951073769734,0.4847951073769734,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20181102_301693a7a4,SH600018,close_below_seed_day_low|close_below_breakout_reference,2018-11-08,2018-11-09,5,-0.39229667375818467,0.39229667375818467,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20190306_fd7cf3fb54,SH600018,natural_exit_h20,2019-04-04,2019-04-08,22,2.2161292075660115,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20190726_b36792aa5b,SH600018,close_below_seed_day_low|close_below_breakout_reference,2019-08-06,2019-08-07,8,-0.508833109619595,0.508833109619595,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20200602_c5c884ea6b,SH600018,t10_close_below_entry_price,2020-06-16,2020-06-17,11,-0.1296550241873863,0.1296550241873863,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20201106_6a4723028d,SH600018,natural_exit_h20,2020-12-07,2020-12-08,22,-0.07255231561594173,0.07255231561594173,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20210114_0d7f71fac2,SH600018,close_below_breakout_reference,2021-01-19,2021-01-20,4,-0.4319987906636179,0.4319987906636179,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20210603_4809c33f6d,SH600018,close_below_breakout_reference,2021-06-04,2021-06-07,2,-0.4698222474187463,0.4698222474187463,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20210830_c64652acdf,SH600018,natural_exit_h20,2021-09-30,2021-10-08,22,0.5834572370126901,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20211203_268843cd72,SH600018,close_below_seed_day_low,2021-12-14,2021-12-15,8,-0.3377370162442236,0.3377370162442236,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20220105_3ca4553296,SH600018,t10_close_below_entry_price,2022-01-19,2022-01-20,11,-0.1380144334096859,0.1380144334096859,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20220401_f014f0e94a,SH600018,natural_exit_h20,2022-05-09,2022-05-10,22,0.156471100705542,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20230303_0a93c4c8aa,SH600018,close_below_breakout_reference,2023-03-10,2023-03-13,6,-0.46129757934318794,0.46129757934318794,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600018_20240709_b20f2329a8,SH600018,close_below_breakout_reference,2024-07-10,2024-07-11,2,-0.3224991541573409,0.3224991541573409,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20180102_dd105907e1,SH600019,t10_close_below_entry_price,2018-01-16,2018-01-17,11,-0.17663225624332582,0.17663225624332582,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20190904_a1cb38bb82,SH600019,natural_exit_h20,2019-10-11,2019-10-14,22,-0.30180630562453487,0.30180630562453487,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20200618_10e7f29742,SH600019,close_below_seed_day_low|close_below_breakout_reference,2020-06-23,2020-06-24,4,-0.39623603398910356,0.39623603398910356,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20201016_98ec6101d1,SH600019,natural_exit_h20,2020-11-16,2020-11-17,22,2.3142782998045073,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20210107_12f22e0311,SH600019,natural_exit_h20,2021-02-05,2021-02-08,22,0.18681503579418832,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20210222_3bd714267c,SH600019,t10_close_below_entry_price,2021-03-08,2021-03-09,11,-0.06327784287024396,0.06327784287024396,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20210909_ad3f3b0883,SH600019,close_below_seed_day_low|close_below_breakout_reference,2021-09-17,2021-09-22,7,-0.6280508505274186,0.6280508505274186,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20211216_695a13d0a7,SH600019,close_below_breakout_reference,2021-12-28,2021-12-29,9,-0.4222687866890092,0.4222687866890092,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20221205_652589fae7,SH600019,t10_close_below_entry_price,2022-12-19,2022-12-20,11,-0.2972745570590577,0.2972745570590577,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20230106_d141a8eec7,SH600019,natural_exit_h20,2023-02-13,2023-02-14,22,0.24982100907446766,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20230412_cec5e71959,SH600019,close_below_seed_day_low|close_below_breakout_reference|t10_close_below_entry_price,2023-04-26,2023-04-27,11,-0.385192174567322,0.385192174567322,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20230725_34f8f37606,SH600019,natural_exit_h20,2023-08-23,2023-08-24,22,0.030950788079841536,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20230904_6df7d2675d,SH600019,close_below_seed_day_low,2023-09-07,2023-09-08,4,-0.3573548676286892,0.3573548676286892,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20240925_f0ae2b4587,SH600019,natural_exit_h20,2024-10-31,2024-11-01,22,0.4123351553915903,0.0,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20250227_90104efb4f,SH600019,natural_exit_h20,2025-03-28,2025-03-31,22,0.23653986355319062,0.0,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600019_20250702_1fadb570d8,SH600019,natural_exit_h20,2025-07-31,2025-08-01,22,0.30449663869361654,0.0,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600021_20250903_1c47546783,SH600021,natural_exit_h20,2025-10-10,2025-10-13,22,1.5451094961427294,0.0,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600021_20251226_7710c3e1f6,SH600021,close_below_breakout_reference,2025-12-30,2025-12-31,3,-0.31107852788284773,0.31107852788284773,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600023_20180122_ad2c35d3db,SH600023,natural_exit_h20,2018-02-27,2018-02-28,22,-0.325194920448106,0.325194920448106,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600023_20180718_e2d94d0805,SH600023,natural_exit_h20,2018-08-16,2018-08-17,22,-0.4556535393848248,0.4556535393848248,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600023_20210322_03976101c1,SH600023,close_below_seed_day_low|close_below_breakout_reference,2021-03-25,2021-03-26,4,-0.38470013728375074,0.38470013728375074,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600023_20210908_27d507726b,SH600023,t10_close_below_entry_price,2021-09-24,2021-09-27,11,0.017634550675924215,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600023_20220907_d9c7ec5cb1,SH600023,close_below_seed_day_low|close_below_breakout_reference,2022-09-14,2022-09-15,5,-0.5646553666865002,0.5646553666865002,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600023_20230414_cc6d222b7a,SH600023,natural_exit_h20,2023-05-18,2023-05-19,22,0.3346549675533898,0.0,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600023_20250217_bc0feef883,SH600023,t10_close_below_entry_price,2025-03-03,2025-03-04,11,-0.18583970709017603,0.18583970709017603,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600023_20250325_43d88846ba,SH600023,close_below_breakout_reference,2025-03-27,2025-03-28,3,-0.4495388495308386,0.4495388495308386,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600025_20190530_569156043c,SH600025,natural_exit_h20,2019-07-01,2019-07-02,22,0.07559133034104722,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600025_20200601_9849cc96c0,SH600025,t10_close_below_entry_price,2020-06-15,2020-06-16,11,-0.28389830270769456,0.28389830270769456,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600025_20200819_956bfe7c13,SH600025,natural_exit_h20,2020-09-17,2020-09-18,22,0.17850944872232882,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600025_20210311_ab273d9dcf,SH600025,natural_exit_h20,2021-04-12,2021-04-13,22,0.7227442604683706,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600025_20210628_933713938e,SH600025,close_below_seed_day_low|close_below_breakout_reference,2021-06-30,2021-07-01,3,-0.28283365155534146,0.28283365155534146,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600025_20211203_5007e4b436,SH600025,natural_exit_h20,2022-01-04,2022-01-05,22,0.05918890069974579,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600025_20220510_1995278ea5,SH600025,natural_exit_h20,2022-06-09,2022-06-10,22,0.44012110536811866,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600025_20230511_21f44401be,SH600025,t10_close_below_entry_price,2023-05-25,2023-05-26,11,-0.12168310432016861,0.12168310432016861,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600026_20230309_9bea412bcb,SH600026,close_below_seed_day_low|close_below_breakout_reference,2023-03-14,2023-03-15,4,-0.6283810393537088,0.6283810393537088,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600026_20240115_40c1b0f2c6,SH600026,close_below_seed_day_low|close_below_breakout_reference,2024-01-22,2024-01-23,6,-0.46537801212739777,0.46537801212739777,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600026_20250514_58d778c060,SH600026,close_below_breakout_reference,2025-05-16,2025-05-19,3,-0.4689813237051071,0.4689813237051071,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600026_20250613_95a5fa39d8,SH600026,close_below_seed_day_low,2025-06-26,2025-06-27,10,-0.3630488657052947,0.3630488657052947,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600026_20250822_63ff159328,SH600026,close_below_seed_day_low,2025-08-29,2025-09-01,6,-0.266054287345204,0.266054287345204,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600026_20251030_d6f58c34d3,SH600026,close_below_seed_day_low|close_below_breakout_reference,2025-11-04,2025-11-05,4,-0.9253550179603187,0.9253550179603187,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600027_20220907_98312573eb,SH600027,close_below_breakout_reference,2022-09-16,2022-09-19,7,-0.4026642621170406,0.4026642621170406,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600027_20221128_26b58c925f,SH600027,close_below_breakout_reference,2022-11-29,2022-11-30,2,-0.31103568801201925,0.31103568801201925,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600027_20230103_4af45a6950,SH600027,close_below_seed_day_low|close_below_breakout_reference,2023-01-11,2023-01-12,7,-0.31475483359536777,0.31475483359536777,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600027_20230512_9d6b4e9a9f,SH600027,close_below_breakout_reference,2023-05-16,2023-05-17,3,-0.4521810323030375,0.4521810323030375,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600027_20250331_942bbc2de8,SH600027,close_below_breakout_reference,2025-04-02,2025-04-03,3,-0.6000338447341459,0.6000338447341459,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600028_20180102_e8c8e61a88,SH600028,natural_exit_h20,2018-01-31,2018-02-01,22,0.8738321350305773,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600028_20180320_36c678f6fe,SH600028,close_below_seed_day_low|close_below_breakout_reference,2018-03-28,2018-03-29,7,-0.43227219818208157,0.43227219818208157,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600028_20200103_fcb9bebf3e,SH600028,close_below_seed_day_low,2020-01-10,2020-01-13,6,-0.38501173345656303,0.38501173345656303,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600028_20230302_53f5a57196,SH600028,natural_exit_h20,2023-03-31,2023-04-03,22,1.6653799313025808,0.0,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600028_20240827_4350dcde17,SH600028,close_below_seed_day_low|close_below_breakout_reference,2024-08-29,2024-08-30,3,-0.36512321922368873,0.36512321922368873,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600028_20250722_9501367bee,SH600028,close_below_seed_day_low|close_below_breakout_reference,2025-07-28,2025-07-29,5,-0.4524815265070889,0.4524815265070889,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600028_20251119_951909600c,SH600028,close_below_seed_day_low|close_below_breakout_reference,2025-11-26,2025-11-27,6,-0.4160522176645314,0.4160522176645314,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20171027_ffe40b5a35,SH600029,natural_exit_h20,2017-11-27,2017-11-28,22,1.7620351782016166,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20180606_85c754f1d3,SH600029,close_below_seed_day_low|close_below_breakout_reference|t10_close_below_entry_price,2018-06-21,2018-06-22,11,-0.5592368089212013,0.5592368089212013,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20190225_1bba928007,SH600029,close_below_seed_day_low|close_below_breakout_reference,2019-03-08,2019-03-11,10,-0.5256504106127029,0.5256504106127029,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20190404_16a05aa71b,SH600029,close_below_seed_day_low,2019-04-08,2019-04-09,2,-0.16474170817222863,0.16474170817222863,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20190620_cf30af0d92,SH600029,natural_exit_h20,2019-07-19,2019-07-22,22,0.14230055043194414,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20191104_ffcb11c5f9,SH600029,close_below_seed_day_low|close_below_breakout_reference,2019-11-11,2019-11-12,6,-0.32760466984176767,0.32760466984176767,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20200430_b1fb0005eb,SH600029,close_below_seed_day_low|close_below_breakout_reference,2020-05-06,2020-05-07,2,-0.1045610293193556,0.1045610293193556,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20200605_4dff7bcfff,SH600029,close_below_seed_day_low|close_below_breakout_reference,2020-06-15,2020-06-16,7,-0.2930375003409083,0.2930375003409083,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20210315_97ecb8c244,SH600029,t10_close_below_entry_price,2021-03-29,2021-03-30,11,-0.12066878435146769,0.12066878435146769,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20211014_2d31f47223,SH600029,close_below_seed_day_low|close_below_breakout_reference,2021-10-22,2021-10-25,7,-0.46413977805566675,0.46413977805566675,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20211229_e7cf0d54df,SH600029,natural_exit_h20,2022-01-28,2022-02-07,22,0.722885728095968,0.0,report_only
validation,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20220210_184e643f8b,SH600029,close_below_seed_day_low|close_below_breakout_reference,2022-02-14,2022-02-15,3,-0.5804466525262666,0.5804466525262666,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20240520_5d97f5f4c1,SH600029,t10_close_below_entry_price,2024-06-03,2024-06-04,11,-0.2073500442950064,0.2073500442950064,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20240711_e4d6b33099,SH600029,close_below_breakout_reference,2024-07-12,2024-07-15,2,-0.3183107868892658,0.3183107868892658,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20250325_b9a31ef51b,SH600029,close_below_seed_day_low|close_below_breakout_reference,2025-03-28,2025-03-31,4,-0.5190543639276898,0.5190543639276898,report_only
robustness,ep4_money_rps5_boll20_high10_seed_v0_SH600029_20251217_efa3ce2c8a,SH600029,natural_exit_h20,2026-01-19,2026-01-20,22,0.4269169138863201,0.0,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600030_20171121_3b66123277,SH600030,natural_exit_h20,2017-12-20,2017-12-21,22,-0.4720839211788753,0.4720839211788753,report_only
train,ep4_money_rps5_boll20_high10_seed_v0_SH600030_20180108_fee1389c05,SH600030,natural_exit_h20,2018-02-06,2018-02-07,22,0.45961552394729355,0.0,report_only
