split,baseline_id,baseline_role,metric_name,candidate_value,baseline_value,diff_value,random_replicate_stat,comparison,threshold,status
validation,same_seed_no_fail_fast_hold_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_no_fail_fast_hold_h20,11.0,22.0,-11.0,not_random,,,report_only
robustness,ep2_detector_probe_with_simple_stop_bridge,gate,mean_return_r_diff_vs_ep2_detector_probe_with_simple_stop_bridge,-0.008886935213214113,-0.08375142948731809,0.07486449427410398,not_random,,,report_only
robustness,ep2_detector_probe_with_simple_stop_bridge,gate,p05_return_r_diff_vs_ep2_detector_probe_with_simple_stop_bridge,-0.6141062667235259,-0.8244696827579502,0.21036341603442432,not_random,,,report_only
robustness,ep2_detector_probe_with_simple_stop_bridge,gate,failed_seed_average_loss_r_diff_vs_ep2_detector_probe_with_simple_stop_bridge,0.23307832752463375,0.24319596209852423,-0.010117634573890477,not_random,,,report_only
robustness,ep2_detector_probe_with_simple_stop_bridge,gate,failed_seed_median_holding_days_diff_vs_ep2_detector_probe_with_simple_stop_bridge,11.0,12.0,-1.0,not_random,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.008886935213214113,0.16596808022470033,-0.17485501543791446,p50,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_no_fail_fast_h20,-0.6141062667235259,-1.1581381612141628,0.5440318944906369,p50,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_no_fail_fast_h20,0.23307832752463375,0.0,0.23307832752463375,p50,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_no_fail_fast_h20,11.0,0.0,11.0,p50,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,mean_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.008886935213214113,-0.014384354327662791,0.005497419114448678,p50,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,p05_return_r_diff_vs_matched_random_same_density_same_fail_fast_h20,-0.6141062667235259,-0.5284726355721477,-0.08563363115137812,p50,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_matched_random_same_density_same_fail_fast_h20,0.23307832752463375,0.0,0.23307832752463375,p50,,,report_only
robustness,matched_random_same_density_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_matched_random_same_density_same_fail_fast_h20,11.0,0.0,11.0,p50,,,report_only
robustness,same_seed_matched_delay_1d_no_fail_fast_h20,gate,mean_return_r_diff_vs_same_seed_matched_delay_1d_no_fail_fast_h20,-0.008886935213214113,0.09958385301180676,-0.10847078822502088,not_random,,,report_only
robustness,same_seed_matched_delay_1d_no_fail_fast_h20,gate,p05_return_r_diff_vs_same_seed_matched_delay_1d_no_fail_fast_h20,-0.6141062667235259,-0.8001196858675553,0.18601341914402947,not_random,,,report_only
robustness,same_seed_matched_delay_1d_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_matched_delay_1d_no_fail_fast_h20,0.23307832752463375,0.21425547475101922,0.018822852773614535,not_random,,,report_only
robustness,same_seed_matched_delay_1d_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_matched_delay_1d_no_fail_fast_h20,11.0,22.0,-11.0,not_random,,,report_only
robustness,same_seed_matched_delay_1d_same_fail_fast_h20,gate,mean_return_r_diff_vs_same_seed_matched_delay_1d_same_fail_fast_h20,-0.008886935213214113,0.0387856828102798,-0.047672618023493915,not_random,,,report_only
robustness,same_seed_matched_delay_1d_same_fail_fast_h20,gate,p05_return_r_diff_vs_same_seed_matched_delay_1d_same_fail_fast_h20,-0.6141062667235259,-0.5146608876541934,-0.09944537906933248,not_random,,,report_only
robustness,same_seed_matched_delay_1d_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_matched_delay_1d_same_fail_fast_h20,0.23307832752463375,0.19532269834785765,0.037755629176776107,not_random,,,report_only
robustness,same_seed_matched_delay_1d_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_matched_delay_1d_same_fail_fast_h20,11.0,11.0,0.0,not_random,,,report_only
robustness,same_seed_matched_delay_3d_no_fail_fast_h20,gate,mean_return_r_diff_vs_same_seed_matched_delay_3d_no_fail_fast_h20,-0.008886935213214113,0.10779902784184373,-0.11668596305505784,not_random,,,report_only
robustness,same_seed_matched_delay_3d_no_fail_fast_h20,gate,p05_return_r_diff_vs_same_seed_matched_delay_3d_no_fail_fast_h20,-0.6141062667235259,-0.727314391203146,0.11320812447962014,not_random,,,report_only
robustness,same_seed_matched_delay_3d_no_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_matched_delay_3d_no_fail_fast_h20,0.23307832752463375,0.20428327958280457,0.028795047941829188,not_random,,,report_only
robustness,same_seed_matched_delay_3d_no_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_matched_delay_3d_no_fail_fast_h20,11.0,22.0,-11.0,not_random,,,report_only
robustness,same_seed_matched_delay_3d_same_fail_fast_h20,gate,mean_return_r_diff_vs_same_seed_matched_delay_3d_same_fail_fast_h20,-0.008886935213214113,0.020587414298683576,-0.029474349511897688,not_random,,,report_only
robustness,same_seed_matched_delay_3d_same_fail_fast_h20,gate,p05_return_r_diff_vs_same_seed_matched_delay_3d_same_fail_fast_h20,-0.6141062667235259,-0.5502786520183316,-0.06382761470519427,not_random,,,report_only
robustness,same_seed_matched_delay_3d_same_fail_fast_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_matched_delay_3d_same_fail_fast_h20,0.23307832752463375,0.1836061845493916,0.04947214297524216,not_random,,,report_only
robustness,same_seed_matched_delay_3d_same_fail_fast_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_matched_delay_3d_same_fail_fast_h20,11.0,11.0,0.0,not_random,,,report_only
robustness,same_seed_no_fail_fast_hold_h20,gate,mean_return_r_diff_vs_same_seed_no_fail_fast_hold_h20,-0.008886935213214113,0.042546251095146835,-0.05143318630836095,not_random,,,report_only
robustness,same_seed_no_fail_fast_hold_h20,gate,p05_return_r_diff_vs_same_seed_no_fail_fast_hold_h20,-0.6141062667235259,-1.045666948131337,0.4315606814078111,not_random,,,report_only
robustness,same_seed_no_fail_fast_hold_h20,gate,failed_seed_average_loss_r_diff_vs_same_seed_no_fail_fast_hold_h20,0.23307832752463375,0.2549908361386398,-0.021912508614006065,not_random,,,report_only
robustness,same_seed_no_fail_fast_hold_h20,gate,failed_seed_median_holding_days_diff_vs_same_seed_no_fail_fast_hold_h20,11.0,22.0,-11.0,not_random,,,report_only
