split,baseline_id,replicate_stat,industry,liquidity_bucket,volatility_bucket,sampled_random_event_count,eligible_random_event_count,bucket_random_eligible_rate,random_replicate_count,random_excluded_candidate_seed_day_count,random_capacity_shortfall,random_sampling_replacement_policy,random_baseline_reliability_status,failed_seed_average_loss_r,p05_return_r,p50_return_r,p95_return_r,audit_only_status
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q1,atr20_pct_asof_q1,1400,87,0.062142857142857146,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8277795656361332,-0.20134126306792252,0.8300110907080498,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q1,atr20_pct_asof_q2,1300,223,0.17153846153846153,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8762091596050731,-0.1232634339418307,0.8114871621428721,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q2,atr20_pct_asof_q1,1000,97,0.097,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8705578736263934,-0.13576807385016737,1.2771921707763185,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q2,atr20_pct_asof_q2,700,113,0.16142857142857142,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8337397739093513,-0.023489120243321397,1.0957300630967763,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q2,atr20_pct_asof_q3,400,116,0.29,100,0,False,without_replacement_within_replicate,failed,0.0,-1.0205520109193755,0.038810244367036166,0.9313706236031019,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q2,atr20_pct_asof_q4,100,26,0.26,100,0,False,without_replacement_within_replicate,failed,0.0,-1.5067244049288775,-0.3587289132932124,0.7427626813058266,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q3,atr20_pct_asof_q1,300,16,0.05333333333333334,100,0,False,without_replacement_within_replicate,failed,0.0,-0.6152545189192737,0.13646434288786505,1.992018906022373,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q3,atr20_pct_asof_q2,500,73,0.146,100,0,False,without_replacement_within_replicate,failed,0.0,-0.660798758647344,0.010770517596509302,0.8389546392450216,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q3,atr20_pct_asof_q3,400,129,0.3225,100,0,False,without_replacement_within_replicate,failed,0.0,-1.090204050882106,-0.01194342926287169,2.322174310394398,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q3,atr20_pct_asof_q4,300,104,0.3466666666666667,100,0,False,without_replacement_within_replicate,failed,0.0,-1.2243739282464379,-0.11671230552779689,1.2667520466778912,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q4,atr20_pct_asof_q1,200,15,0.075,100,0,False,without_replacement_within_replicate,failed,0.0,-0.9741199198421531,-0.035794829176961744,1.0223050525041475,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q4,atr20_pct_asof_q2,300,42,0.14,100,0,False,without_replacement_within_replicate,failed,0.0,-0.6198407095661679,0.12265418168259917,1.5725937380183823,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,交通运输,money_20d_median_asof_q4,atr20_pct_asof_q4,100,38,0.38,100,0,False,without_replacement_within_replicate,failed,0.0,-0.40463979661475674,0.15001035617875796,0.503474839127807,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,传媒,money_20d_median_asof_q3,atr20_pct_asof_q1,100,15,0.15,100,0,False,without_replacement_within_replicate,failed,0.0,0.06798898064505472,0.5792295846371402,0.5823190529564308,report_only
