split,error_type,seed_episode_id,instrument,episode_start_signal_date,exit_trigger_type,exit_signal_date,h20_after_cost_return,return_r,loss_r,captured_reference_event_id,price_structure_component,initial_risk_pct,audit_only_status
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600023_20240527_0e52656c08,SH600023,,natural_exit_h20,2024-06-26,-0.01727671249074303,-0.09671866590883658,0.09671866590883658,,,0.044657130886780985,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600023_20250217_a466d97f78,SH600023,,natural_exit_h20,2025-03-18,-0.012865477842508244,-0.09857222054175377,0.09857222054175377,,,0.03262957294610862,report_only
train,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20210219_058a8d30b1,SH600025,,close_below_breakout_reference,2021-02-24,0.21144702138969462,-0.48449171619625386,0.48449171619625386,,,0.021531023791095123,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600025_20221123_99f1cc0e56,SH600025,,natural_exit_h20,2022-12-22,-0.1008791671999546,-0.8468538216459965,0.8468538216459965,,,0.02978057269785939,report_only
validation,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20220601_1994532c1c,SH600026,,close_below_seed_day_low|close_below_breakout_reference,2022-06-16,-0.10812160475957677,-0.4062189166795446,0.4062189166795446,,,0.07072693963110604,report_only
robustness,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20250613_7055c2da52,SH600026,,close_below_seed_day_low,2025-06-26,-0.053968533071144464,-0.3630488657052947,0.3630488657052947,,,0.0378071475817325,report_only
robustness,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600026_20250822_3145615952,SH600026,,close_below_seed_day_low,2025-08-29,0.09994391635893152,-0.266054287345204,0.266054287345204,,,0.036144610259644244,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600028_20180507_976242a9cd,SH600028,,natural_exit_h20,2018-06-05,-0.04165311030256602,-0.4847951073769734,0.4847951073769734,,,0.021479749727639497,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600029_20240520_752a3cfab7,SH600029,,natural_exit_h20,2024-06-19,-0.035734137698384294,-0.198192121995635,0.198192121995635,,,0.04507512374680981,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600030_20171121_af3acbca98,SH600030,,natural_exit_h20,2017-12-20,-0.08290858675306001,-0.4720839211788753,0.4720839211788753,,,0.04390563998982581,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600030_20210514_77b9ae1814,SH600030,,natural_exit_h20,2021-06-15,-0.029832754220643243,-0.18618831008393932,0.18618831008393932,,,0.04005723319470719,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600030_20211206_5e41a91e83,SH600030,,natural_exit_h20,2022-01-05,-0.02513407383478161,-0.13898393219321442,0.13898393219321442,,,0.0452103948962971,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600030_20230116_c64ae95fcf,SH600030,,natural_exit_h20,2023-02-21,-0.02789918969183347,-0.23882672292769763,0.23882672292769763,,,0.029204426278000375,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600030_20250207_851975b405,SH600030,,natural_exit_h20,2025-03-10,-0.051774081623409574,-0.5862790464807749,0.5862790464807749,,,0.02207740577383373,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600031_20180102_4197312084,SH600031,,natural_exit_h20,2018-01-31,-0.0454109979049534,-0.3651044214235332,0.3651044214235332,,,0.031094527510716678,report_only
train,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600031_20180622_91e02ff504,SH600031,,close_below_breakout_reference,2018-06-28,-0.016104927184822926,-0.43089667764801537,0.43089667764801537,,,0.03766233364111005,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600031_20190717_ddf95a1c00,SH600031,,natural_exit_h20,2019-08-15,-0.04276620566381106,-0.28819683304053684,0.28819683304053684,,,0.037098087800461456,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600031_20190905_cd884cae7b,SH600031,,natural_exit_h20,2019-10-14,-0.00023338166252839798,-0.0017105830845143212,0.0017105830845143212,,,0.034108495611989094,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600031_20210803_07c1d1cbca,SH600031,,natural_exit_h20,2021-09-01,-0.013916131759104666,-0.06620032880151343,0.06620032880151343,,,0.052553106650078014,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600031_20211207_553cb0cd1d,SH600031,,natural_exit_h20,2022-01-06,-0.020826027665322377,-0.1137698812026308,0.1137698812026308,,,0.045763490840405305,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600031_20230213_9bbdfdc8f8,SH600031,,natural_exit_h20,2023-03-14,-0.04165726961392413,-0.3234123403653469,0.3234123403653469,,,0.0322013606274775,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600031_20230904_e2fa7be1cc,SH600031,,natural_exit_h20,2023-10-11,-0.11133024938632663,-0.5028413137751978,0.5028413137751978,,,0.05535058791733368,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600036_20180720_b2cf3a573e,SH600036,,natural_exit_h20,2018-08-20,-0.023703541195550515,-0.1391203981825035,0.1391203981825035,,,0.04259537333349078,report_only
train,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600036_20180921_abef8e413f,SH600036,,close_below_breakout_reference,2018-10-11,-0.045149237820776955,-0.273457853751989,0.273457853751989,,,0.04456569133408847,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600036_20230104_4c920a35c4,SH600036,,natural_exit_h20,2023-02-09,-0.02858506152730611,-0.19718811386665905,0.19718811386665905,,,0.03624085266447103,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600036_20230725_e03420a688,SH600036,,natural_exit_h20,2023-08-23,-0.07843182664320691,-0.5133087781997849,0.5133087781997849,,,0.03819914541412755,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600039_20240125_500d4115df,SH600039,,natural_exit_h20,2024-03-04,-0.009564249979148176,-0.04816277906190137,0.04816277906190137,,,0.04964544283696593,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600039_20250826_1b09015852,SH600039,,natural_exit_h20,2025-09-24,-0.03051775698523429,-0.31244365957082904,0.31244365957082904,,,0.024418608003722433,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600039_20251031_a583fc2128,SH600039,,natural_exit_h20,2025-12-01,-0.01931336035653397,-0.10644821131687425,0.10644821131687425,,,0.04535858357225492,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600048_20191009_48c02228d7,SH600048,,natural_exit_h20,2019-11-07,-0.06618406568741564,-0.43810971381535835,0.43810971381535835,,,0.037766833055948267,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600048_20200701_a9b8f428f3,SH600048,,natural_exit_h20,2020-07-30,-0.04715119504685639,-0.15162352313372698,0.15162352313372698,,,0.07774386531908802,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600048_20201119_1614e1bf13,SH600048,,natural_exit_h20,2020-12-18,-0.07742103204296769,-0.9337244508930124,0.9337244508930124,,,0.020729089821125053,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600048_20211111_625a3e906f,SH600048,,natural_exit_h20,2021-12-10,-0.020796945118588983,-0.05812479120217614,0.05812479120217614,,,0.08944954763902173,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600048_20230725_e63ae3fd9f,SH600048,,natural_exit_h20,2023-08-23,-0.008643627922760189,-0.04599127598052857,0.04599127598052857,,,0.04698514956629851,report_only
robustness,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600048_20240126_59e9891f18,SH600048,,close_below_seed_day_low|close_below_breakout_reference,2024-01-31,-0.0953839734321057,-0.39325502553466285,0.39325502553466285,,,0.05268704025912608,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600048_20250409_6c119ff512,SH600048,,natural_exit_h20,2025-05-13,-0.0672534999336013,-0.5361608100833908,0.5361608100833908,,,0.03135882867079615,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600050_20200102_9273ce72c6,SH600050,,natural_exit_h20,2020-02-10,-0.1102522544670348,-1.0982850985975927,1.0982850985975927,,,0.025096455967538987,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600050_20200703_6f105af731,SH600050,,natural_exit_h20,2020-08-03,-0.004299414250404032,-0.043482846156481174,0.043482846156481174,,,0.024719025031915944,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600050_20220809_7fdeca664f,SH600050,,natural_exit_h20,2022-09-07,-0.001607175035648667,-0.018195473184943117,0.018195473184943117,,,0.02208207254783865,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600050_20230301_64ff0c9e2c,SH600050,,natural_exit_h20,2023-03-30,-0.10691804590516418,-0.4093434974849509,0.4093434974849509,,,0.06529848804370889,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600061_20190225_eb2885dc8b,SH600061,,natural_exit_h20,2019-03-26,-0.03894712120823651,-0.10697297087230989,0.10697297087230989,,,0.09102093942666696,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600061_20230728_19c2d25bf5,SH600061,,natural_exit_h20,2023-08-28,-0.025096096402585144,-0.1380285644049456,0.1380285644049456,,,0.04545453419510814,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600061_20250710_a549c88a86,SH600061,,natural_exit_h20,2025-08-08,-0.019934974758729518,-0.2404658558180915,0.2404658558180915,,,0.020725369399023953,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600066_20180212_bded4c5b9e,SH600066,,natural_exit_h20,2018-03-20,-0.024649374252326717,-0.19090660979694418,0.19090660979694418,,,0.03227936198561271,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600066_20250702_5c43e35d4a,SH600066,,natural_exit_h20,2025-07-31,-0.04772688524554791,-0.3630651606517589,0.3630651606517589,,,0.03286385642171688,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600066_20251027_2e8b31aaff,SH600066,,natural_exit_h20,2025-11-25,-0.023326029788881764,-0.13284779852963716,0.13284779852963716,,,0.04389615418368776,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600085_20180515_5755d40491,SH600085,,natural_exit_h20,2018-06-13,-0.07641974288190512,-0.4168044568056233,0.4168044568056233,,,0.04583668770457957,report_only
validation,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600085_20220302_4aa1ebd717,SH600085,,close_below_breakout_reference,2022-03-04,-0.03198683013043735,-0.4787654355998645,0.4787654355998645,,,0.022595125704513556,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600085_20230804_72748dc246,SH600085,,natural_exit_h20,2023-09-04,-0.008580841128541183,-0.046606432914319915,0.046606432914319915,,,0.04602820143045481,report_only
train,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600089_20211027_d3912ae484,SH600089,,close_below_seed_day_low|close_below_breakout_reference,2021-11-02,-0.1504255775867146,-0.4457704676556723,0.4457704676556723,,,0.06158829689638007,report_only
train,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600089_20211215_c814226295,SH600089,,close_below_seed_day_low|close_below_breakout_reference,2021-12-20,-0.17250311572816257,-0.6575418019725482,0.6575418019725482,,,0.03339400485673286,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600089_20230120_56cba4a3be,SH600089,,natural_exit_h20,2023-02-27,-0.00901507743343255,-0.0685145876343426,0.0685145876343426,,,0.03289473725487982,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600096_20210908_069fda51e3,SH600096,,natural_exit_h20,2021-10-18,-0.1420484971262983,-0.31770676019673727,0.31770676019673727,,,0.11177642005346058,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600104_20190404_bf95c9c789,SH600104,,natural_exit_h20,2019-05-09,-0.11313095344375534,-0.6370615365342025,0.6370615365342025,,,0.044395614456344434,report_only
train,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600104_20200508_249ae4cd9a,SH600104,,close_below_seed_day_low|close_below_breakout_reference,2020-05-13,-0.11370117112064859,-0.3869389406271037,0.3869389406271037,,,0.035211288100518164,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600104_20200702_c82bc9df92,SH600104,,natural_exit_h20,2020-07-31,-0.004770186174812396,-0.027190068670125047,0.027190068670125047,,,0.043859637067169444,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600104_20240716_dc13ac9a61,SH600104,,natural_exit_h20,2024-08-14,-0.1146062328567593,-0.6451083488085676,0.6451083488085676,,,0.04441355977969527,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600104_20240926_86205e83a4,SH600104,,natural_exit_h20,2024-11-01,-0.04814878618931773,-0.200118347757311,0.200118347757311,,,0.06015038941820203,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600111_20171228_5d954cfc4c,SH600111,,natural_exit_h20,2018-01-29,-0.04648871932416254,-0.20890501183938726,0.20890501183938726,,,0.05563380087776991,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600111_20200805_d5af412344,SH600111,,natural_exit_h20,2020-09-03,-0.15943119423454566,-0.6298454698447903,0.6298454698447903,,,0.0632818690725177,report_only
train,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600111_20201125_77d1d3dba1,SH600111,,close_below_seed_day_low|close_below_breakout_reference,2020-11-30,-0.13291239458839077,-0.383328822974067,0.383328822974067,,,0.04229391832651006,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600111_20210830_f97f7fde27,SH600111,,natural_exit_h20,2021-09-30,-0.13690343077746037,-0.491781857071371,0.491781857071371,,,0.06959560870786248,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600111_20230120_31b35d8758,SH600111,,natural_exit_h20,2023-02-27,-0.025017803140516492,-0.10083986656680734,0.10083986656680734,,,0.06202359243489768,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600111_20250206_a2649712d9,SH600111,,natural_exit_h20,2025-03-07,-0.007552227906049147,-0.03556609477292938,0.03556609477292938,,,0.05308586699120405,report_only
robustness,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600111_20250611_beb3e441c9,SH600111,,close_below_breakout_reference,2025-06-18,0.10753094519890527,-0.34286593071677635,0.34286593071677635,,,0.031715009563627924,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600115_20190329_0c92959015,SH600115,,natural_exit_h20,2019-04-30,-0.10359987606174281,-0.34566498661955436,0.34566498661955436,,,0.07492795052436628,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600115_20190620_f30ffe53b9,SH600115,,natural_exit_h20,2019-07-19,-0.059944830845486186,-0.4467316507704598,0.4467316507704598,,,0.03354633074581899,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600115_20250815_c352982186,SH600115,,natural_exit_h20,2025-09-15,-0.015899984947376322,-0.11385497664675051,0.11385497664675051,,,0.03491280182839095,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600132_20211029_0721b05d22,SH600132,,natural_exit_h20,2021-11-29,-0.06933222809547179,-0.6196684462497274,0.6196684462497274,,,0.02797150174221183,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600132_20230213_b9a53924c9,SH600132,,natural_exit_h20,2023-03-14,-0.08508670398593576,-0.2961848336038076,0.2961848336038076,,,0.07181892380397185,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600143_20250912_7a69372ea9,SH600143,,natural_exit_h20,2025-10-21,-0.0028436327382023174,-0.02233631446350823,0.02233631446350823,,,0.031827461316951806,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600150_20230302_f870036cc9,SH600150,,natural_exit_h20,2023-03-31,-0.07018818754186751,-0.7301353834594227,0.7301353834594227,,,0.024032593520297532,report_only
validation,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600150_20230731_4a5eedfad8,SH600150,,close_below_breakout_reference,2023-08-02,-0.1521725756055351,-0.555237898252288,0.555237898252288,,,0.02434629883216605,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600150_20250508_58b0c161d5,SH600150,,natural_exit_h20,2025-06-09,-0.0035063864617631557,-0.040496116338438755,0.040496116338438755,,,0.021646436614187786,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600160_20240507_06ed4db3cb,SH600160,,natural_exit_h20,2024-06-05,-0.06450448981519974,-0.5427658523658245,0.5427658523658245,,,0.029711011449060205,report_only
robustness,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600160_20250506_2e651ce553,SH600160,,natural_exit_h20,2025-06-05,-0.04794708355261357,-0.1595116758599321,0.1595116758599321,,,0.07514666762500212,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600161_20210705_cb94a78a56,SH600161,,natural_exit_h20,2021-08-03,-0.005239123410708535,-0.017760903819264328,0.017760903819264328,,,0.07374516893990961,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600176_20180102_369680ae8f,SH600176,,natural_exit_h20,2018-01-31,-0.08810616580618313,-0.2758438292492865,0.2758438292492865,,,0.07985149246039462,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600176_20201110_37b582f821,SH600176,,natural_exit_h20,2020-12-09,-0.06152471637510004,-0.22925277894501214,0.22925277894501214,,,0.06709266149163798,report_only
validation,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600176_20230725_23522b9aa0,SH600176,,natural_exit_h20,2023-08-23,-0.050007867494604064,-0.4886477835500201,0.4886477835500201,,,0.025584822636100756,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600183_20200420_4417e67fae,SH600183,,natural_exit_h20,2020-05-22,-0.08392858992132413,-0.757129415659052,0.757129415659052,,,0.027712762239024726,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600183_20211101_fdc5d85c6d,SH600183,,natural_exit_h20,2021-11-30,-0.025909979819358497,-0.15590133931782074,0.15590133931782074,,,0.041548680615466634,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600188_20190225_42819198bb,SH600188,,natural_exit_h20,2019-03-26,-0.02456212033968974,-0.08934469406941606,0.08934469406941606,,,0.06872853669577257,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600188_20190403_6b24aa2263,SH600188,,natural_exit_h20,2019-05-08,-0.09539672872888949,-0.5587527962636111,0.5587527962636111,,,0.042682886495964294,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600188_20190902_a4e04dd34e,SH600188,,natural_exit_h20,2019-10-09,-0.023177369755365773,-0.13409753921224096,0.13409753921224096,,,0.04320990879385587,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600188_20191230_2b65b6f967,SH600188,,natural_exit_h20,2020-02-06,-0.14399492390143342,-0.9470427253982457,0.9470427253982457,,,0.03801172852071732,report_only
train,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600188_20210609_cd953f9e88,SH600188,,close_below_breakout_reference,2021-06-22,-0.05744420722751664,-0.28742935863976865,0.28742935863976865,,,0.045112827107366964,report_only
train,false_reject_winner,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600188_20211124_834dc0a2da,SH600188,,close_below_seed_day_low|close_below_breakout_reference,2021-11-26,0.04226395110005776,-0.5836401247148246,0.5836401247148246,,,0.051668411647720305,report_only
train,missed_failure,ep4_boll20_pct_b_1_close_near_high10_0_seed_v0_SH600196_20191107_71530cd277,SH600196,,natural_exit_h20,2019-12-06,-0.07804666323869691,-0.45395943814091844,0.45395943814091844,,,0.04298107753763102,report_only
