state_id,split_bucket,cost_buffer_return,cost_tier_label,treated_n,row_component_utility_per_entry,row_component_utility_total_indexed,median_barrier_utility_per_entry_from_13a3,median_barrier_utility_total_indexed_from_13a3,per_entry_delta_row_vs_13a3,total_indexed_delta_row_vs_13a3,reconciliation_status
repair_range_participation_core_30,robustness,0.0075,75bps,4813,-0.0007069408515271008,-2.6050088952179216e-05,-5.556434353156531e-05,-2.04749250017168e-06,-0.0006513765079955355,-2.4002596452007537e-05,reported_not_decision_gate
repair_range_participation_core_30,robustness,0.01,100bps,4813,-0.0032069408515270985,-0.00011817267917987295,-0.0025555643435315,-9.417008272786552e-05,-0.0006513765079955987,-2.400259645200743e-05,reported_not_decision_gate
repair_sma_participation_core_30,train,0.0,0bps,6974,0.011264661385423808,0.0003623704922735207,0.0116960493832027,0.0003762477208707,-0.0004313879977788926,-1.3877228597179302e-05,reported_not_decision_gate
repair_sma_participation_core_30,train,0.0025,25bps,6974,0.008764661385423806,0.0002819485248758989,0.0091960493832027,0.0002958257534731,-0.0004313879977788943,-1.3877228597201094e-05,reported_not_decision_gate
repair_sma_participation_core_30,train,0.005,50bps,6974,0.006264661385423806,0.0002015265574782772,0.0066960493832027,0.0002154037860755,-0.0004313879977788943,-1.3877228597222778e-05,reported_not_decision_gate
repair_sma_participation_core_30,train,0.0075,75bps,6974,0.0037646613854238065,0.0001211045900806555,0.0041960493832027,0.0001349818186778,-0.00043138799777889345,-1.3877228597144499e-05,reported_not_decision_gate
repair_sma_participation_core_30,train,0.01,100bps,6974,0.0012646613854238094,4.0682622683033887e-05,0.0016960493832027,5.455985128027532e-05,-0.00043138799777889063,-1.3877228597241433e-05,reported_not_decision_gate
repair_sma_participation_core_30,validation,0.0,0bps,2950,-0.0019827388244036265,-9.540638967802532e-05,-0.0009267184093516,-4.459228648584108e-05,-0.0010560204150520266,-5.081410319218424e-05,reported_not_decision_gate
repair_sma_participation_core_30,validation,0.0025,25bps,2950,-0.004482738824403629,-0.00021570260381344227,-0.0034267184093516,-0.0001648885006212,-0.0010560204150520287,-5.081410319224226e-05,reported_not_decision_gate
repair_sma_participation_core_30,validation,0.005,50bps,2950,-0.0069827388244036274,-0.00033599881794885904,-0.0059267184093516,-0.0002851847147566,-0.0010560204150520279,-5.081410319225904e-05,reported_not_decision_gate
repair_sma_participation_core_30,validation,0.0075,75bps,2950,-0.009482738824403628,-0.00045629503208427594,-0.0084267184093516,-0.000405480928892,-0.0010560204150520287,-5.081410319227595e-05,reported_not_decision_gate
repair_sma_participation_core_30,validation,0.01,100bps,2950,-0.011982738824403627,-0.0005765912462196927,-0.0109267184093516,-0.0005257771430275,-0.001056020415052027,-5.081410319219279e-05,reported_not_decision_gate
repair_sma_participation_core_30,robustness,0.0,0bps,5839,0.007022307040125842,0.0003139269206003552,0.0076319121541426,0.0003411788557738,-0.0006096051140167579,-2.7251935173444814e-05,reported_not_decision_gate
repair_sma_participation_core_30,robustness,0.0025,25bps,5839,0.004522307040125842,0.0002021663130085197,0.0051319121541426,0.0002294182481819,-0.0006096051140167588,-2.7251935173380304e-05,reported_not_decision_gate
repair_sma_participation_core_30,robustness,0.005,50bps,5839,0.0020223070401258415,9.04057054166842e-05,0.0026319121541426,0.0001176576405901,-0.0006096051140167583,-2.7251935173415798e-05,reported_not_decision_gate
repair_sma_participation_core_30,robustness,0.0075,75bps,5839,-0.0004776929598741581,-2.1354902175151282e-05,0.0001319121541426,5.897032998293784e-06,-0.0006096051140167581,-2.7251935173445064e-05,reported_not_decision_gate
repair_sma_participation_core_30,robustness,0.01,100bps,5839,-0.002977692959874156,-0.00013311550976698668,-0.0023680878458573,-0.0001058635745935,-0.0006096051140168559,-2.7251935173486678e-05,reported_not_decision_gate
repair_close_position_participation_core_30,train,0.0,0bps,6876,0.010593703114010629,0.00033599777951390296,0.0109214657780746,0.000346393344327,-0.000327762664063971,-1.039556481309702e-05,reported_not_decision_gate
repair_close_position_participation_core_30,train,0.0025,25bps,6876,0.008093703114010628,0.00025670591719299,0.0084214657780746,0.0002671014820061,-0.00032776266406397275,-1.039556481311003e-05,reported_not_decision_gate
repair_close_position_participation_core_30,train,0.005,50bps,6876,0.0055937031140106275,0.00017741405487207705,0.0059214657780746,0.0001878096196852,-0.00032776266406397275,-1.039556481312296e-05,reported_not_decision_gate
repair_close_position_participation_core_30,train,0.0075,75bps,6876,0.003093703114010629,9.812219255116416e-05,0.0034214657780746,0.0001085177573643,-0.000327762664063971,-1.0395564813135835e-05,reported_not_decision_gate
repair_close_position_participation_core_30,train,0.01,100bps,6876,0.0005937031140106305,1.8830330230251274e-05,0.0009214657780746,2.922589504341215e-05,-0.0003277626640639695,-1.0395564813160876e-05,reported_not_decision_gate
repair_close_position_participation_core_30,validation,0.0,0bps,2985,-0.0023387653271202146,-0.00011387304062266692,-0.0011363753431358,-5.532941424732047e-05,-0.0012023899839844147,-5.8543626375346446e-05,reported_not_decision_gate
repair_close_position_participation_core_30,validation,0.0025,25bps,2985,-0.004838765327120216,-0.00023559649797663963,-0.0036363753431358,-0.0001770528716012,-0.0012023899839844164,-5.854362637543962e-05,reported_not_decision_gate
repair_close_position_participation_core_30,validation,0.005,50bps,2985,-0.007338765327120216,-0.00035731995533061224,-0.0061363753431358,-0.0002987763289552,-0.0012023899839844164,-5.8543626375412243e-05,reported_not_decision_gate
repair_close_position_participation_core_30,validation,0.0075,75bps,2985,-0.009838765327120216,-0.00047904341268458487,-0.0086363753431358,-0.0004204997863092,-0.0012023899839844164,-5.854362637538487e-05,reported_not_decision_gate
repair_close_position_participation_core_30,validation,0.01,100bps,2985,-0.012338765327120216,-0.0006007668700385576,-0.0111363753431358,-0.0005422232436632,-0.0012023899839844164,-5.85436263753576e-05,reported_not_decision_gate
repair_close_position_participation_core_30,robustness,0.0,0bps,5814,0.0069539471919842786,0.00030953993426582595,0.0075418514453373,0.0003357092218536,-0.0005879042533530211,-2.6169287587774056e-05,reported_not_decision_gate
repair_close_position_participation_core_30,robustness,0.0025,25bps,5814,0.004453947191984276,0.00019825783586902308,0.0050418514453373,0.0002244271234568,-0.0005879042533530237,-2.616928758777693e-05,reported_not_decision_gate
repair_close_position_participation_core_30,robustness,0.005,50bps,5814,0.0019539471919842767,8.697573747222031e-05,0.0025418514453373,0.00011314502506,-0.0005879042533530232,-2.6169287587779694e-05,reported_not_decision_gate
repair_close_position_participation_core_30,robustness,0.0075,75bps,5814,-0.000546052808015723,-2.4306360924582458e-05,4.185144533734586e-05,1.862926663231574e-06,-0.0005879042533530689,-2.6169287587814033e-05,reported_not_decision_gate
repair_close_position_participation_core_30,robustness,0.01,100bps,5814,-0.0030460528080157212,-0.00013558845932138517,-0.0024581485546626,-0.0001094191717335,-0.0005879042533531212,-2.6169287587885173e-05,reported_not_decision_gate
repair_range_participation_broad_40,train,0.0,0bps,9815,0.010225696221835997,0.00046295196554019166,0.010524927385115,0.0004764991756455,-0.00029923116327900366,-1.3547210105308352e-05,reported_not_decision_gate
repair_range_participation_broad_40,train,0.0025,25bps,9815,0.0077256962218359955,0.0003497684826024719,0.008024927385115,0.0003633156927078,-0.00029923116327900453,-1.3547210105328085e-05,reported_not_decision_gate
repair_range_participation_broad_40,train,0.005,50bps,9815,0.005225696221835995,0.0002365849996647522,0.005524927385115,0.0002501322097701,-0.00029923116327900453,-1.3547210105347817e-05,reported_not_decision_gate
repair_range_participation_broad_40,train,0.0075,75bps,9815,0.0027256962218359963,0.0001234015167270326,0.003024927385115,0.0001369487268324,-0.00029923116327900366,-1.3547210105367414e-05,reported_not_decision_gate
repair_range_participation_broad_40,train,0.01,100bps,9815,0.0002256962218359977,1.0218033789312976e-05,0.000524927385115,2.376524389468556e-05,-0.0002992311632790023,-1.3547210105372583e-05,reported_not_decision_gate
repair_range_participation_broad_40,validation,0.0,0bps,4265,-0.004409773295149137,-0.00030677872190469396,-0.0037388412053973,-0.0002601033771187,-0.0006709320897518374,-4.6675344785993955e-05,reported_not_decision_gate
repair_range_participation_broad_40,validation,0.0025,25bps,4265,-0.0069097732951491405,-0.0004806985026801358,-0.0062388412053973,-0.0004340231578942,-0.0006709320897518405,-4.667534478593579e-05,reported_not_decision_gate
repair_range_participation_broad_40,validation,0.005,50bps,4265,-0.00940977329514914,-0.0006546182834555774,-0.0087388412053973,-0.0006079429386696,-0.0006709320897518387,-4.6675344785977366e-05,reported_not_decision_gate
repair_range_participation_broad_40,validation,0.0075,75bps,4265,-0.011909773295149138,-0.0008285380642310189,-0.0112388412053973,-0.000781862719445,-0.0006709320897518387,-4.667534478601889e-05,reported_not_decision_gate
repair_range_participation_broad_40,validation,0.01,100bps,4265,-0.014409773295149138,-0.0010024578450064606,-0.0137388412053973,-0.0009557825002205,-0.0006709320897518387,-4.667534478596067e-05,reported_not_decision_gate
repair_range_participation_broad_40,robustness,0.0,0bps,8236,0.006438336318133444,0.0004059759131191683,0.0071210523419905,0.0004490252736202,-0.000682716023857056,-4.304936050103167e-05,reported_not_decision_gate
repair_range_participation_broad_40,robustness,0.0025,25bps,8236,0.003938336318133443,0.00024833584390759823,0.0046210523419905,0.0002913852044086,-0.0006827160238570568,-4.3049360501001745e-05,reported_not_decision_gate
repair_range_participation_broad_40,robustness,0.005,50bps,8236,0.0014383363181334425,9.069577469602825e-05,0.0021210523419905,0.000133745135197,-0.0006827160238570577,-4.3049360500971754e-05,reported_not_decision_gate
repair_range_participation_broad_40,robustness,0.0075,75bps,8236,-0.0010616636818665565,-6.694429451554168e-05,-0.0003789476580094,-2.389493401447101e-05,-0.0006827160238571566,-4.304936050107067e-05,reported_not_decision_gate
repair_range_participation_broad_40,robustness,0.01,100bps,8236,-0.003561663681866556,-0.0002245843637271116,-0.0028789476580094,-0.000181535003226,-0.0006827160238571557,-4.30493605011116e-05,reported_not_decision_gate
repair_ret60_volume_suspect_30,train,0.0,0bps,4801,0.006253402069237674,0.0001384843830290971,0.0064662807526328,0.0001431986765934,-0.00021287868339512662,-4.714293564302895e-06,reported_not_decision_gate
repair_ret60_volume_suspect_30,train,0.0025,25bps,4801,0.0037534020692376715,8.312076595482375e-05,0.0039662807526328,8.783505951912935e-05,-0.00021287868339512836,-4.7142935643055916e-06,reported_not_decision_gate
repair_ret60_volume_suspect_30,train,0.005,50bps,4801,0.0012534020692376716,2.7757148880550485e-05,0.0014662807526328,3.247144244485608e-05,-0.00021287868339512836,-4.714293564305598e-06,reported_not_decision_gate
repair_ret60_volume_suspect_30,train,0.0075,75bps,4801,-0.0012465979307623278,-2.7606468193722777e-05,-0.0010337192473671,-2.2892174629417196e-05,-0.0002128786833952279,-4.714293564305581e-06,reported_not_decision_gate
repair_ret60_volume_suspect_30,train,0.01,100bps,4801,-0.003746597930762325,-8.297008526799599e-05,-0.0035337192473671,-7.825579170369048e-05,-0.00021287868339522464,-4.71429356430551e-06,reported_not_decision_gate
repair_ret60_volume_suspect_30,validation,0.0,0bps,3345,0.002831820138041891,0.00015450826759994983,0.0048134929593441,0.0002626312484546,-0.001981672821302209,-0.00010812298085465015,reported_not_decision_gate
repair_ret60_volume_suspect_30,validation,0.0025,25bps,3345,0.0003318201380418893,1.810459428368897e-05,0.0023134929593441,0.0001262275751383,-0.001981672821302211,-0.00010812298085461103,reported_not_decision_gate
repair_ret60_volume_suspect_30,validation,0.005,50bps,3345,-0.0021681798619581105,-0.0001182990790325718,-0.0001865070406558,-1.0176098177920592e-05,-0.0019816728213023103,-0.00010812298085465121,reported_not_decision_gate
repair_ret60_volume_suspect_30,validation,0.0075,75bps,3345,-0.0046681798619581105,-0.0002547027523488326,-0.0026865070406558,-0.0001465797714941,-0.0019816728213023103,-0.00010812298085473258,reported_not_decision_gate
repair_ret60_volume_suspect_30,validation,0.01,100bps,3345,-0.0071681798619581075,-0.0003911064256650932,-0.0051865070406558,-0.0002829834448104,-0.0019816728213023077,-0.0001081229808546932,reported_not_decision_gate
repair_ret60_volume_suspect_30,robustness,0.0,0bps,7123,0.0044550405658225255,0.00024295446085682891,0.0051831340443969,0.0002826608464501,-0.0007280934785743745,-3.97063855932711e-05,reported_not_decision_gate
repair_ret60_volume_suspect_30,robustness,0.0025,25bps,7123,0.0019550405658225246,0.00010661762100811432,0.0026831340443969,0.0001463240066014,-0.0007280934785743754,-3.97063855932857e-05,reported_not_decision_gate
repair_ret60_volume_suspect_30,robustness,0.005,50bps,7123,-0.0005449594341774759,-2.971921884060025e-05,0.0001831340443969,9.987166752715483e-06,-0.0007280934785743758,-3.9706385593315736e-05,reported_not_decision_gate
repair_ret60_volume_suspect_30,robustness,0.0075,75bps,7123,-0.0030449594341774755,-0.00016605605868931476,-0.002316865955603,-0.0001263496730959,-0.0007280934785744756,-3.970638559341476e-05,reported_not_decision_gate
repair_ret60_volume_suspect_30,robustness,0.01,100bps,7123,-0.005544959434177474,-0.0003023928985380292,-0.004816865955603,-0.0002626865129447,-0.0007280934785744734,-3.9706385593329214e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,train,0.0,0bps,6102,0.005149925254398966,0.00014495255358701112,0.0055950604742712,0.0001574815678201,-0.0004451352198722343,-1.2529014233088884e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,train,0.0025,25bps,6102,0.0026499252543989646,7.458621503520615e-05,0.0030950604742712,8.711522926835267e-05,-0.0004451352198722356,-1.2529014233146523e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,train,0.005,50bps,6102,0.00014992525439896533,4.2198764834012306e-06,0.0005950604742712,1.6748890716547733e-05,-0.0004451352198722347,-1.2529014233146503e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,train,0.0075,75bps,6102,-0.0023500747456010355,-6.614646206840374e-05,-0.0019049395257287,-5.361744783525719e-05,-0.00044513521987233555,-1.2529014233146544e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,train,0.01,100bps,6102,-0.0048500747456010325,-0.0001365128006202086,-0.0044049395257287,-0.000123983786387,-0.0004451352198723323,-1.2529014233208607e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,validation,0.0,0bps,2840,-0.0034631289956718733,-0.00016042680848366614,-0.0027863078583078,-0.000129073585685,-0.0006768211373640734,-3.135322279866612e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,validation,0.0025,25bps,2840,-0.005963128995671875,-0.00027623740107505054,-0.0052863078583078,-0.0002448841782764,-0.0006768211373640743,-3.135322279865054e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,validation,0.005,50bps,2840,-0.008463128995671873,-0.0003920479936664348,-0.0077863078583078,-0.0003606947708678,-0.0006768211373640734,-3.1353222798634816e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,validation,0.0075,75bps,2840,-0.010963128995671876,-0.0005078585862578192,-0.0102863078583078,-0.0004765053634592,-0.000676821137364076,-3.1353222798619204e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,validation,0.01,100bps,2840,-0.013463128995671873,-0.0006236691788492034,-0.0127863078583078,-0.0005923159560506,-0.0006768211373640726,-3.135322279860348e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,robustness,0.0,0bps,5356,0.008161283315226864,0.00033466422769653397,0.0085818692252682,0.000351910909784,-0.0004205859100413368,-1.7246682087466048e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,robustness,0.0025,25bps,5356,0.005661283315226861,0.00023214841775272992,0.0060818692252682,0.0002493950998402,-0.0004205859100413394,-1.724668208747006e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,robustness,0.005,50bps,5356,0.003161283315226861,0.00012963260780892607,0.0035818692252682,0.0001468792898964,-0.00042058591004133896,-1.7246682087473936e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,robustness,0.0075,75bps,5356,0.000661283315226861,2.7116797865122176e-05,0.0010818692252682,4.4363479952660015e-05,-0.00042058591004133896,-1.724668208753784e-05,reported_not_decision_gate
repair_drawdown_amount_suspect_30,robustness,0.01,100bps,5356,-0.0018387166847731373,-7.539901207868164e-05,-0.0014181307747317,-5.8152329991143895e-05,-0.0004205859100414372,-1.7246682087537748e-05,reported_not_decision_gate
