residual_arm_id,total_arm_id,formation_sessions,holding_sessions,return_semantics,weighting,bucket_count,fold_id,registered_pair_week_n,paired_evaluable_week_n,SRC_favorable_mean,Total_favorable_mean,paired_favorable_delta,SRC_spread_mean,Total_spread_mean,paired_spread_delta,SRC_favorable_volatility,Total_favorable_volatility,paired_volatility_delta,paired_volatility_ratio,SRC_ES10_loss,Total_ES10_loss,paired_ES10_loss_delta,paired_ES10_loss_ratio,minimum_paired_favorable_delta,paired_favorable_nondegradation_tolerance,minimum_paired_spread_delta,maximum_paired_volatility_ratio,maximum_paired_ES10_loss_ratio,residualization_value,classification_reason
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,EW,5,FULL,426,426,-0.000375149214015,1.00614470853e-05,-0.000385210661101,-0.00210829017497,-0.00117338307407,-0.000934907100906,0.0298964215285,0.0300741377521,-0.000177716223598,0.994090729215,0.0547701160646,0.0549663739843,-0.000196257919719,0.996429491242,0.0005,-0.00025,0.0005,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,EW,5,LATE,213,213,0.00101896013274,0.00139639783974,-0.000377437707006,-0.00120984766614,-0.000171329352744,-0.00103851831339,0.0263012297866,0.0259491444155,0.000352085371028,1.01356828439,0.0443481764156,0.0438353006873,0.00051287572834,1.01170006183,0.0005,-0.00025,0.0005,0.95,0.95,not_applicable,fold_metric_only
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,EW,10,EARLY,213,213,-0.00190053035447,-0.000962369616709,-0.00093816073776,-0.00279137276737,-0.000865686958354,-0.00192568580902,0.0350124987153,0.0355597290321,-0.000547230316813,0.984610953691,0.067323413559,0.0660939294442,0.0012294841148,1.01860207322,0.0005,-0.00025,0.0005,0.95,0.95,not_applicable,fold_metric_only
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,EW,10,FULL,426,426,-0.000447942642228,-0.000108122665215,-0.000339819977014,-0.00187395258073,-0.000670344638225,-0.0012036079425,0.031966320866,0.0316427200806,0.00032360078539,1.01022670569,0.0584887511427,0.0573743596058,0.00111439153693,1.01942316297,0.0005,-0.00025,0.0005,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,EW,10,LATE,213,213,0.00100464507001,0.000746124286279,0.000258520783733,-0.000956532394077,-0.000475002318095,-0.000481530075981,0.0286076278635,0.0272265626188,0.00138106524468,1.05072492125,0.0466662999445,0.0454461260729,0.00122017387155,1.02684879828,0.0005,-0.00025,0.0005,0.95,0.95,not_applicable,fold_metric_only
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,VW,5,EARLY,213,213,-0.000706448349762,-0.000454846601182,-0.000251601748581,-0.00158830042979,-0.000552301008075,-0.00103599942171,0.0321355897361,0.0314597511947,0.000675838541391,1.02148264102,0.06060697912,0.057839625455,0.00276735366497,1.0478452902,0.0005,-0.00025,0.0005,0.95,0.95,not_applicable,fold_metric_only
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,VW,5,FULL,426,426,0.000347297573711,0.00079863079256,-0.00045133321885,-0.00101048578006,-1.56292888908e-05,-0.000994856491167,0.0280504308586,0.02717157275,0.000878858108609,1.03234476402,0.0509065281839,0.0488648217598,0.00204170642409,1.04178274576,0.0005,-0.00025,0.0005,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,VW,5,LATE,213,213,0.00140104349718,0.0020521081863,-0.000651064689119,-0.000432671130328,0.000521042430294,-0.000953713560622,0.0232902860728,0.0220725638051,0.00121772226772,1.05516904509,0.0382290560745,0.0359103350092,0.00231872106535,1.06456974196,0.0005,-0.00025,0.0005,0.95,0.95,not_applicable,fold_metric_only
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,VW,10,EARLY,213,213,-0.000945471466013,-0.000674340816139,-0.000271130649873,-0.0015599489059,-0.000390108372656,-0.00116984053324,0.0344107912148,0.0343339239351,7.68672796658e-05,1.00223881429,0.0641176673077,0.063877428209,0.000240239098689,1.00376093881,0.0005,-0.00025,0.0005,0.95,0.95,not_applicable,fold_metric_only
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,VW,10,FULL,426,426,1.02117243137e-05,0.000319000160331,-0.000308788436017,-0.0012164057606,-0.000225601490697,-0.000990804269906,0.0300672473577,0.0294238066076,0.000643440750169,1.02186803219,0.0545334751213,0.0536057210527,0.000927754068605,1.01730699728,0.0005,-0.00025,0.0005,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC3_MKT_RESID_CONT_5D,SRC1_TOTAL_CONT_5D,5,5,qfq_complete_case_sensitivity,VW,10,LATE,213,213,0.00096589491464,0.0013123411368,-0.00034644622216,-0.000872862615308,-6.10946087374e-05,-0.000811768006571,0.0250280889181,0.0235542665328,0.00147382238532,1.06257135552,0.0408338177772,0.0390644533267,0.00176936445058,1.04529346503,0.0005,-0.00025,0.0005,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,EARLY,213,134,0.000181738505988,0.000391880450757,-0.000210141944769,-0.00219179852616,-0.00173119430549,-0.000460604220675,0.0418376114536,0.0438114485756,-0.00197383712201,0.954947001613,0.07211703097,0.0742723908017,-0.00215535983164,0.970980335918,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,FULL,426,302,0.00405714032321,0.00364537208015,0.000411768243059,-0.0001223790442,0.00011747175856,-0.00023985080276,0.0480272737824,0.0455066959082,0.00252057787425,1.05538916469,0.0637126673306,0.0641408075763,-0.000428140245704,0.993324994463,0.001,-0.0005,0.001,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,5,LATE,213,168,0.00714823462981,0.00624041897503,0.000907815654779,0.00152822935213,0.00159200302393,-6.37736718042e-05,0.0523617825007,0.0467822688715,0.00557951362923,1.11926556287,0.056512901878,0.055449822815,0.00106307906294,1.01917191091,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,10,EARLY,213,159,-6.09040465383e-05,0.000503551232367,-0.000564455278905,-0.00149977743838,0.000139229667079,-0.00163900710546,0.0453931392618,0.0479406128152,-0.0025474735534,0.94686189008,0.0799192017329,0.0870223027669,-0.00710310103393,0.918376085117,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,10,FULL,426,347,0.00441151140089,0.00382324115904,0.000588270241849,0.000836448430948,0.00259512162486,-0.00175867319391,0.0503125573986,0.0469276058349,0.00338495156364,1.07213135005,0.0694133561632,0.0718903932325,-0.00247703706933,0.965544254831,0.001,-0.0005,0.001,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,EW,10,LATE,213,188,0.00819403297611,0.00663085125661,0.00156318171951,0.0028122990332,0.0046721791849,-0.0018598801517,0.0539564701346,0.0459943798043,0.00796209033028,1.17311007049,0.0592148290932,0.0567171604387,0.00249766865451,1.04403726553,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,EARLY,213,134,0.00218966025222,0.00202163132674,0.000168028925474,0.00178538926977,0.0026653932418,-0.000880003972027,0.0393582614827,0.04151093988,-0.00215267839733,0.948141901784,0.0646721557667,0.0681798489929,-0.00350769322616,0.948552346801,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,FULL,426,302,0.00557645124073,0.00570141066253,-0.000124959421801,0.00291816917615,0.00385078108591,-0.000932611909753,0.0453677970099,0.0425641366267,0.00280366038318,1.06586907677,0.056690591805,0.0584072910443,-0.00171669923924,0.970608134557,0.001,-0.0005,0.001,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,5,LATE,213,168,0.00827782024347,0.00863647275179,-0.000358652508318,0.00382169600624,0.00479626900918,-0.00097457300294,0.0495935379289,0.0432844426905,0.00630909523838,1.1457589574,0.049850526379,0.0481490867296,0.00170143964937,1.03533690387,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,EARLY,213,159,0.00280410704542,0.00229256531893,0.000511541726485,0.00272013208095,0.00307797929936,-0.000357847218401,0.0435533023015,0.0483930472993,-0.00483974499776,0.89999090225,0.0744551383504,0.0860296910375,-0.0115745526871,0.865458627742,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,FULL,426,347,0.00593273888056,0.0054154601377,0.000517278742854,0.00404699742993,0.00463290410423,-0.000585906674299,0.048950533898,0.0468574454644,0.00209308843363,1.04466928175,0.0652021916273,0.0678807633581,-0.00267857173083,0.960540047013,0.001,-0.0005,0.001,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,project_conservative_close_to_close_proxy,VW,10,LATE,213,188,0.00857876261347,0.00805663181954,0.000522130793932,0.00516918674103,0.00594797348707,-0.000778786746041,0.0530607708841,0.0454804621741,0.00758030870996,1.16667176074,0.0551456790386,0.0502781512205,0.00486752781814,1.09681198891,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,EW,5,EARLY,213,213,-0.000628954863061,-0.000243568321036,-0.000385386542025,-0.00151925731409,-0.000634812320726,-0.000884444993359,0.0461309026177,0.0476660108141,-0.0015351081964,0.967794489822,0.0843268201593,0.0855326168569,-0.00120579669757,0.985902492618,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,EW,5,FULL,426,425,0.00252538645858,0.00234270964083,0.000182676817746,-0.000216099186951,0.000310458004717,-0.000526557191667,0.0477650935517,0.0461642573448,0.00160083620689,1.0346769622,0.0731425992538,0.072226314938,0.000916284315869,1.01268629469,0.001,-0.0005,0.001,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,EW,5,LATE,213,212,0.00569460674872,0.00494118702705,0.000753419721667,0.00109320591248,0.00126018715245,-0.000166981239967,0.0492580191098,0.0445659597563,0.00469205935351,1.10528348047,0.0575253019508,0.0560525586483,0.00147274330247,1.02627432784,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,EW,10,EARLY,213,213,-0.00032869072286,1.95468516778e-06,-0.000330645408028,-0.000496008224412,0.000640170598322,-0.00113617882273,0.0488571401866,0.0512970222549,-0.00243988206837,0.95243618516,0.0881383073967,0.0917227142961,-0.00358440689935,0.960921273134,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,EW,10,FULL,426,425,0.00323122147401,0.00287269087933,0.00035853059468,0.000748884313317,0.00241009918771,-0.00166121487439,0.0507860841546,0.0483548734952,0.0024312106594,1.05027850315,0.0759739599556,0.0768339201117,-0.000859960156086,0.988807545485,0.001,-0.0005,0.001,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,EW,10,LATE,213,212,0.00680792570955,0.00575696828196,0.00105095742759,0.00199964898566,0.00418837649685,-0.0021887275112,0.0525254295671,0.0451444052219,0.00738102434525,1.16349809703,0.0602965837223,0.0574760780559,0.00282050566644,1.04907268836,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,EARLY,213,213,0.00218085635844,0.00155211269398,0.00062874366446,0.00258946833966,0.00365945237393,-0.00106998403427,0.0435668008471,0.0447935640365,-0.00122676318939,0.972612958674,0.0758946840955,0.0774366720018,-0.00154198790623,0.980087110327,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,FULL,426,425,0.00421579430679,0.00422217544784,-6.38114104975e-06,0.00249961286429,0.00377464093679,-0.0012750280725,0.0448440919083,0.0429287049112,0.00191538699707,1.0446178612,0.0642065099302,0.0649058000383,-0.000699290108142,0.989226076749,0.001,-0.0005,0.001,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,5,LATE,213,212,0.00626033101905,0.00690483283733,-0.000644501818284,0.00240933354235,0.00389037284194,-0.00148103929959,0.0461042820597,0.0409000630182,0.00520421904156,1.1272423233,0.0491878551818,0.0473533339648,0.00183452121694,1.03874112049,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,10,EARLY,213,213,0.00274152892255,0.00228625485258,0.000455274069966,0.00386112388403,0.00435543257049,-0.000494308686462,0.0467094742235,0.05113143597,-0.00442196174656,0.913517747689,0.0787548317923,0.0869041563956,-0.00814932460334,0.906226296401,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,10,FULL,426,425,0.00510021508311,0.00482502489547,0.000275190187643,0.00423471213296,0.00500911173326,-0.000774399600303,0.0490605215776,0.0475985216318,0.00146199994579,1.03071523853,0.0692234734125,0.0703715798476,-0.00114810643514,0.9836850837,0.001,-0.0005,0.001,0.95,0.95,False,materiality_or_fold_nondegradation_not_met
SRC4_MKT_RESID_CONT_10D,SRC2_TOTAL_CONT_10D,10,10,qfq_complete_case_sensitivity,VW,10,LATE,213,212,0.0074700271218,0.00737577026875,9.42568530446e-05,0.0046100625906,0.0056658742883,-0.0010558116977,0.0513157889469,0.0437362049645,0.00757958398242,1.17330227871,0.054772340149,0.0479690730314,0.00680326711755,1.14182611186,0.001,-0.0005,0.001,0.95,0.95,not_applicable,fold_metric_only
