arm_id,formation_sessions,holding_sessions,matrix_role,return_semantics,weighting,bucket_count,series_role,fold_id,registered_decision_week_n,signal_ready_week_n,project_evaluable_week_n,distinct_calendar_month_n,distinct_calendar_year_n,mean_return,median_return,annualized_arithmetic_mean,unannualized_horizon_volatility,annualized_volatility,diagnostic_sharpe,positive_rate,p10,ES10_loss,worst_single_cohort_return,mean_raw_stock_spearman,mean_aligned_bucket_spearman,nominal_hac_ci_low,nominal_hac_ci_high,nominal_hac_pvalue,block_bootstrap_ci_low,block_bootstrap_ci_high,block_bootstrap_pvalue,holm_adjusted_pvalue,summary_status,failure_reason
SRC0_ALL_ELIGIBLE_BASELINE,0,10,all_eligible_baseline,qfq_complete_case_sensitivity,EW,0,all_eligible_baseline,FULL,426,426,425,101,9,0.00231125638084,0.00143440098563,0.0582436607971,0.0440855923191,0.221307917037,0.263179291446,0.508235294118,-0.0456820891593,0.0688508831928,-0.144125946803,,,-0.00343316033567,0.00805567309734,0.430352727145,-0.0031179004161944156,0.008177940072545697,0.4325134973005399,,pass,
SRC0_ALL_ELIGIBLE_BASELINE,0,10,all_eligible_baseline,qfq_complete_case_sensitivity,EW,0,all_eligible_baseline,LATE,213,213,212,51,5,0.00418986396049,0.0018674909982,0.105584571804,0.044504418275,0.223410406649,0.472603641828,0.509433962264,-0.0386037550887,0.0573792651981,-0.105602547388,,,-0.00405018806411,0.0124299159851,0.31896185196,-0.002764920367867072,0.012870823646046112,0.3001399720055989,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,EARLY,213,213,187,50,5,-0.00112153696245,-0.00128488733565,-0.0565254629074,0.0313962686005,0.222891395919,-0.253600919293,0.486631016043,-0.0359945240256,0.0597325957513,-0.0996673612524,-0.0291387392465,-0.109452736318,-0.00587914347992,0.00363606955503,0.644057528839,-0.005345069797003572,0.004030775566452246,0.6420715856828634,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,FULL,426,426,388,100,9,-0.000247784424952,-0.00040717689879,-0.0124883350176,0.0288142019668,0.204560541267,-0.0610495794558,0.494845360825,-0.0336977876328,0.0522212886912,-0.0996673612524,-0.0207029103773,-0.0655339805825,-0.00327864393371,0.00278307508381,0.872696277824,-0.0035742965727520826,0.00233571007993286,0.8678264347130574,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_bucket,LATE,213,213,201,51,5,0.000565109726849,3.95283526708e-05,0.0284815302332,0.0262382712816,0.186273247527,0.152901882645,0.502487562189,-0.0329628774035,0.0443807420131,-0.0773208737957,-0.0122670815082,-0.0236966824645,-0.0032539629958,0.00438418244949,0.771803492925,-0.003343573236424034,0.0037681273136639633,0.7594481103779244,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,EARLY,213,213,173,50,5,-0.00151057561715,-0.00178438724884,-0.0761330111044,0.0175786134972,0.124795775911,-0.610060801727,0.439306358382,-0.0199732374024,0.0299073429352,-0.0600510731048,-0.0291387392465,-0.109452736318,-0.00406180394062,0.00104065270632,0.245849546507,-0.0035842527377901033,0.0013924226964210757,0.25674865026994603,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,FULL,426,426,364,100,9,-0.00116013887637,-0.00185493920561,-0.058470999369,0.0169336927384,0.120217292715,-0.486377608815,0.453296703297,-0.0206949575832,0.0299675370411,-0.0600510731048,-0.0207029103773,-0.0655339805825,-0.00285909389737,0.00053881614463,0.180775856535,-0.0028448641914535677,0.0005598921119315406,0.17596480703859227,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_middle,LATE,213,213,191,50,5,-0.000842727587597,-0.00210054002496,-0.0424734704149,0.016367558876,0.116198140998,-0.365526247237,0.465968586387,-0.0213691701613,0.0295313391437,-0.0531533940455,-0.0122670815082,-0.0236966824645,-0.00311761301684,0.00143215784165,0.467798646165,-0.0032829156897972033,0.0012821656380436809,0.489502099580084,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,EARLY,213,213,162,49,5,-0.00234163168737,-0.00180064177627,-0.118018237043,0.0221781501205,0.157449246665,-0.749563681903,0.432098765432,-0.0260742451957,0.041250023044,-0.0817254639364,-0.0291387392465,-0.109452736318,-0.005392847793,0.000709584418267,0.13254046498,-0.005050265015189642,0.0009475248243851671,0.13197360527894422,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,FULL,426,426,352,99,9,-0.00184225219573,-0.0016644963122,-0.0928495106649,0.0223688568724,0.158803130297,-0.584683126153,0.454545454545,-0.0278733765832,0.0406693274113,-0.0817254639364,-0.0207029103773,-0.0655339805825,-0.00406859083946,0.000384086447999,0.104839257439,-0.004058153323809643,1.921126633052616e-05,0.08138372325534893,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,favorable_minus_unfavorable,LATE,213,213,190,51,5,-0.00141646547128,-0.00149006925481,-0.0713898597527,0.022579947363,0.160301724117,-0.445346799267,0.473684210526,-0.028585706516,0.0399834101269,-0.0784155451117,-0.0122670815082,-0.0236966824645,-0.00462083762821,0.00178790668564,0.386278838116,-0.0050343190762972756,0.00055175954141971,0.41051789642071584,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,EARLY,213,213,191,50,5,0.00147002703366,0.00380926431994,0.0740893624965,0.0329444493356,0.233882388815,0.316780424861,0.528795811518,-0.0423459853188,0.0595335283265,-0.130883091505,-0.0291387392465,-0.109452736318,-0.00365220579425,0.00659225986157,0.573782840142,-0.0031401753966405197,0.0065720654057829534,0.5512897420515896,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,FULL,426,426,393,100,9,0.00165283967959,0.0017916280128,0.0833031198515,0.0309412162341,0.219660844592,0.379235179606,0.519083969466,-0.0348277209276,0.0540704207149,-0.130883091505,-0.0207029103773,-0.0655339805825,-0.00170764124092,0.0050133206001,0.335045532477,-0.0017311418147888328,0.004458914731865333,0.3077384523095381,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,LATE,213,213,202,50,5,0.00182569718144,0.000530292346437,0.0920151379445,0.0290014816851,0.205890095372,0.446913863331,0.509900990099,-0.0298377969634,0.0464684724267,-0.0916475859422,-0.0122670815082,-0.0236966824645,-0.00253766386254,0.00618905822542,0.412171078019,-0.0017748087222339076,0.005695652653221447,0.34293141371725655,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,EARLY,213,213,179,50,5,0.0028993690511,0.00380370848277,0.146128200175,0.0320714446109,0.227684670093,0.641800785779,0.553072625698,-0.038657217798,0.0550473086089,-0.125866775109,-0.0291387392465,-0.109452736318,-0.00166010213095,0.00745884023315,0.212638986589,-0.0005624617619764614,0.007571108430145766,0.16756648670265947,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,FULL,426,426,381,100,9,0.00263938687405,0.0025252269492,0.133025098452,0.0312121332293,0.221584164462,0.600336665641,0.530183727034,-0.0347897823999,0.0521659664299,-0.125866775109,-0.0207029103773,-0.0655339805825,-0.000574647081777,0.00585342082987,0.107499199462,-0.00028242484910727443,0.005560338720910522,0.07578484303139373,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,LATE,213,213,202,51,5,0.00240900662805,0.00069241067214,0.121413934054,0.0305085693526,0.21658935643,0.56057202466,0.509900990099,-0.0298830321588,0.0482873769699,-0.109285501451,-0.0122670815082,-0.0236966824645,-0.00208100208125,0.00689901533734,0.292996083346,-0.0009669791184917461,0.0069338515490497635,0.2461507698460308,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,EARLY,213,213,200,51,5,-0.000572322181306,0.000882458233951,-0.0288450379378,0.0331556568138,0.235381813166,-0.12254573771,0.51,-0.0456063448012,0.0612896482825,-0.0895533457041,-0.0291387392465,-0.0743404394348,-0.00514783544341,0.0040031910808,0.80633287987,-0.0045110641082303825,0.004490877223623294,0.8110377924415118,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,FULL,426,426,405,101,9,-0.000207875933079,-0.000454771980785,-0.0104769470272,0.0302829327402,0.214987495388,-0.0487328205217,0.493827160494,-0.037254822387,0.0543615857244,-0.0895533457041,-0.0207029103773,-0.0423789152024,-0.00327841284968,0.00286266098352,0.894438603643,-0.0034446710741228067,0.0025362139708676964,0.8986202759448111,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_bucket,LATE,213,213,205,51,5,0.000147681382264,-0.00119827496907,0.00744314166613,0.0272675498,0.193580400128,0.0384498723074,0.478048780488,-0.0324590549179,0.0460791857944,-0.0858068397331,-0.0122670815082,-0.0105674450745,-0.00395668553272,0.00425204829725,0.943777797635,-0.00397126754678317,0.0034919622728034542,0.9388122375524895,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,EARLY,213,213,182,50,5,-0.00119298591836,-0.00175840268019,-0.0601264902855,0.022484440103,0.159623689833,-0.376676484226,0.461538461538,-0.027912416917,0.039238562534,-0.073225234532,-0.0291387392465,-0.0743404394348,-0.00432828546699,0.00194231363026,0.455806926087,-0.003515824572840595,0.002004943681730183,0.41211757648470304,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,FULL,426,426,377,100,9,-0.00114830693382,-0.0015539033325,-0.0578746694643,0.0213294615226,0.151424155318,-0.382202359609,0.466843501326,-0.0269254785273,0.0378994851675,-0.073225234532,-0.0207029103773,-0.0423789152024,-0.00330792840936,0.00101131454173,0.297344133705,-0.0031526082738339047,0.0009543384509523224,0.2605478904219156,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_middle,LATE,213,213,195,50,5,-0.00110660654824,-0.000746837980915,-0.0557729700312,0.0202502906157,0.143762801896,-0.387951328824,0.471794871795,-0.0263437837693,0.0360289927769,-0.0616393599829,-0.0122670815082,-0.0105674450745,-0.00409395436932,0.00188074127284,0.467819386213,-0.0044859941911944475,0.0016158514418568339,0.4881023795240952,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,EARLY,213,213,182,50,5,-0.000812875102719,-0.00125641502951,-0.040968905177,0.0264085947432,0.187482424153,-0.218521311329,0.483516483516,-0.0312326022106,0.047866402363,-0.0936325904766,-0.0291387392465,-0.0743404394348,-0.00445723938059,0.00283148917515,0.661988225081,-0.004037574573291324,0.0031722537032844757,0.6722655468906219,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,FULL,426,426,379,100,9,-0.00123609705047,-0.00237806011388,-0.0622992913435,0.026277610075,0.186552525255,-0.333950404897,0.467018469657,-0.031777231686,0.0474990325954,-0.0936325904766,-0.0207029103773,-0.0423789152024,-0.00384586967022,0.00137367556928,0.353241288253,-0.0038598809233710706,0.0010340817073616734,0.3141371725654869,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,favorable_minus_unfavorable,LATE,213,213,197,51,5,-0.00162709397681,-0.00279470501833,-0.0820055364314,0.0262172251307,0.186123834678,-0.440596641335,0.451776649746,-0.0318140420151,0.0463367584805,-0.0920901870499,-0.0122670815082,-0.0105674450745,-0.00535365933392,0.00209947138029,0.392130541097,-0.005697590191576146,0.0007021961334504749,0.40671865626874626,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,EARLY,213,213,191,50,5,0.00147177634459,0.00380926431994,0.0741775277672,0.0329481457893,0.233908631034,0.317121807089,0.523560209424,-0.0423459853188,0.0595371142919,-0.130883091505,-0.0291387392465,-0.0743404394348,-0.0036521167364,0.00659566942557,0.573451253604,-0.003138964651298618,0.006575776357792664,0.5512897420515896,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,FULL,426,426,393,100,9,0.0016536340131,0.0017916280128,0.0833431542605,0.0309437405902,0.219678765743,0.379386482706,0.516539440204,-0.0348277209276,0.0540692806897,-0.130883091505,-0.0207029103773,-0.0423789152024,-0.00170732168489,0.0050145897111,0.334881593236,-0.0017309211157369088,0.004462073313641302,0.3073385322935413,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,middle_bucket_mean,LATE,213,213,202,50,5,0.00182558854126,0.000530292346437,0.0920096624793,0.0290027759308,0.205899283606,0.446867326919,0.509900990099,-0.0298377969634,0.0464684979491,-0.0917302937499,-0.0122670815082,-0.0105674450745,-0.0025373976195,0.00618857470201,0.412158731057,-0.001775935980609288,0.005692995018249143,0.34253149370125974,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,EARLY,213,213,192,50,5,0.00174737439764,0.00301585350366,0.0880676696412,0.0327703112346,0.232646130937,0.378547750984,0.541666666667,-0.0440455894341,0.057043738106,-0.123638068113,-0.0291387392465,-0.0743404394348,-0.00266474156675,0.00615949036203,0.437616659544,-0.001999940267707518,0.006179366240949969,0.3955208958208358,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,FULL,426,426,397,100,9,0.00157101941609,0.00170381612342,0.079179378571,0.03217790432,0.228440459052,0.346608384957,0.518891687657,-0.0373449887598,0.0568366778112,-0.123638068113,-0.0207029103773,-0.0423789152024,-0.00164975164747,0.00479179047965,0.339059005144,-0.0013545719910523968,0.004540882279547821,0.29614077184563087,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,EW,10,unfavorable_bucket,LATE,213,213,205,51,5,0.00140584792117,-0.000278357823653,0.0708547352272,0.0316924680489,0.224994203401,0.314918047471,0.49756097561,-0.0316390509653,0.0533839907796,-0.116502833001,-0.0122670815082,-0.0105674450745,-0.00323841518243,0.00605011102478,0.552984721899,-0.0020985853775196952,0.005936734955357108,0.49510097980403917,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,EARLY,213,213,187,50,5,6.94727655423e-05,0.000110753370484,0.00350142738333,0.029915454539,0.212378658961,0.0164867195248,0.502673796791,-0.0352482215538,0.0540641914587,-0.0990533626869,-0.0291387392465,-0.0089552238806,-0.00454850971315,0.00468745524424,0.976477280309,-0.0038804846945557896,0.005580942939491412,0.9778044391121775,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,FULL,426,426,388,100,9,0.000736632850547,-0.000144084905095,0.0371262956676,0.026192702442,0.185949740858,0.199657689741,0.497422680412,-0.0289581668862,0.0463975751946,-0.0990533626869,-0.0207029103773,0.00800970873786,-0.00198161914917,0.00345488485026,0.595321387527,-0.00226240507023239,0.0033563428253234407,0.6136772645470906,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,LATE,213,213,201,51,5,0.00135732407391,-0.000355046277712,0.0684091333251,0.0222357641829,0.157858265933,0.433357942461,0.492537313433,-0.0224526244389,0.0365856062031,-0.0686812219795,-0.0122670815082,0.0241706161137,-0.00168997146413,0.00440461961195,0.382659984126,-0.0017753392900773336,0.004023622322765127,0.3723255348930214,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,EARLY,213,213,173,50,5,0.00150444198045,0.00324599958168,0.0758238758148,0.0207798731511,0.147522464933,0.513981893192,0.560693641618,-0.0225339665161,0.0366445628916,-0.0771120524619,-0.0291387392465,-0.0089552238806,-0.00154773130875,0.00455661526965,0.334002753559,-0.0012148217401382138,0.005303435730009539,0.39492101579684064,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,FULL,426,426,364,100,9,0.00026095403773,0.000433085560996,0.0131520835016,0.019309048835,0.137080648133,0.09594412983,0.524725274725,-0.0224249920385,0.0356480062115,-0.0771120524619,-0.0207029103773,0.00800970873786,-0.00166822038215,0.00219012845762,0.790917901806,-0.0017703874476349276,0.0024038344071463692,0.8110377924415118,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,LATE,213,213,191,50,5,-0.000865346559604,-0.00101606780203,-0.043613466604,0.0178533138811,0.126745955176,-0.344101447209,0.492146596859,-0.0209890112757,0.0340181554527,-0.0577113315149,-0.0122670815082,0.0241706161137,-0.00323669326857,0.00150600014936,0.474469595967,-0.0033519618052693678,0.001630943143943734,0.4971005798840232,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_unfavorable,EARLY,213,213,162,49,5,-0.000934899410052,-0.00125135127746,-0.0471189302666,0.0245900740798,0.174572208154,-0.269910833832,0.462962962963,-0.0284863991332,0.0425365949114,-0.0779186324391,-0.0291387392465,-0.0089552238806,-0.00457519559172,0.00270539677161,0.614713180606,-0.004176141869014142,0.0032899039131926823,0.6520695860827834,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_unfavorable,FULL,426,426,352,99,9,-0.000978062763647,-0.000513842970791,-0.0492943632878,0.0248228150325,0.176224505008,-0.279724793584,0.485795454545,-0.0294100129668,0.0456705462594,-0.0926235281979,-0.0207029103773,0.00800970873786,-0.00349167149052,0.00153554596322,0.445680677993,-0.003590002252871444,0.0013803345050418098,0.4465106978604279,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,favorable_minus_unfavorable,LATE,213,213,190,51,5,-0.00101486520198,0.000467518457245,-0.0511492061795,0.0250843775528,0.178081414694,-0.28722371881,0.505263157895,-0.0306624125757,0.0482818633676,-0.0926235281979,-0.0122670815082,0.0241706161137,-0.00453162070648,0.00250189030253,0.571661410136,-0.00511110925183593,0.0017139541413011869,0.5674865026994601,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,middle_bucket_mean,EARLY,213,213,191,50,5,-0.000129503130823,0.000850327592857,-0.00652695779348,0.0299931290102,0.212930093003,-0.0306530547253,0.51832460733,-0.0387958463281,0.055524200119,-0.117010681848,-0.0291387392465,-0.0089552238806,-0.00458062793148,0.00432162166983,0.95452598186,-0.0038617617418502787,0.004381338649140772,0.9536092781443711,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,middle_bucket_mean,FULL,426,426,393,100,9,0.00121367953402,0.00123957490101,0.0611694485145,0.0272905917463,0.193743981719,0.315723089677,0.52417302799,-0.0303656542337,0.0484016235298,-0.117010681848,-0.0207029103773,0.00800970873786,-0.00157433028785,0.00400168935588,0.393540807439,-0.0015462409336080597,0.0035058831582756023,0.35332933413317336,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,middle_bucket_mean,LATE,213,213,202,50,5,0.0024837185884,0.00167245958441,0.125179416855,0.0244705378503,0.173723585109,0.720566621834,0.529702970297,-0.0261452777885,0.0390596015388,-0.0698835066163,-0.0122670815082,0.0241706161137,-0.000862180549399,0.00582961772619,0.145692783298,-0.00043235373113548593,0.005218479633547055,0.08818236352729454,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,unfavorable_bucket,EARLY,213,213,179,50,5,0.00203021740146,0.00399800233818,0.102322957033,0.0279538679051,0.198452775328,0.515603557897,0.530726256983,-0.0322653715208,0.0495578877693,-0.101348653756,-0.0291387392465,-0.0089552238806,-0.0018433876088,0.00590382241172,0.304303702615,-0.0008307684077639802,0.0059036941262131,0.22535492901419715,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,unfavorable_bucket,FULL,426,426,381,100,9,0.00210054729802,0.00290742601628,0.10586758382,0.0284400326389,0.201904202551,0.524345617787,0.530183727034,-0.0291778003083,0.0468273589569,-0.102496326235,-0.0207029103773,0.00800970873786,-0.000744117162788,0.00494521175883,0.147821365401,-0.00028761494293753643,0.0046924806752786435,0.09798040391921616,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,5,unfavorable_bucket,LATE,213,213,202,51,5,0.00216286933508,0.00237139795595,0.109008614488,0.0289332109108,0.205405420956,0.530699793514,0.529702970297,-0.0269947783619,0.0437827984409,-0.102496326235,-0.0122670815082,0.0241706161137,-0.00195801948198,0.00628375815214,0.303622075938,-0.0010603737525783717,0.006419001286899691,0.262747450509898,,pass,
SRC1_TOTAL_CONT_5D,5,5,matched_total_comparator,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,EARLY,213,213,200,51,5,-0.000307664713057,0.00141318717118,-0.0155063015381,0.0327220806115,0.23230372748,-0.0667501193643,0.515,-0.040252766137,0.0594933538001,-0.0946008620232,-0.0291387392465,-0.00912766478804,-0.00523025904893,0.00461492962282,0.902504019162,-0.00475257091925453,0.005573394955107786,0.9098180363927214,,pass,
