arm_id,formation_sessions,holding_sessions,weighting,bucket_count,bucket_id,return_semantics,cost_transition_scope_id,valid_transition_n,gross_return_week_n,turnover_week_n,same_population_gate,mean_target_turnover,mean_gross_return,break_even_one_way_cost_bps,commission_buy_bps,commission_sell_bps,slippage_buy_bps,slippage_sell_bps,mean_transfer_fee_buy_bps,mean_transfer_fee_sell_bps,mean_stamp_tax_sell_bps,stamp_tax_proxy_mode,historical_stamp_tax_schedule_replication,minimum_commission_included,turnover_weighted_frozen_one_way_cost_bps,break_even_cost_multiple_proxy,break_even_one_way_cost_multiple_floor,frozen_cost_contract_gate,cost_feasible,failure_reason
SRC1_TOTAL_CONT_5D,5,10,EW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC1_TOTAL_CONT_5D::H10::project_conservative_close_to_close_proxy::EW::K10,384,384,384,True,0.888273809524,0.00151678589836,8.53782855071,2.5,2.5,5,5,0.148958333333,0.148958333333,5,current_5bps_applied_uniformly_to_history,False,False,10.1487743033,0.841266964417,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC1_TOTAL_CONT_5D,5,10,EW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC1_TOTAL_CONT_5D::H10::qfq_complete_case_sensitivity::EW::K10,424,424,424,True,0.889197150558,0.00197217966891,11.0896648042,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1509874439,1.092471532,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC1_TOTAL_CONT_5D,5,10,VW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC1_TOTAL_CONT_5D::H10::project_conservative_close_to_close_proxy::VW::K5,359,359,359,True,0.821997390443,0.00360411168627,21.9228900734,2.5,2.5,5,5,0.14791086351,0.14791086351,5,current_5bps_applied_uniformly_to_history,False,False,10.1479825904,2.1603200319,1.25,pass,True,
SRC1_TOTAL_CONT_5D,5,10,VW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC1_TOTAL_CONT_5D::H10::qfq_complete_case_sensitivity::VW::K5,424,424,424,True,0.823727443338,0.00367829149804,22.3271151628,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1513090072,2.19943212712,1.25,pass,True,
SRC1_TOTAL_CONT_5D,5,10,VW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC1_TOTAL_CONT_5D::H10::project_conservative_close_to_close_proxy::VW::K10,384,384,384,True,0.912917936003,0.00297856362486,16.3134248293,2.5,2.5,5,5,0.148958333333,0.148958333333,5,current_5bps_applied_uniformly_to_history,False,False,10.1488052511,1.6074231819,1.25,pass,True,
SRC1_TOTAL_CONT_5D,5,10,VW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC1_TOTAL_CONT_5D::H10::qfq_complete_case_sensitivity::VW::K10,424,424,424,True,0.912937897045,0.00302371340203,16.5603455165,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.150957106,1.63140729918,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,5,EW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC2_TOTAL_CONT_10D::H5::project_conservative_close_to_close_proxy::EW::K5,379,379,379,True,0.568041800708,0.000651185797921,5.73184752521,2.5,2.5,5,5,0.148548812665,0.148548812665,5,current_5bps_applied_uniformly_to_history,False,False,10.1483934844,0.564803437514,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC2_TOTAL_CONT_10D,10,5,EW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC2_TOTAL_CONT_10D::H5::qfq_complete_case_sensitivity::EW::K5,425,425,425,True,0.568859993257,0.000958480435672,8.42457236432,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1508110758,0.829940809791,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC2_TOTAL_CONT_10D,10,5,EW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC2_TOTAL_CONT_10D::H5::project_conservative_close_to_close_proxy::EW::K10,401,401,401,True,0.675220197805,0.000264391591403,1.95781755539,2.5,2.5,5,5,0.149875311721,0.149875311721,5,current_5bps_applied_uniformly_to_history,False,False,10.1494360677,0.192899146547,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC2_TOTAL_CONT_10D,10,5,EW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC2_TOTAL_CONT_10D::H5::qfq_complete_case_sensitivity::EW::K10,425,425,425,True,0.675747859144,0.00106592561057,7.88700693717,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1506668675,0.776993968983,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC2_TOTAL_CONT_10D,10,5,VW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC2_TOTAL_CONT_10D::H5::project_conservative_close_to_close_proxy::VW::K5,379,379,379,True,0.620023673181,0.00166588399416,13.4340353942,2.5,2.5,5,5,0.148548812665,0.148548812665,5,current_5bps_applied_uniformly_to_history,False,False,10.1486475308,1.32372666935,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,5,VW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC2_TOTAL_CONT_10D::H5::qfq_complete_case_sensitivity::VW::K5,425,425,425,True,0.621535877616,0.00178019342794,14.3209225087,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1513013444,1.41074745226,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,5,VW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC2_TOTAL_CONT_10D::H5::project_conservative_close_to_close_proxy::VW::K10,401,401,401,True,0.72117665336,0.00121264472062,8.40740417044,2.5,2.5,5,5,0.149875311721,0.149875311721,5,current_5bps_applied_uniformly_to_history,False,False,10.149661307,0.828343322617,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC2_TOTAL_CONT_10D,10,5,VW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC2_TOTAL_CONT_10D::H5::qfq_complete_case_sensitivity::VW::K10,425,425,425,True,0.722706371452,0.00204535700155,14.1506778018,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1510040635,1.39401754873,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,10,EW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC2_TOTAL_CONT_10D::H10::project_conservative_close_to_close_proxy::EW::K5,353,353,353,True,0.56444849464,0.00207231815863,18.3570173214,2.5,2.5,5,5,0.14730878187,0.14730878187,5,current_5bps_applied_uniformly_to_history,False,False,10.1471958927,1.80907292178,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,10,EW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC2_TOTAL_CONT_10D::H10::qfq_complete_case_sensitivity::EW::K5,424,424,424,True,0.569058133607,0.00265445367501,23.3232205837,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1509131796,2.29764752894,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,10,EW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC2_TOTAL_CONT_10D::H10::project_conservative_close_to_close_proxy::EW::K10,382,382,382,True,0.673312497774,0.00246954738808,18.3387906525,2.5,2.5,5,5,0.149214659686,0.149214659686,5,current_5bps_applied_uniformly_to_history,False,False,10.1488210142,1.80698729704,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,10,EW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC2_TOTAL_CONT_10D::H10::qfq_complete_case_sensitivity::EW::K10,424,424,424,True,0.675897630279,0.00318065877602,23.5291457873,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1507751111,2.31796542922,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,10,VW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC2_TOTAL_CONT_10D::H10::project_conservative_close_to_close_proxy::VW::K5,353,353,353,True,0.617773954196,0.00424328637029,34.3433576429,2.5,2.5,5,5,0.14730878187,0.14730878187,5,current_5bps_applied_uniformly_to_history,False,False,10.1477652079,3.38432718332,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,10,VW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC2_TOTAL_CONT_10D::H10::qfq_complete_case_sensitivity::VW::K5,424,424,424,True,0.621735601152,0.00450401832641,36.2213320105,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1514058194,3.56810994013,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,10,VW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC2_TOTAL_CONT_10D::H10::project_conservative_close_to_close_proxy::VW::K10,382,382,382,True,0.722894878035,0.00427334665516,29.5571789551,2.5,2.5,5,5,0.149214659686,0.149214659686,5,current_5bps_applied_uniformly_to_history,False,False,10.1492371922,2.91225620168,1.25,pass,True,
SRC2_TOTAL_CONT_10D,10,10,VW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC2_TOTAL_CONT_10D::H10::qfq_complete_case_sensitivity::VW::K10,424,424,424,True,0.722744512485,0.0050997955917,35.2807631439,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1511216582,3.47555317845,1.25,pass,True,
SRC3_MKT_RESID_CONT_5D,5,5,EW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC3_MKT_RESID_CONT_5D::H5::project_conservative_close_to_close_proxy::EW::K5,392,392,392,True,0.798710404958,-0.000667854121687,-4.18082772893,2.5,2.5,5,5,0.15,0.15,5,current_5bps_applied_uniformly_to_history,False,False,10.1498722693,-0.41190939334,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,5,EW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC3_MKT_RESID_CONT_5D::H5::qfq_complete_case_sensitivity::EW::K5,425,425,425,True,0.801322414678,-0.000230337634507,-1.43723444077,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.151025405,-0.141585148635,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,5,EW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC3_MKT_RESID_CONT_5D::H5::project_conservative_close_to_close_proxy::EW::K10,404,404,404,True,0.895666786067,-0.000381521983666,-2.12982098701,2.5,2.5,5,5,0.150742574257,0.150742574257,5,current_5bps_applied_uniformly_to_history,False,False,10.1508542866,-0.209816920514,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,5,EW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC3_MKT_RESID_CONT_5D::H5::qfq_complete_case_sensitivity::EW::K10,425,425,425,True,0.897137449181,-0.000315378473981,-1.75769317327,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1511929365,-0.173151390606,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,5,VW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC3_MKT_RESID_CONT_5D::H5::project_conservative_close_to_close_proxy::VW::K5,392,392,392,True,0.828584004851,-3.88692059923e-05,-0.234551993309,2.5,2.5,5,5,0.15,0.15,5,current_5bps_applied_uniformly_to_history,False,False,10.1494630109,-0.0231097934007,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,5,VW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC3_MKT_RESID_CONT_5D::H5::qfq_complete_case_sensitivity::VW::K5,425,425,425,True,0.833346079084,0.000403925593193,2.42351649172,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1507105564,0.238753383643,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,5,VW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC3_MKT_RESID_CONT_5D::H5::project_conservative_close_to_close_proxy::VW::K10,404,404,404,True,0.919314248421,-6.31939564607e-05,-0.343701604589,2.5,2.5,5,5,0.150742574257,0.150742574257,5,current_5bps_applied_uniformly_to_history,False,False,10.1506873329,-0.0338599341422,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,5,VW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC3_MKT_RESID_CONT_5D::H5::qfq_complete_case_sensitivity::VW::K10,425,425,425,True,0.920079846232,8.49609280584e-05,0.461704103216,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1510327015,0.0454834613178,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,10,EW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC3_MKT_RESID_CONT_5D::H10::project_conservative_close_to_close_proxy::EW::K5,369,369,369,True,0.801738998117,0.00170466435419,10.631043009,2.5,2.5,5,5,0.148780487805,0.148780487805,5,current_5bps_applied_uniformly_to_history,False,False,10.148680695,1.04752955861,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,10,EW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC3_MKT_RESID_CONT_5D::H10::qfq_complete_case_sensitivity::EW::K5,424,424,424,True,0.801527689915,0.0018158671221,11.3275383056,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1511326492,1.11588910292,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,10,EW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC3_MKT_RESID_CONT_5D::H10::project_conservative_close_to_close_proxy::EW::K10,387,387,387,True,0.89698749578,0.000935787450018,5.21627923701,2.5,2.5,5,5,0.149095607235,0.149095607235,5,current_5bps_applied_uniformly_to_history,False,False,10.1492765686,0.513955768349,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,10,EW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC3_MKT_RESID_CONT_5D::H10::qfq_complete_case_sensitivity::EW::K10,424,424,424,True,0.897279908509,0.00152639627384,8.50568623771,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1513055276,0.837890871729,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,10,VW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC3_MKT_RESID_CONT_5D::H10::project_conservative_close_to_close_proxy::VW::K5,369,369,369,True,0.832303043296,0.00328266098971,19.7203471509,2.5,2.5,5,5,0.148780487805,0.148780487805,5,current_5bps_applied_uniformly_to_history,False,False,10.1483197819,1.94321302194,1.25,pass,True,
SRC3_MKT_RESID_CONT_5D,5,10,VW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC3_MKT_RESID_CONT_5D::H10::qfq_complete_case_sensitivity::VW::K5,424,424,424,True,0.833532252115,0.00342738110851,20.5593790751,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1508188036,2.02539119975,1.25,pass,True,
SRC3_MKT_RESID_CONT_5D,5,10,VW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC3_MKT_RESID_CONT_5D::H10::project_conservative_close_to_close_proxy::VW::K10,387,387,387,True,0.920713735393,0.00212784151176,11.5553913772,2.5,2.5,5,5,0.149095607235,0.149095607235,5,current_5bps_applied_uniformly_to_history,False,False,10.1491204282,1.13856086928,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC3_MKT_RESID_CONT_5D,5,10,VW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC3_MKT_RESID_CONT_5D::H10::qfq_complete_case_sensitivity::VW::K10,424,424,424,True,0.920119285376,0.00273936065156,14.8858995518,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1511508691,1.46642481663,1.25,pass,True,
SRC4_MKT_RESID_CONT_10D,10,5,EW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC4_MKT_RESID_CONT_10D::H5::project_conservative_close_to_close_proxy::EW::K5,386,386,386,True,0.579928587917,0.00115606641163,9.96731697419,2.5,2.5,5,5,0.149481865285,0.149481865285,5,current_5bps_applied_uniformly_to_history,False,False,10.1496396386,0.982036538153,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC4_MKT_RESID_CONT_10D,10,5,EW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC4_MKT_RESID_CONT_10D::H5::qfq_complete_case_sensitivity::EW::K5,425,425,425,True,0.579250675076,0.000940510854751,8.11834060123,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1510856156,0.799750973313,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC4_MKT_RESID_CONT_10D,10,5,EW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC4_MKT_RESID_CONT_10D::H5::project_conservative_close_to_close_proxy::EW::K10,402,402,402,True,0.692470324189,0.000717084716198,5.17772885819,2.5,2.5,5,5,0.15,0.15,5,current_5bps_applied_uniformly_to_history,False,False,10.150058365,0.510118136469,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC4_MKT_RESID_CONT_10D,10,5,EW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC4_MKT_RESID_CONT_10D::H5::qfq_complete_case_sensitivity::EW::K10,425,425,425,True,0.693601970473,0.00103608200787,7.46885138723,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1510420819,0.735771886961,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC4_MKT_RESID_CONT_10D,10,5,VW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC4_MKT_RESID_CONT_10D::H5::project_conservative_close_to_close_proxy::VW::K5,386,386,386,True,0.631201325855,0.00197725049585,15.6625977708,2.5,2.5,5,5,0.149481865285,0.149481865285,5,current_5bps_applied_uniformly_to_history,False,False,10.1498978755,1.5431286071,1.25,pass,True,
SRC4_MKT_RESID_CONT_10D,10,5,VW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC4_MKT_RESID_CONT_10D::H5::qfq_complete_case_sensitivity::VW::K5,425,425,425,True,0.629089694054,0.00168384682049,13.383201445,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1512505507,1.31837958074,1.25,pass,True,
SRC4_MKT_RESID_CONT_10D,10,5,VW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC4_MKT_RESID_CONT_10D::H5::project_conservative_close_to_close_proxy::VW::K10,402,402,402,True,0.743243565045,0.00154731699529,10.409218916,2.5,2.5,5,5,0.15,0.15,5,current_5bps_applied_uniformly_to_history,False,False,10.1500062547,1.0255381775,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC4_MKT_RESID_CONT_10D,10,5,VW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC4_MKT_RESID_CONT_10D::H5::qfq_complete_case_sensitivity::VW::K10,425,425,425,True,0.745743943067,0.00179114839881,12.0091380927,2.5,2.5,5,5,0.151058823529,0.151058823529,5,current_5bps_applied_uniformly_to_history,False,False,10.1509917101,1.18305072408,1.25,pass,False,nonpositive_gross_or_break_even_multiple_below_floor
SRC4_MKT_RESID_CONT_10D,10,10,EW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC4_MKT_RESID_CONT_10D::H10::project_conservative_close_to_close_proxy::EW::K5,359,359,359,True,0.577142928747,0.00318355925408,27.5803366507,2.5,2.5,5,5,0.148189415042,0.148189415042,5,current_5bps_applied_uniformly_to_history,False,False,10.1482906298,2.71773224248,1.25,pass,True,
SRC4_MKT_RESID_CONT_10D,10,10,EW,5,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC4_MKT_RESID_CONT_10D::H10::qfq_complete_case_sensitivity::EW::K5,424,424,424,True,0.579557918197,0.00285835164052,24.6597583328,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1511789544,2.42925067556,1.25,pass,True,
SRC4_MKT_RESID_CONT_10D,10,10,EW,10,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC4_MKT_RESID_CONT_10D::H10::project_conservative_close_to_close_proxy::EW::K10,390,390,390,True,0.692470613895,0.00314717304464,22.724235379,2.5,2.5,5,5,0.15,0.15,5,current_5bps_applied_uniformly_to_history,False,False,10.1500332886,2.23883358141,1.25,pass,True,
SRC4_MKT_RESID_CONT_10D,10,10,EW,10,FAVORABLE,qfq_complete_case_sensitivity,C_H::SRC4_MKT_RESID_CONT_10D::H10::qfq_complete_case_sensitivity::EW::K10,424,424,424,True,0.693890115282,0.00354634749954,25.5541001481,2.5,2.5,5,5,0.151179245283,0.151179245283,5,current_5bps_applied_uniformly_to_history,False,False,10.1511412185,2.51736229436,1.25,pass,True,
SRC4_MKT_RESID_CONT_10D,10,10,VW,5,FAVORABLE,project_conservative_close_to_close_proxy,C_H::SRC4_MKT_RESID_CONT_10D::H10::project_conservative_close_to_close_proxy::VW::K5,359,359,359,True,0.63194446211,0.00488709186125,38.6670993598,2.5,2.5,5,5,0.148189415042,0.148189415042,5,current_5bps_applied_uniformly_to_history,False,False,10.1488614798,3.8099938044,1.25,pass,True,
