candidate_scope_id,candidate_scope_type,family_id,variant_id,family_input_status,mechanism_cluster,episode_split,market_regime_bucket,window,denominator_episodes,e1_only_captured_episodes,candidate_captured_episodes,e1_plus_candidate_captured_episodes,candidate_only_recall,e1_only_recall,e1_plus_candidate_recall,incremental_captures_over_e1,incremental_recall_over_e1,unique_captures_not_in_07_full_union,unique_captures_not_in_e1_e2_e3_e6,earlier_first_event_captures_vs_e1,better_basis_first_event_captures_vs_e1,percentage_point_convention,metric_family,board_bucket,metric_basis,numerator,denominator,excluded_count,recall
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,all,low_plus_20,2493.0,1033.0,1908.0,2002.0,0.7653429602888087,0.41436020858403527,0.8030485359005215,969.0,0.38868832731648617,957.0,969.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,all,low_plus_30,2493.0,1352.0,2136.0,2214.0,0.8567990373044525,0.5423184917769756,0.8880866425992779,862.0,0.34576815082230244,848.0,862.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,all,low_plus_60,2493.0,1666.0,2373.0,2395.0,0.9518652226233454,0.6682711592458885,0.9606899318090654,729.0,0.2924187725631769,704.0,729.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,all,low_plus_120,2493.0,1876.0,2432.0,2435.0,0.9755314881668672,0.7525070196550341,0.9767348576012836,559.0,0.2242278379462495,523.0,559.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,all,before_first_50pct,2493.0,1773.0,2386.0,2397.0,0.9570798235058163,0.7111913357400722,0.9614921780986763,624.0,0.2503008423586041,601.0,624.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,all,before_episode_high,2493.0,1807.0,2422.0,2426.0,0.9715202567188127,0.7248295226634577,0.9731247492980345,619.0,0.24829522663457682,588.0,619.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,risk_on,low_plus_20,428.0,114.0,324.0,342.0,0.7570093457943925,0.26635514018691586,0.7990654205607477,228.0,0.5327102803738317,227.0,228.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,risk_on,low_plus_30,428.0,144.0,369.0,379.0,0.8621495327102804,0.3364485981308411,0.8855140186915887,235.0,0.5490654205607477,234.0,235.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,risk_on,low_plus_60,428.0,192.0,402.0,407.0,0.9392523364485982,0.4485981308411215,0.9509345794392523,215.0,0.5023364485981309,214.0,215.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,risk_on,low_plus_120,428.0,263.0,418.0,420.0,0.9766355140186916,0.6144859813084113,0.9813084112149533,157.0,0.36682242990654207,153.0,157.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,risk_on,before_first_50pct,428.0,240.0,415.0,418.0,0.969626168224299,0.5607476635514018,0.9766355140186916,178.0,0.4158878504672897,174.0,178.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,risk_on,before_episode_high,428.0,244.0,418.0,420.0,0.9766355140186916,0.5700934579439252,0.9813084112149533,176.0,0.411214953271028,172.0,176.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,transition,low_plus_20,485.0,147.0,332.0,348.0,0.6845360824742268,0.3030927835051546,0.7175257731958763,201.0,0.4144329896907217,200.0,201.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,transition,low_plus_30,485.0,201.0,372.0,390.0,0.7670103092783506,0.4144329896907217,0.8041237113402062,189.0,0.38969072164948454,187.0,189.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,transition,low_plus_60,485.0,255.0,424.0,427.0,0.8742268041237113,0.5257731958762887,0.8804123711340206,172.0,0.354639175257732,169.0,172.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,transition,low_plus_120,485.0,306.0,437.0,437.0,0.9010309278350516,0.6309278350515464,0.9010309278350516,131.0,0.27010309278350514,125.0,131.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,transition,before_first_50pct,485.0,286.0,432.0,434.0,0.8907216494845361,0.5896907216494846,0.8948453608247423,148.0,0.30515463917525776,145.0,148.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,transition,before_episode_high,485.0,288.0,436.0,436.0,0.8989690721649485,0.5938144329896907,0.8989690721649485,148.0,0.30515463917525776,144.0,148.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,risk_off,low_plus_20,1580.0,772.0,1252.0,1312.0,0.7924050632911392,0.48860759493670886,0.830379746835443,540.0,0.34177215189873417,530.0,540.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
raw_r_series_variant_pool,candidate_union,risk_on_r_series_compressed_candidate_pool,compressed_pool,runnable_existing_data,risk_on_r_series_density_compression,all,risk_off,low_plus_30,1580.0,1007.0,1395.0,1445.0,0.8829113924050633,0.6373417721518987,0.9145569620253164,438.0,0.2772151898734177,427.0,438.0,,,incremental_captures_over_e1 / same split-regime-window denominator,incremental_recall,,,,,,
