denominator_id,label_id,selected_feature_id,feature_id,selected_orientation,orientation,feature_time_bucket,label_reference_view,construction_coupled_status,train_auc,train_rank_ic,train_top_decile_lift_abs,train_top_decile_lift_ratio,selection_rank,tie_break_reason
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,rebound_from_20d_low,rebound_from_20d_low,asc,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5987089540117263,0.12721743557408066,0.11081086055770076,1.6676796627072492,1,highest_registered_separability_score
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,distance_to_20d_low,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5987089540117263,0.12721743557408066,0.11081086055770076,1.6676796627072492,2,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,volatility_60d,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5945339082959136,0.12183657984062317,0.11201422999211716,1.6749304438494548,3,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,rebound_from_60d_low,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5883534447978287,0.11387111511061805,0.09276031904145529,1.5589179455741677,4,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,distance_to_60d_low,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5883534447978287,0.11387111511061805,0.09276031904145529,1.5589179455741677,5,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,max_drawdown_20d,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5855202695268086,0.1102196807970334,0.08072662469729164,1.4864101341521134,6,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,momentum_percentile_20d,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5823957181705292,0.10619273097764961,0.07831988582845892,1.4719085718677027,7,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,stock_vs_board_20d,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.587036815989017,0.11299635459950677,0.06050220711775445,1.3579454604791763,8,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,sessions_since_prior_r_core_event,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5545959737266344,0.06884513320023428,0.11893163880088634,1.7578621856584398,9,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,distance_to_120d_low,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5646152798226908,0.08327704683369756,0.08313336356612436,1.5009116964365243,10,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,freshness_decay_tau_5,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5686314074182748,0.0885489087388664,0.07230303865637708,1.4356546661566756,11,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,freshness_decay_tau_40,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5686314074182748,0.0885489087388664,0.07230303865637708,1.4356546661566756,12,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,freshness_decay_tau_20,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5686314074182748,0.0885489087388664,0.07230303865637708,1.4356546661566756,13,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,freshness_decay_tau_10,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5686314074182748,0.0885489087388664,0.07230303865637708,1.4356546661566756,14,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,log_volume_accel_10d,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.566520620582333,0.08573276443946323,0.05064238883688249,1.3051406055969776,15,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,sessions_since_last_c0_event_same_instrument,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5515272624070214,0.06486585881729745,0.08367998408926106,1.5349385370313495,16,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,max_drawdown_60d,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5622763592922302,0.08026261507939648,0.05786260544338068,1.3486452924502104,17,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,family_prior_train_ff10_rate,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5610619167631632,0.08234302791430448,0.043422172230384304,1.2616359187437451,18,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,prior_r_core_event_count_20d,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5621827270202722,0.083036413617988,0.03860869449271884,1.2326327941749233,19,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,return_sign_entropy_60d,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5508152871581793,0.06553378426852528,0.05545586657454796,1.3341437301657995,20,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,sessions_since_nearest_prior_r_core_event,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5323643138165867,0.04245932866792817,0.0888766920187325,1.5592470771162874,21,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,ret_20d,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5663992706428508,0.08557628021583437,0.012134566935558783,1.0731156090464038,22,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,up_down_transition_entropy_20d,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5438844031794103,0.05660702667767052,0.06267608318104614,1.377648417019032,23,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,same_day_c0_event_count_all,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5655372459432129,0.08451891245295398,0.013337936369975156,1.0803663901886094,24,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,up_down_transition_entropy_60d,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.549276668430677,0.06350946278057401,0.04823564996804977,1.290639043312567,25,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,same_day_family_event_count,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.552074895338297,0.0673112121397089,0.041015433361551557,1.2471343564593342,26,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,return_sign_entropy_20d,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5414846504901678,0.05384583617699296,0.0614727137466298,1.3703976358768266,27,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,binned_return_entropy_60d,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5421239383190204,0.05428993905662789,0.04823564996804977,1.290639043312567,28,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,family_prior_train_fr20_rate,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5422690238036605,0.057000493785267496,0.043422172230384304,1.2616359187437451,29,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,family_prior_train_badside_rate,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5422690238036605,0.057000493785267496,0.043422172230384304,1.2616359187437451,30,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,intraday_range_bin_entropy_20d,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5357892199755834,0.046127878184876125,0.05786260544338068,1.3486452924502104,31,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,prior_r_core_event_count_10d,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5444165404787978,0.060804600707597106,0.030185108451804277,1.1818773261794855,32,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,volume_slope_decay_ratio_5_15d,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.5415406097886856,0.05353815527437963,0.03620195562388609,1.2181312318905124,33,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,turnover_zscore_20d,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5545443875652989,0.07029754455571052,0.0025076114602278488,1.0151093599087604,34,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,instrument_prior_252d_ff10_event_count,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5426082377536638,0.05979751992734393,0.024168261279722436,1.145623420468458,35,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,universe_up_share_z,,desc,t0_pit,c0_entry_anchor,primary_eligible,0.527476542764345,0.035677322581450746,0.05823805739800744,1.3444181585677748,36,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,trend_ma_20_60_spread,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5518406312711878,0.06681290686818456,-0.02998336326901402,0.8193382690692138,37,
c0_entry_t0,vol20d_kup2p0_kdn1p0_H20,,instrument_prior_252d_fr20_event_count,,asc,t0_pit,c0_entry_anchor,primary_eligible,0.5398921683180249,0.05414519470484777,0.02296489184530609,1.1383726393262528,38,
