band_id,split,threshold_source_split,dimension,feature_id,threshold_low,threshold_high,threshold_quantile_source,pit_status,raw_full_universe_row_n,active_band_row_n,active_band_share,c0_entry_row_n,c0_coverage_rate,fallback_status,active_band_cartography_gate_eligible,c0_coverage_rate_by_split,active_band_share_by_split,c0_coverage_rate_delta_vs_train,active_band_share_delta_vs_train,active_band_coverage_stability_status
full_pit_c0_comparable_active_band,all,train,liquidity_or_turnover_activity,turnover_rate_median_20d,0.0019152091417121851,,p05,pass,431239,407117,0.9440635007501641,15113,0.9548732878978363,volatility_reconciliation_fail,False,,,,,
full_pit_c0_comparable_active_band,all,train,recent_trading_continuity,trading_continuity_20d,1.0,,p05,pass,431239,407117,0.9440635007501641,15113,0.9548732878978363,volatility_reconciliation_fail,False,,,,,
full_pit_c0_comparable_active_band,all,train,pre_event_volatility_range,volatility_20d,0.007875702019677426,0.059774932291504726,p01_p99,pass,431239,391430,0.9076869207098616,15113,0.92900152186859,volatility_reconciliation_fail,False,,,,,
full_pit_c0_comparable_active_band,all,train,recent_motion_or_range_activity,recent_range_activity_20d,0.07785424176522582,,p05,pass,431239,365012,0.8464262276834887,15113,0.8871832197445908,volatility_reconciliation_fail,False,,,,,
full_pit_c0_comparable_active_band,train,train,coverage_stability,all_band_dimensions,,,not_applicable,pass,232640,202365,0.8698633081155434,8303,0.9054558593279538,volatility_reconciliation_fail,False,0.9054558593279538,0.8698633081155434,0.0,0.0,pass
full_pit_c0_comparable_active_band,validation,train,coverage_stability,all_band_dimensions,,,not_applicable,pass,63527,53089,0.8356919105262329,2151,0.8577405857740585,volatility_reconciliation_fail,False,0.8577405857740585,0.8356919105262329,-0.047715273553895265,-0.034171397589310426,pass
full_pit_c0_comparable_active_band,robustness,train,coverage_stability,all_band_dimensions,,,not_applicable,pass,135072,109558,0.8111081497275527,4659,0.8682120626743937,volatility_reconciliation_fail,False,0.8682120626743937,0.8111081497275527,-0.037243796653560146,-0.058755158387990614,pass
