model_id,ablation_id,split,capacity_id,bucket,row_n,confirm_20_positive_n,confirm_20_positive_rate,mfe_20d_mean,mfe_20d_median,mfe_20d_p25,mfe_20d_p75,label_consistency_mismatch_n,label_consistency_mismatch_rate
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_8250,candidate_rejected,440,127,0.28863636363636364,0.12879752650751566,0.08161394675293165,0.032904113153453596,0.16900290729411127,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_8250,candidate_accepted,2074,400,0.19286403085824494,0.07829616791001048,0.05536332665311916,0.02210427131638354,0.10508776720649288,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_8250,random_rejected,440,80,0.18181818181818182,0.08807255716884772,0.05617560387033904,0.023371734291717183,0.11371082532410415,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_8250,candidate_rejected,870,308,0.35402298850574715,0.16289803084896717,0.10637020358382598,0.042830981391474954,0.22123144952632912,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_8250,candidate_accepted,4100,1202,0.29317073170731706,0.10952647840543417,0.0691690741623543,0.027784669386554883,0.14430839178000804,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_8250,random_rejected,870,259,0.29770114942528736,0.11469145693743303,0.07467713666583253,0.029071553529703864,0.1542171285894417,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,train,keep_8500,candidate_rejected,1248,412,0.3301282051282051,0.15993126789134168,0.10312398136578471,0.044044620443077,0.21189278872468537,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,train,keep_8500,candidate_accepted,7070,2542,0.35954738330975955,0.1332066833041049,0.09145368463108239,0.036874942760326046,0.1801897462043046,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,train,keep_8500,random_rejected,1248,443,0.35496794871794873,0.14365223877010266,0.09855823231774175,0.040069049347030705,0.1896446014023822,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_8500,candidate_rejected,378,112,0.2962962962962963,0.13407213457676126,0.0918954601602664,0.03484143931375028,0.17885359386207045,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_8500,candidate_accepted,2136,415,0.19428838951310862,0.0788286034825154,0.05551929213809126,0.02212772994247586,0.10577224450103095,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_8500,random_rejected,378,77,0.2037037037037037,0.08575442269970529,0.06222593230466411,0.02401787885198947,0.11724129257935939,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_8500,candidate_rejected,746,268,0.35924932975871315,0.1654934401778336,0.10787971107504102,0.04441065309135778,0.2229011074222656,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_8500,candidate_accepted,4224,1242,0.2940340909090909,0.11063488208527879,0.06953030705002239,0.028329969035807145,0.14553464466514676,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_8500,random_rejected,746,233,0.31233243967828417,0.12424692041568737,0.08162089735402023,0.031427776082611936,0.159624589692679,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,train,keep_8750,candidate_rejected,1040,357,0.34326923076923077,0.16510764746395235,0.10634464251485531,0.04415669428485319,0.21934479778271487,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,train,keep_8750,candidate_accepted,7278,2597,0.35682879912063753,0.13323076668396616,0.09145368463108239,0.036925262237762324,0.18008457540184836,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,train,keep_8750,random_rejected,1040,359,0.3451923076923077,0.13257540963500394,0.0915151504221775,0.0373752909207658,0.18031246240827614,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_8750,candidate_rejected,315,100,0.31746031746031744,0.14366485722716849,0.10247513300948419,0.03450514656501913,0.19871645595102716,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_8750,candidate_accepted,2199,427,0.19417917235106866,0.07903716865944091,0.05630252100840338,0.02241957804585082,0.10636286868152944,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_8750,random_rejected,315,69,0.21904761904761905,0.0908548183699231,0.06303501945525292,0.023820467184311633,0.11851138127904837,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_8750,candidate_rejected,622,225,0.3617363344051447,0.16572841731824098,0.1106164027580473,0.044838637936728876,0.22123144952632912,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_8750,candidate_accepted,4348,1285,0.29553817847286107,0.1121657710968113,0.07032710399432529,0.028493310159375673,0.14738439841574758,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_8750,random_rejected,622,177,0.2845659163987138,0.11243159199346613,0.06873256772891212,0.029065987960226525,0.1475915893687001,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,train,keep_9000,candidate_rejected,832,280,0.33653846153846156,0.16529350995307387,0.10513724669540703,0.04328136257454901,0.21811981488827942,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,train,keep_9000,candidate_accepted,7486,2674,0.35720010686615017,0.13409581525613928,0.09211562370493165,0.03722809766984003,0.18127786504801563,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,train,keep_9000,random_rejected,832,300,0.3605769230769231,0.14071264092460295,0.09822880843944592,0.040916277644122256,0.18126049572884212,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_9000,candidate_rejected,252,80,0.31746031746031744,0.15079315604138496,0.11110067511725852,0.03444065383860212,0.22166128469129298,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_9000,candidate_accepted,2262,447,0.1976127320954907,0.08004300998507499,0.05657952175389247,0.022774060624150272,0.1078341453323185,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,validation,keep_9000,random_rejected,252,43,0.17063492063492064,0.08311775937200637,0.05416084163169177,0.016968191780126374,0.09568795589364959,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_9000,candidate_rejected,497,184,0.3702213279678068,0.17362134339584676,0.11776691116544424,0.044728325668540236,0.24318568994889267,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_9000,candidate_accepted,4473,1326,0.2964453386988598,0.11278561158800485,0.07092783505154632,0.028806584362139898,0.1480582524271845,0,0.0
regularized_logistic_false_repair_20d_l2_v1,full,robustness,keep_9000,random_rejected,497,141,0.2837022132796781,0.1053713968713892,0.0663776754267138,0.0292553191489362,0.1445515196441809,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8000,candidate_rejected,1664,608,0.36538461538461536,0.16583102915145395,0.10904110990516525,0.0462147106982681,0.2210575042501906,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8000,candidate_accepted,6654,2346,0.3525698827772768,0.13006051108812697,0.08988764971312624,0.03600431417332811,0.1772700858900697,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8000,random_rejected,1664,568,0.34134615384615385,0.13062380232145043,0.08961371229100745,0.03693654087986026,0.1750310945273632,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8000,candidate_rejected,503,144,0.28628230616302186,0.12588515194414993,0.07600208224882876,0.031082687586137525,0.16848279877556915,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8000,candidate_accepted,2011,383,0.19045251118846346,0.07744253231266096,0.055962039988409096,0.021784023034666977,0.10521411704975725,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8000,random_rejected,503,108,0.2147117296222664,0.08756697608936549,0.06306306306306309,0.023959339061816243,0.11985547694644849,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8000,candidate_rejected,994,416,0.41851106639839036,0.18701257628988116,0.1303122254922705,0.04879057760040123,0.2562155293014671,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8000,candidate_accepted,3976,1094,0.27515090543259557,0.10183333688851601,0.06562624384989835,0.026478957686963456,0.13560966171645727,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8000,random_rejected,994,302,0.3038229376257545,0.11750118711047736,0.0723376938825081,0.031892197383298015,0.15630540501238832,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8250,candidate_rejected,1456,541,0.3715659340659341,0.17216067366312712,0.11407158242601279,0.04708979790898293,0.23039687414687415,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8250,candidate_accepted,6862,2413,0.35164675021859515,0.12980173891502522,0.08983925953441751,0.03600431417332811,0.1772119449383558,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8250,random_rejected,1456,522,0.3585164835164835,0.14030390490319714,0.09364182997065962,0.03568786160842696,0.19227811757447089,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8250,candidate_rejected,440,126,0.2863636363636364,0.13076650341451687,0.08036505800532534,0.032088881012726,0.17663803700049863,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8250,candidate_accepted,2074,401,0.19334619093539054,0.07787844860476432,0.056002110502517244,0.02191322252909833,0.10622929114869312,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8250,random_rejected,440,80,0.18181818181818182,0.08807255716884772,0.05617560387033904,0.023371734291717183,0.11371082532410415,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8250,candidate_rejected,870,372,0.42758620689655175,0.1928654167711605,0.1374267967339099,0.0507506367554858,0.26665150136487725,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8250,candidate_accepted,4100,1138,0.2775609756097561,0.10316754529511507,0.0665206274419674,0.02698482498571486,0.136863449176376,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8250,random_rejected,870,259,0.29770114942528736,0.11469145693743303,0.07467713666583253,0.029071553529703864,0.1542171285894417,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8500,candidate_rejected,1248,465,0.37259615384615385,0.17516765126087677,0.11451526256917477,0.04766212926073482,0.23401500729557217,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8500,candidate_accepted,7070,2489,0.35205091937765204,0.13051714915344298,0.09037627636407353,0.0361688003017589,0.1778748436522825,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8500,random_rejected,1248,443,0.35496794871794873,0.14365223877010266,0.09855823231774175,0.040069049347030705,0.1896446014023822,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8500,candidate_rejected,378,106,0.2804232804232804,0.133035633681893,0.0784194763577799,0.032514397575921394,0.17676415536706858,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8500,candidate_accepted,2136,421,0.19709737827715357,0.07901202920267467,0.05645360348181028,0.022153180035442255,0.1079472967612593,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8500,random_rejected,378,77,0.2037037037037037,0.08575442269970529,0.06222593230466411,0.02401787885198947,0.11724129257935939,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8500,candidate_rejected,746,319,0.42761394101876676,0.19978382725515337,0.1411895420843019,0.052776323313606155,0.27109907477820583,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8500,candidate_accepted,4224,1191,0.2819602272727273,0.10457886201906655,0.06735092928481612,0.027285867907921202,0.1395348837209301,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8500,random_rejected,746,233,0.31233243967828417,0.12424692041568737,0.08162089735402023,0.031427776082611936,0.159624589692679,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8750,candidate_rejected,1040,395,0.3798076923076923,0.17934334180159053,0.11923637147166566,0.04859706165703265,0.2359059113223232,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8750,candidate_accepted,7278,2559,0.3516075845012366,0.1311965372100525,0.09023525727993742,0.03638447959016894,0.1785048426150121,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_8750,random_rejected,1040,359,0.3451923076923077,0.13257540963500394,0.0915151504221775,0.0373752909207658,0.18031246240827614,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8750,candidate_rejected,315,94,0.2984126984126984,0.1406848577177466,0.09027237354085615,0.0349478918813092,0.1905769739402684,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8750,candidate_accepted,2199,433,0.19690768531150524,0.0794640444418274,0.05641370047011418,0.022188651150627403,0.1089751789644684,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_8750,random_rejected,315,69,0.21904761904761905,0.0908548183699231,0.06303501945525292,0.023820467184311633,0.11851138127904837,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8750,candidate_rejected,622,270,0.4340836012861736,0.20479763332773385,0.14493210251874789,0.054934148302279384,0.2835312022863406,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8750,candidate_accepted,4348,1240,0.28518859245630174,0.10657675261523253,0.06806939283148328,0.02784011340529513,0.14216597419636995,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_8750,random_rejected,622,177,0.2845659163987138,0.11243159199346613,0.06873256772891212,0.029065987960226525,0.1475915893687001,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_9000,candidate_rejected,832,308,0.3701923076923077,0.18304897535780537,0.11942259951738621,0.04712910608508353,0.2460017337382609,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_9000,candidate_accepted,7486,2646,0.3534597916110072,0.1321224586949936,0.0909327159327159,0.0367548417758598,0.17883651524816113,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,train,keep_9000,random_rejected,832,300,0.3605769230769231,0.14071264092460295,0.09822880843944592,0.040916277644122256,0.18126049572884212,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_9000,candidate_rejected,252,71,0.28174603174603174,0.1413430423112995,0.08829069130440492,0.03239046558342107,0.1897523684229689,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_9000,candidate_accepted,2262,456,0.20159151193633953,0.08109580780115877,0.05706931421217143,0.022695542015751413,0.11160733619158986,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,validation,keep_9000,random_rejected,252,43,0.17063492063492064,0.08311775937200637,0.05416084163169177,0.016968191780126374,0.09568795589364959,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_9000,candidate_rejected,497,216,0.4346076458752515,0.2035673167922687,0.1480662983425416,0.05504587155963292,0.28271122490230427,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_9000,candidate_accepted,4473,1294,0.28929130337581044,0.10945828121062462,0.06927710843373491,0.028352312340227614,0.14431115957833507,0,0.0
regularized_logistic_false_repair_20d_l2_v1,no_label_mechanism_overlap,robustness,keep_9000,random_rejected,497,141,0.2837022132796781,0.1053713968713892,0.0663776754267138,0.0292553191489362,0.1445515196441809,0,0.0
10B_only_cascade,none,robustness,10B_only,cascade_rejected,299,58,0.1939799331103679,0.08376612291440845,0.06209150326797386,0.029225361608788303,0.11166051244865127,0,0.0
10B_only_cascade,none,robustness,10B_only,cascade_accepted,4671,1452,0.31085420680796405,0.12111620157342609,0.07532956685499048,0.030159972130676116,0.15819084398544958,0,0.0
10B_only_cascade,none,train,10B_only,cascade_rejected,500,129,0.258,0.10724851016576362,0.07227023276351474,0.023830716338937075,0.14331768152945001,0,0.0
10B_only_cascade,none,train,10B_only,cascade_accepted,7818,2825,0.36134561268866716,0.1391329263501579,0.09526731740872263,0.03860893167085844,0.1870616706603257,0,0.0
10B_only_cascade,none,validation,10B_only,cascade_rejected,151,32,0.2119205298013245,0.08098441978640039,0.056493506493506374,0.0176506031314565,0.12254029529429489,0,0.0
10B_only_cascade,none,validation,10B_only,cascade_accepted,2363,495,0.20947947524333474,0.08752793758820235,0.059475701999792685,0.023860828308787108,0.11683130242507267,0,0.0
