split,anchor_family_id,baseline_id,diagnostic_axis,diagnostic_bucket,diagnostic_bucket_source,anchor_event_count,baseline_event_count,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,top1_instrument_year_pnl_share,top5_instrument_exposure_share,interpretation_status
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,农林牧渔,linked_deferred_event,4,3,0.019746982936911364,-0.15086425150100716,0.17061123443791854,-0.05443153582913743,-0.16199506527847526,0.10756352944933784,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,医药生物,linked_deferred_event,16,15,-0.2636352863327943,-0.21902828087212772,-0.04460700546066659,-0.13394534137779585,-0.15116748493663298,0.01722214355883714,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,国防军工,linked_deferred_event,8,7,-0.18290750691327237,-0.22099057259181065,0.03808306567853828,-0.12910282622092473,-0.12286028943938909,-0.006242536781535635,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,基础化工,linked_deferred_event,9,9,-0.12529440634298825,-0.0978362334038783,-0.027458172939109945,-0.07153869930395845,-0.06582623331485726,-0.00571246598910119,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,家用电器,linked_deferred_event,4,2,-0.08230950078260535,-0.06876350108456357,-0.01354599969804178,-0.08876620658216614,-0.06568785847619885,-0.02307834810596729,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,建筑材料,linked_deferred_event,2,1,0.035544404473486266,-0.08357511532857886,0.11911951980206513,-0.09428402787889134,-0.16556636611041498,0.07128233823152363,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,建筑装饰,linked_deferred_event,8,4,-0.2161958791103071,-0.0792348456631681,-0.136961033447139,-0.1291784301984159,-0.0736955660795002,-0.0554828641189157,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,房地产,linked_deferred_event,13,13,-0.25346710276385376,-0.15634892297716033,-0.09711817978669343,-0.12560766007397112,-0.10844151657315151,-0.017166143500819603,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,有色金属,linked_deferred_event,15,12,-0.17024259838609915,-0.1476874383229804,-0.02255516006311875,-0.11580900341789802,-0.10699084760166415,-0.008818155816233866,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,机械设备,linked_deferred_event,5,4,-0.1800320327179953,-0.2190641985792496,0.0390321658612543,-0.17282218758522144,-0.13293378902627379,-0.03988839855894766,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,汽车,linked_deferred_event,11,11,-0.17471768228891577,-0.11008002965197361,-0.06463765263694216,-0.11823721566286777,-0.09960847842453946,-0.018628737238328308,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,煤炭,linked_deferred_event,4,3,-0.06247338348956383,-0.06960213576285365,0.007128752273289823,-0.08225549278169086,-0.07084315228268274,-0.01141234049900812,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电力设备,linked_deferred_event,16,12,-0.18272656893328076,-0.08179753544570426,-0.10092903348757651,-0.10362638985533026,-0.06957156190362751,-0.034054827951702754,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,电子,linked_deferred_event,19,18,-0.16992046166115785,-0.21439859105190784,0.04447812939074999,-0.13359457497896968,-0.13876101892450274,0.005166443945533061,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,石油石化,linked_deferred_event,5,4,-0.23280318139268896,-0.09529099414725337,-0.1375121872454356,-0.12821836077404242,-0.07195201679512758,-0.056266343978914835,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,社会服务,linked_deferred_event,1,0,0.27563071931195826,,,-0.031271450635078746,,,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,计算机,linked_deferred_event,9,9,-0.1280352692149098,-0.12299144793937182,-0.005043821275537971,-0.11278702406485237,-0.12550375108290565,0.012716727018053278,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,通信,linked_deferred_event,2,2,0.08341506718035037,-0.06540049017030394,0.14881555735065433,-0.03300017168360203,-0.08716113017014687,0.05416095848654484,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,钢铁,linked_deferred_event,6,5,-0.14114623359713177,-0.045313676452857596,-0.09583255714427417,-0.10980999399056941,-0.05649497938851873,-0.05331501460205068,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,银行,linked_deferred_event,13,13,-0.09926002642876582,-0.09163798116202151,-0.007622045266744301,-0.10787774480235253,-0.08697354345306806,-0.020904201349284474,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,非银金融,linked_deferred_event,40,36,-0.1680912984554525,-0.14064678478280107,-0.027444513672651438,-0.11546019514345104,-0.1040219956475126,-0.01143819949593844,,,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,industry_bucket,食品饮料,linked_deferred_event,12,12,-0.12582634188153669,-0.020763601510805363,-0.10506274037073132,-0.08440050618091256,-0.054599733904553215,-0.02980077227635935,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2017,linked_deferred_event,2,2,0.0025274037291866175,0.044970457023909026,-0.04244305329472241,-0.03898476436794074,-0.03374297970826773,-0.00524178465967301,,,too_sparse
train,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2018,linked_deferred_event,27,27,-0.21203963457932626,-0.1741810229589873,-0.03785861162033896,-0.1254809349450467,-0.1034337821160226,-0.0220471528290241,,,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2019,linked_deferred_event,63,60,-0.167547039491673,-0.140009532988952,-0.027537506502720993,-0.09686442178133053,-0.09124653065673868,-0.005617891124591851,,,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2020,linked_deferred_event,76,74,-0.1535488790767719,-0.12751787220972013,-0.02603100686705176,-0.10470831239471616,-0.09336851447654704,-0.011339797918169123,,,interpretable
train,failed_lookalike_avoidance,industry_matched_baseline,year_bucket,2021,linked_deferred_event,85,51,-0.23406897964024048,-0.22330582587529346,-0.01076315376494702,-0.12946848001358693,-0.12603957234083726,-0.0034289076727496703,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,all,all,baseline_event,253,1126,-0.19218401404643143,-0.18616901763572108,-0.006014996410710349,-0.11277101141355447,-0.09841526503919124,-0.014355746374363237,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,1,baseline_event,11,0,-0.09023137088488825,,,-0.070094957116491,,,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,2,baseline_event,17,0,-0.18485294989950682,,,-0.10380112501649905,,,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,3,baseline_event,61,0,-0.1674990977458537,,,-0.10044232562297131,,,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,4,baseline_event,162,0,-0.2121536046195977,,,-0.12063736298398586,,,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,unavailable,baseline_event,2,0,-0.19630343362749267,,,-0.16258378383021843,,,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,money_bucket,unbucketed,baseline_event,0,1126,,-0.18616901763572108,,,-0.09841526503919124,,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,vol20_bucket,unavailable,baseline_event,253,0,-0.19218401404643143,,,-0.11277101141355447,,,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,vol20_bucket,unbucketed,baseline_event,0,1126,,-0.18616901763572108,,,-0.09841526503919124,,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,ret_60d_bucket,unavailable,baseline_event,253,0,-0.19218401404643143,,,-0.11277101141355447,,,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,ret_60d_bucket,unbucketed,baseline_event,0,1126,,-0.18616901763572108,,,-0.09841526503919124,,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,UNKNOWN,baseline_event,1,1,0.27759516136416673,0.09851989039212627,0.17907527097204046,-0.0154935608731398,-0.0596280149734052,0.0441344541002654,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,交通运输,baseline_event,16,72,-0.18543548098471402,-0.20463036678761218,0.01919488580289816,-0.11747918981419947,-0.09791176244527726,-0.01956742736892221,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,传媒,baseline_event,4,18,-0.07864635405635115,-0.11743300275997202,0.03878664870362088,-0.09862231827171389,-0.0871947929037526,-0.011427525367961294,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,公用事业,baseline_event,10,43,-0.10246698393078793,-0.13603803084063848,0.03357104690985055,-0.11208057675046365,-0.07022856108675044,-0.041852015663713216,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,农林牧渔,baseline_event,4,11,0.019746982936911364,-0.18839214657167297,0.20813912950858432,-0.05443153582913743,-0.12593078959846007,0.07149925376932265,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,医药生物,baseline_event,16,68,-0.2636352863327943,-0.18800693322896012,-0.0756283531038342,-0.13394534137779585,-0.09336718545264433,-0.040578155925151516,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,商贸零售,baseline_event,0,12,,-0.09529572798195246,,,-0.09038860255109814,,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,国防军工,baseline_event,8,26,-0.18290750691327237,-0.15242161882325247,-0.030485888090019897,-0.12910282622092473,-0.08544158539965306,-0.043661240821271666,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,基础化工,baseline_event,9,43,-0.12529440634298825,-0.20836646309246892,0.08307205674948068,-0.07153869930395845,-0.09783711343236623,0.026298414128407777,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,家用电器,baseline_event,4,29,-0.08230950078260535,-0.12124707527966923,0.03893757449706388,-0.08876620658216614,-0.08804289299877306,-0.0007233135833930732,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,建筑材料,baseline_event,2,16,0.035544404473486266,-0.2230781742082383,0.25862257868172456,-0.09428402787889134,-0.13312341520031978,0.03883938732142844,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,建筑装饰,baseline_event,8,37,-0.2161958791103071,-0.17765741094722076,-0.03853846816308634,-0.1291784301984159,-0.10641181688302574,-0.022766613315390163,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,房地产,baseline_event,13,54,-0.25346710276385376,-0.18172612174418062,-0.07174098101967313,-0.12560766007397112,-0.09798746993689658,-0.027620190137074535,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,有色金属,baseline_event,15,49,-0.17024259838609915,-0.234753266298287,0.06451066791218785,-0.11580900341789802,-0.11168613086607049,-0.004122872551827528,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,机械设备,baseline_event,5,20,-0.1800320327179953,-0.17684941060518114,-0.0031826221128141707,-0.17282218758522144,-0.09426490511941041,-0.07855728246581103,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,汽车,baseline_event,11,60,-0.17471768228891577,-0.1832398341844475,0.008522151895531738,-0.11823721566286777,-0.09145269589691458,-0.026784519765953183,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,煤炭,baseline_event,4,38,-0.06247338348956383,-0.14581927640592598,0.08334589291636216,-0.08225549278169086,-0.09508864959258669,0.012833156810895821,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,电力设备,baseline_event,16,44,-0.18272656893328076,-0.1899801774824507,0.0072536085491699265,-0.10362638985533026,-0.10346530132120722,-0.00016108853412304114,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,电子,baseline_event,19,91,-0.16992046166115785,-0.2367344526774673,0.06681399101630944,-0.13359457497896968,-0.13665638528366625,0.0030618103046965717,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,石油石化,baseline_event,5,17,-0.23280318139268896,-0.20084215068655675,-0.03196103070613221,-0.12821836077404242,-0.11990822553689598,-0.008310135237146438,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,社会服务,baseline_event,1,4,0.27563071931195826,-0.043373936293859126,0.31900465560581737,-0.031271450635078746,-0.07021427064639624,0.03894282001131749,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,计算机,baseline_event,9,34,-0.1280352692149098,-0.19808863960711426,0.07005337039220447,-0.11278702406485237,-0.10780791378204042,-0.004979110282811949,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,轻工制造,baseline_event,0,2,,-0.13717671781052337,,,-0.13083355717436274,,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,通信,baseline_event,2,12,0.08341506718035037,-0.17958420716599496,0.26299927434634535,-0.03300017168360203,-0.12226130598764028,0.08926113430403824,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,钢铁,baseline_event,6,20,-0.14114623359713177,-0.21269920225161001,0.07155296865447824,-0.10980999399056941,-0.08960809653772099,-0.020201897452848422,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,银行,baseline_event,13,105,-0.09926002642876582,-0.12739226718954996,0.028132240760784147,-0.10787774480235253,-0.07800643967515179,-0.029871305127200737,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,非银金融,baseline_event,40,134,-0.1680912984554525,-0.17629606686231863,0.008204768406866125,-0.11546019514345104,-0.09858371529307759,-0.016876479850373452,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,industry_bucket,食品饮料,baseline_event,12,66,-0.12582634188153669,-0.13666215876758428,0.010835816886047595,-0.08440050618091256,-0.08491779345726559,0.000517287276353029,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,year_bucket,2017,baseline_event,2,46,0.0025274037291866175,-0.13790206462958038,0.140429468358767,-0.03898476436794074,-0.09617134107305352,0.05718657670511278,,,too_sparse
train,failed_lookalike_avoidance,all_launch_direct_baseline,year_bucket,2018,baseline_event,27,133,-0.21203963457932626,-0.17863450511385354,-0.03340512946547272,-0.1254809349450467,-0.10646522479860855,-0.019015710146438145,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,year_bucket,2019,baseline_event,63,297,-0.167547039491673,-0.17481387352713965,0.007266834035466657,-0.09686442178133053,-0.08375253727076247,-0.013111884510568064,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,year_bucket,2020,baseline_event,76,345,-0.1535488790767719,-0.1594001247577685,0.005851245680996597,-0.10470831239471616,-0.0982356397000976,-0.006472672694618556,,,interpretable
train,failed_lookalike_avoidance,all_launch_direct_baseline,year_bucket,2021,baseline_event,85,305,-0.23406897964024048,-0.2096765074844242,-0.024392472155816275,-0.12946848001358693,-0.1097246969855862,-0.019743783028000728,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,all,all,baseline_event,253,365,-0.19218401404643143,-0.21397698651703387,0.02179297247060244,-0.11277101141355447,-0.09782909744149694,-0.014941913972057533,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,all,baseline_event,0,365,,-0.21397698651703387,,,-0.09782909744149694,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,q0,baseline_event,59,0,-0.24994377000228166,,,-0.12110432764346028,,,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,q1,baseline_event,37,0,-0.16536668050490366,,,-0.1200600558685445,,,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,q2,baseline_event,61,0,-0.1674990977458537,,,-0.11188047198866434,,,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,failure_margin_bucket,q3,baseline_event,96,0,-0.18807492868332942,,,-0.10540603852312976,,,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,0,baseline_event,0,13,,-0.17557500394697037,,,-0.09013076582937997,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,1,baseline_event,11,17,-0.09023137088488825,-0.08083843057064632,-0.009392940314241927,-0.070094957116491,-0.058403859089264515,-0.011691098027226482,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,2,baseline_event,17,45,-0.18485294989950682,-0.1786440780511259,-0.006208871848380926,-0.10380112501649905,-0.07643749913902138,-0.027363625877477663,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,3,baseline_event,61,89,-0.1674990977458537,-0.2144439835702159,0.04694488582436221,-0.10044232562297131,-0.09437818875659428,-0.006064136866377037,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,4,baseline_event,162,201,-0.2121536046195977,-0.2297880752258128,0.01763447060621509,-0.12063736298398586,-0.10797865047390098,-0.01265871251008488,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,money_bucket,unavailable,baseline_event,2,0,-0.19630343362749267,,,-0.16258378383021843,,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,0,baseline_event,0,5,,-0.15461447808673692,,,-0.10065620379910419,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,1,baseline_event,0,52,,-0.15611714039791524,,,-0.07673488420839393,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,2,baseline_event,0,95,,-0.17899491226563288,,,-0.08756417637599957,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,3,baseline_event,0,103,,-0.1691910646441374,,,-0.09528659063722705,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,4,baseline_event,0,110,,-0.2552046562175676,,,-0.11891827251781845,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,vol20_bucket,unavailable,baseline_event,253,0,-0.19218401404643143,,,-0.11277101141355447,,,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,ret_60d_bucket,2,baseline_event,0,11,,-0.14710305797526546,,,-0.0864228039713749,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,ret_60d_bucket,3,baseline_event,0,78,,-0.15368130194430932,,,-0.08422208896882614,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,ret_60d_bucket,4,baseline_event,0,276,,-0.23139084852388947,,,-0.10212915501048123,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,ret_60d_bucket,unavailable,baseline_event,253,0,-0.19218401404643143,,,-0.11277101141355447,,,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,UNKNOWN,baseline_event,1,0,0.27759516136416673,,,-0.0154935608731398,,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,交通运输,baseline_event,16,26,-0.18543548098471402,-0.1858660888101233,0.00043060782540926823,-0.11747918981419947,-0.09980832151325368,-0.01767086830094579,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,传媒,baseline_event,4,11,-0.07864635405635115,-0.13368819413818062,0.05504184008182947,-0.09862231827171389,-0.0667034105401205,-0.03191890773159339,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,公用事业,baseline_event,10,8,-0.10246698393078793,-0.11472086697661137,0.012253883045823435,-0.11208057675046365,-0.09003301846773139,-0.022047558282732263,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,农林牧渔,baseline_event,4,7,0.019746982936911364,0.03708791130046106,-0.017340928363549696,-0.05443153582913743,-0.030522390385885684,-0.023909145443251744,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,医药生物,baseline_event,16,29,-0.2636352863327943,-0.24626747176206515,-0.017367814570729168,-0.13394534137779585,-0.11681796633389738,-0.01712737504389847,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,商贸零售,baseline_event,0,3,,-0.13138315045768675,,,-0.12676783071389916,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,国防军工,baseline_event,8,3,-0.18290750691327237,-0.2199232655068142,0.037015758593541837,-0.12910282622092473,-0.18660506577429117,0.05750223955336645,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,基础化工,baseline_event,9,12,-0.12529440634298825,-0.1182469544345091,-0.007047451908479149,-0.07153869930395845,-0.05737002777807788,-0.014168671525880576,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,家用电器,baseline_event,4,5,-0.08230950078260535,-0.14104611456601213,0.05873661378340678,-0.08876620658216614,-0.09282714366952524,0.004060937087359107,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,建筑材料,baseline_event,2,5,0.035544404473486266,-0.09233163678483067,0.12787604125831692,-0.09428402787889134,-0.09318111545255214,-0.0011029124263391976,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,建筑装饰,baseline_event,8,1,-0.2161958791103071,-0.046595072633068384,-0.1696008064772387,-0.1291784301984159,-0.05450498148980698,-0.07467344870860892,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,房地产,baseline_event,13,23,-0.25346710276385376,-0.17721026945714613,-0.07625683330670763,-0.12560766007397112,-0.10864694218897912,-0.016960717884991997,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,有色金属,baseline_event,15,18,-0.17024259838609915,-0.2524295741544475,0.08218697576834835,-0.11580900341789802,-0.12444612424665108,0.008637120828753064,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,机械设备,baseline_event,5,8,-0.1800320327179953,-0.16496200866002472,-0.015070024057970588,-0.17282218758522144,-0.1017751919468726,-0.07104699563834885,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,汽车,baseline_event,11,23,-0.17471768228891577,-0.2009513631942684,0.026233680905352635,-0.11823721566286777,-0.0993485900794252,-0.018888625583442564,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,煤炭,baseline_event,4,7,-0.06247338348956383,-0.12219803826245607,0.05972465477289224,-0.08225549278169086,-0.09497680418953801,0.012721311407847144,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,电力设备,baseline_event,16,16,-0.18272656893328076,-0.28093794377702,0.09821137484373926,-0.10362638985533026,-0.0931876604376766,-0.01043872941765367,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,电子,baseline_event,19,36,-0.16992046166115785,-0.18224786834399956,0.012327406682841713,-0.13359457497896968,-0.10527100607527251,-0.028323568903697166,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,石油石化,baseline_event,5,5,-0.23280318139268896,-0.09276456112394149,-0.14003862026874747,-0.12821836077404242,-0.06143954351791427,-0.06677881725612814,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,社会服务,baseline_event,1,2,0.27563071931195826,0.030964160858906388,0.24466655845305188,-0.031271450635078746,-0.0326588005198819,0.0013873498848031574,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,计算机,baseline_event,9,16,-0.1280352692149098,-0.2552046562175676,0.1271693870026578,-0.11278702406485237,-0.13858234818650406,0.025795324121651683,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,轻工制造,baseline_event,0,1,,0.14496334937420652,,,-0.01633785417548983,,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,通信,baseline_event,2,3,0.08341506718035037,0.01209127350343425,0.07132379367691612,-0.03300017168360203,-0.03464160617665827,0.0016414344930562388,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,钢铁,baseline_event,6,7,-0.14114623359713177,-0.06928222631174286,-0.07186400728538891,-0.10980999399056941,-0.06916909791410096,-0.04064089607646845,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,银行,baseline_event,13,21,-0.09926002642876582,-0.1543505922581081,0.05509056582934228,-0.10787774480235253,-0.08109564419945461,-0.026782100602897915,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,非银金融,baseline_event,40,38,-0.1680912984554525,-0.1763716804073798,0.00828038195192729,-0.11546019514345104,-0.1204997543141718,0.005039559170720756,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,industry_bucket,食品饮料,baseline_event,12,31,-0.12582634188153669,-0.14440589421559413,0.018579552334057448,-0.08440050618091256,-0.07045534250840776,-0.013945163672504798,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,year_bucket,2017,baseline_event,2,13,0.0025274037291866175,-0.13472760191910543,0.13725500564829204,-0.03898476436794074,-0.09504774431909127,0.05606297995115053,,,too_sparse
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,year_bucket,2018,baseline_event,27,39,-0.21203963457932626,-0.1825165894910822,-0.02952304508824405,-0.1254809349450467,-0.11450445312065503,-0.010976481824391662,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,year_bucket,2019,baseline_event,63,97,-0.167547039491673,-0.21993269484236888,0.05238565535069589,-0.09686442178133053,-0.08367012216764336,-0.013194299613687177,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,year_bucket,2020,baseline_event,76,140,-0.1535488790767719,-0.18204940097736977,0.028500521900597875,-0.10470831239471616,-0.09569701713141589,-0.009011295263300273,,,interpretable
train,failed_lookalike_avoidance,stopped_ac_anchor_baseline,year_bucket,2021,baseline_event,85,76,-0.23406897964024048,-0.2479446661285629,0.013875686488322408,-0.12946848001358693,-0.11174660486359246,-0.017721875149994473,,,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,all,all,linked_deferred_event,99,98,-0.19124326205468792,-0.1892415982765491,-0.002001663778138818,-0.11101880012386084,-0.1042042051330242,-0.006814594990836642,,,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,failure_margin_bucket,all,linked_deferred_event,0,98,,-0.1892415982765491,,,-0.1042042051330242,,,,too_sparse
