recommended_decision,decision_rule_status,supporting_gate_names,primary_evidence_report,validation_trigger_rate_per_launch_episode,validation_unique_instrument_year_count,validation_mean_diff_vs_matched_delay,validation_p05_diff_vs_matched_delay,robustness_mean_diff_vs_matched_delay,robustness_p05_diff_vs_matched_delay,decision_rationale
stop_deferred_family,passed,validation_trigger_rate;validation_unique_instrument_year_count;validation_h20_p05_diff_vs_matched_delay;validation_h20_mae_worsening_vs_matched_delay;robustness_trigger_not_collapsed,deferred_family_gate_audit.csv,0.18470149253731344,86.0,-0.02062598902515686,-0.002001663778138818,-0.011304210440095431,-0.02463073405878169,Decision follows frozen H20 gates and formula-refinement attribution precedence.
