family,per_family_final_decision,authorized_strategy_requirement,allowed_next_requirement,primary_horizon,diagnostic_horizons,aggregate_oof_sample_status,H3_validation_anchor_controlled_mean_spread,H3_robustness_anchor_controlled_mean_spread,H3_validation_anchor_controlled_positive_instrument_share,H3_robustness_anchor_controlled_positive_instrument_share,daily_observation_spread_positive_but_cleanliness_failed
volume_surge_money_flow,r08_3_family_blocked_scope_or_sample_insufficient,False,,H3,H5;H10,fail,0.0005546964542148591,0.0003375576697535483,0.5541666666666667,0.7456896551724138,True
volume_price_correlation,r08_3_no_daily_family_h3_transferability_support,False,,H3,H5;H10,pass,-0.002296996908798205,0.0005376791620570199,0.48360655737704916,0.5769230769230769,False
rank_ts_rank_structure,r08_3_no_daily_family_h3_transferability_support,False,,H3,H5;H10,pass,0.0015961070632298747,-0.00020278834492758264,0.5942622950819673,0.6495726495726496,False
