datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-01-02,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,-0.02910250425338745
2025-01-03,999535.0000000002,2.328306436538696e-16,783240.9980807485,0.7832409980807484,465.0,0.000465,783240.9980807485,216294.00191925178,-0.011839091777801514
2025-01-06,999759.7537951069,0.0006366047134097087,1262696.5978388514,0.4796786503305065,876.5548971113109,0.00041174635916832404,920103.7120035064,79656.04179160055,-0.0016410350799560547
2025-01-07,1017765.8411035226,0.018394307077684607,1659748.336230646,0.3971471514877235,1260.355503913189,0.00038389283559871646,967121.8630131095,50643.978090413075,0.007199883460998535
2025-01-08,1021412.8657032553,0.003989333743039537,2065693.0091063322,0.39885861411455587,1673.5385166077729,0.00040597060346079806,964177.392467977,57235.47323527825,-0.0018152594566345215
2025-01-09,1022040.2747122119,0.000983775344281436,2427039.1996212164,0.3537709408683558,2050.97030126185,0.0003695193171413706,944644.04488543,77396.22982678184,-0.0024644136428833008
2025-01-10,1008713.3537144966,-0.012654468931422736,2802512.9288800852,0.3673766470353582,2444.5143959687275,0.00038505732547349197,905268.9373122293,103444.41640226726,-0.012539029121398926
2025-01-13,1002588.3182749848,-0.005678508390879747,3209320.7235032367,0.40329375349807567,2841.5625924202695,0.0003936184595846259,927155.1476527369,75433.17062224797,-0.002670586109161377
2025-01-14,1037759.0087157423,0.03547615944330304,3586975.1203881167,0.37667943063076753,3238.855186779257,0.00039626692942378787,934212.7353068958,103546.2734088464,0.02633357048034668
2025-01-15,1026233.1885027469,-0.010701524828369228,4024302.0648051393,0.4214147415190621,3659.071602139303,0.00040492678148858126,961062.1898322892,65170.99867045768,-0.006416440010070801
2025-01-16,1032763.7471350209,0.006745439483491148,4412519.553542687,0.37829364036057794,4050.9068388607043,0.00038181890929982556,969021.0888454053,63742.65828961561,0.0011481046676635742
2025-01-17,1037899.0673757282,0.005351737109443429,4801473.106398897,0.3766142585225349,4442.666668983792,0.00037933150849830336,982344.614160475,55554.45321525323,0.0031467676162719727
