metric,paper_value,local_train_value,local_validation_value,local_robustness_value,local_full_value,comparability_status,reference_gap,interpretation
annualized_mean_return,0.0991,0.03096092354024742,0.08677473003084327,0.15020710298307433,0.08624302436132829,not_comparable_due_to_4factor_local_proxy,-0.012856975638671705,directional reference only; not an exact paper magnitude comparison
t_stat_monthly_mean,4.88,0.35395208038483994,1.1407302958685575,1.366476705720992,1.636403503297128,not_comparable_due_to_4factor_local_proxy,-3.243596496702872,directional reference only; not an exact paper magnitude comparison
sharpe_ratio,1.15,0.23171602867866045,0.8066181277135936,0.9662449449487678,0.650240816799492,not_comparable_due_to_4factor_local_proxy,-0.49975918320050794,directional reference only; not an exact paper magnitude comparison
winner_leg_annualized_mean_return,0.1407,0.08636052390355402,0.003688418397817979,0.15236687832621112,0.08109765514047648,not_comparable_due_to_4factor_local_proxy,-0.05960234485952351,directional reference only; not an exact paper magnitude comparison
loser_leg_annualized_mean_return,0.0337,0.007301744688916678,-0.14071752156126013,-0.15500660726239157,-0.09334505040345686,not_comparable_due_to_4factor_local_proxy,-0.12704505040345687,directional reference only; not an exact paper magnitude comparison
ff5_alpha,0.0959,,,,,not_comparable_due_to_4factor_local_proxy,,not evaluated locally because this requirement does not run factor model regressions
ch3_alpha,0.0776,,,,,not_comparable_due_to_4factor_local_proxy,,not evaluated locally because this requirement does not run factor model regressions
conditional_ch3_alpha,0.0704,,,,,not_comparable_due_to_4factor_local_proxy,,not evaluated locally because this requirement does not run factor model regressions
