allocator_policy_id,split,average_gross_exposure,average_gross_exposure_min,cash_only_day_share,cash_only_day_share_max,risk_on_full_exposure_period_return,risk_on_full_exposure_daily_mean,overall_allocator_period_return,overall_allocator_daily_mean,mostly_cash_illusion_status,blocking_reason
full_exposure_primary_baseline,train,0.9443938012762079,0.35,0.05560619872379216,0.65,0.1849782717384849,0.00047787832436629933,0.39891362393278484,0.00037883727457219243,baseline_reference_only,
full_exposure_primary_baseline,validation,1.0,0.35,0.0,0.65,-0.07910662144092218,-0.0007419972681611705,-0.22805203038543354,-0.0004757859542018987,baseline_reference_only,
full_exposure_primary_baseline,robustness,1.0,0.35,0.0,0.65,0.1787858824829478,0.0008281461386886481,0.37085688383529014,0.0007067473914684312,baseline_reference_only,
market_state_cash_allocator_v1,train,0.4854147675478578,0.35,0.3463992707383774,0.65,0.1849782717384849,0.00047787832436629933,0.23111777921364474,0.00021666257151349572,pass,
market_state_cash_allocator_v1,validation,0.4617768595041322,0.35,0.29132231404958675,0.65,-0.07910662144092218,-0.0007419972681611705,-0.14683943809819489,-0.0003130356050464524,pass,
market_state_cash_allocator_v1,robustness,0.668041237113402,0.35,0.09072164948453608,0.65,0.1787858824829478,0.0008281461386886481,0.14279213017930847,0.000298746802204962,pass,
market_state_cash_plus_basebreakout_secondary_v1,train,0.4939835916134913,0.35,0.30355515041020964,0.65,0.1849782717384849,0.00047787832436629933,0.25420438370897425,0.00023382945794320488,pass,
market_state_cash_plus_basebreakout_secondary_v1,validation,0.4617768595041322,0.35,0.29132231404958675,0.65,-0.07910662144092218,-0.0007419972681611705,-0.14683943809819489,-0.0003130356050464524,pass,
market_state_cash_plus_basebreakout_secondary_v1,robustness,0.668041237113402,0.35,0.09072164948453608,0.65,0.1787858824829478,0.0008281461386886481,0.14279213017930847,0.000298746802204962,pass,
