datetime,n,ic,rank_ic,split,label_lane,seed
2022-02-15,230,0.027961690141080863,0.06313057836474412,validation,paper_proxy,20260723
2022-02-16,235,0.0675096753631386,0.0470290317629735,validation,paper_proxy,20260723
2022-02-17,235,-0.15950550200194039,-0.16957274455057586,validation,paper_proxy,20260723
2022-02-18,234,0.19654149117089567,0.1570969673707271,validation,paper_proxy,20260723
2022-02-21,236,0.206143803769981,0.22490194504212768,validation,paper_proxy,20260723
2022-02-22,239,-0.135005513583977,-0.1447827630491386,validation,paper_proxy,20260723
2022-02-23,233,-0.08243260293790651,-0.02092448061487081,validation,paper_proxy,20260723
2022-02-24,242,-0.06866237011059458,-0.08893547032911671,validation,paper_proxy,20260723
2022-02-25,233,0.07621787668159613,0.10804855159188292,validation,paper_proxy,20260723
2022-02-28,238,-0.19423168863963278,-0.1894283435111375,validation,paper_proxy,20260723
2022-03-01,238,-0.15430309306385484,-0.15231137408092865,validation,paper_proxy,20260723
2022-03-02,240,-0.027037742701484666,-0.053046672169760445,validation,paper_proxy,20260723
2022-03-03,241,-0.2943924818242447,-0.3398545523829951,validation,paper_proxy,20260723
2022-03-04,239,0.1708271526685215,0.1609337462907483,validation,paper_proxy,20260723
2022-03-07,238,0.007182882381829318,0.033787798830051174,validation,paper_proxy,20260723
2022-03-08,229,-0.038824588152427696,0.02981545677586209,validation,paper_proxy,20260723
2022-03-09,218,0.059381636277158284,0.08166939108279367,validation,paper_proxy,20260723
2022-03-10,218,-0.06805878726958069,-0.001189104724513912,validation,paper_proxy,20260723
2022-03-11,221,-0.09806933784896107,-0.03268932557105692,validation,paper_proxy,20260723
2022-03-14,222,0.02778076274220964,0.0655019439960653,validation,paper_proxy,20260723
2022-03-15,215,0.06225203225167211,0.16975824294699085,validation,paper_proxy,20260723
2022-03-16,204,0.06587141758773936,0.13783033567199426,validation,paper_proxy,20260723
2022-03-17,213,-0.08244516121376454,-0.04339332205426538,validation,paper_proxy,20260723
2022-03-18,222,0.23637549662573754,0.13355439316447287,validation,paper_proxy,20260723
2022-03-21,221,0.12335226420910671,0.1256621777949538,validation,paper_proxy,20260723
2022-03-22,226,-0.1338892000926397,-0.0635242471665208,validation,paper_proxy,20260723
2022-03-23,226,0.09664155276564435,0.08995018550926719,validation,paper_proxy,20260723
2022-03-24,226,-0.1575985038125081,-0.17395864145818427,validation,paper_proxy,20260723
2022-03-25,223,0.04691207606136769,-0.08609116235195786,validation,paper_proxy,20260723
2022-03-28,218,0.1751130964870357,0.2823521168403831,validation,paper_proxy,20260723
2022-03-29,215,-0.2695357367119284,-0.28726903898624406,validation,paper_proxy,20260723
2022-03-30,216,0.02468246479643499,0.04642413143994104,validation,paper_proxy,20260723
2022-03-31,220,-0.14220318544359276,-0.17569447693537052,validation,paper_proxy,20260723
2022-04-01,214,0.15690781538226495,0.13097997583045135,validation,paper_proxy,20260723
2022-04-06,214,-0.14232637193169786,-0.212737617268488,validation,paper_proxy,20260723
2022-04-07,214,0.014127235495614848,-0.02967264949974862,validation,paper_proxy,20260723
2022-04-08,210,0.2019285129881131,0.17244966430812253,validation,paper_proxy,20260723
2022-04-11,212,0.0676738956329758,0.06953730252829309,validation,paper_proxy,20260723
2022-04-12,204,-0.04782202969982299,-0.05679657512076275,validation,paper_proxy,20260723
2022-04-13,208,0.13095674128714568,0.0782012642436573,validation,paper_proxy,20260723
2022-04-14,206,0.15078088547248691,0.20020530193625274,validation,paper_proxy,20260723
2022-04-15,208,0.09244791257052522,0.06214914167258561,validation,paper_proxy,20260723
2022-04-18,205,0.21862411583943658,0.20834896141564588,validation,paper_proxy,20260723
2022-04-19,202,-0.01492464576559989,-0.05740804776247189,validation,paper_proxy,20260723
2022-04-20,204,-0.006874761150662334,-0.09338439587169192,validation,paper_proxy,20260723
2022-04-21,199,-0.10910337214539455,-0.0887401587720034,validation,paper_proxy,20260723
2022-04-22,194,0.04098466888262225,0.02350553081953927,validation,paper_proxy,20260723
2022-04-25,193,0.006088360881193972,0.023657774283445267,validation,paper_proxy,20260723
2022-04-26,184,-0.04315688253722547,-0.03515551187713165,validation,paper_proxy,20260723
2022-04-27,175,-0.0334896209765892,-0.024680292266318814,validation,paper_proxy,20260723
2022-04-28,187,-0.024706590001757373,-0.06736824720475078,validation,paper_proxy,20260723
2022-04-29,186,-0.10438728171044807,-0.05604242253769838,validation,paper_proxy,20260723
2022-05-05,197,0.08272361267499734,0.09189865678381379,validation,paper_proxy,20260723
2022-05-06,201,0.11558688214187735,0.05099785100236754,validation,paper_proxy,20260723
2022-05-09,199,0.10603125960300491,0.08810486143090768,validation,paper_proxy,20260723
2022-05-10,197,0.06819171381897535,0.056279008265214106,validation,paper_proxy,20260723
2022-05-11,200,0.17109759657703766,0.08179912397252503,validation,paper_proxy,20260723
2022-05-12,202,0.23244952083808246,0.21255189308524342,validation,paper_proxy,20260723
2022-05-13,200,0.1656375872650676,0.2592496751323262,validation,paper_proxy,20260723
2022-05-16,200,0.14894888563971162,0.14672161028037115,validation,paper_proxy,20260723
2022-05-17,200,-0.01995355821966109,-0.017410205656785804,validation,paper_proxy,20260723
2022-05-18,203,0.17586656536904266,0.18014642330433348,validation,paper_proxy,20260723
2022-05-19,200,-0.09523539112877487,-0.10852396294798672,validation,paper_proxy,20260723
2022-05-20,204,0.051931055187385264,-0.04039578041744348,validation,paper_proxy,20260723
2022-05-23,207,-0.11897776763122311,-0.1015723778914633,validation,paper_proxy,20260723
2022-05-24,211,0.1604912509174968,0.24448496186917668,validation,paper_proxy,20260723
2022-05-25,199,-0.07448452650168746,-0.06850874059216239,validation,paper_proxy,20260723
2022-05-26,200,0.0014336904116922385,0.05037065043030404,validation,paper_proxy,20260723
2022-05-27,200,0.1649898202437674,0.25297493249494024,validation,paper_proxy,20260723
2022-05-30,200,0.026318662692645958,0.03959236393388478,validation,paper_proxy,20260723
2022-05-31,203,-0.21183107106957705,-0.18827304006718812,validation,paper_proxy,20260723
2022-06-01,210,0.06829039089185633,0.05085987316949144,validation,paper_proxy,20260723
2022-06-02,211,0.03513497866175644,0.05923073974991281,validation,paper_proxy,20260723
2022-06-06,215,0.006940975515943862,0.014293778829708167,validation,paper_proxy,20260723
2022-06-07,221,0.005372468938850491,-0.03126649454780258,validation,paper_proxy,20260723
2022-06-08,221,-0.08635938061736798,-0.11865966576063787,validation,paper_proxy,20260723
2022-06-09,224,-0.021706786275357194,-0.05022309631558895,validation,paper_proxy,20260723
2022-06-10,217,-0.14000950248453325,-0.14989188244966103,validation,paper_proxy,20260723
2022-06-13,226,-0.056882205154634206,-0.034966210904003585,validation,paper_proxy,20260723
2022-06-14,219,0.06219014648839782,0.08822987558907537,validation,paper_proxy,20260723
2022-06-15,219,-0.0023386720378626943,-0.009642282089663714,validation,paper_proxy,20260723
2022-06-16,220,-0.03804671117643385,0.02495934036144645,validation,paper_proxy,20260723
2022-06-17,218,-0.07273860629413502,-0.07564244485231396,validation,paper_proxy,20260723
2022-06-20,223,-0.09823418772908148,-0.050037387772604344,validation,paper_proxy,20260723
2022-06-21,230,0.2176757071577324,0.1881370292123801,validation,paper_proxy,20260723
2022-06-22,226,0.052524266390843705,0.0797202459897768,validation,paper_proxy,20260723
2022-06-23,224,0.12632374751694225,0.1902200846801767,validation,paper_proxy,20260723
2022-06-24,227,0.034141988274014955,0.01584190719652663,validation,paper_proxy,20260723
2022-06-27,228,0.09129774669463285,0.04097195240271018,validation,paper_proxy,20260723
2022-06-28,233,0.1744851005494286,0.1829473123611817,validation,paper_proxy,20260723
2022-06-29,234,-0.15060001495092026,-0.13549818162405752,validation,paper_proxy,20260723
2022-06-30,228,0.3531591962150654,0.3127107745867181,validation,paper_proxy,20260723
2022-07-01,236,-0.029297149765411198,-0.034491400432131704,validation,paper_proxy,20260723
2022-07-04,235,-0.07300241240664779,-0.07818454007401604,validation,paper_proxy,20260723
2022-07-05,241,-0.04261529239507815,-0.01807670921853599,validation,paper_proxy,20260723
2022-07-06,237,0.06041456126963939,0.07775079439341541,validation,paper_proxy,20260723
2022-07-07,235,-0.1764715895647839,-0.19518985264197805,validation,paper_proxy,20260723
2022-07-08,241,-0.12652579917593254,-0.17665695601014858,validation,paper_proxy,20260723
2022-07-11,236,-0.01861622547604948,0.033897477211523,validation,paper_proxy,20260723
2022-07-12,236,0.13521402847928682,0.21978043046584345,validation,paper_proxy,20260723
2022-07-13,231,0.08721129046164627,0.04882325252497888,validation,paper_proxy,20260723
2022-07-14,229,-0.05160158771800038,-0.07096874443410149,validation,paper_proxy,20260723
2022-07-15,234,-0.09505711589811541,-0.10056561575782419,validation,paper_proxy,20260723
2022-07-18,228,0.03301370150100204,-0.024025281367944185,validation,paper_proxy,20260723
2022-07-19,235,-0.018862069548323326,-0.048339539101377074,validation,paper_proxy,20260723
2022-07-20,234,0.052255612421905254,0.035399773866469954,validation,paper_proxy,20260723
2022-07-21,240,0.06453386811141162,0.07579451970749632,validation,paper_proxy,20260723
2022-07-22,232,0.08004124803336372,0.08899769186536798,validation,paper_proxy,20260723
2022-07-25,228,-0.12080422317928396,-0.008113130224956163,validation,paper_proxy,20260723
2022-07-26,228,-0.05342868897095129,-0.04258268744627219,validation,paper_proxy,20260723
2022-07-27,232,-0.15777911857678603,-0.19989986195127626,validation,paper_proxy,20260723
2022-07-28,226,0.12428477583502352,0.19192475231428907,validation,paper_proxy,20260723
2022-07-29,231,0.17755639198212225,0.2204471420564413,validation,paper_proxy,20260723
2022-08-01,231,0.03720744439134781,-0.06704005794607683,validation,paper_proxy,20260723
2022-08-02,235,0.07452294438824951,0.08113524429027934,validation,paper_proxy,20260723
2022-08-03,226,-0.01909746570024712,0.03850727144852116,validation,paper_proxy,20260723
2022-08-04,225,-0.007551128301613462,-0.021611797387827394,validation,paper_proxy,20260723
2022-08-05,224,-0.03939941047559134,-0.038175034132327604,validation,paper_proxy,20260723
2022-08-08,229,-0.06955890263842056,-0.1015735569977506,validation,paper_proxy,20260723
2022-08-09,234,0.15668060507477555,0.20048707690080309,validation,paper_proxy,20260723
2022-08-10,237,0.12954411248569786,0.14423856204612628,validation,paper_proxy,20260723
2022-08-11,235,-0.07455133625056938,-0.0882197637466004,validation,paper_proxy,20260723
2022-08-12,237,0.06716663792518938,0.0744648820310778,validation,paper_proxy,20260723
2022-08-15,237,-0.04524283581694668,-0.0679876055493813,validation,paper_proxy,20260723
2022-08-16,243,-0.03662946369666179,-0.016230180619008633,validation,paper_proxy,20260723
2022-08-17,245,-0.05367069790678383,-0.07525754143768451,validation,paper_proxy,20260723
2022-08-18,244,0.1280524955867257,0.1863283625549284,validation,paper_proxy,20260723
2022-08-19,246,-0.25868825842095755,-0.2070884859683066,validation,paper_proxy,20260723
2022-08-22,245,0.013790737099253032,-0.036067849949530585,validation,paper_proxy,20260723
2022-08-23,250,-0.021523517817071066,-0.041047760090293976,validation,paper_proxy,20260723
2022-08-24,250,0.09815281518722374,0.059536430324140015,validation,paper_proxy,20260723
2022-08-25,241,0.03446919850021441,-0.007741055199070683,validation,paper_proxy,20260723
2022-08-26,242,0.10615800868439688,-0.004202898337582488,validation,paper_proxy,20260723
2022-08-29,239,-0.010624588915028519,-0.01811968591855351,validation,paper_proxy,20260723
2022-08-30,239,-0.13179831130174835,-0.0659808912012883,validation,paper_proxy,20260723
2022-08-31,235,-0.007866133705889821,-0.054510340451233714,validation,paper_proxy,20260723
2022-09-01,228,0.07538361779650916,-0.03111425544814238,validation,paper_proxy,20260723
2022-09-02,231,-0.11733717291494708,-0.07603461639479647,validation,paper_proxy,20260723
2022-09-05,235,0.022133731354366786,0.023288205473223068,validation,paper_proxy,20260723
2022-09-06,236,0.08932260709921297,0.09869265171636891,validation,paper_proxy,20260723
2022-09-07,238,0.1640611927115394,0.16680011501063519,validation,paper_proxy,20260723
2022-09-08,242,0.0922302160335287,0.13430496857222815,validation,paper_proxy,20260723
2022-09-09,238,0.012343153428196675,0.030947292662705423,validation,paper_proxy,20260723
2022-09-13,237,-0.10458455265599616,-0.13156715121287416,validation,paper_proxy,20260723
2022-09-14,236,0.042126532010411465,0.034558811959950544,validation,paper_proxy,20260723
2022-09-15,234,0.1014928401107355,0.061538191368073446,validation,paper_proxy,20260723
2022-09-16,232,0.019594410557659734,0.037415856168162724,validation,paper_proxy,20260723
2022-09-19,226,-0.03031016006355485,-0.025205130240042967,validation,paper_proxy,20260723
2022-09-20,222,0.014949109934874154,-0.010643222132933177,validation,paper_proxy,20260723
2022-09-21,225,-0.0008692127613009307,-0.02933511875616024,validation,paper_proxy,20260723
2022-09-22,223,0.22716636080273336,0.2439672482022302,validation,paper_proxy,20260723
2022-09-23,226,0.17157677065311241,0.21065112564220367,validation,paper_proxy,20260723
2022-09-26,222,-0.002911935903789242,0.020288455398464612,validation,paper_proxy,20260723
2022-09-27,220,-0.034140001433753585,-0.06649662376072364,validation,paper_proxy,20260723
2022-09-28,226,-0.16677863779358237,-0.22502539332509894,validation,paper_proxy,20260723
2022-09-29,220,0.06844329943313006,0.005047310435055434,validation,paper_proxy,20260723
2022-09-30,219,0.04278268674448703,0.017587087083016956,validation,paper_proxy,20260723
2022-10-10,223,0.09727506111707857,0.09994296998841856,validation,paper_proxy,20260723
2022-10-11,219,0.18608077107165094,0.18557553259975815,validation,paper_proxy,20260723
2022-10-12,216,0.07255150789369766,0.043658165991053204,validation,paper_proxy,20260723
2022-10-13,224,0.02429495044500823,-0.02833087748521152,validation,paper_proxy,20260723
2022-10-14,223,0.049224343294276024,0.06517116400118345,validation,paper_proxy,20260723
2022-10-17,226,0.004229787421573621,-0.03846696671472577,validation,paper_proxy,20260723
2022-10-18,229,-0.012122338515900574,-0.042739977693803555,validation,paper_proxy,20260723
2022-10-19,229,-0.1038422427375082,-0.17850720350122457,validation,paper_proxy,20260723
2022-10-20,226,-0.038281768602854156,-0.04960902758893015,validation,paper_proxy,20260723
2022-10-21,225,-0.10860786494402776,-0.037160974220176536,validation,paper_proxy,20260723
2022-10-24,229,0.16398470039490545,0.12656164554320057,validation,paper_proxy,20260723
2022-10-25,221,0.09729898628909524,0.048812732417203145,validation,paper_proxy,20260723
2022-10-26,219,-0.016724231549161896,-0.06283827719921764,validation,paper_proxy,20260723
2022-10-27,225,-0.191535955257948,-0.14694482275934423,validation,paper_proxy,20260723
2022-10-28,225,0.1772278915967742,0.19887347777345893,validation,paper_proxy,20260723
2022-10-31,218,0.008511290441842857,0.09009734551879245,validation,paper_proxy,20260723
2022-11-01,220,0.016424708949719345,-0.0011983424395941812,validation,paper_proxy,20260723
2022-11-02,224,-0.09912260577116368,-0.12058115848530472,validation,paper_proxy,20260723
2022-11-03,226,0.022871467863756854,0.047924966993551615,validation,paper_proxy,20260723
2022-11-04,222,0.11883307994465446,0.13367528962805322,validation,paper_proxy,20260723
2022-11-07,236,-0.06616198165067952,-0.12582844053759143,validation,paper_proxy,20260723
2022-11-08,234,-0.07487257621035666,-0.1259455115705142,validation,paper_proxy,20260723
2022-11-09,235,0.02992846927375596,0.0748006749823861,validation,paper_proxy,20260723
2022-11-10,233,-0.025988976993922202,-0.07117354666691605,validation,paper_proxy,20260723
2022-11-11,233,-0.008337644452034193,-0.008034185076227182,validation,paper_proxy,20260723
2022-11-14,235,0.006417212588030321,-0.003120144640662774,validation,paper_proxy,20260723
2022-11-15,238,-0.099592901366456,-0.07837098806376867,validation,paper_proxy,20260723
2022-11-16,241,0.07022616412815366,0.07097090030078469,validation,paper_proxy,20260723
2022-11-17,239,-0.008021827672282301,-0.020054056778002347,validation,paper_proxy,20260723
2022-11-18,238,-0.12457894174962178,-0.10591572328137358,validation,paper_proxy,20260723
2022-11-21,237,-0.06337161603439194,-0.14168482176792,validation,paper_proxy,20260723
2022-11-22,238,-0.037359909038032574,-0.06441192834103898,validation,paper_proxy,20260723
2022-11-23,234,-0.012906706623762075,0.005038323618369735,validation,paper_proxy,20260723
2022-11-24,234,0.0004944823582170313,0.03749342040855944,validation,paper_proxy,20260723
2022-11-25,233,-0.16766735248797876,-0.15036149905251975,validation,paper_proxy,20260723
2022-11-28,233,0.013249254232931667,0.06413844255830722,validation,paper_proxy,20260723
2022-11-29,232,0.19701596110171649,0.19299511032379432,validation,paper_proxy,20260723
2022-11-30,239,0.029406640121171168,0.018924707770303823,validation,paper_proxy,20260723
2022-12-01,237,-0.16699879506380721,-0.16857092761717743,validation,paper_proxy,20260723
2022-12-02,241,0.051720456767397435,0.06165741032786908,validation,paper_proxy,20260723
2022-12-05,238,-0.0908743086149408,-0.09111093607445556,validation,paper_proxy,20260723
2022-12-06,244,0.024534267597502546,-0.05106498287229158,validation,paper_proxy,20260723
2022-12-07,247,0.03617706912556901,0.04076316126918613,validation,paper_proxy,20260723
2022-12-08,244,0.131541972387783,0.11657172035410115,validation,paper_proxy,20260723
2022-12-09,244,-0.06565439480332887,-0.017720213944667287,validation,paper_proxy,20260723
2022-12-12,243,0.2517715742251938,0.2332598466021994,validation,paper_proxy,20260723
2022-12-13,244,0.2563508199475848,0.1933591184806795,validation,paper_proxy,20260723
2022-12-14,242,-0.042800202854404105,-0.03749758678334041,validation,paper_proxy,20260723
2022-12-15,241,0.03699009771730251,0.04756839475814934,validation,paper_proxy,20260723
2022-12-16,239,-0.15692533392322439,-0.21504903280403712,validation,paper_proxy,20260723
2022-12-19,238,0.13100431918697542,0.1353429978900554,validation,paper_proxy,20260723
2022-12-20,234,0.3083955276031491,0.3075158349061082,validation,paper_proxy,20260723
2022-12-21,234,0.06180424756619475,0.06017464635501307,validation,paper_proxy,20260723
2022-12-22,233,0.2830228246029336,0.19597076780661057,validation,paper_proxy,20260723
2022-12-23,230,0.12989120134301582,0.03751584571427256,validation,paper_proxy,20260723
2022-12-26,229,-0.047058778255587734,-0.08202045002784772,validation,paper_proxy,20260723
2022-12-27,230,0.054585417691422417,0.05830642250061631,validation,paper_proxy,20260723
2022-12-28,231,-0.03357463900494563,-0.06803182892835337,validation,paper_proxy,20260723
2022-12-29,232,0.02795286343001086,0.033107201618720015,validation,paper_proxy,20260723
2022-12-30,232,-0.20920431349458718,-0.19779660854392278,validation,paper_proxy,20260723
2023-01-03,231,0.2939572953239729,0.26547922992114686,validation,paper_proxy,20260723
2023-01-04,239,0.2329920921394066,0.19582693541235963,validation,paper_proxy,20260723
2023-01-05,239,0.0890378379870855,0.11155917592367028,validation,paper_proxy,20260723
2023-01-06,242,0.1398366769956786,0.17852911301429034,validation,paper_proxy,20260723
2023-01-09,245,-0.028694877906612366,-0.09531361255658836,validation,paper_proxy,20260723
2023-01-10,245,0.06012109118705457,0.026534242302740305,validation,paper_proxy,20260723
2023-01-11,246,0.04712828210333123,0.044527490164786174,validation,paper_proxy,20260723
2023-01-12,247,0.023536213256561644,0.02246938454575757,validation,paper_proxy,20260723
2023-01-13,245,-0.07353253830228598,-0.09807769240761265,validation,paper_proxy,20260723
2023-01-16,248,-0.09874482623656533,-0.1437468173841145,validation,paper_proxy,20260723
2023-01-17,253,-0.07730210332485997,-0.06436960065453505,validation,paper_proxy,20260723
2023-01-18,251,-0.1771121611180508,-0.19484572682680987,validation,paper_proxy,20260723
2023-01-19,251,0.04026776652574134,0.021526813858583935,validation,paper_proxy,20260723
2023-01-20,252,-0.10169593104358524,-0.1841713624695506,validation,paper_proxy,20260723
2023-01-30,256,-0.045615442573323624,-0.04604847512042974,validation,paper_proxy,20260723
2023-01-31,256,-0.08451543671322687,-0.04839222506912428,validation,paper_proxy,20260723
2023-02-01,255,-0.02195410284350488,-0.020040611712507407,validation,paper_proxy,20260723
2023-02-02,259,-0.03251379634268709,-0.10606143547345637,validation,paper_proxy,20260723
2023-02-03,260,-0.1528451017978703,-0.12723311636109075,validation,paper_proxy,20260723
2023-02-06,258,-0.06508305803969791,-0.051337666675596166,validation,paper_proxy,20260723
2023-02-07,257,0.12819386699674512,0.18523484950963398,validation,paper_proxy,20260723
2023-02-08,259,-0.1780134613981942,-0.22925938807635482,validation,paper_proxy,20260723
2023-02-09,257,-0.019027148638097985,0.07952872651400353,validation,paper_proxy,20260723
2023-02-10,261,0.009785822649936006,0.017379832170025214,validation,paper_proxy,20260723
2023-02-13,262,-0.09613743341531775,-0.10195390635737676,validation,paper_proxy,20260723
2023-02-14,267,0.07388356225020952,0.04588565996878303,validation,paper_proxy,20260723
2023-02-15,264,0.04877915836248734,-0.008534270550148765,validation,paper_proxy,20260723
2023-02-16,265,-0.08129584633528114,-0.03772890478303464,validation,paper_proxy,20260723
2023-02-17,263,-0.07723005044894136,-0.033110059785581764,validation,paper_proxy,20260723
2023-02-20,261,-0.08265820296948663,-0.0884601755621367,validation,paper_proxy,20260723
2023-02-21,269,-0.048717057558163336,-0.08477288180163883,validation,paper_proxy,20260723
2023-02-22,268,-0.038500342355382064,-0.006202693106962903,validation,paper_proxy,20260723
2023-02-23,270,0.12883069172199751,0.11913579984264433,validation,paper_proxy,20260723
2023-02-24,266,-0.09400000162592557,-0.1658106230404172,validation,paper_proxy,20260723
2023-02-27,263,0.06144508983702242,0.12221345200160091,validation,paper_proxy,20260723
2023-02-28,260,0.03299205222048317,0.030604995571660992,validation,paper_proxy,20260723
2023-03-01,267,-0.06372127495420547,-0.13893671224465787,validation,paper_proxy,20260723
2023-03-02,266,0.21852799682541085,0.19246109074258505,validation,paper_proxy,20260723
2023-03-03,266,-0.05299057200542338,-0.06787054433809242,validation,paper_proxy,20260723
2023-03-06,267,-0.1558643790441199,-0.1612609944695218,validation,paper_proxy,20260723
2023-03-07,268,-0.08215509810580467,-0.13005239783612724,validation,paper_proxy,20260723
2023-03-08,262,0.03160221637555489,0.05285977209946301,validation,paper_proxy,20260723
2023-03-09,263,0.1289423684267639,0.18812000551980398,validation,paper_proxy,20260723
2023-03-10,263,0.07166059207735286,-0.016307669473327412,validation,paper_proxy,20260723
2023-03-13,259,-0.05598078979069974,-0.07646885944639083,validation,paper_proxy,20260723
2023-03-14,264,-0.1661262472141295,-0.1488456803742698,validation,paper_proxy,20260723
2023-03-15,260,-0.29762124823854497,-0.27141190457776787,validation,paper_proxy,20260723
2023-03-16,258,-0.04038517400968793,-0.05441208073932582,validation,paper_proxy,20260723
2023-03-17,257,0.24289043339940425,0.2676002319172675,validation,paper_proxy,20260723
2023-03-20,262,-0.0537717601887759,-0.05631177022194913,validation,paper_proxy,20260723
2023-03-21,261,-0.12580031247641363,-0.0526204953359272,validation,paper_proxy,20260723
2023-03-22,262,-0.1389358594879004,-0.06535560875585043,validation,paper_proxy,20260723
2023-03-23,268,0.04164677087680711,0.08379637415533593,validation,paper_proxy,20260723
2023-03-24,273,0.27225592525272707,0.25609275988166663,validation,paper_proxy,20260723
2023-03-27,271,-0.17815774798860193,-0.13210558655645652,validation,paper_proxy,20260723
2023-03-28,268,0.1237717325384215,0.18150559012882495,validation,paper_proxy,20260723
2023-03-29,267,-0.17928534541230962,-0.09521195365311663,validation,paper_proxy,20260723
2023-03-30,270,-0.03733123067132294,-0.09659136029804917,validation,paper_proxy,20260723
2023-03-31,270,-0.04735381788282191,-0.025539459349251857,validation,paper_proxy,20260723
2023-04-03,274,-0.007747200101052644,-0.0626515521914363,validation,paper_proxy,20260723
2023-04-04,275,0.09017753251713902,0.14833142511422598,validation,paper_proxy,20260723
2023-04-06,276,0.29503023309060106,0.19253388548816316,validation,paper_proxy,20260723
2023-04-07,276,-0.2504865871923855,-0.26497019095504903,validation,paper_proxy,20260723
2023-04-10,283,-0.3054502522828529,-0.38871443657471866,validation,paper_proxy,20260723
2023-04-11,278,0.04434196797020919,0.026842080131495458,validation,paper_proxy,20260723
2023-04-12,277,-0.09281000330412903,-0.11898239265338234,validation,paper_proxy,20260723
2023-04-13,276,0.0877188203203444,-0.011391041877311126,validation,paper_proxy,20260723
2023-04-14,274,0.07868142045324776,0.06350993994864144,validation,paper_proxy,20260723
2023-04-17,278,-0.10586894694666878,-0.10468316404977096,validation,paper_proxy,20260723
2023-04-18,279,-0.21203173048141125,-0.2751761553944157,validation,paper_proxy,20260723
2023-04-19,282,0.12595963711162564,0.10408837887358086,validation,paper_proxy,20260723
2023-04-20,280,-0.12634139665260039,-0.09198436956287914,validation,paper_proxy,20260723
2023-04-21,281,-0.016010866013258487,0.04670619187901569,validation,paper_proxy,20260723
2023-04-24,275,0.20845196097419366,0.18660854099522595,validation,paper_proxy,20260723
2023-04-25,270,0.14482763989927974,0.0982932038672904,validation,paper_proxy,20260723
2023-04-26,270,-0.16331290773687365,-0.09909471309492131,validation,paper_proxy,20260723
2023-04-27,268,-0.12784332044686592,-0.13374402793541712,validation,paper_proxy,20260723
2023-04-28,265,-0.056366396068041544,-0.058802466597558285,validation,paper_proxy,20260723
2023-05-04,270,-0.0633255983149016,-0.11466950547029713,validation,paper_proxy,20260723
2023-05-05,274,0.10586120187419058,0.08484696985655216,validation,paper_proxy,20260723
2023-05-08,269,0.18943949698213594,0.26670671950511127,validation,paper_proxy,20260723
2023-05-09,275,0.13165254312967822,0.09855082415679985,validation,paper_proxy,20260723
2023-05-10,273,-0.040250445236540894,-0.05096980619085247,validation,paper_proxy,20260723
2023-05-11,273,-0.11574937526477018,-0.0887284899550613,validation,paper_proxy,20260723
2023-05-12,270,0.0998275709337884,0.10675820496784352,validation,paper_proxy,20260723
2023-05-15,270,-0.0745379900380512,-0.054155063076100116,validation,paper_proxy,20260723
2023-05-16,272,-0.17724895629404971,-0.06004134429183212,validation,paper_proxy,20260723
2023-05-17,268,0.15754539173747625,0.1614358330534115,validation,paper_proxy,20260723
2023-05-18,268,0.18712062106442537,0.18597878023549905,validation,paper_proxy,20260723
2023-05-19,270,0.009974654425722726,0.05212204146833109,validation,paper_proxy,20260723
