entry_family,entry_variant_id,industry_name,entry_event_count,entry_success_primary_precision,entry_future_50pct_high_120d_rate,median_drawdown_before_gain
higher_low_reacceleration_entry,higher_low_money_quality,UNKNOWN,1,0.0,0.0,-0.2095460021840141
higher_low_reacceleration_entry,higher_low_money_quality,交通运输,13,0.0,0.0,-0.09431688554663409
higher_low_reacceleration_entry,higher_low_money_quality,传媒,1,0.0,0.0,-0.3218390605101811
higher_low_reacceleration_entry,higher_low_money_quality,公用事业,12,0.08333333333333333,0.08333333333333333,-0.08687383616199174
higher_low_reacceleration_entry,higher_low_money_quality,农林牧渔,1,0.0,1.0,-0.32359354459402667
higher_low_reacceleration_entry,higher_low_money_quality,医药生物,7,0.2857142857142857,0.14285714285714285,-0.03374044756323291
higher_low_reacceleration_entry,higher_low_money_quality,商贸零售,1,0.0,0.0,-0.2862453146760128
higher_low_reacceleration_entry,higher_low_money_quality,国防军工,5,0.0,0.0,-0.2371735478151562
higher_low_reacceleration_entry,higher_low_money_quality,基础化工,5,0.0,0.0,-0.1789160949989872
higher_low_reacceleration_entry,higher_low_money_quality,家用电器,5,0.2,0.2,-0.09152540648724394
higher_low_reacceleration_entry,higher_low_money_quality,建筑材料,3,0.3333333333333333,0.3333333333333333,-0.22205210406032305
higher_low_reacceleration_entry,higher_low_money_quality,建筑装饰,3,0.0,0.0,-0.21297839618327175
higher_low_reacceleration_entry,higher_low_money_quality,房地产,3,0.0,0.0,-0.20714571975190843
higher_low_reacceleration_entry,higher_low_money_quality,有色金属,1,0.0,0.0,-0.40066226681754935
higher_low_reacceleration_entry,higher_low_money_quality,机械设备,2,0.5,0.5,-0.05919692087885581
higher_low_reacceleration_entry,higher_low_money_quality,汽车,8,0.25,0.0,-0.15460855990163463
higher_low_reacceleration_entry,higher_low_money_quality,煤炭,3,0.0,0.0,-0.11348121957366042
higher_low_reacceleration_entry,higher_low_money_quality,电力设备,7,0.0,0.2857142857142857,-0.10585586940126612
higher_low_reacceleration_entry,higher_low_money_quality,电子,9,0.3333333333333333,0.2222222222222222,-0.0729978566997177
higher_low_reacceleration_entry,higher_low_money_quality,石油石化,2,0.0,0.0,-0.17985246987484993
higher_low_reacceleration_entry,higher_low_money_quality,计算机,3,0.0,0.0,-0.2723194864449042
higher_low_reacceleration_entry,higher_low_money_quality,轻工制造,1,1.0,0.0,-0.05059863689416266
higher_low_reacceleration_entry,higher_low_money_quality,通信,2,0.0,0.0,-0.32590495678866926
higher_low_reacceleration_entry,higher_low_money_quality,钢铁,1,0.0,0.0,-0.26382974924248837
higher_low_reacceleration_entry,higher_low_money_quality,银行,25,0.2,0.0,-0.10846563199309922
higher_low_reacceleration_entry,higher_low_money_quality,非银金融,17,0.17647058823529413,0.058823529411764705,-0.11129706652169757
higher_low_reacceleration_entry,higher_low_money_quality,食品饮料,6,0.5,0.16666666666666666,-0.054028780119639686
higher_low_reacceleration_entry,higher_low_reaccel_rank,交通运输,21,0.09523809523809523,0.047619047619047616,-0.15324673474910622
higher_low_reacceleration_entry,higher_low_reaccel_rank,传媒,3,0.3333333333333333,0.3333333333333333,-0.006085138745593244
higher_low_reacceleration_entry,higher_low_reaccel_rank,公用事业,14,0.07142857142857142,0.14285714285714285,-0.12312434259878707
higher_low_reacceleration_entry,higher_low_reaccel_rank,农林牧渔,5,0.2,0.2,-0.1954022798476881
higher_low_reacceleration_entry,higher_low_reaccel_rank,医药生物,28,0.21428571428571427,0.10714285714285714,-0.23634130063306996
higher_low_reacceleration_entry,higher_low_reaccel_rank,商贸零售,1,0.0,0.0,-0.19005850317752004
higher_low_reacceleration_entry,higher_low_reaccel_rank,国防军工,10,0.1,0.1,-0.1411881779143988
higher_low_reacceleration_entry,higher_low_reaccel_rank,基础化工,9,0.1111111111111111,0.0,-0.18451984179793135
higher_low_reacceleration_entry,higher_low_reaccel_rank,家用电器,3,0.0,0.3333333333333333,-0.1461864706429551
higher_low_reacceleration_entry,higher_low_reaccel_rank,建筑材料,3,0.0,0.0,-0.1704016424651139
higher_low_reacceleration_entry,higher_low_reaccel_rank,建筑装饰,15,0.2,0.3333333333333333,-0.11620294969430522
higher_low_reacceleration_entry,higher_low_reaccel_rank,房地产,10,0.3,0.2,-0.1573120680437241
higher_low_reacceleration_entry,higher_low_reaccel_rank,有色金属,14,0.21428571428571427,0.21428571428571427,-0.0710812571314896
higher_low_reacceleration_entry,higher_low_reaccel_rank,机械设备,8,0.375,0.0,-0.06537694534767596
higher_low_reacceleration_entry,higher_low_reaccel_rank,汽车,19,0.21052631578947367,0.10526315789473684,-0.16717017083543018
higher_low_reacceleration_entry,higher_low_reaccel_rank,煤炭,10,0.3,0.2,-0.08735668411559588
higher_low_reacceleration_entry,higher_low_reaccel_rank,电力设备,12,0.0,0.25,-0.27413108468131686
higher_low_reacceleration_entry,higher_low_reaccel_rank,电子,30,0.13333333333333333,0.23333333333333334,-0.163274050938096
higher_low_reacceleration_entry,higher_low_reaccel_rank,石油石化,4,0.0,0.25,-0.24400446767530898
higher_low_reacceleration_entry,higher_low_reaccel_rank,社会服务,3,0.3333333333333333,0.3333333333333333,-0.04609418599377246
higher_low_reacceleration_entry,higher_low_reaccel_rank,计算机,17,0.11764705882352941,0.23529411764705882,-0.19054451564515118
higher_low_reacceleration_entry,higher_low_reaccel_rank,轻工制造,3,0.3333333333333333,0.3333333333333333,-0.3780227149040677
higher_low_reacceleration_entry,higher_low_reaccel_rank,通信,6,0.3333333333333333,0.16666666666666666,-0.13128727594301248
higher_low_reacceleration_entry,higher_low_reaccel_rank,钢铁,5,0.2,0.4,-0.09523808722873683
higher_low_reacceleration_entry,higher_low_reaccel_rank,银行,29,0.06896551724137931,0.034482758620689655,-0.14531254551839012
higher_low_reacceleration_entry,higher_low_reaccel_rank,非银金融,43,0.09302325581395349,0.16279069767441862,-0.1533100751984966
higher_low_reacceleration_entry,higher_low_reaccel_rank,食品饮料,23,0.391304347826087,0.21739130434782608,-0.11126252098126765
higher_low_reacceleration_entry,higher_low_reclaim_ema20,交通运输,22,0.13636363636363635,0.0,-0.08658500748485304
higher_low_reacceleration_entry,higher_low_reclaim_ema20,传媒,3,0.6666666666666666,0.3333333333333333,-0.02264154745871194
higher_low_reacceleration_entry,higher_low_reclaim_ema20,公用事业,20,0.25,0.05,-0.07245187735018566
higher_low_reacceleration_entry,higher_low_reclaim_ema20,农林牧渔,3,0.3333333333333333,0.3333333333333333,-0.11574619353962434
higher_low_reacceleration_entry,higher_low_reclaim_ema20,医药生物,19,0.42105263157894735,0.3157894736842105,-0.10240734800774631
higher_low_reacceleration_entry,higher_low_reclaim_ema20,商贸零售,4,0.5,0.25,-0.019343656635746664
higher_low_reacceleration_entry,higher_low_reclaim_ema20,国防军工,8,0.375,0.25,-0.0859231819893349
higher_low_reacceleration_entry,higher_low_reclaim_ema20,基础化工,4,0.25,0.25,-0.21725856616448974
higher_low_reacceleration_entry,higher_low_reclaim_ema20,家用电器,5,0.2,0.4,-0.13617161104072795
higher_low_reacceleration_entry,higher_low_reclaim_ema20,建筑材料,2,0.0,0.0,-0.3568349328093178
higher_low_reacceleration_entry,higher_low_reclaim_ema20,建筑装饰,8,0.0,0.0,-0.24619907802561852
higher_low_reacceleration_entry,higher_low_reclaim_ema20,房地产,5,0.2,0.0,-0.10158309099353158
higher_low_reacceleration_entry,higher_low_reclaim_ema20,有色金属,10,0.6,0.2,-0.03388947091786182
higher_low_reacceleration_entry,higher_low_reclaim_ema20,机械设备,9,0.3333333333333333,0.0,-0.2421184919318009
higher_low_reacceleration_entry,higher_low_reclaim_ema20,汽车,14,0.07142857142857142,0.0,-0.2640867905575685
higher_low_reacceleration_entry,higher_low_reclaim_ema20,煤炭,7,0.0,0.0,-0.06363631429065553
higher_low_reacceleration_entry,higher_low_reclaim_ema20,电力设备,13,0.15384615384615385,0.07692307692307693,-0.1716567054341921
higher_low_reacceleration_entry,higher_low_reclaim_ema20,电子,17,0.17647058823529413,0.058823529411764705,-0.10767592927071468
higher_low_reacceleration_entry,higher_low_reclaim_ema20,石油石化,10,0.3,0.0,-0.08839254344710473
higher_low_reacceleration_entry,higher_low_reclaim_ema20,计算机,12,0.4166666666666667,0.08333333333333333,-0.10983971478959581
higher_low_reacceleration_entry,higher_low_reclaim_ema20,轻工制造,2,0.5,0.0,-0.13482432919498194
higher_low_reacceleration_entry,higher_low_reclaim_ema20,通信,6,0.3333333333333333,0.16666666666666666,-0.1989988261560402
higher_low_reacceleration_entry,higher_low_reclaim_ema20,钢铁,5,0.0,0.0,-0.2308743193426579
higher_low_reacceleration_entry,higher_low_reclaim_ema20,银行,57,0.10526315789473684,0.05263157894736842,-0.10474637141368326
higher_low_reacceleration_entry,higher_low_reclaim_ema20,非银金融,41,0.12195121951219512,0.04878048780487805,-0.1746216499831026
higher_low_reacceleration_entry,higher_low_reclaim_ema20,食品饮料,11,0.36363636363636365,0.18181818181818182,-0.15190719804740827
price_hold_after_launch,hold_10d_close_ge_launch_close,交通运输,5,0.4,0.0,-0.08918923185723238
price_hold_after_launch,hold_10d_close_ge_launch_close,传媒,1,0.0,0.0,-0.2934132135472761
price_hold_after_launch,hold_10d_close_ge_launch_close,公用事业,8,0.0,0.0,-0.1919884531681207
price_hold_after_launch,hold_10d_close_ge_launch_close,农林牧渔,1,0.0,0.0,-0.2529249056408104
price_hold_after_launch,hold_10d_close_ge_launch_close,医药生物,4,0.25,0.25,-0.25002266777704957
price_hold_after_launch,hold_10d_close_ge_launch_close,国防军工,3,0.6666666666666666,0.6666666666666666,-0.09190881105201443
price_hold_after_launch,hold_10d_close_ge_launch_close,基础化工,3,0.3333333333333333,0.3333333333333333,-0.11205021508683755
price_hold_after_launch,hold_10d_close_ge_launch_close,家用电器,1,0.0,0.0,-0.12332628976390214
price_hold_after_launch,hold_10d_close_ge_launch_close,建筑材料,1,0.0,0.0,-0.5024322670892436
price_hold_after_launch,hold_10d_close_ge_launch_close,建筑装饰,10,0.0,0.1,-0.11620060510400737
price_hold_after_launch,hold_10d_close_ge_launch_close,房地产,2,0.5,0.0,-0.11833117012132294
