target_industry,model_task,fold_id,stable_candidate_id,failure_event_dedup_candidate_id,launch_stratum_event_id,raw_window_hit_count,kept_failure_decision_window,kept_failure_decision_effective_date,duplicate_window_hit_count,dedup_policy,dedup_pass
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013263,3,3,2020-07-09,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013264,3,3,2020-07-09,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013265,3,3,2020-07-09,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013266,3,3,2020-07-09,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013267,3,3,2020-07-09,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013268,3,3,2020-07-10,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013269,3,3,2020-09-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013270,3,3,2020-09-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013271,3,3,2020-09-14,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013272,3,3,2020-11-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013273,3,3,2020-11-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013274,3,3,2020-11-11,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013275,3,3,2020-11-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013276,3,3,2020-11-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013277,3,3,2020-11-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013278,3,3,2020-11-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00013279,3,3,2020-11-13,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00014109,3,3,2020-01-03,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00014110,3,3,2020-01-07,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00014111,3,3,2020-03-31,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00014112,3,3,2020-04-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
交通运输,industry_failure_reject_score_lgbm,fold_2020,,4d725adbb8d7e691e701,P07LSE_00014113,3,3,2020-04-28,2,merge_3d_5d_10d_for_main_p1_metrics,True
