stable_candidate_id,candidate_type,model_task,primary_null_mode,permutation_n_repeats,real_lift,null_lift_p95,empirical_p_value,full_search_budget_matched
008e2608919a171d8bfd,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,0.6405156071691782,1.0837515386466239,1.0,True
01a64a01e51f0775c699,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,1.6227248375485424,1.079490699267435,0.009900990099009901,True
0558a5d08355f747de26,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,1.0729194054165705,1.0753538169808106,0.06930693069306931,True
0567ed6758b8c28d71ae,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,1.4041352885874967,1.0883394736917023,0.009900990099009901,True
059c33d3685ee2393e96,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,,1.0773619032219617,,True
064701ca45def206f777,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,1.2921699074448616,1.0664651687410251,0.009900990099009901,True
079745532cba1d655639,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,1.3451480664255981,1.0692812707302144,0.009900990099009901,True
07a607c5b3c8c1a35878,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,0.0,1.0780777421944006,1.0,True
08b382aeddabd8480380,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,0.8398607502462812,1.0903486684383972,1.0,True
0bf92fb69705e156abf5,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,1.542898384520402,1.0794060976509885,0.009900990099009901,True
0c4c660c91283388f054,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,1.785215564872536,1.0826178591354472,0.009900990099009901,True
0dc9dd0b3d940546e9a9,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,1.4041352885874967,1.0953325881345175,0.009900990099009901,True
0df7a87cabb66643578c,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,1.6227248375485424,1.0924716162605492,0.009900990099009901,True
0e54f2f70da775d3fc99,gate,failure_reject_gate,train_label_permutation_search_then_real_validation_eval,100,0.9472161311392208,1.08567809718007,0.8217821782178217,True
0e943827f32fa2d469f7,gate,launch_winner_gate,train_label_permutation_search_then_real_validation_eval,100,1.2036368175451495,1.0653290670380868,0.009900990099009901,True
