episode_id,episode_scope,year,instrument,name,industry_name,low_date,high_date,duration_trading_days,low_price,high_price,forward_gain_intraday,forward_gain_close_confirmed,observed_reference_overlap,truncated_by_year_boundary,retrospective_lifecycle_stage,first_intraday_20pct_date,first_intraday_30pct_date,first_intraday_50pct_date,first_intraday_100pct_date,first_intraday_200pct_date
in_year_episode_SH601155_2017-11-13_2017-12-29,in_year_episode,2017,SH601155,新城控股,房地产,2017-11-13,2017-12-29,34,15.710000038146973,23.56999969482422,0.5003182455500712,0.4793125216223342,False,False,trend_extension,2017-11-21,2017-11-22,2017-12-29,,
in_year_episode_SH601318_2017-07-04_2017-11-22,in_year_episode,2017,SH601318,中国平安,非银金融,2017-07-04,2017-11-22,95,34.25,58.29999923706055,0.7021897587462933,0.6487591597285585,False,False,trend_extension,2017-08-28,2017-10-26,2017-11-13,,
in_year_episode_SH601336_2017-07-04_2017-11-22,in_year_episode,2017,SH601336,新华保险,非银金融,2017-07-04,2017-11-22,95,38.18000030517578,57.310001373291016,0.5010476929074807,0.42273439655945877,False,False,trend_extension,2017-07-17,2017-08-02,2017-11-22,,
in_year_episode_SH601600_2017-07-04_2017-09-01,in_year_episode,2017,SH601600,中国铝业,有色金属,2017-07-04,2017-09-01,43,4.190000057220459,7.769999980926514,0.8544152445861628,0.8042959044240814,False,False,trend_extension,2017-07-17,2017-07-26,2017-08-03,,
in_year_episode_SH601601_2017-07-04_2017-11-20,in_year_episode,2017,SH601601,中国太保,非银金融,2017-07-04,2017-11-20,93,23.709999084472656,36.95000076293945,0.5584142635896383,0.5132856370126366,False,False,trend_extension,2017-08-28,2017-10-26,2017-11-17,,
in_year_episode_SH601888_2017-07-10_2017-11-13,in_year_episode,2017,SH601888,中国中免,社会服务,2017-07-10,2017-11-13,84,25.639999389648438,42.70000076293945,0.6653666840639083,0.6634166357701969,False,False,trend_extension,2017-09-14,2017-10-11,2017-11-01,,
in_year_episode_SH601933_2017-07-27_2017-12-20,in_year_episode,2017,SH601933,永辉超市,商贸零售,2017-07-27,2017-12-20,93,5.960000038146973,10.75,0.8036912636232616,0.7651007366493998,False,False,trend_extension,2017-09-19,2017-10-09,2017-10-26,,
in_year_episode_SH603288_2017-07-17_2017-11-10,in_year_episode,2017,SH603288,海天味业,食品饮料,2017-07-17,2017-11-10,78,15.890000343322754,24.260000228881836,0.5267463627888653,0.4908747654000243,False,False,trend_extension,2017-09-18,2017-10-09,2017-11-08,,
in_year_episode_SH603993_2017-07-04_2017-09-12,in_year_episode,2017,SH603993,洛阳钼业,有色金属,2017-07-04,2017-09-12,50,4.190000057220459,7.78000020980835,0.8568019340241744,0.7159904436827442,False,False,trend_extension,2017-07-07,2017-07-10,2017-07-19,,
in_year_episode_SZ000001_2017-07-05_2017-11-22,in_year_episode,2017,SZ000001,平安银行,银行,2017-07-05,2017-11-22,94,7.21999979019165,12.050000190734863,0.6689751441689451,0.6537396021262711,False,False,trend_extension,2017-07-17,2017-09-05,2017-11-20,,
in_year_episode_SZ000002_2017-08-17_2017-11-29,in_year_episode,2017,SZ000002,万科Ａ,房地产,2017-08-17,2017-11-29,68,15.869999885559082,25.559999465942383,0.6105859893043051,0.6105859893043051,False,False,trend_extension,2017-09-07,2017-09-14,2017-11-21,,
in_year_episode_SZ000063_2017-08-14_2017-11-22,in_year_episode,2017,SZ000063,中兴通讯,通信,2017-08-14,2017-11-22,66,19.469999313354492,38.20000076293945,0.9619929178291255,0.9034413292388523,False,False,trend_extension,2017-09-08,2017-09-25,2017-10-30,,
in_year_episode_SZ000333_2017-08-07_2017-12-25,in_year_episode,2017,SZ000333,美的集团,家用电器,2017-08-07,2017-12-25,94,21.81999969482422,41.5,0.9019248661971313,0.879926720049119,False,False,trend_extension,2017-09-20,2017-10-09,2017-10-25,,
in_year_episode_SZ000568_2017-07-17_2017-11-16,in_year_episode,2017,SZ000568,泸州老窖,食品饮料,2017-07-17,2017-11-16,82,38.04999923706055,57.93000030517578,0.5224704721873474,0.5187911189033643,False,False,trend_extension,2017-07-31,2017-08-10,2017-11-16,,
in_year_episode_SZ000725_2017-08-10_2017-11-08,in_year_episode,2017,SZ000725,京东方Ａ,电子,2017-08-10,2017-11-08,58,3.2100000381469727,5.929999828338623,0.8473519494915074,0.757009283321187,False,False,trend_extension,2017-09-28,2017-10-09,2017-10-25,,
in_year_episode_SZ000858_2017-09-11_2017-12-21,in_year_episode,2017,SZ000858,五粮液,食品饮料,2017-09-11,2017-12-21,67,41.38999938964844,68.30000305175781,0.6501571408295193,0.6218893028108392,False,False,trend_extension,2017-10-11,2017-10-26,2017-11-16,,
in_year_episode_SZ002027_2017-07-17_2017-12-29,in_year_episode,2017,SZ002027,分众传媒,传媒,2017-07-17,2017-12-29,113,5.210000038146973,8.989999771118164,0.7255277745286954,0.6928982015825869,False,False,trend_extension,2017-09-06,2017-10-11,2017-11-06,,
in_year_episode_SZ002230_2017-07-17_2017-11-22,in_year_episode,2017,SZ002230,科大讯飞,计算机,2017-07-17,2017-11-22,86,24.290000915527344,48.869998931884766,1.0119389497694375,0.9156030064022207,False,False,trend_extension,2017-07-20,2017-07-27,2017-08-16,2017-11-22,
in_year_episode_SZ002304_2017-07-17_2017-11-22,in_year_episode,2017,SZ002304,洋河股份,食品饮料,2017-07-17,2017-11-22,86,62.61000061035156,96.4000015258789,0.5396901547057438,0.4360326271462165,False,False,trend_extension,2017-09-20,2017-09-28,2017-10-26,,
in_year_episode_SZ002415_2017-08-04_2017-11-14,in_year_episode,2017,SZ002415,海康威视,电子,2017-08-04,2017-11-14,66,23.280000686645508,36.27000045776367,0.5579896644320046,0.48797243848534566,False,False,trend_extension,2017-09-04,2017-10-16,2017-11-10,,
in_year_episode_SZ002460_2017-08-22_2017-09-12,in_year_episode,2017,SZ002460,赣锋锂业,有色金属,2017-08-22,2017-09-12,14,28.989999771118164,45.599998474121094,0.5729561515744113,0.4028974987941727,False,False,trend_extension,2017-09-01,2017-09-05,2017-09-11,,
in_year_episode_SZ002466_2017-07-05_2017-09-12,in_year_episode,2017,SZ002466,天齐锂业,有色金属,2017-07-05,2017-09-12,49,36.34000015258789,59.790000915527344,0.6452944596718584,0.4378095701873328,False,False,trend_extension,2017-07-14,2017-07-24,2017-09-11,,
in_year_episode_SZ002475_2017-07-04_2017-11-22,in_year_episode,2017,SZ002475,立讯精密,电子,2017-07-04,2017-11-22,94,8.149999618530273,12.369999885559082,0.5177914680430158,0.48588959797535525,False,False,trend_extension,2017-10-16,2017-10-25,2017-11-21,,
in_year_episode_SZ002594_2017-08-16_2017-11-22,in_year_episode,2017,SZ002594,比亚迪,汽车,2017-08-16,2017-11-22,64,15.289999961853027,23.709999084472656,0.5506866673398729,0.5291039384628704,False,False,trend_extension,2017-09-18,2017-09-20,2017-10-09,,
in_year_episode_SH600009_2018-02-09_2018-07-23,in_year_episode,2018,SH600009,上海机场,交通运输,2018-02-09,2018-07-23,106,39.61000061035156,61.599998474121094,0.5551627751811428,0.48422115651680486,False,False,trend_extension,2018-02-27,2018-05-10,2018-07-13,,
in_year_episode_SH600276_2018-02-09_2018-06-07,in_year_episode,2018,SH600276,恒瑞医药,医药生物,2018-02-09,2018-06-07,75,28.709999084472656,47.06999969482422,0.6394984742539152,0.6144200610298434,False,False,trend_extension,2018-03-09,2018-03-19,2018-05-28,,
in_year_episode_SH600332_2018-04-23_2018-05-29,in_year_episode,2018,SH600332,白云山,医药生物,2018-04-23,2018-05-29,23,24.579999923706055,40.95000076293945,0.6659886448350001,0.5333604045441456,False,False,trend_extension,2018-04-27,2018-05-02,2018-05-15,,
in_year_episode_SH600340_2018-01-02_2018-02-02,in_year_episode,2018,SH600340,华夏幸福,房地产,2018-01-02,2018-02-02,23,21.479999542236328,33.290000915527344,0.5498138559113512,0.515828774077391,False,False,trend_extension,2018-01-08,2018-01-10,2018-02-01,,
in_year_episode_SH600398_2018-01-26_2018-05-31,in_year_episode,2018,SH600398,海澜之家,纺织服饰,2018-01-26,2018-05-31,75,7.210000038146973,11.4399995803833,0.5866850929065281,0.557558874177555,False,False,trend_extension,2018-02-05,2018-02-06,2018-05-16,,
in_year_episode_SH600436_2018-03-23_2018-05-28,in_year_episode,2018,SH600436,片仔癀,医药生物,2018-03-23,2018-05-28,38,75.66000366210938,124.91000366210938,0.6509383771635271,0.6238434399109076,False,False,trend_extension,2018-04-27,2018-05-16,2018-05-25,,
in_year_episode_SH600600_2018-03-08_2018-05-28,in_year_episode,2018,SH600600,青岛啤酒,食品饮料,2018-03-08,2018-05-28,53,32.25,50.209999084472656,0.5568991964177568,0.5407751512157826,False,False,trend_extension,2018-04-11,2018-05-08,2018-05-28,,
in_year_episode_SH601155_2018-01-03_2018-01-29,in_year_episode,2018,SH601155,新城控股,房地产,2018-01-03,2018-01-29,18,22.75,39.709999084472656,0.7454944652515454,0.6474725073510474,False,False,trend_extension,2018-01-10,2018-01-12,2018-01-24,,
in_year_episode_SH601186_2018-07-06_2018-12-13,in_year_episode,2018,SH601186,中国铁建,建筑装饰,2018-07-06,2018-12-13,108,6.360000133514404,9.970000267028809,0.5676100719701704,0.5408805007869688,False,False,trend_extension,2018-07-24,2018-07-25,2018-12-13,,
in_year_episode_SH601888_2018-01-03_2018-07-18,in_year_episode,2018,SH601888,中国中免,社会服务,2018-01-03,2018-07-18,130,39.34000015258789,70.7300033569336,0.797915685881887,0.7216574248660275,False,False,trend_extension,2018-01-31,2018-02-22,2018-05-29,,
in_year_episode_SH603288_2018-02-09_2018-06-08,in_year_episode,2018,SH603288,海天味业,食品饮料,2018-02-09,2018-06-08,76,20.690000534057617,36.900001525878906,0.783470303209425,0.7100048407382371,False,False,trend_extension,2018-03-02,2018-04-12,2018-05-16,,
in_year_episode_SH603799_2018-01-03_2018-03-15,in_year_episode,2018,SH603799,华友钴业,有色金属,2018-01-03,2018-03-15,42,32.0,53.38999938964844,0.6684374809265137,0.6228125095367432,False,False,trend_extension,2018-01-26,2018-02-22,2018-03-01,,
in_year_episode_SH603993_2018-02-09_2018-03-19,in_year_episode,2018,SH603993,洛阳钼业,有色金属,2018-02-09,2018-03-19,21,5.420000076293945,8.569999694824219,0.5811807332453325,0.5627306545760002,False,False,trend_extension,2018-02-23,2018-02-23,2018-03-13,,
in_year_episode_SZ000063_2018-07-11_2018-11-16,in_year_episode,2018,SZ000063,中兴通讯,通信,2018-07-11,2018-11-16,86,10.9399995803833,20.190000534057617,0.8455211433701195,0.8382085358038904,False,False,trend_extension,2018-07-13,2018-07-16,2018-08-27,,
in_year_episode_SZ000938_2018-02-07_2018-04-03,in_year_episode,2018,SZ000938,紫光股份,计算机,2018-02-07,2018-04-03,34,18.8799991607666,28.93000030517578,0.532309406310435,0.5148305960151565,False,False,trend_extension,2018-03-01,2018-03-12,2018-04-02,,
in_year_episode_SZ000963_2018-02-09_2018-05-29,in_year_episode,2018,SZ000963,华东医药,医药生物,2018-02-09,2018-05-29,68,25.020000457763672,40.33000183105469,0.6119105153149724,0.4820144345580464,False,False,trend_extension,2018-03-06,2018-03-20,2018-05-16,,
in_year_episode_SZ002120_2018-02-13_2018-06-07,in_year_episode,2018,SZ002120,韵达股份,交通运输,2018-02-13,2018-06-07,72,16.84000015258789,26.549999237060547,0.5766032658248206,0.5106888541297383,False,False,trend_extension,2018-03-07,2018-05-02,2018-06-06,,
in_year_episode_SZ002304_2018-03-29_2018-06-13,in_year_episode,2018,SZ002304,洋河股份,食品饮料,2018-03-29,2018-06-13,50,77.16999816894531,116.5,0.509654046446276,0.4825710298921604,False,False,trend_extension,2018-05-03,2018-05-07,2018-06-12,,
in_year_episode_SZ002594_2018-08-07_2018-11-29,in_year_episode,2018,SZ002594,比亚迪,汽车,2018-08-07,2018-11-29,76,11.800000190734863,19.049999237060547,0.6144066889099074,0.5745762392694467,False,False,trend_extension,2018-08-20,2018-09-21,2018-11-19,,
in_year_episode_SH600009_2019-01-24_2019-08-27,in_year_episode,2019,SH600009,上海机场,交通运输,2019-01-24,2019-08-27,143,44.369998931884766,86.05000305175781,0.9393735659957689,0.9089474642149664,False,False,trend_extension,2019-02-19,2019-02-25,2019-04-23,,
in_year_episode_SH600018_2019-01-03_2019-04-15,in_year_episode,2019,SH600018,上港集团,交通运输,2019-01-03,2019-04-15,66,4.070000171661377,7.409999847412109,0.8206387063584182,0.7199016473610111,False,False,trend_extension,2019-02-26,2019-03-11,2019-03-13,,
in_year_episode_SH600025_2019-01-02_2019-08-23,in_year_episode,2019,SH600025,华能水电,公用事业,2019-01-02,2019-08-23,157,2.5299999713897705,4.199999809265137,0.6600789947669476,0.5810276858630692,False,False,trend_extension,2019-03-06,2019-03-25,2019-04-04,,
in_year_episode_SH600030_2019-01-11_2019-03-07,in_year_episode,2019,SH600030,中信证券,非银金融,2019-01-11,2019-03-07,34,13.609999656677246,22.670000076293945,0.6656870424806913,0.5988244509768295,False,False,trend_extension,2019-02-19,2019-02-22,2019-02-26,,
in_year_episode_SH600031_2019-01-04_2019-12-31,in_year_episode,2019,SH600031,三一重工,机械设备,2019-01-04,2019-12-31,241,6.730000019073486,15.329999923706055,1.2778603091024245,1.2377415121746163,False,False,trend_extension,2019-01-31,2019-02-22,2019-03-04,2019-12-05,
in_year_episode_SH600036_2019-01-03_2019-11-08,in_year_episode,2019,SH600036,招商银行,银行,2019-01-03,2019-11-08,205,17.969999313354492,29.18000030517578,0.6238175525967062,0.58987205267127,False,False,trend_extension,2019-01-31,2019-02-25,2019-06-19,,
in_year_episode_SH600048_2019-01-15_2019-12-31,in_year_episode,2019,SH600048,保利发展,房地产,2019-01-15,2019-12-31,234,8.369999885559082,12.770000457763672,0.5256870528512185,0.4994026717237612,False,False,trend_extension,2019-02-25,2019-03-19,2019-10-16,,
in_year_episode_SH600115_2019-01-04_2019-04-04,in_year_episode,2019,SH600115,中国东航,交通运输,2019-01-04,2019-04-04,59,4.570000171661377,8.149999618530273,0.7833696526027534,0.7833696526027534,False,False,trend_extension,2019-02-21,2019-02-25,2019-03-29,,
in_year_episode_SH600183_2019-08-12_2019-09-23,in_year_episode,2019,SH600183,生益科技,电子,2019-08-12,2019-09-23,25,16.84000015258789,25.780000686645508,0.5308788867608034,0.5308788867608034,False,False,trend_extension,2019-08-21,2019-08-26,2019-09-20,,
in_year_episode_SH600196_2019-01-04_2019-04-10,in_year_episode,2019,SH600196,复星医药,医药生物,2019-01-04,2019-04-10,62,19.110000610351562,29.90999984741211,0.5651490786039206,0.540554662154771,False,False,trend_extension,2019-02-12,2019-02-25,2019-04-10,,
in_year_episode_SH600276_2019-01-04_2019-11-20,in_year_episode,2019,SH600276,恒瑞医药,医药生物,2019-01-04,2019-11-20,212,28.1299991607666,65.62000274658203,1.3327410133059439,1.2971917765539316,False,False,trend_extension,2019-01-18,2019-02-13,2019-03-18,2019-09-20,
in_year_episode_SH600309_2019-01-04_2019-12-31,in_year_episode,2019,SH600309,万华化学,基础化工,2019-01-04,2019-12-31,241,22.520000457763672,50.20000076293945,1.2291296510890266,1.1891651081234587,False,False,trend_extension,2019-01-15,2019-02-11,2019-02-26,2019-12-10,
in_year_episode_SH600346_2019-01-31_2019-09-16,in_year_episode,2019,SH600346,恒力石化,基础化工,2019-01-31,2019-09-16,151,7.46999979019165,14.539999961853027,0.9464525261358794,0.811244995044915,False,False,trend_extension,2019-02-25,2019-03-18,2019-03-25,,
in_year_episode_SH600352_2019-03-27_2019-04-10,in_year_episode,2019,SH600352,浙江龙盛,基础化工,2019-03-27,2019-04-10,9,12.550000190734863,24.510000228881836,0.9529880363648551,0.7776891734561817,False,False,trend_extension,2019-03-28,2019-04-01,2019-04-03,,
in_year_episode_SH600383_2019-02-12_2019-12-31,in_year_episode,2019,SH600383,金地集团,房地产,2019-02-12,2019-12-31,213,8.029999732971191,12.529999732971191,0.5603985242394209,0.5367373054721074,False,False,trend_extension,2019-03-04,2019-03-18,2019-12-30,,
in_year_episode_SH600436_2019-01-07_2019-04-10,in_year_episode,2019,SH600436,片仔癀,医药生物,2019-01-07,2019-04-10,61,78.47000122070312,117.8499984741211,0.5018477971302511,0.4831145080027457,False,False,trend_extension,2019-02-13,2019-02-26,2019-04-10,,
in_year_episode_SH600519_2019-01-04_2019-11-19,in_year_episode,2019,SH600519,贵州茅台,食品饮料,2019-01-04,2019-11-19,211,496.9100036621094,1075.739990234375,1.1648587919470836,1.1486585770816191,False,False,trend_extension,2019-01-21,2019-02-27,2019-04-08,2019-09-03,
in_year_episode_SH600547_2019-04-29_2019-09-04,in_year_episode,2019,SH600547,山东黄金,有色金属,2019-04-29,2019-09-04,88,14.050000190734863,28.299999237060547,1.0142347937989857,0.9693949964883743,False,False,trend_extension,2019-06-12,2019-06-20,2019-06-25,2019-08-29,
in_year_episode_SH600585_2019-01-04_2019-12-31,in_year_episode,2019,SH600585,海螺水泥,建筑材料,2019-01-04,2019-12-31,241,19.549999237060547,41.43000030517578,1.1191816839889053,1.0992328653255714,False,False,trend_extension,2019-02-11,2019-02-19,2019-04-03,2019-12-26,
in_year_episode_SH600588_2019-02-11_2019-09-05,in_year_episode,2019,SH600588,用友网络,计算机,2019-02-11,2019-09-05,143,13.90999984741211,27.389999389648438,0.9690869655001628,0.9051042624511747,False,False,trend_extension,2019-02-25,2019-02-26,2019-03-07,,
in_year_episode_SH600600_2019-01-29_2019-11-14,in_year_episode,2019,SH600600,青岛啤酒,食品饮料,2019-01-29,2019-11-14,191,32.130001068115234,50.7599983215332,0.5798318280140293,0.5459071434092233,False,False,trend_extension,2019-03-29,2019-04-02,2019-05-16,,
in_year_episode_SH600663_2019-02-22_2019-04-04,in_year_episode,2019,SH600663,陆家嘴,房地产,2019-02-22,2019-04-04,29,9.699999809265137,15.029999732971191,0.5494845390218468,0.44432994890370225,False,False,trend_extension,2019-03-05,2019-03-06,2019-04-04,,
in_year_episode_SH600690_2019-01-04_2019-12-26,in_year_episode,2019,SH600690,海尔智家,家用电器,2019-01-04,2019-12-26,238,11.0,17.110000610351562,0.555454600941051,0.5490909923206677,False,False,trend_extension,2019-01-28,2019-03-01,2019-12-23,,
in_year_episode_SH600703_2019-07-01_2019-12-18,in_year_episode,2019,SH600703,三安光电,电子,2019-07-01,2019-12-18,67,11.260000228881836,19.989999771118164,0.7753107783998023,0.7069270801660648,False,False,trend_extension,2019-09-16,2019-09-19,2019-11-14,,
in_year_episode_SH600741_2019-01-04_2019-11-28,in_year_episode,2019,SH600741,华域汽车,汽车,2019-01-04,2019-11-28,218,12.539999961853027,20.700000762939453,0.6507177692112711,0.6020733822728979,False,False,trend_extension,2019-01-24,2019-04-02,2019-04-10,,
in_year_episode_SH600745_2019-11-04_2019-12-18,in_year_episode,2019,SH600745,闻泰科技,电子,2019-11-04,2019-12-18,32,72.37000274658203,109.36000061035156,0.5111233447551105,0.3851042429109728,False,False,trend_extension,2019-11-08,2019-11-27,2019-12-18,,
in_year_episode_SH600809_2019-03-18_2019-11-15,in_year_episode,2019,SH600809,山西汾酒,食品饮料,2019-03-18,2019-11-15,131,35.77000045776367,65.33999633789062,0.8266702684290561,0.806821258773297,False,False,trend_extension,2019-06-27,2019-06-28,2019-10-14,,
in_year_episode_SH600837_2019-01-02_2019-09-16,in_year_episode,2019,SH600837,海通证券(退),非银金融,2019-01-02,2019-09-16,172,7.329999923706055,15.470000267028809,1.1105048332943448,1.049113317066659,False,False,trend_extension,2019-01-25,2019-02-12,2019-02-22,2019-04-03,
in_year_episode_SH600887_2019-01-04_2019-07-02,in_year_episode,2019,SH600887,伊利股份,食品饮料,2019-01-04,2019-07-02,117,17.440000534057617,28.100000381469727,0.6112385046430924,0.6026376093485453,False,False,trend_extension,2019-02-25,2019-03-18,2019-06-11,,
in_year_episode_SH600958_2019-01-02_2019-03-07,in_year_episode,2019,SH600958,东方证券,非银金融,2019-01-02,2019-03-07,41,6.71999979019165,12.0600004196167,0.7946429756172291,0.7217261988179688,False,False,trend_extension,2019-02-18,2019-02-19,2019-02-25,,
in_year_episode_SH600999_2019-01-02_2019-02-26,in_year_episode,2019,SH600999,招商证券,非银金融,2019-01-02,2019-02-26,34,9.170000076293945,14.100000381469727,0.5376227114676579,0.4340239377451396,False,False,trend_extension,2019-02-13,2019-02-22,2019-02-26,,
in_year_episode_SH601009_2019-01-04_2019-10-16,in_year_episode,2019,SH601009,南京银行,银行,2019-01-04,2019-10-16,187,4.360000133514404,6.78000020980835,0.5550458720613134,0.5068807271722693,False,False,trend_extension,2019-02-27,2019-03-07,2019-10-14,,
in_year_episode_SH601012_2019-01-04_2019-09-02,in_year_episode,2019,SH601012,隆基绿能,电力设备,2019-01-04,2019-09-02,155,6.670000076293945,14.449999809265137,1.1664167382279844,1.1094452074792085,False,False,trend_extension,2019-01-10,2019-01-18,2019-02-19,2019-08-22,
in_year_episode_SH601018_2019-02-25_2019-04-17,in_year_episode,2019,SH601018,宁波港,交通运输,2019-02-25,2019-04-17,36,3.130000114440918,4.739999771118164,0.5143768683103787,0.4568689380364608,False,False,trend_extension,2019-03-12,2019-04-03,2019-04-17,,
in_year_episode_SH601066_2019-01-02_2019-12-27,in_year_episode,2019,SH601066,中信建投,非银金融,2019-01-02,2019-12-27,241,7.949999809265137,29.450000762939453,2.7044027005658107,2.3723270577563174,False,False,trend_extension,2019-01-07,2019-01-09,2019-02-13,2019-02-25,2019-03-06
in_year_episode_SH601111_2019-01-04_2019-04-04,in_year_episode,2019,SH601111,中国国航,交通运输,2019-01-04,2019-04-04,59,7.210000038146973,12.140000343322754,0.6837725768504754,0.6199722945046799,False,False,trend_extension,2019-02-20,2019-02-22,2019-04-01,,
in_year_episode_SH601138_2019-01-04_2019-04-18,in_year_episode,2019,SH601138,工业富联,电子,2019-01-04,2019-04-18,68,9.420000076293945,16.549999237060547,0.7569001170933869,0.7484075562591912,False,False,trend_extension,2019-02-13,2019-02-25,2019-03-06,,
in_year_episode_SH601155_2019-01-02_2019-04-10,in_year_episode,2019,SH601155,新城控股,房地产,2019-01-02,2019-04-10,64,18.270000457763672,41.59000015258789,1.2764093656557405,1.219485397978148,False,False,trend_extension,2019-01-25,2019-01-30,2019-02-25,2019-03-15,
in_year_episode_SH601318_2019-01-02_2019-09-12,in_year_episode,2019,SH601318,中国平安,非银金融,2019-01-02,2019-09-12,171,41.22999954223633,71.0199966430664,0.7225320744986421,0.7196216908333555,False,False,trend_extension,2019-02-19,2019-02-25,2019-04-11,,
in_year_episode_SH601336_2019-01-08_2019-04-19,in_year_episode,2019,SH601336,新华保险,非银金融,2019-01-08,2019-04-19,67,30.969999313354492,51.59000015258789,0.665805660200383,0.6512754447364968,False,False,trend_extension,2019-02-25,2019-02-26,2019-04-04,,
in_year_episode_SH601360_2019-08-06_2019-09-16,in_year_episode,2019,SH601360,三六零,计算机,2019-08-06,2019-09-16,28,16.190000534057617,26.170000076293945,0.6164298463883431,0.5670166771066216,False,False,trend_extension,2019-08-27,2019-08-28,2019-09-10,,
in_year_episode_SH601601_2019-01-02_2019-08-23,in_year_episode,2019,SH601601,中国太保,非银金融,2019-01-02,2019-08-23,157,20.850000381469727,31.969999313354492,0.5333332723469673,0.5189448199934044,False,False,trend_extension,2019-02-19,2019-02-25,2019-07-30,,
in_year_episode_SH601628_2019-01-02_2019-11-11,in_year_episode,2019,SH601628,中国人寿,非银金融,2019-01-02,2019-11-11,207,17.59000015258789,32.47999954223633,0.8465036532394674,0.7953382404638534,False,False,trend_extension,2019-02-19,2019-02-22,2019-02-26,,
in_year_episode_SH601633_2019-01-04_2019-04-18,in_year_episode,2019,SH601633,长城汽车,汽车,2019-01-04,2019-04-18,68,4.840000152587891,9.789999961853027,1.0227272010763122,0.8987601840197292,False,False,trend_extension,2019-01-25,2019-02-12,2019-02-22,2019-04-18,
in_year_episode_SH601688_2019-01-02_2019-02-26,in_year_episode,2019,SH601688,华泰证券,非银金融,2019-01-02,2019-02-26,34,13.270000457763672,21.760000228881836,0.6397889584209511,0.5124339866229755,False,False,trend_extension,2019-01-28,2019-02-19,2019-02-25,,
in_year_episode_SH601727_2019-01-02_2019-04-17,in_year_episode,2019,SH601727,上海电气,电力设备,2019-01-02,2019-04-17,69,4.760000228881836,7.179999828338623,0.5084032527505289,0.4789915175081372,False,False,trend_extension,2019-02-26,2019-03-12,2019-04-17,,
in_year_episode_SH601808_2019-04-01_2019-12-26,in_year_episode,2019,SH601808,中海油服,石油石化,2019-04-01,2019-12-26,95,9.359999656677246,18.079999923706055,0.9316239943244149,0.9081197933175753,False,False,trend_extension,2019-08-29,2019-09-04,2019-10-31,,
