lead_id,lead_name,primary_combo_family,lifecycle_bucket,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,stock_day_precision,dedup_trigger_event_precision,dedup_trigger_event_lift,failure_reason,evaluation_only_false_positive_definition
hv_up_vs_down_spread,上涨高波优于下跌高波,high_volatility_decomposition,early_entry_discovery,0,,,,,,insufficient_stock_day_count,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
repair_reclaim20_under20,20日中位价收复 + 未涨20%,repair_initiation,early_entry_discovery,7764,0.9079639808209566,-0.1434908415695537,0.09203601917904339,0.09437751004016064,0.9409773481276885,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
repair_reclaim60_under30,60日中位价收复 + 未涨30%,repair_initiation,early_entry_discovery,3250,0.9085826111266424,-0.150859061013672,0.09141738887335757,0.09707602339181287,0.9678824861891223,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
repair_first_reclaim_drawdown,深回撤后首次收复,repair_initiation,early_entry_discovery,3024,0.8783038048213767,-0.17223571808720295,0.12169619517862329,0.11976911976911978,1.2651705446318242,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
repair_higher_low_rank_jump,低点抬高 + 排名跃迁,repair_initiation,early_entry_discovery,8226,0.9135939582407819,-0.13854929824877882,0.08640604175921812,0.0885440438156093,0.8833405794094779,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
repair_higher_low_no_breakout,低点抬高但高点未破,repair_initiation,early_entry_discovery,11300,0.8929276965626235,-0.14422354426646145,0.10707230343737653,0.09504132231404959,0.9480653643876784,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
repair_false_breakdown_reclaim,假跌破后快速收复,repair_initiation,early_entry_discovery,5045,0.8956151251553346,-0.14818762829833668,0.10438487484466537,0.10777444110777444,1.0748690060284263,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
repair_slowing_drawdown,回撤速度减弱 + 初修复,repair_initiation,early_entry_discovery,15489,0.8949557982319293,-0.15371983723787452,0.10504420176807072,0.10919540229885058,1.1614303959131547,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
repair_from_low_rs,低点修复 + 相对强,repair_initiation,early_entry_discovery,21834,0.9086142322097378,-0.14569213135110787,0.09138576779026217,0.1141025641025641,1.1376431539475016,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
repair_industry_lag,初修复 + 行业未同步,repair_initiation,early_entry_discovery,1984,0.9022282855843565,-0.1643223997909008,0.09777171441564347,0.09665427509293681,0.9675025749124161,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
rank_jump_5_20,5日排名跃迁,rank_jump_leadership,early_entry_discovery,6725,0.8806966998428497,-0.1550655841352902,0.11930330015715034,0.10974729241877257,1.0948702216007193,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
rank_jump_20_60,20日相对60日排名跃迁,rank_jump_leadership,early_entry_discovery,32808,0.9008979322843726,-0.1507150395045652,0.09910206771562732,0.10791650256006302,1.0764991040946998,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
rank_industry_bottom_to_top,行业内从中后排跃迁到前20%,rank_jump_leadership,early_entry_discovery,802,0.8930957683741648,-0.1645418334267731,0.10690423162583519,0.11382113821138211,1.139906831044477,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
rank_market_top20_industry_lag,市场前20%但行业未同步,rank_jump_leadership,early_entry_discovery,6652,0.8940860215053763,-0.1446498725346163,0.10591397849462365,0.10770328102710414,1.0786371292535701,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
rank_stock_leads_industry,个股领先滞后行业,rank_jump_leadership,early_entry_discovery,3149,0.8670154185022027,-0.17030453551123642,0.13298458149779735,0.11643835616438356,1.1662336248996747,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
rank_isolated_weak_market,弱市孤立强势,rank_jump_leadership,early_entry_discovery,9503,0.8948210922787194,-0.1473175136649551,0.1051789077212806,0.10829639012032932,1.079753533907236,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
rank_market_turn_front,市场转折前排个股,rank_jump_leadership,early_entry_discovery,218,0.8449612403100775,-0.1424766355961412,0.15503875968992248,0.1348314606741573,1.3443176266820624,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
rank_industry_width_front,行业宽度刚改善的前排个股,rank_jump_leadership,early_entry_discovery,4061,0.8882327209098863,-0.15418344442260856,0.11176727909011373,0.112,1.1216683217477657,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
money_up_day_quality,上涨日放量,money_quality,confirmation_continuation,12143,0.8563469675599436,-0.17436495023247642,0.14365303244005642,0.1484735339336701,1.0171688796856622,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
money_down_day_warning,下跌日放量警示,money_quality,early_entry_discovery,10212,0.9059616749467707,-0.139820186986904,0.09403832505322925,0.09779688339602365,0.9992753445040325,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
money_pullback_contraction,回撤缩量,money_quality,early_entry_discovery,5955,0.9367626238791883,-0.13151698017143484,0.0632373761208117,0.06937958639092728,0.6921504982241126,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
money_hold_3d,放量后3日价格保持,money_quality,confirmation_continuation,9222,0.8383636363636364,-0.1862050687249191,0.16163636363636363,0.15474408859622868,1.060290585020426,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
money_hold_5d,放量后5日价格保持,money_quality,confirmation_continuation,9538,0.8341058154787931,-0.18893898179055194,0.16589418452120683,0.15548132402064987,1.065342046349569,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
money_spike_failed,放量后快速跌破,money_quality,early_entry_discovery,835,0.8817317845828934,-0.14310060573480735,0.11826821541710665,0.1224764468371467,1.2343946728606783,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
money_rank_ret_rank,成交排名跃迁 + 收益排名跃迁,money_quality,early_entry_discovery,233,0.8566176470588236,-0.16881803538947707,0.14338235294117646,0.10429447852760736,1.0404713984335217,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
money_persistent_quality,高成交额持续,money_quality,confirmation_continuation,24535,0.8571777940816826,-0.1725552993449335,0.14282220591831743,0.1524155137219324,1.0476095347113428,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
money_industry_improve,成交放大 + 行业宽度改善,money_quality,confirmation_continuation,15456,0.8660764316933767,-0.16892641969610317,0.13392356830662333,0.14211105002748764,0.9789282050491609,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
sparse_first_limit,首次涨停诊断,sparse_strong_day_diagnostic,confirmation_continuation,516,0.759941089837997,-0.1999426037863034,0.24005891016200295,0.24005891016200295,1.6447120558528905,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
sparse_first_near_limit,首次接近涨停诊断,sparse_strong_day_diagnostic,confirmation_continuation,649,0.7744630071599046,-0.19296182364989162,0.22553699284009546,0.22553699284009546,1.5452182587789893,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
sparse_gap_upper_hold,Gap up 上半区且守住,sparse_strong_day_diagnostic,confirmation_continuation,595,0.7484276729559749,-0.22020866548833595,0.25157232704402516,0.2405446293494705,1.6481870686638138,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
sparse_strong_body,极强实体日诊断,sparse_strong_day_diagnostic,confirmation_continuation,6057,0.8025705578375514,-0.21609939707978731,0.19742944216244865,0.18464660128508623,1.2647275162684732,instrument_year_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
sparse_upper_shadow_fail,长上影强势失败,sparse_strong_day_diagnostic,hold_exit_tolerance,3386,0.8117957324382642,-0.19648511479368375,0.1882042675617358,0.18671298306556666,0.9791364244442547,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
sparse_strong_pullback_hold,强势日后缩量回撤守住,sparse_strong_day_diagnostic,hold_exit_tolerance,5209,0.7890033323235384,-0.21357849165912418,0.2109966676764617,0.19003789929615592,0.9965725262950436,dedup_trigger_event_lift_not_positive,"forward-label miss and future drawdown audit only; not used as feature, lead formula, candidate selection, or ranking input"
