target_industry,model_task,fold_id,split,instrument_year,raw_group_weight_sum,raw_group_weight_share,final_group_weight_sum,final_group_weight_share,top_instrument_year_weight_share,instrument_year_weight_hhi,group_cap_applied,max_instrument_year_weight_share,row_count,positive_count
交通运输,industry_launch_winner_score_lgbm,fold_2020,train,SZ002120_2019,1.0,0.022727272727272728,9.004556962024854,0.02565400843881724,0.08000000000001312,0.06157380631785156,True,0.08,4,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,train,SZ002352_2017,1.0,0.022727272727272728,9.004556962024854,0.02565400843881724,0.08000000000001312,0.06157380631785156,True,0.08,15,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,train,SZ002352_2018,5.0,0.11363636363636363,28.08000000000461,0.0800000000000131,0.08000000000001312,0.06157380631785156,True,0.08,29,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH600009_2020,4.0,0.1,16.22404297593504,0.08031704443532196,0.08031704443532198,0.07742223426029116,True,0.08,30,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH600018_2020,4.0,0.1,16.22404297593504,0.08031704443532196,0.08031704443532198,0.07742223426029116,True,0.08,22,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH600029_2020,5.0,0.125,16.22404297593504,0.08031704443532196,0.08031704443532198,0.07742223426029116,True,0.08,30,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH600115_2020,3.0,0.075,16.22404297593504,0.08031704443532196,0.08031704443532198,0.07742223426029116,True,0.08,21,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH600233_2020,1.0,0.025,13.25319008021654,0.06560985188226008,0.08031704443532198,0.07742223426029116,True,0.08,5,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH600377_2020,2.0,0.05,16.22404297593504,0.08031704443532196,0.08031704443532198,0.07742223426029116,True,0.08,8,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH601006_2020,5.0,0.125,16.22404297593504,0.08031704443532196,0.08031704443532198,0.07742223426029116,True,0.08,11,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH601018_2020,4.0,0.1,16.224042975935042,0.08031704443532198,0.08031704443532198,0.07742223426029116,True,0.08,20,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH601111_2020,3.0,0.075,16.22404297593504,0.08031704443532196,0.08031704443532198,0.07742223426029116,True,0.08,7,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH601816_2020,3.0,0.075,16.22404297593504,0.08031704443532196,0.08031704443532198,0.07742223426029116,True,0.08,3,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SH601919_2020,1.0,0.025,13.253190080216537,0.06560985188226008,0.08031704443532198,0.07742223426029116,True,0.08,14,14
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002120_2020,4.0,0.1,16.22404297593504,0.08031704443532196,0.08031704443532198,0.07742223426029116,True,0.08,29,0
交通运输,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002352_2020,1.0,0.025,13.25319008021654,0.06560985188226008,0.08031704443532198,0.07742223426029116,True,0.08,2,1
传媒,industry_launch_winner_score_lgbm,fold_2020,train,SZ002027_2017,0.9333333333333333,0.3111111111111111,19.499999999999996,0.5000000000000001,0.5000000000000001,0.5000000000000001,True,0.08,14,13
传媒,industry_launch_winner_score_lgbm,fold_2020,train,SZ002027_2018,2.0666666666666664,0.6888888888888888,19.499999999999993,0.5,0.5000000000000001,0.5000000000000001,True,0.08,25,0
传媒,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002027_2020,2.0,0.18181818181818182,15.399999999999997,0.19999999999999996,0.2,0.19999999999999996,True,0.08,21,17
传媒,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002555_2020,2.0,0.18181818181818182,15.399999999999999,0.19999999999999998,0.2,0.19999999999999996,True,0.08,14,2
传媒,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002602_2020,4.0,0.36363636363636365,15.399999999999999,0.19999999999999998,0.2,0.19999999999999996,True,0.08,20,1
传媒,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002607_2020,2.0,0.18181818181818182,15.4,0.2,0.2,0.19999999999999996,True,0.08,8,2
传媒,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002624_2020,1.0,0.09090909090909091,15.399999999999999,0.19999999999999998,0.2,0.19999999999999996,True,0.08,14,0
国防军工,industry_launch_winner_score_lgbm,fold_2020,train,SH600893_2017,3.0,0.375,15.750000000000007,0.25000000000000006,0.25000000000000006,0.24999999999999997,True,0.08,16,0
国防军工,industry_launch_winner_score_lgbm,fold_2020,train,SH600893_2018,2.0,0.25,15.750000000000004,0.24999999999999997,0.25000000000000006,0.24999999999999997,True,0.08,22,0
国防军工,industry_launch_winner_score_lgbm,fold_2020,train,SH601989_2018,2.7777777777777777,0.3472222222222222,15.750000000000002,0.24999999999999994,0.25000000000000006,0.24999999999999997,True,0.08,23,11
国防军工,industry_launch_winner_score_lgbm,fold_2020,train,SH601989_2019,0.2222222222222222,0.027777777777777776,15.750000000000005,0.25,0.25000000000000006,0.24999999999999997,True,0.08,2,2
国防军工,industry_launch_winner_score_lgbm,fold_2020,validation,SH600150_2020,2.0,0.14285714285714285,13.714285714285715,0.14285714285714282,0.14285714285714282,0.1428571428571428,True,0.08,10,0
国防军工,industry_launch_winner_score_lgbm,fold_2020,validation,SH600760_2020,1.0,0.07142857142857142,13.714285714285715,0.14285714285714282,0.14285714285714282,0.1428571428571428,True,0.08,5,5
国防军工,industry_launch_winner_score_lgbm,fold_2020,validation,SH600893_2020,2.0,0.14285714285714285,13.714285714285715,0.14285714285714282,0.14285714285714282,0.1428571428571428,True,0.08,11,11
国防军工,industry_launch_winner_score_lgbm,fold_2020,validation,SH601698_2020,2.0,0.14285714285714285,13.714285714285714,0.1428571428571428,0.14285714285714282,0.1428571428571428,True,0.08,22,10
国防军工,industry_launch_winner_score_lgbm,fold_2020,validation,SH601989_2020,4.0,0.2857142857142857,13.714285714285715,0.14285714285714282,0.14285714285714282,0.1428571428571428,True,0.08,23,0
国防军工,industry_launch_winner_score_lgbm,fold_2020,validation,SZ000768_2020,2.0,0.14285714285714285,13.714285714285715,0.14285714285714282,0.14285714285714282,0.1428571428571428,True,0.08,15,13
国防军工,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002179_2020,1.0,0.07142857142857142,13.714285714285715,0.14285714285714282,0.14285714285714282,0.1428571428571428,True,0.08,10,8
基础化工,industry_launch_winner_score_lgbm,fold_2020,train,SH600028_2017,0.5,0.03125,15.111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,True,0.08,5,0
基础化工,industry_launch_winner_score_lgbm,fold_2020,train,SH600028_2018,4.5,0.28125,15.111111111111114,0.1111111111111111,0.1111111111111111,0.1111111111111111,True,0.08,35,0
基础化工,industry_launch_winner_score_lgbm,fold_2020,train,SH600309_2017,1.0,0.0625,15.111111111111114,0.1111111111111111,0.1111111111111111,0.1111111111111111,True,0.08,14,12
基础化工,industry_launch_winner_score_lgbm,fold_2020,train,SH600346_2018,1.5,0.09375,15.111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,True,0.08,14,2
基础化工,industry_launch_winner_score_lgbm,fold_2020,train,SH600346_2019,0.5,0.03125,15.111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,True,0.08,2,2
基础化工,industry_launch_winner_score_lgbm,fold_2020,train,SH600688_2017,0.875,0.0546875,15.111111111111114,0.1111111111111111,0.1111111111111111,0.1111111111111111,True,0.08,7,0
基础化工,industry_launch_winner_score_lgbm,fold_2020,train,SH600688_2018,3.125,0.1953125,15.11111111111111,0.11111111111111109,0.1111111111111111,0.1111111111111111,True,0.08,16,0
基础化工,industry_launch_winner_score_lgbm,fold_2020,train,SZ002493_2018,3.909090909090909,0.24431818181818182,15.111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,True,0.08,42,1
基础化工,industry_launch_winner_score_lgbm,fold_2020,train,SZ002493_2019,0.09090909090909091,0.005681818181818182,15.111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,True,0.08,1,1
基础化工,industry_launch_winner_score_lgbm,fold_2020,validation,SH600028_2020,3.0,0.21428571428571427,15.875,0.125,0.12500000000000003,0.125,True,0.08,14,0
基础化工,industry_launch_winner_score_lgbm,fold_2020,validation,SH600176_2020,1.0,0.07142857142857142,15.874999999999998,0.12499999999999999,0.12500000000000003,0.125,True,0.08,12,12
基础化工,industry_launch_winner_score_lgbm,fold_2020,validation,SH600309_2020,2.0,0.14285714285714285,15.875,0.125,0.12500000000000003,0.125,True,0.08,19,14
基础化工,industry_launch_winner_score_lgbm,fold_2020,validation,SH600346_2020,3.0,0.21428571428571427,15.875000000000002,0.12500000000000003,0.12500000000000003,0.125,True,0.08,34,25
基础化工,industry_launch_winner_score_lgbm,fold_2020,validation,SH600426_2020,1.0,0.07142857142857142,15.875000000000002,0.12500000000000003,0.12500000000000003,0.125,True,0.08,5,0
基础化工,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002493_2020,2.0,0.14285714285714285,15.875,0.125,0.12500000000000003,0.125,True,0.08,17,17
基础化工,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002601_2020,1.0,0.07142857142857142,15.875,0.125,0.12500000000000003,0.125,True,0.08,11,11
基础化工,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002812_2020,1.0,0.07142857142857142,15.875,0.125,0.12500000000000003,0.125,True,0.08,15,15
建筑材料,industry_launch_winner_score_lgbm,fold_2020,train,SH600585_2017,0.9375,0.46875,10.0,0.5,0.5,0.4999999999999999,True,0.08,15,7
建筑材料,industry_launch_winner_score_lgbm,fold_2020,train,SH600585_2018,1.0625,0.53125,9.999999999999998,0.4999999999999999,0.5,0.4999999999999999,True,0.08,5,0
建筑材料,industry_launch_winner_score_lgbm,fold_2020,validation,SH600585_2020,3.0,0.42857142857142855,15.000000000000007,0.25000000000000006,0.25000000000000006,0.25,True,0.08,12,0
建筑材料,industry_launch_winner_score_lgbm,fold_2020,validation,SH601865_2020,1.0,0.14285714285714285,15.000000000000004,0.24999999999999997,0.25000000000000006,0.25,True,0.08,11,0
建筑材料,industry_launch_winner_score_lgbm,fold_2020,validation,SZ000786_2020,1.0,0.14285714285714285,15.000000000000004,0.24999999999999997,0.25000000000000006,0.25,True,0.08,14,13
建筑材料,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002271_2020,2.0,0.2857142857142857,15.000000000000007,0.25000000000000006,0.25000000000000006,0.25,True,0.08,23,23
机械设备,industry_launch_winner_score_lgbm,fold_2020,train,SH600031_2017,2.909090909090909,0.19393939393939394,16.166666666666668,0.16666666666666666,0.16666666666666666,0.16666666666666663,True,0.08,19,0
机械设备,industry_launch_winner_score_lgbm,fold_2020,train,SH600031_2018,3.090909090909091,0.20606060606060606,16.166666666666664,0.16666666666666663,0.16666666666666666,0.16666666666666663,True,0.08,14,1
机械设备,industry_launch_winner_score_lgbm,fold_2020,train,SH601766_2017,1.9166666666666665,0.12777777777777777,16.166666666666668,0.16666666666666666,0.16666666666666666,0.16666666666666663,True,0.08,12,0
机械设备,industry_launch_winner_score_lgbm,fold_2020,train,SH601766_2018,3.083333333333333,0.20555555555555555,16.166666666666668,0.16666666666666666,0.16666666666666666,0.16666666666666663,True,0.08,25,0
机械设备,industry_launch_winner_score_lgbm,fold_2020,train,SZ000617_2017,2.8,0.18666666666666665,16.166666666666668,0.16666666666666666,0.16666666666666666,0.16666666666666663,True,0.08,16,0
机械设备,industry_launch_winner_score_lgbm,fold_2020,train,SZ000617_2018,1.2000000000000002,0.08000000000000002,16.166666666666668,0.16666666666666666,0.16666666666666666,0.16666666666666663,True,0.08,11,0
机械设备,industry_launch_winner_score_lgbm,fold_2020,validation,SH600031_2020,1.0,0.125,13.249999999999996,0.25000000000000006,0.25000000000000006,0.25000000000000006,True,0.08,3,0
机械设备,industry_launch_winner_score_lgbm,fold_2020,validation,SH601100_2020,1.0,0.125,13.249999999999996,0.25000000000000006,0.25000000000000006,0.25000000000000006,True,0.08,15,15
机械设备,industry_launch_winner_score_lgbm,fold_2020,validation,SH601766_2020,4.0,0.5,13.249999999999995,0.25,0.25000000000000006,0.25000000000000006,True,0.08,15,0
机械设备,industry_launch_winner_score_lgbm,fold_2020,validation,SZ000157_2020,2.0,0.25,13.249999999999995,0.25,0.25000000000000006,0.25000000000000006,True,0.08,20,12
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH600104_2017,1.875,0.049342105263157895,22.40798585436192,0.07322871194235922,0.0800013263533998,0.07021200765983915,True,0.08,10,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH600104_2018,4.125,0.10855263157894737,24.480405864140334,0.08000132635339978,0.0800013263533998,0.07021200765983915,True,0.08,37,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH600660_2017,2.0,0.05263157894736842,23.90185157798605,0.07811062607184983,0.0800013263533998,0.07021200765983915,True,0.08,20,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH600660_2018,5.0,0.13157894736842105,24.480405864140334,0.08000132635339978,0.0800013263533998,0.07021200765983915,True,0.08,28,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH600741_2017,1.0,0.02631578947368421,11.950925788993025,0.03905531303592492,0.0800013263533998,0.07021200765983915,True,0.08,13,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH600741_2018,4.0,0.10526315789473684,24.48040586414033,0.08000132635339977,0.0800013263533998,0.07021200765983915,True,0.08,36,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH601238_2017,3.0,0.07894736842105263,24.480405864140337,0.0800013263533998,0.0800013263533998,0.07021200765983915,True,0.08,20,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH601238_2018,3.5,0.09210526315789473,24.48040586414033,0.08000132635339977,0.0800013263533998,0.07021200765983915,True,0.08,33,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH601238_2019,0.5,0.013157894736842105,5.975462894496513,0.01952765651796246,0.0800013263533998,0.07021200765983915,True,0.08,1,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH601633_2017,1.0,0.02631578947368421,11.950925788993025,0.03905531303592492,0.0800013263533998,0.07021200765983915,True,0.08,8,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SH601633_2018,3.0,0.07894736842105263,24.48040586414033,0.08000132635339977,0.0800013263533998,0.07021200765983915,True,0.08,20,3
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SZ000338_2017,0.9090909090909092,0.02392344497607656,10.86447798999366,0.035504830032659015,0.0800013263533998,0.07021200765983915,True,0.08,10,0
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SZ000338_2018,4.090909090909091,0.10765550239234449,24.48040586414033,0.08000132635339977,0.0800013263533998,0.07021200765983915,True,0.08,32,4
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SZ000338_2019,1.0,0.02631578947368421,11.950925788993025,0.03905531303592492,0.0800013263533998,0.07021200765983915,True,0.08,3,3
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SZ002594_2017,0.9333333333333333,0.02456140350877193,11.154197403060156,0.03645162550019659,0.0800013263533998,0.07021200765983915,True,0.08,14,3
汽车,industry_launch_winner_score_lgbm,fold_2020,train,SZ002594_2018,2.0666666666666664,0.0543859649122807,24.480405864140334,0.08000132635339978,0.0800013263533998,0.07021200765983915,True,0.08,21,0
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SH600104_2020,6.0,0.23076923076923078,21.099999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000003,True,0.08,31,6
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SH600660_2020,2.0,0.07692307692307693,21.099999999999994,0.1,0.10000000000000002,0.10000000000000003,True,0.08,22,14
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SH600741_2020,4.0,0.15384615384615385,21.099999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000003,True,0.08,32,21
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SH601238_2020,2.0,0.07692307692307693,21.099999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000003,True,0.08,25,8
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SH601633_2020,3.0,0.11538461538461539,21.099999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000003,True,0.08,26,25
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SH601799_2020,1.0,0.038461538461538464,21.099999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000003,True,0.08,5,0
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SZ000338_2020,4.0,0.15384615384615385,21.099999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000003,True,0.08,30,9
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SZ000625_2020,2.0,0.07692307692307693,21.099999999999994,0.1,0.10000000000000002,0.10000000000000003,True,0.08,27,17
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SZ000800_2020,1.0,0.038461538461538464,21.099999999999994,0.1,0.10000000000000002,0.10000000000000003,True,0.08,2,0
汽车,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002594_2020,1.0,0.038461538461538464,21.099999999999994,0.1,0.10000000000000002,0.10000000000000003,True,0.08,11,10
电力设备,industry_launch_winner_score_lgbm,fold_2020,train,SH600406_2018,2.0,0.2222222222222222,9.66666666666667,0.11111111111111113,0.11111111111111115,0.11111111111111113,True,0.08,12,0
电力设备,industry_launch_winner_score_lgbm,fold_2020,train,SH600406_2019,1.0,0.1111111111111111,9.66666666666667,0.11111111111111113,0.11111111111111115,0.11111111111111113,True,0.08,10,0
电力设备,industry_launch_winner_score_lgbm,fold_2020,train,SH601012_2017,1.0,0.1111111111111111,9.666666666666668,0.1111111111111111,0.11111111111111115,0.11111111111111113,True,0.08,14,2
电力设备,industry_launch_winner_score_lgbm,fold_2020,train,SH601012_2018,1.0,0.1111111111111111,9.666666666666668,0.1111111111111111,0.11111111111111115,0.11111111111111113,True,0.08,13,1
电力设备,industry_launch_winner_score_lgbm,fold_2020,train,SH601727_2018,2.0,0.2222222222222222,9.66666666666667,0.11111111111111113,0.11111111111111115,0.11111111111111113,True,0.08,10,0
电力设备,industry_launch_winner_score_lgbm,fold_2020,train,SH601877_2017,0.7333333333333333,0.08148148148148147,9.666666666666668,0.1111111111111111,0.11111111111111115,0.11111111111111113,True,0.08,11,0
电力设备,industry_launch_winner_score_lgbm,fold_2020,train,SH601877_2018,0.26666666666666666,0.02962962962962963,9.666666666666668,0.1111111111111111,0.11111111111111115,0.11111111111111113,True,0.08,4,0
电力设备,industry_launch_winner_score_lgbm,fold_2020,train,SZ002202_2017,0.9230769230769231,0.10256410256410257,9.666666666666671,0.11111111111111115,0.11111111111111115,0.11111111111111113,True,0.08,12,0
电力设备,industry_launch_winner_score_lgbm,fold_2020,train,SZ002202_2018,0.07692307692307693,0.008547008547008548,9.666666666666668,0.1111111111111111,0.11111111111111115,0.11111111111111113,True,0.08,1,0
电力设备,industry_launch_winner_score_lgbm,fold_2020,validation,SH600406_2020,6.0,0.25,24.11111111111111,0.11111111111111112,0.11111111111111115,0.11111111111111112,True,0.08,38,9
电力设备,industry_launch_winner_score_lgbm,fold_2020,validation,SH600438_2020,1.0,0.041666666666666664,24.11111111111111,0.11111111111111112,0.11111111111111115,0.11111111111111112,True,0.08,17,9
电力设备,industry_launch_winner_score_lgbm,fold_2020,validation,SH601012_2020,2.0,0.08333333333333333,24.11111111111111,0.11111111111111112,0.11111111111111115,0.11111111111111112,True,0.08,18,18
电力设备,industry_launch_winner_score_lgbm,fold_2020,validation,SH601727_2020,4.0,0.16666666666666666,24.111111111111107,0.1111111111111111,0.11111111111111115,0.11111111111111112,True,0.08,36,0
电力设备,industry_launch_winner_score_lgbm,fold_2020,validation,SH601877_2020,5.0,0.20833333333333334,24.111111111111107,0.1111111111111111,0.11111111111111115,0.11111111111111112,True,0.08,36,0
电力设备,industry_launch_winner_score_lgbm,fold_2020,validation,SH603806_2020,2.0,0.08333333333333333,24.11111111111111,0.11111111111111112,0.11111111111111115,0.11111111111111112,True,0.08,23,8
电力设备,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002129_2020,2.0,0.08333333333333333,24.111111111111107,0.1111111111111111,0.11111111111111115,0.11111111111111112,True,0.08,27,6
电力设备,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002202_2020,1.0,0.041666666666666664,24.111111111111114,0.11111111111111115,0.11111111111111115,0.11111111111111112,True,0.08,11,3
电力设备,industry_launch_winner_score_lgbm,fold_2020,validation,SZ002459_2020,1.0,0.041666666666666664,24.111111111111114,0.11111111111111115,0.11111111111111115,0.11111111111111112,True,0.08,11,11
电子,industry_launch_winner_score_lgbm,fold_2020,train,SH600703_2017,0.8823529411764706,0.06302521008403361,17.333333333333332,0.11111111111111112,0.11111111111111112,0.1111111111111111,True,0.08,15,8
电子,industry_launch_winner_score_lgbm,fold_2020,train,SH600703_2018,1.1176470588235294,0.07983193277310925,17.33333333333333,0.1111111111111111,0.11111111111111112,0.1111111111111111,True,0.08,11,0
电子,industry_launch_winner_score_lgbm,fold_2020,train,SZ000725_2017,1.0,0.07142857142857142,17.333333333333332,0.11111111111111112,0.11111111111111112,0.1111111111111111,True,0.08,15,11
电子,industry_launch_winner_score_lgbm,fold_2020,train,SZ000725_2018,3.0,0.21428571428571427,17.33333333333333,0.1111111111111111,0.11111111111111112,0.1111111111111111,True,0.08,23,10
电子,industry_launch_winner_score_lgbm,fold_2020,train,SZ002236_2017,1.0,0.07142857142857142,17.333333333333332,0.11111111111111112,0.11111111111111112,0.1111111111111111,True,0.08,14,0
电子,industry_launch_winner_score_lgbm,fold_2020,train,SZ002415_2017,1.0,0.07142857142857142,17.33333333333333,0.1111111111111111,0.11111111111111112,0.1111111111111111,True,0.08,13,0
电子,industry_launch_winner_score_lgbm,fold_2020,train,SZ002415_2018,3.0,0.21428571428571427,17.333333333333332,0.11111111111111112,0.11111111111111112,0.1111111111111111,True,0.08,29,2
电子,industry_launch_winner_score_lgbm,fold_2020,train,SZ002475_2017,1.0,0.07142857142857142,17.333333333333332,0.11111111111111112,0.11111111111111112,0.1111111111111111,True,0.08,8,0
电子,industry_launch_winner_score_lgbm,fold_2020,train,SZ002475_2018,2.0,0.14285714285714285,17.333333333333332,0.11111111111111112,0.11111111111111112,0.1111111111111111,True,0.08,28,14
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SH600183_2020,2.0,0.045454545454545456,16.464000000000002,0.04799999999999999,0.07999999999999999,0.05369599999999998,True,0.08,26,4
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SH600584_2020,2.0,0.045454545454545456,16.464000000000002,0.04799999999999999,0.07999999999999999,0.05369599999999998,True,0.08,23,0
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SH600703_2020,1.0,0.022727272727272728,8.232000000000001,0.023999999999999994,0.07999999999999999,0.05369599999999998,True,0.08,2,0
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SH600745_2020,1.0,0.022727272727272728,8.232000000000001,0.023999999999999994,0.07999999999999999,0.05369599999999998,True,0.08,2,2
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SH601138_2020,5.0,0.11363636363636363,27.44,0.07999999999999997,0.07999999999999999,0.05369599999999998,True,0.08,27,0
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SH603160_2020,2.0,0.045454545454545456,16.464000000000002,0.04799999999999999,0.07999999999999999,0.05369599999999998,True,0.08,8,0
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SH603501_2020,2.0,0.045454545454545456,16.464000000000002,0.04799999999999999,0.07999999999999999,0.05369599999999998,True,0.08,15,15
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SH603986_2020,2.0,0.045454545454545456,16.464000000000002,0.04799999999999999,0.07999999999999999,0.05369599999999998,True,0.08,18,2
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SZ000100_2020,2.0,0.045454545454545456,16.464000000000002,0.04799999999999999,0.07999999999999999,0.05369599999999998,True,0.08,17,14
电子,industry_launch_winner_score_lgbm,fold_2020,validation,SZ000725_2020,4.0,0.09090909090909091,27.440000000000005,0.07999999999999999,0.07999999999999999,0.05369599999999998,True,0.08,37,4
