feature_name,bin_value,horizon,positive_label,year,stock_day_count,positive_rate,year_baseline_positive_rate,lift_vs_year_baseline
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,2022,4834,0.10281340504757965,0.08015773780898336,1.2826385556511706
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,2023,4843,0.08507123683667149,0.0463989327264523,1.8334740011847706
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,2024,2198,0.09645131938125569,0.09692621210834677,0.9951004716189648
dist_high120,p0_10,120d,future_50pct_high_120d,2017,1436,0.1190807799442897,0.1243373817352211,0.9577230779869127
dist_high120,p0_10,120d,future_50pct_high_120d,2018,2997,0.1828495161828495,0.08869415123149439,2.0615735495975014
dist_high120,p0_10,120d,future_50pct_high_120d,2019,3340,0.14910179640718563,0.11813532076574602,1.2621271558812113
dist_high120,p0_10,120d,future_50pct_high_120d,2020,4348,0.24839006439742412,0.2946033751466474,0.843133804131676
dist_high120,p0_10,120d,future_50pct_high_120d,2021,5047,0.2169605706360214,0.13150943760001543,1.64977186881374
dist_high120,p0_10,120d,future_50pct_high_120d,2022,4992,0.1764823717948718,0.07949535506219493,2.2200337574037747
dist_high120,p0_10,120d,future_50pct_high_120d,2023,4470,0.07337807606263982,0.04695628003017909,1.5626892934337917
dist_high120,p0_10,120d,future_50pct_high_120d,2024,2570,0.09922178988326848,0.09612034164789869,1.0322663047404763
dist_high20,p0_10,120d,future_50pct_high_120d,2017,1686,0.1631079478054567,0.12571327725160303,1.2974599928614687
dist_high20,p0_10,120d,future_50pct_high_120d,2018,3183,0.13540684888469998,0.09387271707286667,1.4424515781256586
dist_high20,p0_10,120d,future_50pct_high_120d,2019,3518,0.17367822626492324,0.12136356022111787,1.4310574438364436
dist_high20,p0_10,120d,future_50pct_high_120d,2020,4462,0.33012102196324516,0.293370393693948,1.1252704058052851
dist_high20,p0_10,120d,future_50pct_high_120d,2021,5202,0.22106881968473663,0.12946670402540394,1.7075341598358642
dist_high20,p0_10,120d,future_50pct_high_120d,2022,5047,0.13869625520110956,0.08019677823864184,1.7294492153835734
dist_high20,p0_10,120d,future_50pct_high_120d,2023,4745,0.060484720758693364,0.04642443515301415,1.3028639025835587
dist_high20,p0_10,120d,future_50pct_high_120d,2024,1204,0.19933554817275748,0.0967728237791932,2.0598298198632903
dist_high60,p0_10,120d,future_50pct_high_120d,2017,1555,0.15434083601286175,0.12617632491332342,1.2232154971932008
dist_high60,p0_10,120d,future_50pct_high_120d,2018,3094,0.1092436974789916,0.09144167091186958,1.1946817724304206
dist_high60,p0_10,120d,future_50pct_high_120d,2019,3456,0.16984953703703703,0.12100261750312963,1.4036848172531806
dist_high60,p0_10,120d,future_50pct_high_120d,2020,4465,0.33236282194848826,0.29378593299116684,1.1313095169824938
dist_high60,p0_10,120d,future_50pct_high_120d,2021,5169,0.2646546720835752,0.12941132018438753,2.0450658544128175
dist_high60,p0_10,120d,future_50pct_high_120d,2022,5108,0.1673844949099452,0.07970915877675604,2.0999405523616708
dist_high60,p0_10,120d,future_50pct_high_120d,2023,4651,0.0776177166200817,0.04656978575929427,1.6666968798453399
dist_high60,p0_10,120d,future_50pct_high_120d,2024,1609,0.15102548166563082,0.0963123459937123,1.568080188551221
dist_low120,p90_100,120d,future_50pct_high_120d,2017,1506,0.15272244355909695,0.1243373817352211,1.2282906510314202
dist_low120,p90_100,120d,future_50pct_high_120d,2018,2942,0.10401087695445276,0.08869415123149439,1.1726914966803308
dist_low120,p90_100,120d,future_50pct_high_120d,2019,3299,0.30554713549560475,0.11813532076574602,2.5864164376502017
dist_low120,p90_100,120d,future_50pct_high_120d,2020,4174,0.5443219932918064,0.2946033751466474,1.8476434393219503
dist_low120,p90_100,120d,future_50pct_high_120d,2021,4922,0.2480698902885006,0.13150943760001543,1.886327664505741
dist_low120,p90_100,120d,future_50pct_high_120d,2022,4355,0.12123995407577497,0.07949535506219493,1.52511997689576
dist_low120,p90_100,120d,future_50pct_high_120d,2023,4820,0.07551867219917012,0.04695628003017909,1.6082762976674005
dist_low120,p90_100,120d,future_50pct_high_120d,2024,1634,0.0777233782129743,0.09612034164789869,0.8086048892510718
dist_low20,p90_100,120d,future_50pct_high_120d,2017,1707,0.12067955477445812,0.12571327725160303,0.9599587045442273
dist_low20,p90_100,120d,future_50pct_high_120d,2018,3082,0.15963659961064244,0.09387271707286667,1.7005643874857483
dist_low20,p90_100,120d,future_50pct_high_120d,2019,3495,0.2563662374821173,0.12136356022111787,2.112382308289505
dist_low20,p90_100,120d,future_50pct_high_120d,2020,4410,0.45668934240362813,0.293370393693948,1.556698808810472
dist_low20,p90_100,120d,future_50pct_high_120d,2021,4944,0.2342233009708738,0.12946670402540394,1.809139289781522
dist_low20,p90_100,120d,future_50pct_high_120d,2022,4768,0.11430369127516779,0.08019677823864184,1.425290314469166
dist_low20,p90_100,120d,future_50pct_high_120d,2023,4766,0.07973143096936634,0.04642443515301415,1.7174453648509218
dist_low20,p90_100,120d,future_50pct_high_120d,2024,1515,0.08118811881188119,0.0967728237791932,0.8389557692057051
dist_low60,p90_100,120d,future_50pct_high_120d,2017,1615,0.12755417956656348,0.12617632491332342,1.0109200727964345
dist_low60,p90_100,120d,future_50pct_high_120d,2018,3001,0.18160613128957015,0.09144167091186958,1.9860325109828758
dist_low60,p90_100,120d,future_50pct_high_120d,2019,3399,0.2777287437481612,0.12100261750312963,2.2952292229627016
dist_low60,p90_100,120d,future_50pct_high_120d,2020,4222,0.5161061108479393,0.29378593299116684,1.7567420794904327
dist_low60,p90_100,120d,future_50pct_high_120d,2021,5014,0.2275628240925409,0.12941132018438753,1.75844604450604
dist_low60,p90_100,120d,future_50pct_high_120d,2022,4512,0.09109042553191489,0.07970915877675604,1.1427849312402698
dist_low60,p90_100,120d,future_50pct_high_120d,2023,4815,0.08868120456905504,0.04656978575929427,1.9042648172663386
dist_low60,p90_100,120d,future_50pct_high_120d,2024,1446,0.08644536652835408,0.0963123459937123,0.8975522881977936
drawdown_from_high120,p0_10,120d,future_50pct_high_120d,2017,1436,0.1190807799442897,0.1243373817352211,0.9577230779869127
drawdown_from_high120,p0_10,120d,future_50pct_high_120d,2018,2997,0.1828495161828495,0.08869415123149439,2.0615735495975014
drawdown_from_high120,p0_10,120d,future_50pct_high_120d,2019,3340,0.14910179640718563,0.11813532076574602,1.2621271558812113
drawdown_from_high120,p0_10,120d,future_50pct_high_120d,2020,4348,0.24839006439742412,0.2946033751466474,0.843133804131676
drawdown_from_high120,p0_10,120d,future_50pct_high_120d,2021,5047,0.2169605706360214,0.13150943760001543,1.64977186881374
drawdown_from_high120,p0_10,120d,future_50pct_high_120d,2022,4992,0.1764823717948718,0.07949535506219493,2.2200337574037747
drawdown_from_high120,p0_10,120d,future_50pct_high_120d,2023,4470,0.07337807606263982,0.04695628003017909,1.5626892934337917
drawdown_from_high120,p0_10,120d,future_50pct_high_120d,2024,2570,0.09922178988326848,0.09612034164789869,1.0322663047404763
drawdown_from_high240,p0_10,120d,future_50pct_high_120d,2017,40,0.175,0.07764705882352942,2.2537878787878785
drawdown_from_high240,p0_10,120d,future_50pct_high_120d,2018,2570,0.3272373540856031,0.08789799305869926,3.722921794893205
drawdown_from_high240,p0_10,120d,future_50pct_high_120d,2019,3150,0.2346031746031746,0.10835411471321696,2.1651524284435677
drawdown_from_high240,p0_10,120d,future_50pct_high_120d,2020,4102,0.17942467089224767,0.29224796797282543,0.613946684169696
drawdown_from_high240,p0_10,120d,future_50pct_high_120d,2021,4743,0.13324899852414085,0.13108924494372942,1.0164754445060578
drawdown_from_high240,p0_10,120d,future_50pct_high_120d,2022,4746,0.146228402865571,0.0818551634418816,1.7864285735547445
drawdown_from_high240,p0_10,120d,future_50pct_high_120d,2023,4485,0.08182831661092531,0.048183930536871714,1.6982490988008534
drawdown_from_high240,p0_10,120d,future_50pct_high_120d,2024,3253,0.11097448509068553,0.09699154542723488,1.1441665827867538
drawdown_from_high60,p0_10,120d,future_50pct_high_120d,2017,1555,0.15434083601286175,0.12617632491332342,1.2232154971932008
drawdown_from_high60,p0_10,120d,future_50pct_high_120d,2018,3094,0.1092436974789916,0.09144167091186958,1.1946817724304206
drawdown_from_high60,p0_10,120d,future_50pct_high_120d,2019,3456,0.16984953703703703,0.12100261750312963,1.4036848172531806
drawdown_from_high60,p0_10,120d,future_50pct_high_120d,2020,4465,0.33236282194848826,0.29378593299116684,1.1313095169824938
drawdown_from_high60,p0_10,120d,future_50pct_high_120d,2021,5169,0.2646546720835752,0.12941132018438753,2.0450658544128175
drawdown_from_high60,p0_10,120d,future_50pct_high_120d,2022,5108,0.1673844949099452,0.07970915877675604,2.0999405523616708
drawdown_from_high60,p0_10,120d,future_50pct_high_120d,2023,4651,0.0776177166200817,0.04656978575929427,1.6666968798453399
drawdown_from_high60,p0_10,120d,future_50pct_high_120d,2024,1609,0.15102548166563082,0.0963123459937123,1.568080188551221
ema60_reclaim_flag,false,120d,future_50pct_high_120d,2017,16711,0.1247681168092873,0.12582896026757395,0.9915691629651013
ema60_reclaim_flag,false,120d,future_50pct_high_120d,2018,31228,0.0943704367874984,0.09457669920852453,0.9978190989667407
ema60_reclaim_flag,false,120d,future_50pct_high_120d,2019,34762,0.12122432541280709,0.12138312586445367,0.9986917419491741
ema60_reclaim_flag,false,120d,future_50pct_high_120d,2020,44729,0.29432806456661226,0.2938826628662737,1.0015155766454358
ema60_reclaim_flag,false,120d,future_50pct_high_120d,2021,51705,0.1298327047674306,0.12956428067308048,1.0020717445653669
ema60_reclaim_flag,false,120d,future_50pct_high_120d,2022,49754,0.08073722715761547,0.08015773780898336,1.0072293625602688
ema60_reclaim_flag,false,120d,future_50pct_high_120d,2023,48998,0.04643046654965509,0.0463989327264523,1.0006796238911075
ema60_reclaim_flag,false,120d,future_50pct_high_120d,2024,22678,0.09696622277096746,0.09692621210834677,1.0004127950711204
gap_pct,p90_100,120d,future_50pct_high_120d,2017,1716,0.168997668997669,0.12565595986390635,1.3449236246390905
gap_pct,p90_100,120d,future_50pct_high_120d,2018,3219,0.13109661385523455,0.09457044249969185,1.3862324251645721
gap_pct,p90_100,120d,future_50pct_high_120d,2019,3572,0.15789473684210525,0.12136392571476018,1.3010022204885074
gap_pct,p90_100,120d,future_50pct_high_120d,2020,4567,0.3950076636741844,0.2938355868504039,1.3443152611575557
gap_pct,p90_100,120d,future_50pct_high_120d,2021,5217,0.18133026643664943,0.1295260742749921,1.399951843299703
gap_pct,p90_100,120d,future_50pct_high_120d,2022,5117,0.10592143834277898,0.08016853284081726,1.3212345865565074
gap_pct,p90_100,120d,future_50pct_high_120d,2023,5069,0.06372065496153087,0.04639984304492839,1.3732946229975596
gap_pct,p90_100,120d,future_50pct_high_120d,2024,1659,0.1289933694996986,0.09688786991041481,1.3313675862517096
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,2017,4920,0.0975609756097561,0.12582896026757395,0.7753459569426125
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,2018,5293,0.10409975439259399,0.0945912647076942,1.1005218580625062
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,2019,10815,0.16273693943596856,0.1215108551174125,1.339279023908773
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,2020,14645,0.400477978832366,0.29138181739262536,1.3744096402993393
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,2021,16691,0.14037505242346174,0.1295666870971936,1.0834193230406541
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,2022,12008,0.08094603597601599,0.08015773780898336,1.0098343365042455
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,2023,11848,0.05730925050641458,0.0463989327264523,1.2351415676796862
industry_regime_state,industry_sync_on,120d,future_50pct_high_120d,2024,7387,0.03384323812102342,0.09692621210834677,0.34916497183643697
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,2017,10222,0.13627470162394834,0.12582896026757395,1.0830153991113145
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,2018,8655,0.09116117850953206,0.0945912647076942,0.9637378122730277
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,2019,19528,0.13237402703809914,0.1215108551174125,1.0894008350956783
industry_width_state,industry_width_strong,120d,future_50pct_high_120d,2020,24884,0.33065423565343194,0.29138181739262536,1.1347799207659157
