fold_id,model_task,event_instrument_year,row_count,positive_rate,avg_prediction_score,auc
fold_2020,launch_winner_score_lgbm,SH600150_2020,10,0.0,0.15098811138717216,
fold_2020,launch_winner_score_lgbm,SH600176_2020,12,1.0,0.09159626377505743,
fold_2020,launch_winner_score_lgbm,SH600183_2020,26,0.15384615384615385,0.10259644595033797,0.25
fold_2020,launch_winner_score_lgbm,SH600188_2020,6,1.0,0.06728899313952276,
fold_2020,launch_winner_score_lgbm,SH600196_2020,29,0.8275862068965517,0.034761510708420845,0.1
fold_2020,launch_winner_score_lgbm,SH600233_2020,5,0.0,0.13824541500015158,
fold_2020,launch_winner_score_lgbm,SH600276_2020,25,0.0,0.03676769808368183,
fold_2020,launch_winner_score_lgbm,SH600309_2020,19,0.7368421052631579,0.05262796325544148,0.0
fold_2020,launch_winner_score_lgbm,SH600332_2020,23,0.0,0.03782491019238399,
fold_2020,launch_winner_score_lgbm,SH600346_2020,34,0.7352941176470589,0.062221557321334824,0.5911111111111111
fold_2020,launch_winner_score_lgbm,SH600362_2020,20,0.65,0.0842276131479577,0.5494505494505495
fold_2020,launch_winner_score_lgbm,SH600377_2020,8,0.0,0.05116580887776154,
fold_2020,launch_winner_score_lgbm,SH600383_2020,4,0.0,0.07980647239387678,
fold_2020,launch_winner_score_lgbm,SH600406_2020,38,0.23684210526315788,0.02558095296157369,0.6436781609195402
fold_2020,launch_winner_score_lgbm,SH600426_2020,5,0.0,0.07340341490849726,
fold_2020,launch_winner_score_lgbm,SH600436_2020,36,1.0,0.029060928510085363,
fold_2020,launch_winner_score_lgbm,SH600438_2020,17,0.5294117647058824,0.04682453133450964,0.6111111111111112
fold_2020,launch_winner_score_lgbm,SH600489_2020,5,0.0,0.14334931237911622,
fold_2020,launch_winner_score_lgbm,SH600519_2020,24,0.625,0.10431075419213137,0.4888888888888889
fold_2020,launch_winner_score_lgbm,SH600547_2020,18,0.0,0.032348177032767565,
fold_2020,launch_winner_score_lgbm,SH600570_2020,22,0.5,0.06678201075836125,0.1322314049586777
fold_2020,launch_winner_score_lgbm,SH600584_2020,23,0.0,0.09542091739983531,
fold_2020,launch_winner_score_lgbm,SH600585_2020,12,0.0,0.25963061251589986,
fold_2020,launch_winner_score_lgbm,SH600588_2020,30,0.5,0.0673445851807998,0.5288888888888889
fold_2020,launch_winner_score_lgbm,SH600600_2020,17,0.8823529411764706,0.1378526834510367,0.7666666666666667
fold_2020,launch_winner_score_lgbm,SH600606_2020,24,0.7083333333333334,0.10483496774611299,0.5546218487394958
fold_2020,launch_winner_score_lgbm,SH600660_2020,22,0.6363636363636364,0.03712188882061203,0.9642857142857143
fold_2020,launch_winner_score_lgbm,SH600690_2020,18,1.0,0.0756483774501166,
fold_2020,launch_winner_score_lgbm,SH600703_2020,2,0.0,0.08168103592824746,
fold_2020,launch_winner_score_lgbm,SH600741_2020,32,0.65625,0.049179739851192616,0.7186147186147186
fold_2020,launch_winner_score_lgbm,SH600745_2020,2,1.0,0.051684986202870126,
fold_2020,launch_winner_score_lgbm,SH600760_2020,5,1.0,0.15775473552916378,
fold_2020,launch_winner_score_lgbm,SH600763_2020,13,1.0,0.03458643502120395,
fold_2020,launch_winner_score_lgbm,SH600809_2020,14,1.0,0.05907025139602828,
fold_2020,launch_winner_score_lgbm,SH600837_2020,23,0.0,0.07032069755269378,
fold_2020,launch_winner_score_lgbm,SH600845_2020,24,0.375,0.07929181134524431,0.7925925925925926
fold_2020,launch_winner_score_lgbm,SH600886_2020,21,0.0,0.022040872353459924,
fold_2020,launch_winner_score_lgbm,SH600887_2020,30,0.13333333333333333,0.09508451362995723,0.8846153846153846
fold_2020,launch_winner_score_lgbm,SH600893_2020,11,1.0,0.15858447649748583,
fold_2020,launch_winner_score_lgbm,SH600900_2020,30,0.0,0.020257098392134472,
fold_2020,launch_winner_score_lgbm,SH600918_2020,5,0.0,0.10128589942338653,
fold_2020,launch_winner_score_lgbm,SH600919_2020,18,0.0,0.01912414343410574,
fold_2020,launch_winner_score_lgbm,SH600926_2020,24,0.8333333333333334,0.03341951311071573,0.325
fold_2020,launch_winner_score_lgbm,SH600958_2020,28,0.0,0.06976302177866557,
fold_2020,launch_winner_score_lgbm,SH600989_2020,24,0.7083333333333334,0.0895126410585897,0.7815126050420168
fold_2020,launch_winner_score_lgbm,SH600999_2020,14,0.7857142857142857,0.06257333628303183,0.30303030303030304
fold_2020,launch_winner_score_lgbm,SH601006_2020,11,0.0,0.043397006590619173,
fold_2020,launch_winner_score_lgbm,SH601009_2020,31,0.0,0.02205694672313926,
fold_2020,launch_winner_score_lgbm,SH601012_2020,18,1.0,0.03265748284155427,
fold_2020,launch_winner_score_lgbm,SH601018_2020,20,0.0,0.06434567850406861,
fold_2020,launch_winner_score_lgbm,SH601066_2020,15,0.7333333333333333,0.059565483149976964,0.13636363636363635
fold_2020,launch_winner_score_lgbm,SH601077_2020,16,0.0,0.02167879542133596,
fold_2020,launch_winner_score_lgbm,SH601088_2020,22,0.0,0.05080705055158199,
fold_2020,launch_winner_score_lgbm,SH601100_2020,15,1.0,0.06317802569560907,
fold_2020,launch_winner_score_lgbm,SH601111_2020,7,0.0,0.07904593897342706,
fold_2020,launch_winner_score_lgbm,SH601138_2020,27,0.0,0.10831284390695865,
fold_2020,launch_winner_score_lgbm,SH601155_2020,13,0.0,0.056243634813117574,
fold_2020,launch_winner_score_lgbm,SH601166_2020,28,0.21428571428571427,0.020701252075126155,0.6060606060606061
fold_2020,launch_winner_score_lgbm,SH601169_2020,16,0.0,0.019349263545559436,
fold_2020,launch_winner_score_lgbm,SH601186_2020,21,0.0,0.027098724285442223,
fold_2020,launch_winner_score_lgbm,SH601211_2020,26,0.0,0.05027369593783501,
fold_2020,launch_winner_score_lgbm,SH601225_2020,25,0.24,0.052482946277153844,0.7192982456140351
fold_2020,launch_winner_score_lgbm,SH601229_2020,18,0.0,0.01832678398653766,
fold_2020,launch_winner_score_lgbm,SH601236_2020,29,0.20689655172413793,0.09643286505536153,0.4782608695652174
fold_2020,launch_winner_score_lgbm,SH601238_2020,25,0.32,0.05468213360573809,0.8161764705882353
fold_2020,launch_winner_score_lgbm,SH601288_2020,15,0.0,0.020489504625955314,
fold_2020,launch_winner_score_lgbm,SH601318_2020,14,0.0,0.0454453634204796,
fold_2020,launch_winner_score_lgbm,SH601319_2020,23,0.0,0.06344943971855616,
fold_2020,launch_winner_score_lgbm,SH601328_2020,14,0.0,0.024025146532344367,
fold_2020,launch_winner_score_lgbm,SH601336_2020,34,0.4117647058823529,0.060826846155894454,0.4035714285714286
fold_2020,launch_winner_score_lgbm,SH601360_2020,33,0.0,0.07854394210995243,
fold_2020,launch_winner_score_lgbm,SH601377_2020,8,0.0,0.09278110190989268,
fold_2020,launch_winner_score_lgbm,SH601390_2020,20,0.0,0.027379420502081538,
fold_2020,launch_winner_score_lgbm,SH601398_2020,16,0.0,0.019284444092832635,
fold_2020,launch_winner_score_lgbm,SH601600_2020,16,0.5,0.046890854070646956,0.140625
fold_2020,launch_winner_score_lgbm,SH601601_2020,23,0.0,0.05182552197092932,
fold_2020,launch_winner_score_lgbm,SH601607_2020,33,0.0,0.0337972038480967,
fold_2020,launch_winner_score_lgbm,SH601618_2020,32,0.0,0.026227392364475487,
fold_2020,launch_winner_score_lgbm,SH601628_2020,31,0.6774193548387096,0.06686790705946156,0.22857142857142856
fold_2020,launch_winner_score_lgbm,SH601633_2020,26,0.9615384615384616,0.04081950507864994,0.2
fold_2020,launch_winner_score_lgbm,SH601658_2020,3,0.0,0.0173833155628219,
fold_2020,launch_winner_score_lgbm,SH601668_2020,13,0.0,0.017660948551711127,
fold_2020,launch_winner_score_lgbm,SH601669_2020,30,0.0,0.020890199431147515,
fold_2020,launch_winner_score_lgbm,SH601688_2020,12,0.0,0.06315633798392874,
fold_2020,launch_winner_score_lgbm,SH601698_2020,22,0.45454545454545453,0.1101984067693329,0.4166666666666667
fold_2020,launch_winner_score_lgbm,SH601727_2020,36,0.0,0.029034497041175604,
fold_2020,launch_winner_score_lgbm,SH601766_2020,15,0.0,0.0781868666319468,
fold_2020,launch_winner_score_lgbm,SH601788_2020,19,0.8421052631578947,0.06255106962019834,0.0625
fold_2020,launch_winner_score_lgbm,SH601799_2020,5,0.0,0.10109243817003746,
fold_2020,launch_winner_score_lgbm,SH601800_2020,34,0.0,0.024655291610314416,
fold_2020,launch_winner_score_lgbm,SH601808_2020,32,0.40625,0.0680399443773996,0.13765182186234817
fold_2020,launch_winner_score_lgbm,SH601816_2020,3,0.0,0.06315160700765403,
fold_2020,launch_winner_score_lgbm,SH601818_2020,30,0.0,0.018554502973374177,
fold_2020,launch_winner_score_lgbm,SH601857_2020,9,0.0,0.04098812317214781,
fold_2020,launch_winner_score_lgbm,SH601865_2020,11,0.0,0.1442706218176926,
fold_2020,launch_winner_score_lgbm,SH601877_2020,36,0.0,0.0311108248056816,
fold_2020,launch_winner_score_lgbm,SH601878_2020,3,0.0,0.0649853179821449,
fold_2020,launch_winner_score_lgbm,SH601881_2020,29,0.5517241379310345,0.09103001870469309,0.7884615384615384
fold_2020,launch_winner_score_lgbm,SH601888_2020,15,1.0,0.11715997927017223,
fold_2020,launch_winner_score_lgbm,SH601898_2020,14,0.21428571428571427,0.05811382133691944,0.5757575757575758
fold_2020,launch_winner_score_lgbm,SH601899_2020,5,1.0,0.03778199979226568,
fold_2020,launch_winner_score_lgbm,SH601901_2020,20,0.0,0.06618966487152374,
fold_2020,launch_winner_score_lgbm,SH601916_2020,16,0.0,0.017607483420203997,
fold_2020,launch_winner_score_lgbm,SH601919_2020,14,1.0,0.07944409225423497,
fold_2020,launch_winner_score_lgbm,SH601933_2020,11,0.0,0.06804021991380048,
fold_2020,launch_winner_score_lgbm,SH601939_2020,21,0.0,0.01941672652315155,
fold_2020,launch_winner_score_lgbm,SH601985_2020,21,0.0,0.019191555703266677,
fold_2020,launch_winner_score_lgbm,SH601988_2020,16,0.0,0.018464615587966735,
fold_2020,launch_winner_score_lgbm,SH601989_2020,23,0.0,0.13142781386473623,
fold_2020,launch_winner_score_lgbm,SH601998_2020,21,0.0,0.020673251021973232,
fold_2020,launch_winner_score_lgbm,SH603019_2020,21,0.38095238095238093,0.0733070833485661,0.9038461538461539
fold_2020,launch_winner_score_lgbm,SH603160_2020,8,0.0,0.1165132703298069,
fold_2020,launch_winner_score_lgbm,SH603195_2020,12,0.6666666666666666,0.27575039984304245,1.0
fold_2020,launch_winner_score_lgbm,SH603259_2020,14,0.9285714285714286,0.024697016531559368,0.6153846153846154
fold_2020,launch_winner_score_lgbm,SH603288_2020,22,0.7272727272727273,0.0874962102490948,0.4583333333333333
fold_2020,launch_winner_score_lgbm,SH603369_2020,16,0.1875,0.15067610882580498,0.9487179487179487
fold_2020,launch_winner_score_lgbm,SH603392_2020,10,1.0,0.0675557765553237,
fold_2020,launch_winner_score_lgbm,SH603501_2020,15,1.0,0.08588280248678311,
fold_2020,launch_winner_score_lgbm,SH603658_2020,13,0.15384615384615385,0.04359422000281317,1.0
fold_2020,launch_winner_score_lgbm,SH603799_2020,2,1.0,0.08392451415345152,
fold_2020,launch_winner_score_lgbm,SH603806_2020,23,0.34782608695652173,0.048365760689487815,0.7916666666666666
fold_2020,launch_winner_score_lgbm,SH603833_2020,15,1.0,0.1553335648346059,
fold_2020,launch_winner_score_lgbm,SH603899_2020,13,0.7692307692307693,0.06508666789358432,0.9333333333333333
fold_2020,launch_winner_score_lgbm,SH603986_2020,18,0.1111111111111111,0.13741997730114616,0.65625
fold_2020,launch_winner_score_lgbm,SH603993_2020,30,0.4,0.0596368355878513,0.2777777777777778
fold_2020,launch_winner_score_lgbm,SZ000001_2020,26,0.38461538461538464,0.035661623372131,0.4125
fold_2020,launch_winner_score_lgbm,SZ000002_2020,17,0.0,0.09543235295622628,
fold_2020,launch_winner_score_lgbm,SZ000063_2020,35,0.0,0.03974463459895506,
fold_2020,launch_winner_score_lgbm,SZ000069_2020,16,0.125,0.10126807507886082,0.35714285714285715
fold_2020,launch_winner_score_lgbm,SZ000100_2020,17,0.8235294117647058,0.07073883837599568,0.21428571428571427
fold_2020,launch_winner_score_lgbm,SZ000157_2020,20,0.6,0.06109123338012538,0.3958333333333333
fold_2020,launch_winner_score_lgbm,SZ000166_2020,24,0.25,0.06474963896974067,0.4074074074074074
fold_2020,launch_winner_score_lgbm,SZ000333_2020,20,0.65,0.08527992512332472,0.02197802197802198
fold_2020,launch_winner_score_lgbm,SZ000338_2020,30,0.3,0.03157843859760821,0.7724867724867724
fold_2020,launch_winner_score_lgbm,SZ000538_2020,23,0.5652173913043478,0.034086036976773856,0.7923076923076923
fold_2020,launch_winner_score_lgbm,SZ000568_2020,15,1.0,0.07185132667686712,
fold_2020,launch_winner_score_lgbm,SZ000596_2020,17,0.9411764705882353,0.06411933231438631,0.9375
fold_2020,launch_winner_score_lgbm,SZ000617_2020,27,0.0,0.09993560075010487,
fold_2020,launch_winner_score_lgbm,SZ000625_2020,27,0.6296296296296297,0.07481146766367873,0.27647058823529413
fold_2020,launch_winner_score_lgbm,SZ000651_2020,15,0.0,0.11355152375107398,
fold_2020,launch_winner_score_lgbm,SZ000661_2020,13,0.0,0.048090526910083316,
fold_2020,launch_winner_score_lgbm,SZ000708_2020,15,0.9333333333333333,0.02580855028696216,0.9285714285714286
fold_2020,launch_winner_score_lgbm,SZ000725_2020,37,0.10810810810810811,0.09459617478696856,0.3560606060606061
fold_2020,launch_winner_score_lgbm,SZ000768_2020,15,0.8666666666666667,0.10489710064570537,0.15384615384615385
fold_2020,launch_winner_score_lgbm,SZ000776_2020,22,0.0,0.04860719970378609,
fold_2020,launch_winner_score_lgbm,SZ000786_2020,14,0.9285714285714286,0.13633857518109974,1.0
fold_2020,launch_winner_score_lgbm,SZ000800_2020,2,0.0,0.029825068656348555,
fold_2020,launch_winner_score_lgbm,SZ000858_2020,7,1.0,0.07595391311368191,
fold_2020,launch_winner_score_lgbm,SZ000876_2020,29,0.3103448275862069,0.10655833072385273,0.42777777777777776
fold_2020,launch_winner_score_lgbm,SZ000895_2020,5,0.0,0.07155545488339154,
fold_2020,launch_winner_score_lgbm,SZ000938_2020,28,0.10714285714285714,0.06766259505621881,0.30666666666666664
fold_2020,launch_winner_score_lgbm,SZ000963_2020,11,1.0,0.06703820740974621,
fold_2020,launch_winner_score_lgbm,SZ000977_2020,2,0.0,0.17184027254084172,
fold_2020,launch_winner_score_lgbm,SZ001979_2020,15,0.0,0.10431744134143954,
fold_2020,launch_winner_score_lgbm,SZ002001_2020,32,0.15625,0.028975174939439824,0.4666666666666667
fold_2020,launch_winner_score_lgbm,SZ002007_2020,15,0.6666666666666666,0.0476919732009845,0.0
fold_2020,launch_winner_score_lgbm,SZ002024_2020,19,0.0,0.08046446721190158,
fold_2020,launch_winner_score_lgbm,SZ002027_2020,21,0.8095238095238095,0.08592531321810142,0.45588235294117646
fold_2020,launch_winner_score_lgbm,SZ002032_2020,28,0.0,0.11329241188679699,
fold_2020,launch_winner_score_lgbm,SZ002049_2020,6,0.0,0.10951688320803053,
fold_2020,launch_winner_score_lgbm,SZ002050_2020,28,0.5,0.11462103061412787,0.8979591836734694
fold_2020,launch_winner_score_lgbm,SZ002120_2020,29,0.0,0.075837842444352,
fold_2020,launch_winner_score_lgbm,SZ002129_2020,27,0.2222222222222222,0.04438811862203924,0.8650793650793651
fold_2020,launch_winner_score_lgbm,SZ002142_2020,20,0.15,0.02240403141901877,0.8235294117647058
fold_2020,launch_winner_score_lgbm,SZ002179_2020,10,0.8,0.22102147026919758,1.0
fold_2020,launch_winner_score_lgbm,SZ002202_2020,11,0.2727272727272727,0.058991977002491834,0.625
fold_2020,launch_winner_score_lgbm,SZ002230_2020,32,0.28125,0.06653924235742475,0.391304347826087
fold_2020,launch_winner_score_lgbm,SZ002236_2020,13,0.0,0.11748098087257643,
fold_2020,launch_winner_score_lgbm,SZ002241_2020,3,0.3333333333333333,0.07275618791476725,1.0
fold_2020,launch_winner_score_lgbm,SZ002252_2020,13,0.0,0.041736322249167596,
fold_2020,launch_winner_score_lgbm,SZ002271_2020,23,1.0,0.07246016003051457,
fold_2020,launch_winner_score_lgbm,SZ002304_2020,27,0.8888888888888888,0.060206270362883334,0.20833333333333334
fold_2020,launch_winner_score_lgbm,SZ002311_2020,26,0.2692307692307692,0.0788323287076469,0.5112781954887218
fold_2020,launch_winner_score_lgbm,SZ002352_2020,2,0.5,0.044945583577478965,0.0
fold_2020,launch_winner_score_lgbm,SZ002371_2020,30,0.5666666666666667,0.10936094971990411,0.8959276018099548
fold_2020,launch_winner_score_lgbm,SZ002410_2020,21,0.5238095238095238,0.0825829544693848,0.2727272727272727
fold_2020,launch_winner_score_lgbm,SZ002414_2020,21,0.0,0.1020715715959747,
fold_2020,launch_winner_score_lgbm,SZ002415_2020,15,0.8,0.09793664318323039,0.5833333333333334
fold_2020,launch_winner_score_lgbm,SZ002459_2020,11,1.0,0.05558006172737439,
fold_2020,launch_winner_score_lgbm,SZ002460_2020,17,0.5882352941176471,0.04806501597121181,0.8571428571428571
fold_2020,launch_winner_score_lgbm,SZ002466_2020,3,1.0,0.04276607781798567,
fold_2020,launch_winner_score_lgbm,SZ002475_2020,4,0.25,0.12564785056629174,0.0
fold_2020,launch_winner_score_lgbm,SZ002493_2020,17,1.0,0.06759702189001678,
fold_2020,launch_winner_score_lgbm,SZ002555_2020,14,0.14285714285714285,0.12266761039427163,0.2916666666666667
fold_2020,launch_winner_score_lgbm,SZ002594_2020,11,0.9090909090909091,0.0458478306804409,0.5
fold_2020,launch_winner_score_lgbm,SZ002600_2020,16,0.6875,0.12055198227158885,0.5818181818181818
fold_2020,launch_winner_score_lgbm,SZ002601_2020,11,1.0,0.09251552948580506,
fold_2020,launch_winner_score_lgbm,SZ002602_2020,20,0.05,0.08342719131536155,0.3157894736842105
fold_2020,launch_winner_score_lgbm,SZ002607_2020,8,0.25,0.05599870897669969,0.0
fold_2020,launch_winner_score_lgbm,SZ002624_2020,14,0.0,0.136578111245715,
fold_2020,launch_winner_score_lgbm,SZ002714_2020,14,1.0,0.11998084637430305,
fold_2020,launch_winner_score_lgbm,SZ002736_2020,14,0.07142857142857142,0.050100006800646586,0.38461538461538464
fold_2020,launch_winner_score_lgbm,SZ002812_2020,15,1.0,0.07644579455485777,
fold_2020,launch_winner_score_lgbm,SZ002821_2020,13,0.0,0.07092735649176786,
fold_2020,launch_winner_score_lgbm,SZ002841_2020,29,0.2413793103448276,0.08680256778583212,0.37012987012987014
fold_2020,launch_winner_score_lgbm,SZ002916_2020,14,0.14285714285714285,0.16362188737138686,0.0
fold_2020,launch_winner_score_lgbm,SZ002938_2020,17,0.0,0.07968499919592423,
fold_2020,launch_winner_score_lgbm,SZ003816_2020,18,0.0,0.022271190156644305,
fold_2021,launch_winner_score_lgbm,SH600000_2021,21,0.0,0.03523901695128418,
fold_2021,launch_winner_score_lgbm,SH600009_2021,20,0.0,0.07984035505982245,
fold_2021,launch_winner_score_lgbm,SH600010_2021,32,0.53125,0.057404859893752214,0.22745098039215686
fold_2021,launch_winner_score_lgbm,SH600011_2021,44,0.5909090909090909,0.05849719427209856,0.05235042735042735
fold_2021,launch_winner_score_lgbm,SH600015_2021,13,0.0,0.033734481794462985,
fold_2021,launch_winner_score_lgbm,SH600016_2021,16,0.0,0.03472226716568248,
fold_2021,launch_winner_score_lgbm,SH600018_2021,34,0.0,0.06017783333844931,
fold_2021,launch_winner_score_lgbm,SH600019_2021,36,0.2777777777777778,0.04957443311687729,0.2
fold_2021,launch_winner_score_lgbm,SH600023_2021,14,0.0,0.039278196352093606,
fold_2021,launch_winner_score_lgbm,SH600025_2021,29,0.41379310344827586,0.04658395637201074,0.6911764705882353
fold_2021,launch_winner_score_lgbm,SH600028_2021,22,0.0,0.06169991713867439,
fold_2021,launch_winner_score_lgbm,SH600029_2021,25,0.0,0.08044886359747064,
fold_2021,launch_winner_score_lgbm,SH600030_2021,32,0.0,0.060043586341095814,
fold_2021,launch_winner_score_lgbm,SH600031_2021,22,0.0,0.11220883884295384,
fold_2021,launch_winner_score_lgbm,SH600036_2021,19,0.0,0.047419274228241694,
fold_2021,launch_winner_score_lgbm,SH600048_2021,28,0.10714285714285714,0.09924631677934535,0.88
fold_2021,launch_winner_score_lgbm,SH600050_2021,20,0.0,0.038848159390615436,
fold_2021,launch_winner_score_lgbm,SH600061_2021,9,0.0,0.08284911595933722,
fold_2021,launch_winner_score_lgbm,SH600085_2021,17,0.0,0.08531791907769408,
fold_2021,launch_winner_score_lgbm,SH600089_2021,13,0.7692307692307693,0.060351995474968716,0.8333333333333334
fold_2021,launch_winner_score_lgbm,SH600104_2021,30,0.0,0.06844663127476296,
fold_2021,launch_winner_score_lgbm,SH600111_2021,9,1.0,0.07749563344276045,
fold_2021,launch_winner_score_lgbm,SH600115_2021,22,0.0,0.08128377135520354,
fold_2021,launch_winner_score_lgbm,SH600132_2021,16,0.0625,0.18567534887988316,0.06666666666666667
fold_2021,launch_winner_score_lgbm,SH600150_2021,30,0.7666666666666667,0.19255429973145138,0.2732919254658385
fold_2021,launch_winner_score_lgbm,SH600176_2021,18,0.0,0.09297150250976262,
fold_2021,launch_winner_score_lgbm,SH600183_2021,11,0.0,0.24741762872669354,
fold_2021,launch_winner_score_lgbm,SH600188_2021,4,0.75,0.0982103445771776,0.3333333333333333
fold_2021,launch_winner_score_lgbm,SH600196_2021,27,0.6666666666666666,0.10439951562142902,0.5185185185185185
fold_2021,launch_winner_score_lgbm,SH600233_2021,7,0.0,0.08171500245638177,
fold_2021,launch_winner_score_lgbm,SH600276_2021,23,0.0,0.09961583225578123,
fold_2021,launch_winner_score_lgbm,SH600309_2021,23,0.0,0.07584438092005728,
fold_2021,launch_winner_score_lgbm,SH600332_2021,10,0.0,0.07047289143931235,
fold_2021,launch_winner_score_lgbm,SH600346_2021,29,0.0,0.160385392518193,
fold_2021,launch_winner_score_lgbm,SH600362_2021,14,0.0,0.07130650314763586,
fold_2021,launch_winner_score_lgbm,SH600377_2021,4,0.0,0.0906162167141303,
fold_2021,launch_winner_score_lgbm,SH600383_2021,12,0.0,0.10537534394488356,
fold_2021,launch_winner_score_lgbm,SH600406_2021,21,0.7142857142857143,0.05169317364914447,0.15555555555555556
fold_2021,launch_winner_score_lgbm,SH600426_2021,28,0.0,0.10053885149556083,
fold_2021,launch_winner_score_lgbm,SH600436_2021,15,0.6666666666666666,0.08402004403472789,0.6
fold_2021,launch_winner_score_lgbm,SH600438_2021,19,0.7368421052631579,0.05507605277968073,1.0
fold_2021,launch_winner_score_lgbm,SH600460_2021,9,0.0,0.3008612337168418,
fold_2021,launch_winner_score_lgbm,SH600519_2021,33,0.0,0.09802451580107453,
fold_2021,launch_winner_score_lgbm,SH600522_2021,3,0.0,0.06573411695107316,
fold_2021,launch_winner_score_lgbm,SH600547_2021,19,0.0,0.07966832627086816,
fold_2021,launch_winner_score_lgbm,SH600570_2021,24,0.0,0.08847743658754002,
fold_2021,launch_winner_score_lgbm,SH600584_2021,20,0.0,0.251162478557125,
fold_2021,launch_winner_score_lgbm,SH600585_2021,24,0.0,0.08668475782744613,
fold_2021,launch_winner_score_lgbm,SH600588_2021,26,0.0,0.09420051772660477,
fold_2021,launch_winner_score_lgbm,SH600600_2021,16,0.0,0.12127063715733888,
fold_2021,launch_winner_score_lgbm,SH600606_2021,13,0.0,0.08340803046723236,
fold_2021,launch_winner_score_lgbm,SH600660_2021,12,0.0,0.07908520080160042,
fold_2021,launch_winner_score_lgbm,SH600674_2021,17,0.0,0.04616773073227904,
fold_2021,launch_winner_score_lgbm,SH600690_2021,26,0.0,0.1404498352251941,
fold_2021,launch_winner_score_lgbm,SH600702_2021,1,0.0,0.17394557109001804,
fold_2021,launch_winner_score_lgbm,SH600703_2021,17,0.7647058823529411,0.20231328332488094,0.1346153846153846
fold_2021,launch_winner_score_lgbm,SH600741_2021,37,0.0,0.08267369752482591,
fold_2021,launch_winner_score_lgbm,SH600745_2021,40,0.0,0.23108935200960296,
fold_2021,launch_winner_score_lgbm,SH600754_2021,15,0.0,0.19674423281582237,
fold_2021,launch_winner_score_lgbm,SH600760_2021,14,0.8571428571428571,0.14439877906767043,0.20833333333333334
fold_2021,launch_winner_score_lgbm,SH600763_2021,4,0.75,0.12667180019259333,1.0
fold_2021,launch_winner_score_lgbm,SH600795_2021,13,0.3076923076923077,0.054384055855490894,0.19444444444444445
fold_2021,launch_winner_score_lgbm,SH600803_2021,9,0.0,0.05897888673817166,
fold_2021,launch_winner_score_lgbm,SH600809_2021,2,0.5,0.12424529620454897,0.0
fold_2021,launch_winner_score_lgbm,SH600837_2021,30,0.0,0.06567380766824815,
fold_2021,launch_winner_score_lgbm,SH600845_2021,13,0.6153846153846154,0.09578552490522453,0.4
fold_2021,launch_winner_score_lgbm,SH600875_2021,13,0.0,0.08563950500786915,
fold_2021,launch_winner_score_lgbm,SH600886_2021,37,0.0,0.04782864475307511,
fold_2021,launch_winner_score_lgbm,SH600887_2021,21,0.0,0.1297567409473655,
fold_2021,launch_winner_score_lgbm,SH600893_2021,26,0.11538461538461539,0.16538314734775297,0.6811594202898551
fold_2021,launch_winner_score_lgbm,SH600900_2021,16,0.0,0.04231791513148932,
fold_2021,launch_winner_score_lgbm,SH600918_2021,28,0.0,0.10383717398444421,
fold_2021,launch_winner_score_lgbm,SH600919_2021,10,0.0,0.046394494457396455,
fold_2021,launch_winner_score_lgbm,SH600926_2021,13,0.0,0.05921434905002599,
fold_2021,launch_winner_score_lgbm,SH600958_2021,41,0.7073170731707317,0.0716512185192772,0.16954022988505746
