lead_id,lead_name,feature_family,observable_state_stage,formula_or_bin,direction,horizon,positive_label,baseline_scope,baseline_sample_count,baseline_positive_rate,lead_positive_rate,lift_vs_baseline,global_lift,industry_relative_lift,stock_day_count,unique_instrument_count,unique_instrument_year_count,unique_episode_count,positive_stock_day_count,positive_unique_instrument_count,positive_unique_instrument_year_count,positive_unique_episode_count,lead_future_50pct_precision,lead_future_100pct_precision,episode_dedup_lift,instrument_year_dedup_lift,year_positive_lift_count,distinct_year_count,distinct_industry_count,industry_concentration_top1,avg_lead_time_to_50pct,median_lead_time_to_50pct,avg_future_max_gain,avg_future_drawdown_before_gain,turnover_proxy,market_regime_dependency,industry_regime_dependency,label_horizon_truncated_rate,observed_reference_overlap_rate,duplicate_positive_risk,sparse_bin,failure_reason,recommended_next_phase,feature_name,bin_value,lead_type
uni_dist_low20_p0_10,dist_low20,price_state,mixed_observable_state,dist_low20 == p0_10,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,310817,0.12463282252901225,0.09797052046838998,0.7860731906764306,0.7845420660406807,,31683,310,1579,1579,3104,220,590,1359,0.09797052046838998,0.04472430009784427,0.3133434315885977,0.7918231847145408,3,8,29,0.20727203863270524,73.62886597938144,75.0,0.2199699878713831,-0.06358864072263361,344891168.0,market_drawdown,industry_lagging,0.11278574373539786,0.06681478766778139,False,False,lift_not_above_baseline,drop,dist_low20,p0_10,univariate_primitive
uni_dist_low20_p0_10,dist_low20,price_state,mixed_observable_state,dist_low20 == p0_10,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,274167,0.07182848409910748,0.0461937224826019,0.6431114767626829,0.6412489907785305,,28164,277,1318,1318,1301,127,235,569,0.09380769777020309,0.0461937224826019,0.3297139404285649,0.8715110130132891,2,8,28,0.22535861383326233,98.74942352036895,91.0,0.32618171507775284,-0.06543488177602477,337413696.0,market_drawdown,industry_lagging,0.19231297814833478,0.12671217188144213,False,False,lift_not_above_baseline,drop,dist_low20,p0_10,univariate_primitive
uni_dist_low20_p10_20,dist_low20,price_state,mixed_observable_state,dist_low20 == p10_20,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,310817,0.12463282252901225,0.0966022651565623,0.7750949003347416,0.7735851593703851,,31521,311,1607,1607,3045,222,580,1216,0.0966022651565623,0.04723834903714984,0.27548690933646586,0.7648397466858667,1,8,29,0.1882554487484534,72.61280788177339,73.0,0.21948754536879886,-0.060406273917318495,338603104.0,market_drawdown,industry_lagging,0.10866527704606363,0.06988569988776142,False,False,lift_not_above_baseline,drop,dist_low20,p10_20,univariate_primitive
uni_dist_low20_p10_20,dist_low20,price_state,mixed_observable_state,dist_low20 == p10_20,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,274167,0.07182848409910748,0.04972434643428775,0.6922650123825403,0.6902601750728846,,28115,278,1357,1357,1398,127,223,525,0.09724346434287746,0.04972434643428775,0.29547443391170364,0.8032402134833969,2,8,28,0.20103147785879424,99.72317596566523,92.5,0.33637262579143296,-0.06317678906365501,331680000.0,market_drawdown,industry_lagging,0.19392079162562706,0.12669216849531575,False,False,lift_not_above_baseline,drop,dist_low20,p10_20,univariate_primitive
uni_dist_low20_p20_40,dist_low20,price_state,mixed_observable_state,dist_low20 == p20_40,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,310817,0.12463282252901225,0.10141092068553209,0.8136774777922202,0.8120925851300872,,62725,318,1656,1656,6361,233,631,1711,0.10141092068553209,0.05391789557592666,0.3761602891959024,0.8074717905788382,1,8,29,0.14823435631725787,71.47319603835875,72.0,0.22932302933055213,-0.0648110251645755,390391328.0,market_drawdown,industry_lagging,0.11004729892231753,0.06995201392626865,False,False,lift_not_above_baseline,drop,dist_low20,p20_40,univariate_primitive
uni_dist_low20_p20_40,dist_low20,price_state,mixed_observable_state,dist_low20 == p20_40,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,274167,0.07182848409910748,0.057710180154418075,0.8034442168484405,0.801117398486465,,55952,278,1433,1433,3229,133,246,775,0.10439305118673148,0.057710180154418075,0.41304366501723444,0.8390915434879147,1,8,28,0.15538318558764655,96.19046144317126,85.0,0.35596651611240837,-0.06636696502248088,386245536.0,market_drawdown,industry_lagging,0.19710938305255563,0.12452328870666651,False,False,lift_not_above_baseline,drop,dist_low20,p20_40,univariate_primitive
uni_dist_low20_p40_60,dist_low20,price_state,mixed_observable_state,dist_low20 == p40_60,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,310817,0.12463282252901225,0.11704197499362082,0.9390943141512789,0.9372651327763838,,62704,316,1675,1675,7339,227,623,1876,0.11704197499362082,0.05975695330441439,0.4077568740955138,0.7881911740934318,2,8,29,0.1165156927787701,70.95190080392425,71.0,0.24490430442665925,-0.06791124204585733,486729280.0,market_trend_on,industry_lagging,0.10796944606681096,0.06705145383126625,False,False,lift_not_above_baseline,drop,dist_low20,p40_60,univariate_primitive
uni_dist_low20_p40_60,dist_low20,price_state,mixed_observable_state,dist_low20 == p40_60,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,274167,0.07182848409910748,0.06504152928670523,0.9055116518533546,0.9028892406213965,,55503,282,1445,1445,3610,133,250,872,0.12293029205628525,0.06504152928670523,0.4608813043934152,0.8456537695292019,1,8,28,0.12125470695277733,94.96509695290858,83.0,0.3798007446905002,-0.07428482845468605,492910592.0,market_trend_on,industry_lagging,0.19690566988467836,0.12552536045166685,False,False,lift_not_above_baseline,drop,dist_low20,p40_60,univariate_primitive
uni_dist_low20_p60_80,dist_low20,price_state,mixed_observable_state,dist_low20 == p60_80,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,310817,0.12463282252901225,0.13444975311995655,1.078766815929721,1.0766655784524855,,62581,324,1674,1674,8414,229,591,2105,0.13444975311995655,0.07439957814672185,0.4578043501296384,0.7481528926154524,4,8,29,0.0923603010498394,67.86498692655098,67.0,0.2624129493382742,-0.06996775055979607,641956416.0,market_trend_on,industry_lagging,0.11353381736561233,0.06163395249765237,False,False,,p1_hypothesis_refine,dist_low20,p60_80,univariate_primitive
uni_dist_low20_p60_80,dist_low20,price_state,mixed_observable_state,dist_low20 == p60_80,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,274167,0.07182848409910748,0.08343416565834341,1.1615749198218166,1.1582109353714047,,54546,284,1422,1422,4551,128,248,1050,0.14483188501448319,0.08343416565834341,0.5639364371563739,0.8524570600519967,4,8,28,0.09432405675943241,87.704021094265,76.0,0.41001792035801016,-0.07106944880801337,654522432.0,market_trend_on,industry_lagging,0.20529763404411258,0.12579876777902477,False,False,,p1_hypothesis_refine,dist_low20,p60_80,univariate_primitive
uni_dist_low20_p80_90,dist_low20,price_state,mixed_observable_state,dist_low20 == p80_90,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,310817,0.12463282252901225,0.15076335877862596,1.2096601498656663,1.2073039564751369,,30916,321,1537,1537,4661,206,445,1599,0.15076335877862596,0.08086427739681719,0.3787545553017976,0.613542251420438,6,8,29,0.10072454392547549,65.22398626904098,64.0,0.27680621829193736,-0.07295621300741692,828916352.0,market_trend_on,industry_lagging,0.1222886460981699,0.06468311230215992,False,False,,p1_hypothesis_refine,dist_low20,p80_90,univariate_primitive
uni_dist_low20_p80_90,dist_low20,price_state,mixed_observable_state,dist_low20 == p80_90,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,274167,0.07182848409910748,0.09166416115453999,1.2761533576020292,1.2724575477338438,,26608,284,1286,1286,2439,113,202,800,0.1650255562236921,0.09166416115453999,0.47510485885291487,0.7677694519063104,6,8,28,0.10023301262778112,85.93767937679377,77.0,0.4289547761396601,-0.0739990888937122,853830272.0,market_trend_on,industry_sync_on,0.22783389450056116,0.12815227100941387,False,False,,p1_hypothesis_refine,dist_low20,p80_90,univariate_primitive
uni_dist_low20_p90_100,dist_low20,price_state,mixed_observable_state,dist_low20 == p90_100,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,310817,0.12463282252901225,0.20267019904486352,1.6261382429791766,1.622970827585175,,28687,318,1309,1309,5814,191,372,1741,0.20267019904486352,0.11329173493219925,0.4842196318074658,0.6022289454015936,6,8,29,0.11552271063547949,61.855177158582734,59.0,0.32337641640920334,-0.08767012003844016,1248439040.0,market_trend_on,industry_sync_on,0.15562019054598755,0.08899780139245145,False,False,,p1_hypothesis_refine,dist_low20,p90_100,univariate_primitive
uni_dist_low20_p90_100,dist_low20,price_state,mixed_observable_state,dist_low20 == p90_100,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,274167,0.07182848409910748,0.12520273745005736,1.7430792118250076,1.738031159164474,,25279,278,1105,1105,3165,108,178,911,0.218125716998299,0.12520273745005736,0.6296461504182093,0.787368709721651,6,8,28,0.11167372127061988,81.09194312796208,76.0,0.4796654014664771,-0.09106739212516743,1277898880.0,market_trend_on,industry_sync_on,0.27177995602784905,0.12440454378893367,False,False,,p1_hypothesis_refine,dist_low20,p90_100,univariate_primitive
uni_dist_low60_p0_10,dist_low60,price_state,mixed_observable_state,dist_low60 == p0_10,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,306796,0.12412808511193106,0.08688514035539531,0.6999635922607494,0.6957710053673716,,31064,283,1376,1376,2699,197,453,962,0.08688514035539531,0.04078676281225856,0.2573494960833598,0.6990839151979278,2,8,29,0.21471800154519702,73.78214153390144,76.0,0.20915048504750314,-0.06495219923031735,314395904.0,market_drawdown,industry_lagging,0.11270610607360683,0.07346768395909185,False,False,lift_not_above_baseline,drop,dist_low60,p0_10,univariate_primitive
uni_dist_low60_p0_10,dist_low60,price_state,mixed_observable_state,dist_low60 == p0_10,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,270234,0.07136407705914134,0.04078918996621864,0.571564737429667,0.566224705323601,,27826,266,1194,1194,1135,119,179,400,0.08254869546467333,0.04078918996621864,0.2592000283878065,0.7367443742668489,2,8,28,0.2367210522532883,104.11629955947137,95.0,0.31377572449543617,-0.06440022649179822,306084736.0,market_drawdown,industry_lagging,0.18628974281672503,0.12729296630412096,False,False,lift_not_above_baseline,drop,dist_low60,p0_10,univariate_primitive
uni_dist_low60_p10_20,dist_low60,price_state,mixed_observable_state,dist_low60 == p10_20,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,306796,0.12412808511193106,0.08681033654615902,0.6993609582221365,0.6951719809387438,,31229,294,1463,1463,2711,199,444,771,0.08681033654615902,0.04457395369688431,0.1939888354865988,0.6444484532925976,1,8,29,0.1941464664254379,73.81999262264847,75.0,0.21274035672996355,-0.06521911783149403,322881344.0,market_drawdown,industry_lagging,0.10922791560398794,0.06937166705309529,False,False,lift_not_above_baseline,drop,dist_low60,p10_20,univariate_primitive
uni_dist_low60_p10_20,dist_low60,price_state,mixed_observable_state,dist_low60 == p10_20,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,270234,0.07136407705914134,0.04670379019220406,0.6544439740108929,0.6483296152970306,,27835,267,1270,1270,1300,111,180,342,0.08679719777258847,0.04670379019220406,0.20835396297658265,0.6965253196561438,1,8,28,0.2092329800610742,103.11307692307692,100.0,0.32870355174235466,-0.05950136924237199,312847264.0,market_drawdown,industry_lagging,0.18205425457917923,0.12647808949686992,False,False,lift_not_above_baseline,drop,dist_low60,p10_20,univariate_primitive
uni_dist_low60_p20_40,dist_low60,price_state,mixed_observable_state,dist_low60 == p20_40,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,306796,0.12412808511193106,0.09878395199642527,0.7958227334881384,0.7910559770471384,,62662,299,1539,1539,6190,218,521,1205,0.09878395199642527,0.049168555105167405,0.28821402540590335,0.7188671616266026,1,8,29,0.14549487727809518,72.03360258481422,72.0,0.22644299135206067,-0.06319470309814906,394308800.0,market_drawdown,industry_lagging,0.10209618327690952,0.06399851597644113,True,False,lift_not_above_baseline,drop,dist_low60,p20_40,univariate_primitive
uni_dist_low60_p20_40,dist_low60,price_state,mixed_observable_state,dist_low60 == p20_40,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,270234,0.07136407705914134,0.05286806536942421,0.7408218188768981,0.7339004466532248,,55194,274,1351,1351,2918,118,207,534,0.09982969163314853,0.05286806536942421,0.30581958049583985,0.7529794443803095,1,8,28,0.15099467333405805,98.57333790267306,92.0,0.35475831819120246,-0.066850279787559,388078976.0,market_drawdown,industry_lagging,0.18067986829290916,0.12735936557992858,True,False,lift_not_above_baseline,drop,dist_low60,p20_40,univariate_primitive
uni_dist_low60_p40_60,dist_low60,price_state,mixed_observable_state,dist_low60 == p40_60,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,306796,0.12412808511193106,0.11425618191937664,0.9204700275231625,0.9149566685201944,,62885,308,1586,1586,7185,212,519,1385,0.11425618191937664,0.06303570008746123,0.32144988481320685,0.6948862474008348,2,8,29,0.12187326071400174,70.86040361864997,70.0,0.24278034409789243,-0.06351398109088822,500068672.0,market_trend_on,industry_lagging,0.10238365756950402,0.05791035778050873,True,False,lift_not_above_baseline,drop,dist_low60,p40_60,univariate_primitive
uni_dist_low60_p40_60,dist_low60,price_state,mixed_observable_state,dist_low60 == p40_60,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,270234,0.07136407705914134,0.07048554681080292,0.9876894610770296,0.9784616464698989,,54763,278,1356,1356,3860,112,216,661,0.12044628672643938,0.07048554681080292,0.3771561121029167,0.7828204920029227,4,8,28,0.12512097584135273,95.57616580310881,87.0,0.38790350625466297,-0.0699351880550004,506263424.0,market_trend_on,industry_lagging,0.19110997750828948,0.1285041853131449,True,False,lift_not_above_baseline,drop,dist_low60,p40_60,univariate_primitive
uni_dist_low60_p60_80,dist_low60,price_state,mixed_observable_state,dist_low60 == p60_80,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,306796,0.12412808511193106,0.13742457019241716,1.107119070341705,1.100487735576519,,61481,319,1547,1547,8449,209,476,1737,0.13742457019241716,0.07405539922903011,0.41331026235661755,0.6533805177872976,5,8,29,0.08719767082513297,67.80175168659012,67.0,0.2612040266817754,-0.06676741068163389,653883776.0,market_trend_on,industry_lagging,0.11048762955920885,0.06745194425765762,False,False,,p1_hypothesis_refine,dist_low60,p60_80,univariate_primitive
uni_dist_low60_p60_80,dist_low60,price_state,mixed_observable_state,dist_low60 == p60_80,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,270234,0.07136407705914134,0.08274275537085822,1.1594454630484055,1.1486129613343317,,53902,281,1294,1294,4460,113,206,849,0.14945642091202552,0.08274275537085822,0.5076364450867267,0.7823499662048788,3,8,28,0.0912953137174873,89.47668161434977,77.0,0.4061021033806753,-0.07172610939928538,669500672.0,market_trend_on,industry_lagging,0.21471467989890325,0.12943167853085075,True,False,,p1_hypothesis_refine,dist_low60,p60_80,univariate_primitive
uni_dist_low60_p80_90,dist_low60,price_state,mixed_observable_state,dist_low60 == p80_90,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,306796,0.12412808511193106,0.1653594105463312,1.3321675783302405,1.3241882657053496,,29451,316,1259,1259,4870,180,332,1245,0.1653594105463312,0.08661845098638417,0.3640074777447082,0.5599663055540063,5,8,29,0.10481817255780788,63.88829568788501,63.0,0.2941765456664866,-0.0734552579439377,839542080.0,market_trend_on,industry_sync_on,0.13666929462505217,0.0810879747715995,False,False,,p1_hypothesis_refine,dist_low60,p80_90,univariate_primitive
uni_dist_low60_p80_90,dist_low60,price_state,mixed_observable_state,dist_low60 == p80_90,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,270234,0.07136407705914134,0.09498650212109526,1.3310128293591938,1.318577402929063,,25930,273,1071,1071,2463,101,159,633,0.17959892016968762,0.09498650212109526,0.45729201646956325,0.7295848002809686,4,8,28,0.10158118010026995,81.07714169711734,71.0,0.4283250086325456,-0.07197443990461817,861267328.0,market_trend_on,industry_sync_on,0.2508463571859203,0.12421740945137504,False,False,,p1_hypothesis_refine,dist_low60,p80_90,univariate_primitive
uni_dist_low60_p90_100,dist_low60,price_state,mixed_observable_state,dist_low60 == p90_100,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,306796,0.12412808511193106,0.21331715672280901,1.7185245106331315,1.70823102763074,,28024,292,958,958,5978,151,266,1390,0.21331715672280901,0.1150799314872966,0.5340918799440072,0.5896111248717314,7,8,28,0.11433057379389094,63.0722649715624,64.0,0.3357811376001908,-0.09339341899410727,1281459712.0,market_trend_on,industry_sync_on,0.17029119910970972,0.08675693220810535,False,False,,p1_hypothesis_refine,dist_low60,p90_100,univariate_primitive
uni_dist_low60_p90_100,dist_low60,price_state,mixed_observable_state,dist_low60 == p90_100,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,270234,0.07136407705914134,0.12705777921239508,1.7804164847125938,1.763782356383947,,24784,258,815,815,3149,84,123,731,0.22950290510006455,0.12705777921239508,0.6939675263106593,0.7416783925254685,6,8,28,0.11027275661717237,77.26960939980947,71.0,0.48882374251398336,-0.09310452337210104,1303273216.0,market_trend_on,industry_sync_on,0.2929843271816749,0.11930817026801446,False,False,,p1_hypothesis_refine,dist_low60,p90_100,univariate_primitive
uni_dist_low120_p0_10,dist_low120,price_state,mixed_observable_state,dist_low120 == p0_10,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,300142,0.12364813988045659,0.08199283620970368,0.6631141907106295,0.6565937264899088,,30710,271,1176,1176,2518,171,346,718,0.08199283620970368,0.03546076196678606,0.22754017591526052,0.6315094275923769,2,8,28,0.21927710843373494,74.09412231930104,76.0,0.20440853760273914,-0.0677613619336547,298198144.0,market_drawdown,industry_lagging,0.12277260481164626,0.0674717587559673,False,False,lift_not_above_baseline,drop,dist_low120,p0_10,univariate_primitive
uni_dist_low120_p0_10,dist_low120,price_state,mixed_observable_state,dist_low120 == p0_10,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,263889,0.07033639143730887,0.03511804074428183,0.4992869271034851,0.48749931755059567,,27194,251,1030,1030,955,86,118,282,0.07792160035301905,0.03511804074428183,0.21640602290564503,0.5706539659278257,2,8,28,0.24391409869824227,111.54973821989529,104.0,0.3088288986278386,-0.07611227484035273,286444032.0,market_drawdown,industry_lagging,0.1964834333790235,0.12872808054071938,False,False,lift_not_above_baseline,drop,dist_low120,p0_10,univariate_primitive
uni_dist_low120_p10_20,dist_low120,price_state,mixed_observable_state,dist_low120 == p10_20,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,300142,0.12364813988045659,0.08213858053658694,0.6642928928490052,0.6577608383392696,,30899,270,1286,1286,2538,170,354,585,0.08213858053658694,0.039159843360626556,0.16953363133148353,0.5908447144086536,1,8,28,0.1888086993106573,72.44365642237983,73.0,0.20520628780610867,-0.06107104101839898,319108704.0,market_drawdown,industry_lagging,0.10125295508274232,0.061560283687943265,False,False,lift_not_above_baseline,drop,dist_low120,p10_20,univariate_primitive
uni_dist_low120_p10_20,dist_low120,price_state,mixed_observable_state,dist_low120 == p10_20,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,263889,0.07033639143730887,0.04050567595459236,0.5758850450935523,0.562289039088965,,27132,252,1119,1119,1099,88,126,249,0.07916850950906679,0.04050567595459236,0.17588415661973641,0.5608781425464111,3,8,28,0.20562435500515996,108.20291173794358,100.0,0.31837778030856856,-0.07217482948079625,309237440.0,market_drawdown,industry_lagging,0.19061465721040188,0.12770685579196217,False,False,lift_not_above_baseline,drop,dist_low120,p10_20,univariate_primitive
uni_dist_low120_p20_40,dist_low120,price_state,mixed_observable_state,dist_low120 == p20_40,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,300142,0.12364813988045659,0.09881627182145568,0.7991731369108469,0.7913147922721897,,61923,285,1421,1421,6119,190,430,993,0.09881627182145568,0.053728017053437334,0.2604330742682014,0.6495093973244299,2,8,29,0.1565331137057313,73.39630658604347,74.0,0.2257210060965889,-0.0615736632406272,387098496.0,market_drawdown,industry_lagging,0.09591566606788314,0.060520468942044055,True,False,lift_not_above_baseline,drop,dist_low120,p20_40,univariate_primitive
uni_dist_low120_p20_40,dist_low120,price_state,mixed_observable_state,dist_low120 == p20_40,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,263889,0.07033639143730887,0.05930114005005098,0.8431075128855074,0.8232026813477447,,53945,260,1231,1231,3199,101,162,416,0.10141811103902122,0.05930114005005098,0.2671115932229773,0.6555185996965192,1,8,28,0.1627212902029845,97.65426695842451,93.0,0.3667456341689948,-0.06553108008219026,379192384.0,market_drawdown,industry_lagging,0.1906613406447953,0.13183085941193154,True,False,lift_not_above_baseline,drop,dist_low120,p20_40,univariate_primitive
uni_dist_low120_p40_60,dist_low120,price_state,mixed_observable_state,dist_low120 == p40_60,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,300142,0.12364813988045659,0.11729760058087725,0.9486402358683352,0.9393121671842874,,60598,293,1443,1443,7108,197,444,1203,0.11729760058087725,0.06442456846760619,0.31069929174194577,0.6604313800343578,1,8,28,0.11937687712465758,70.83455261676984,71.0,0.24202741627457353,-0.061563406312348724,523341664.0,market_trend_on,industry_lagging,0.09948002836208934,0.06964074686835263,True,False,lift_not_above_baseline,drop,dist_low120,p40_60,univariate_primitive
uni_dist_low120_p40_60,dist_low120,price_state,mixed_observable_state,dist_low120 == p40_60,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,263889,0.07033639143730887,0.07116880210373189,1.011834708170449,0.9879464150377449,,53619,271,1223,1223,3816,101,181,572,0.1237247990451146,0.07116880210373189,0.3696809161725608,0.7371912556503495,2,8,28,0.1256644100039165,94.1090146750524,85.0,0.3873408648017025,-0.0646799710859133,526124000.0,market_trend_on,industry_lagging,0.19030961947530134,0.1329118411722997,True,False,,p1_hypothesis_refine,dist_low120,p40_60,univariate_primitive
uni_dist_low120_p60_80,dist_low120,price_state,mixed_observable_state,dist_low120 == p60_80,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,300142,0.12364813988045659,0.13835210432720807,1.1189177973964455,1.1079153734307745,,59045,310,1365,1365,8169,196,409,1471,0.13835210432720807,0.06781268524007113,0.40162523100911723,0.6431343677001246,4,8,28,0.08932170378524854,67.39686620149345,68.0,0.26785616210872587,-0.06588977813890579,668137920.0,market_trend_on,industry_lagging,0.11585913495627512,0.07526589458756795,True,False,,p1_hypothesis_refine,dist_low120,p60_80,univariate_primitive
uni_dist_low120_p60_80,dist_low120,price_state,mixed_observable_state,dist_low120 == p60_80,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,263889,0.07033639143730887,0.07498319408431768,1.0660654115466035,1.040896791767085,,52065,275,1144,1144,3904,102,177,698,0.14885239604340728,0.07498319408431768,0.4822662367572547,0.7706821480406386,3,8,28,0.09169307596273889,86.5076844262295,75.0,0.39793880122770453,-0.06771582982878718,689081088.0,market_trend_on,industry_lagging,0.21470101630820138,0.12674308674072324,True,False,,p1_hypothesis_refine,dist_low120,p60_80,univariate_primitive
uni_dist_low120_p80_90,dist_low120,price_state,mixed_observable_state,dist_low120 == p80_90,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,300142,0.12364813988045659,0.1570527033941668,1.2701582372852989,1.2576686518460292,,29315,301,1019,1019,4604,159,264,1023,0.1570527033941668,0.0806413099096026,0.37414712872484407,0.5560845182232375,5,8,28,0.09503667064642675,65.66138140747177,65.0,0.2878642180275507,-0.07204975024111043,834358336.0,market_trend_on,industry_sync_on,0.1339667682998889,0.07386135337635019,False,False,,p1_hypothesis_refine,dist_low120,p80_90,univariate_primitive
uni_dist_low120_p80_90,dist_low120,price_state,mixed_observable_state,dist_low120 == p80_90,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,263889,0.07033639143730887,0.08886974905062052,1.2634959973718656,1.233666260841289,,25543,260,857,857,2270,75,111,495,0.1704968093019614,0.08886974905062052,0.45654315639432924,0.6451641311287731,4,8,28,0.09885291469287084,84.2136563876652,73.0,0.4206952901842286,-0.07000622297541802,866060096.0,market_trend_on,industry_sync_on,0.2330473421730601,0.12656881514571366,False,False,,p1_hypothesis_refine,dist_low120,p80_90,univariate_primitive
uni_dist_low120_p90_100,dist_low120,price_state,mixed_observable_state,dist_low120 == p90_100,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,300142,0.12364813988045659,0.219007666714885,1.7712168329149336,1.753800291166998,,27652,275,717,717,6056,136,218,1161,0.219007666714885,0.12335454939968175,0.6034677016651674,0.6526019982626813,7,8,27,0.11225227831621583,60.476717305151915,58.0,0.33645716636077805,-0.09698267244063644,1241223936.0,market_trend_on,industry_sync_on,0.1806494304485513,0.08321123032566054,True,False,,p1_hypothesis_refine,dist_low120,p90_100,univariate_primitive
uni_dist_low120_p90_100,dist_low120,price_state,mixed_observable_state,dist_low120 == p90_100,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,263889,0.07033639143730887,0.13603378295272847,1.9340455228496614,1.8883848571215949,,24391,240,606,606,3318,66,100,644,0.23730064368004591,0.13603378295272847,0.8399833995375585,0.8219689893517654,7,8,27,0.10885162559960641,75.08408679927668,65.0,0.48836766719138486,-0.09344978634223138,1254432768.0,market_trend_on,industry_sync_on,0.2798128279056577,0.12069291487450962,True,False,,p1_hypothesis_refine,dist_low120,p90_100,univariate_primitive
uni_gap_pct_p0_10,gap_pct,price_state,mixed_observable_state,gap_pct == p0_10,high,120d,future_50pct_high_120d,same_year_same_horizon_horizon_valid_pit_stock_days,312550,0.12485362342025276,0.16924894957983194,1.3555789967756573,1.3553354615628332,,30464,326,1684,1684,5156,239,675,2468,0.16924894957983194,0.0897124474789916,0.531804652997656,0.8473757674091015,8,8,29,0.11200105042016807,66.77307990690457,68.0,0.29747427532405474,-0.08434563067723175,879344384.0,market_drawdown,industry_lagging,0.13718477344693258,0.07328519033191334,False,False,,p1_hypothesis_refine,gap_pct,p0_10,univariate_primitive
uni_gap_pct_p0_10,gap_pct,price_state,mixed_observable_state,gap_pct == p0_10,high,240d,future_100pct_high_240d,same_year_same_horizon_horizon_valid_pit_stock_days,275864,0.07202824580227939,0.09812523434570679,1.3623160366152016,1.362148450317899,,26670,285,1412,1412,2617,140,276,1170,0.18005249343832022,0.09812523434570679,0.6301513396989235,0.9554210661859387,8,8,28,0.1131233595800525,84.26136797860146,76.0,0.4469849016789456,-0.09024537263055912,891679104.0,market_drawdown,industry_lagging,0.22470783880447412,0.1268651616283573,False,False,,p1_hypothesis_refine,gap_pct,p0_10,univariate_primitive
