lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,covered_winner_episode_ids,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,lead_type,audit_scope,condition_features
rank_jump_5_20,5日排名跃迁,rank_jump_leadership,early_entry_discovery,rank jump before absolute top10 strength,high_not_top10,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,7636,911,0.09227356021744593,0.11930330015715034,1.2929304979238676,0.11930330015715034,0.05893137768465165,263,1157,161,280,8,28,0.0999214248297538,0.026344676180021953,0.10318331503841932,0.008781558726673985,0.036223929747530186,70.37760702524699,69.0,77.43661971830986,129.87539936102237,1.0,0.8404924044002096,0.0,0.0,6725,0.8806966998428497,-0.1550655841352902,False,True,False,False,p1_first_stage_filter,0.24200518582541056,0.3871191135734072,0.6251439862824558,6.599827139152982,6.0,15.0,2770,304,0.10974729241877257,0.1002377179080824,1.0948702216007193,0.26294277929155313,193,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002027_2017-07-17_2017-12-29;in_year_episode_SZ002304_2017-07-17_2017-11-22;in_year_episode_SZ002475_2017-07-04_2017-11-22;in_year_episode_SH600009_2018-02-09_2018-07-23;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600031_2019-01-04_2019-12-31;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600115_2019-01-04_2019-04-04;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600346_2019-01-31_2019-09-16;in_year_episode_SH600383_2019-02-12_2019-12-31,0.19806027632314827,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,ret_rank_jump5_20;ret20_universe_pctile
rank_jump_20_60,20日相对60日排名跃迁,rank_jump_leadership,early_entry_discovery,20d rank jump from weaker 60d base,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163146,36417,3609,0.09228543758351415,0.09910206771562732,1.073864634666162,0.09910206771562732,0.055303841612433756,262,1229,173,337,8,28,0.1217288628937035,0.020781379883624274,0.09531726239955667,0.009697977279024661,0.040177334441673596,70.44472152950956,70.0,76.38893818396924,126.73709566414315,0.9988192327759013,0.8278276629046873,0.0,0.0,32808,0.9008979322843726,-0.1507150395045652,False,True,False,False,p1_first_stage_filter,0.274206672091131,0.3871191135734072,0.7083263586754797,29.63140764849471,28.0,64.0,2539,274,0.10791650256006302,0.10024764735017336,1.0764991040946998,0.2670299727520436,196,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002027_2017-07-17_2017-12-29;in_year_episode_SZ002304_2017-07-17_2017-11-22;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002304_2018-03-29_2018-06-13;in_year_episode_SH600018_2019-01-03_2019-04-15;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600115_2019-01-04_2019-04-04;in_year_episode_SH600196_2019-01-04_2019-04-10;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600346_2019-01-31_2019-09-16;in_year_episode_SH600383_2019-02-12_2019-12-31;in_year_episode_SH600547_2019-04-29_2019-09-04,-0.0026344694285378445,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,ret_rank_jump20_60;ret60_universe_pctile_p0_5
rank_industry_bottom_to_top,行业内从中后排跃迁到前20%,rank_jump_leadership,early_entry_discovery,industry rank jump from below median to top 20,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,898,96,0.09209065538074647,0.10690423162583519,1.1608586254907447,0.10690423162583519,0.0556792873051225,195,417,49,57,8,22,0.1714922048997773,0.052083333333333336,0.22916666666666666,0.052083333333333336,0.17708333333333334,70.52083333333333,66.5,75.45054945054945,121.05714285714286,0.9966592427616926,0.8919821826280624,0.0,0.0,802,0.8930957683741648,-0.1645418334267731,False,True,False,False,p1_first_stage_filter,0.1366906474820144,0.3869625520110957,0.35323998865423795,2.1534772182254196,2.0,5.0,492,56,0.11382113821138211,0.09985126425384235,1.139906831044477,0.08310626702997276,61,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002120_2018-02-13_2018-06-07;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH601628_2019-01-02_2019-11-11;in_year_episode_SH601633_2019-01-04_2019-04-18;in_year_episode_SH603259_2019-01-04_2019-11-20;in_year_episode_SZ000001_2019-01-02_2019-10-14;in_year_episode_SZ000725_2019-01-04_2019-12-26;in_year_episode_SZ000895_2019-08-07_2019-11-11;in_year_episode_SZ002352_2019-06-06_2019-10-22;in_year_episode_SH600061_2020-02-04_2020-07-10;in_year_episode_SH600276_2020-03-19_2020-12-25;in_year_episode_SH600346_2020-03-30_2020-12-28;in_year_episode_SH600383_2020-02-04_2020-07-06;in_year_episode_SH601166_2020-03-19_2020-11-30;in_year_episode_SH601336_2020-03-23_2020-10-19;in_year_episode_SH601601_2020-03-23_2020-11-30,0.020951794446267602,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,from_industry_below_median_to_top20;industry_ret_rank_jump5_20
rank_market_top20_industry_lag,市场前20%但行业未同步,rank_jump_leadership,early_entry_discovery,market top20 stock before industry width sync,true_regime,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,7440,788,0.09209065538074647,0.10591397849462365,1.150105600364391,0.10591397849462365,0.05712365591397849,244,841,110,157,8,27,0.12056451612903225,0.04314720812182741,0.1751269035532995,0.02030456852791878,0.09390862944162437,72.22969543147208,71.5,77.17142857142858,134.6541095890411,0.9884408602150537,0.9198924731182796,0.0,0.0,6652,0.8940860215053763,-0.1446498725346163,False,True,False,False,p1_hypothesis_refine,0.18668252080856124,0.3869625520110957,0.482430456999902,8.846611177170036,6.0,25.0,1402,151,0.10770328102710414,0.09985126425384235,1.0786371292535701,0.18119891008174388,133,734,in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ002594_2017-08-16_2017-11-22;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002304_2018-03-29_2018-06-13;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600383_2019-02-12_2019-12-31;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600690_2019-01-04_2019-12-26;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600887_2019-01-04_2019-07-02;in_year_episode_SH601009_2019-01-04_2019-10-16,0.07146847111082089,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,market_top20_industry_lag;industry_width_state
rank_stock_leads_industry,个股领先滞后行业,rank_jump_leadership,early_entry_discovery,stock leads lagging industry,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,3632,483,0.0920787950152095,0.13298458149779735,1.4442476302587481,0.13298458149779735,0.08259911894273128,231,539,77,88,8,27,0.0842511013215859,0.08074534161490683,0.2815734989648033,0.024844720496894408,0.09937888198757763,68.51138716356108,72.0,72.17543859649123,126.65482233502539,0.9380506607929515,0.8078193832599119,0.0,0.0,3149,0.8670154185022027,-0.17030453551123642,False,True,False,False,p1_hypothesis_refine,0.16326530612244897,0.3869625520110957,0.42191500256016384,6.738404452690167,4.0,20.0,730,85,0.11643835616438356,0.09984136426730121,1.1662336248996747,0.1226158038147139,90,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ002304_2018-03-29_2018-06-13;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600690_2019-01-04_2019-12-26;in_year_episode_SH601012_2019-01-04_2019-09-02;in_year_episode_SH601633_2019-01-04_2019-04-18;in_year_episode_SH601899_2019-01-29_2019-12-31;in_year_episode_SH603259_2019-01-04_2019-11-20;in_year_episode_SZ000651_2019-01-04_2019-12-18;in_year_episode_SZ000661_2019-05-10_2019-11-15,0.2780140053590734,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,stock_leads_industry_lag;relative_ret20_vs_industry
rank_isolated_weak_market,弱市孤立强势,rank_jump_leadership,early_entry_discovery,isolated strength in weak market,true_regime,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,10620,1117,0.09233071271754995,0.1051789077212806,1.1391540758819303,0.1051789077212806,0.04811676082862523,246,897,128,181,8,28,0.13286252354048964,0.051029543419874666,0.17905102954341987,0.017009847806624886,0.07430617726051925,73.52193375111906,73.0,79.72579098753596,135.14864864864865,0.9786252354048964,0.9236346516007533,0.0,0.0,9503,0.8948210922787194,-0.1473175136649551,False,True,False,False,p1_first_stage_filter,0.20178372352285395,0.3871191135734072,0.5212445380447247,11.839464882943144,8.0,36.0,1579,171,0.10829639012032932,0.10029732408325075,1.079753533907236,0.20572207084468666,151,734,in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002304_2018-03-29_2018-06-13;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600383_2019-02-12_2019-12-31;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600690_2019-01-04_2019-12-26;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600745_2019-11-04_2019-12-18;in_year_episode_SH600887_2019-01-04_2019-07-02;in_year_episode_SH601009_2019-01-04_2019-10-16,0.059400541974694354,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,isolated_strength_weak_market;market_regime_state
rank_market_turn_front,市场转折前排个股,rank_jump_leadership,early_entry_discovery,front runner near market turn,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,258,40,0.09233071271754995,0.15503875968992248,1.679167799388742,0.15503875968992248,0.1124031007751938,124,169,23,25,7,27,0.1434108527131783,0.1,0.4,0.075,0.275,69.7,61.0,75.14285714285714,130.5909090909091,1.0,0.8604651162790697,0.0,0.0,218,0.8449612403100775,-0.1424766355961412,False,True,False,False,p1_hypothesis_refine,0.14792899408284024,0.3871191135734072,0.38212784875781985,1.5266272189349113,1.0,3.0,178,24,0.1348314606741573,0.10029732408325075,1.3443176266820624,0.04632152588555858,34,734,in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600745_2019-11-04_2019-12-18;in_year_episode_SH601009_2019-01-04_2019-10-16;in_year_episode_SH601012_2019-01-04_2019-09-02;in_year_episode_SZ000333_2019-01-04_2019-11-08;in_year_episode_SZ000661_2019-05-10_2019-11-15;in_year_episode_SZ000708_2019-10-23_2019-12-13;in_year_episode_SZ000725_2019-01-04_2019-12-26;in_year_episode_SZ000895_2019-08-07_2019-11-11;in_year_episode_SH600104_2020-03-23_2020-11-06;in_year_episode_SH600176_2020-08-19_2020-12-31;in_year_episode_SH600276_2020-03-19_2020-12-25;in_year_episode_SH600690_2020-03-23_2020-11-23;in_year_episode_SH601166_2020-03-19_2020-11-30;in_year_episode_SH603799_2020-02-10_2020-12-31;in_year_episode_SZ000895_2020-02-03_2020-08-31;in_year_episode_SZ002142_2020-03-19_2020-11-30,0.3348501727066795,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,market_turn_front_runner;ret_rank_jump5_20
rank_industry_width_front,行业宽度刚改善的前排个股,rank_jump_leadership,early_entry_discovery,front row when industry width improves,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,4572,511,0.09209065538074647,0.11176727909011373,1.2136658016822093,0.11176727909011373,0.07983377077865267,231,743,95,125,8,27,0.14195100612423447,0.06457925636007827,0.20743639921722112,0.029354207436399216,0.11545988258317025,69.37377690802349,67.0,74.2094455852156,123.77310924369748,0.9376640419947506,0.886482939632546,0.0,0.0,4061,0.8882327209098863,-0.15418344442260856,False,True,False,False,p1_hypothesis_refine,0.16823687752355315,0.3869625520110957,0.4347626834927664,6.15343203230148,4.0,19.0,1125,126,0.112,0.09985126425384235,1.1216683217477657,0.16348773841961853,120,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ002027_2017-07-17_2017-12-29;in_year_episode_SZ002594_2017-08-16_2017-11-22;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600346_2019-01-31_2019-09-16;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600745_2019-11-04_2019-12-18,0.09199747993444363,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,industry_width_improving_front_runner;ret20_industry_pctile
