feature_name,bin_value,horizon,positive_label,industry_name,stock_day_count,positive_rate,industry_baseline_positive_rate,lift_vs_industry_baseline
amplitude20,p90_100,120d,future_50pct_high_120d,银行,63,0.0,0.01775012187078829,0.0
amplitude20,p90_100,120d,future_50pct_high_120d,非银金融,1830,0.13497267759562842,0.10660399257195914,1.2661127818877893
amplitude20,p90_100,120d,future_50pct_high_120d,食品饮料,1019,0.18351324828263002,0.1504936829812082,1.219408314337984
atr20_pct,p90_100,120d,future_50pct_high_120d,UNKNOWN,7,1.0,0.6789667896678967,1.4728260869565217
atr20_pct,p90_100,120d,future_50pct_high_120d,交通运输,1161,0.10508182601205857,0.060767376456408194,1.7292473715306695
atr20_pct,p90_100,120d,future_50pct_high_120d,传媒,504,0.21626984126984128,0.1997707079392376,1.0825903532144565
atr20_pct,p90_100,120d,future_50pct_high_120d,公用事业,615,0.10894308943089431,0.059912355288115636,1.8183743387652218
atr20_pct,p90_100,120d,future_50pct_high_120d,农林牧渔,418,0.35406698564593303,0.19814323607427056,1.7869244121622054
atr20_pct,p90_100,120d,future_50pct_high_120d,医药生物,1669,0.15278609946075494,0.13228625152084947,1.1549658237664593
atr20_pct,p90_100,120d,future_50pct_high_120d,商贸零售,82,0.0,0.04194915254237288,0.0
atr20_pct,p90_100,120d,future_50pct_high_120d,国防军工,760,0.29210526315789476,0.1706409212515994,1.71181250672694
atr20_pct,p90_100,120d,future_50pct_high_120d,基础化工,1287,0.30536130536130535,0.16811896192460693,1.8163406546505136
atr20_pct,p90_100,120d,future_50pct_high_120d,家用电器,818,0.19315403422982885,0.1375775949184351,1.4039643180587875
atr20_pct,p90_100,120d,future_50pct_high_120d,建筑材料,389,0.2622107969151671,0.11421077730090605,2.295849858584991
atr20_pct,p90_100,120d,future_50pct_high_120d,建筑装饰,481,0.035343035343035345,0.06066097161101044,0.5826321999863964
atr20_pct,p90_100,120d,future_50pct_high_120d,房地产,1199,0.16597164303586323,0.11624250761521077,1.4278050812983771
atr20_pct,p90_100,120d,future_50pct_high_120d,有色金属,2005,0.29925187032418954,0.2201718103722558,1.359174318538913
atr20_pct,p90_100,120d,future_50pct_high_120d,机械设备,288,0.1909722222222222,0.12690499928785073,1.504843964334705
atr20_pct,p90_100,120d,future_50pct_high_120d,汽车,2070,0.34830917874396133,0.18385207606764492,1.894507727047953
atr20_pct,p90_100,120d,future_50pct_high_120d,煤炭,787,0.3240152477763659,0.19356204997882254,1.673960612691466
atr20_pct,p90_100,120d,future_50pct_high_120d,电力设备,2200,0.2409090909090909,0.1715642623924013,1.4041915696759988
atr20_pct,p90_100,120d,future_50pct_high_120d,电子,3856,0.3008298755186722,0.17615427405896533,1.7077637038654727
atr20_pct,p90_100,120d,future_50pct_high_120d,石油石化,470,0.24468085106382978,0.11746891934969717,2.082941193452467
atr20_pct,p90_100,120d,future_50pct_high_120d,社会服务,190,0.33157894736842103,0.2883845126835781,1.1497807017543857
atr20_pct,p90_100,120d,future_50pct_high_120d,综合,4,0.0,0.0,
atr20_pct,p90_100,120d,future_50pct_high_120d,计算机,2445,0.19304703476482618,0.18543342269883825,1.0410584669968217
atr20_pct,p90_100,120d,future_50pct_high_120d,轻工制造,174,0.1839080459770115,0.11443014705882353,1.6071642893412732
atr20_pct,p90_100,120d,future_50pct_high_120d,通信,745,0.22013422818791947,0.1660321489001692,1.3258530329585774
atr20_pct,p90_100,120d,future_50pct_high_120d,钢铁,254,0.18503937007874016,0.12928007023705004,1.4313062310335147
atr20_pct,p90_100,120d,future_50pct_high_120d,银行,93,0.0,0.01774808613126129,0.0
atr20_pct,p90_100,120d,future_50pct_high_120d,非银金融,1858,0.12486544671689989,0.10658852882300038,1.171471715537513
atr20_pct,p90_100,120d,future_50pct_high_120d,食品饮料,1124,0.19661921708185054,0.15056788026748752,1.3058510004428017
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,UNKNOWN,5,0.0,0.6618705035971223,0.0
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,交通运输,425,0.16470588235294117,0.06040938592111832,2.7264948954788526
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,传媒,102,0.0392156862745098,0.19902912621359223,0.19703491152558586
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,公用事业,187,0.0,0.05960437272254034,0.0
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,农林牧渔,377,0.18037135278514588,0.19814323607427056,0.9103078982597054
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,医药生物,1548,0.08204134366925064,0.13155291790306628,0.6236375823279128
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,商贸零售,345,0.002898550724637681,0.04095986760446835,0.07076562728736642
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,国防军工,359,0.06685236768802229,0.1714945181765724,0.38982218439886485
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,基础化工,523,0.11089866156787763,0.1693126634292118,0.6549933083667036
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,家用电器,1496,0.14906417112299467,0.14158289678606825,1.0528402406417112
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,建筑材料,162,0.043209876543209874,0.11421077730090605,0.37833449315704015
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,建筑装饰,404,0.0297029702970297,0.06038481360590964,0.49189470867428137
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,房地产,778,0.05269922879177378,0.11827016520894072,0.4455834546157372
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,有色金属,3095,0.23004846526655898,0.21952560477536914,1.0479345473251624
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,机械设备,385,0.09090909090909091,0.1277832931499078,0.7114317425083242
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,汽车,1873,0.24879871863320877,0.1834591401378405,1.3561533017448784
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,煤炭,135,0.16296296296296298,0.19279988749824217,0.8452440770456817
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,电力设备,2022,0.17507418397626112,0.1706021251475797,1.0262133828919944
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,电子,4695,0.21064962726304579,0.17751452014381858,1.1866613902478615
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,石油石化,189,0.05291005291005291,0.11711425393294136,0.45178149655761596
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,社会服务,237,0.4050632911392405,0.2883845126835781,1.404594467885607
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,综合,8,0.0,0.0,
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,计算机,1642,0.17904993909866018,0.18572062084257207,0.9640821696931201
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,通信,1384,0.21170520231213874,0.16677115987460814,1.269435329653614
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,钢铁,157,0.2611464968152866,0.1287431693989071,2.0284299200847817
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,银行,1888,0.0413135593220339,0.017709495608388408,2.3328478820404697
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,非银金融,3317,0.09104612601748568,0.106685550770298,0.8534063456588872
cross_section_money_anomaly,p90_100,120d,future_50pct_high_120d,食品饮料,4240,0.155188679245283,0.15129736299741056,1.0257196567790745
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,UNKNOWN,33,0.7575757575757576,0.6618705035971223,1.1445981554677207
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,交通运输,1553,0.13329040566645203,0.06040938592111832,2.2064519219000283
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,传媒,476,0.32563025210084034,0.19902912621359223,1.636093461774954
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,公用事业,1375,0.09018181818181818,0.05960437272254034,1.5130067487098056
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,农林牧渔,570,0.2964912280701754,0.19814323607427056,1.4963479649592522
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,医药生物,2123,0.16439001413094678,0.13155291790306628,1.249611310423964
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,商贸零售,169,0.0650887573964497,0.04095986760446835,1.589086127547666
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,国防军工,791,0.26422250316055623,0.1714945181765724,1.5407052421845355
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,基础化工,1214,0.34102141680395387,0.1693126634292118,2.0141518649402856
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,家用电器,725,0.21517241379310345,0.14158289678606825,1.5197627586206897
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,建筑材料,345,0.21739130434782608,0.11421077730090605,1.9034219842062268
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,建筑装饰,739,0.07983761840324763,0.06038481360590964,1.3221473022057026
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,房地产,1028,0.1293774319066148,0.11827016520894072,1.0939143585201858
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,有色金属,1967,0.2785968479918658,0.21952560477536914,1.2690858921761843
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,机械设备,667,0.27136431784107945,0.1277832931499078,2.1236290844588805
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,汽车,1673,0.2659892408846384,0.1834591401378405,1.4498554865393436
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,煤炭,1202,0.2545757071547421,0.19279988749824217,1.3204141893343333
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,电力设备,1584,0.2777777777777778,0.1706021251475797,1.6282199154171473
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,电子,3071,0.2751546727450342,0.17751452014381858,1.5500403714699484
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,石油石化,661,0.21331316187594554,0.11711425393294136,1.8214107566965065
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,社会服务,258,0.3062015503875969,0.2883845126835781,1.0617822279643985
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,综合,14,0.0,0.0,
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,计算机,1484,0.20754716981132076,0.18572062084257207,1.117523562379485
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,轻工制造,203,0.18719211822660098,0.11443014705882353,1.6358636516509388
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,通信,510,0.23333333333333334,0.16677115987460814,1.3991228070175439
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,钢铁,355,0.2028169014084507,0.1287431693989071,1.5753604820775247
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,银行,1067,0.026241799437675725,0.017709495608388408,1.4817925940954435
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,非银金融,1885,0.11989389920424404,0.106685550770298,1.1238063480816123
cross_section_return_anomaly,p90_100,120d,future_50pct_high_120d,食品饮料,2227,0.2088010776829816,0.15129736299741056,1.3800708323419701
dist_high120,p0_10,120d,future_50pct_high_120d,UNKNOWN,15,0.06666666666666667,0.6789667896678967,0.09818840579710145
dist_high120,p0_10,120d,future_50pct_high_120d,交通运输,1842,0.06948968512486428,0.06098449370381934,1.139464819735189
dist_high120,p0_10,120d,future_50pct_high_120d,传媒,765,0.1568627450980392,0.19387755102040816,0.8090815273477813
dist_high120,p0_10,120d,future_50pct_high_120d,公用事业,252,0.17063492063492064,0.06178752107925801,2.7616405004505444
dist_high120,p0_10,120d,future_50pct_high_120d,农林牧渔,355,0.19154929577464788,0.19814323607427056,0.9667213454757999
dist_high120,p0_10,120d,future_50pct_high_120d,医药生物,2360,0.13559322033898305,0.1276668960770819,1.0620859792589885
dist_high120,p0_10,120d,future_50pct_high_120d,商贸零售,519,0.023121387283236993,0.04723282442748092,0.48951947217843167
dist_high120,p0_10,120d,future_50pct_high_120d,国防军工,953,0.2833158447009444,0.16316560820713238,1.736369862583333
dist_high120,p0_10,120d,future_50pct_high_120d,基础化工,1000,0.118,0.1642328259975319,0.718492172824045
dist_high120,p0_10,120d,future_50pct_high_120d,家用电器,509,0.21218074656188604,0.13351411708406444,1.5892008365549148
dist_high120,p0_10,120d,future_50pct_high_120d,建筑材料,299,0.3377926421404682,0.1163751214771623,2.9026190293322904
dist_high120,p0_10,120d,future_50pct_high_120d,建筑装饰,742,0.012129380053908356,0.06184198885251703,0.19613502539245514
dist_high120,p0_10,120d,future_50pct_high_120d,房地产,1309,0.20397249809014514,0.11249607206452289,1.8131521780880966
dist_high120,p0_10,120d,future_50pct_high_120d,有色金属,1858,0.20021528525296017,0.21719955898566704,0.921803369159568
dist_high120,p0_10,120d,future_50pct_high_120d,机械设备,638,0.05642633228840126,0.12525788387857353,0.4504812834224599
dist_high120,p0_10,120d,future_50pct_high_120d,汽车,1812,0.42935982339955847,0.1847898599066044,2.323503159840932
dist_high120,p0_10,120d,future_50pct_high_120d,煤炭,367,0.3242506811989101,0.19918640127851228,1.6278755935026246
dist_high120,p0_10,120d,future_50pct_high_120d,电力设备,1844,0.1643167028199566,0.17705219590710508,0.928069273459729
dist_high120,p0_10,120d,future_50pct_high_120d,电子,3724,0.22610096670247046,0.1771065645302046,1.2766379795250906
dist_high120,p0_10,120d,future_50pct_high_120d,石油石化,545,0.02018348623853211,0.10931174089068826,0.18464152225620115
dist_high120,p0_10,120d,future_50pct_high_120d,社会服务,50,0.18,0.2883845126835781,0.6241666666666666
dist_high120,p0_10,120d,future_50pct_high_120d,综合,5,0.0,0.0,
dist_high120,p0_10,120d,future_50pct_high_120d,计算机,2001,0.13243378310844578,0.1904317821505176,0.6954394986639882
dist_high120,p0_10,120d,future_50pct_high_120d,轻工制造,35,0.42857142857142855,0.11469368954398894,3.7366609294320137
dist_high120,p0_10,120d,future_50pct_high_120d,通信,425,0.011764705882352941,0.146431030525591,0.0803429835884197
dist_high120,p0_10,120d,future_50pct_high_120d,钢铁,360,0.027777777777777776,0.13051470588235295,0.21283255086071984
dist_high120,p0_10,120d,future_50pct_high_120d,银行,334,0.0718562874251497,0.01799104807301052,3.9940023023420044
dist_high120,p0_10,120d,future_50pct_high_120d,非银金融,2986,0.06999330207635633,0.10775798179823912,0.6495416943443544
dist_high120,p0_10,120d,future_50pct_high_120d,食品饮料,1296,0.22608024691358025,0.14712593719439312,1.5366443961194085
dist_high20,p0_10,120d,future_50pct_high_120d,UNKNOWN,43,0.8372093023255814,0.6789667896678967,1.2330637007077856
dist_high20,p0_10,120d,future_50pct_high_120d,交通运输,1333,0.0690172543135784,0.060767376456408194,1.1357616263570025
dist_high20,p0_10,120d,future_50pct_high_120d,传媒,487,0.20123203285420946,0.1997707079392376,1.0073150109445292
dist_high20,p0_10,120d,future_50pct_high_120d,公用事业,466,0.13090128755364808,0.059912355288115636,2.1848796783927136
dist_high20,p0_10,120d,future_50pct_high_120d,农林牧渔,417,0.3405275779376499,0.19814323607427056,1.7185929970882732
dist_high20,p0_10,120d,future_50pct_high_120d,医药生物,2048,0.181640625,0.13228625152084947,1.3730877011914715
dist_high20,p0_10,120d,future_50pct_high_120d,商贸零售,297,0.020202020202020204,0.04194915254237288,0.48158351188654225
dist_high20,p0_10,120d,future_50pct_high_120d,国防军工,826,0.25302663438256656,0.1706409212515994,1.4828016194866562
dist_high20,p0_10,120d,future_50pct_high_120d,基础化工,1099,0.18744313011828936,0.16811896192460693,1.1149434184726192
dist_high20,p0_10,120d,future_50pct_high_120d,家用电器,734,0.18528610354223432,0.1375775949184351,1.3467752772686854
dist_high20,p0_10,120d,future_50pct_high_120d,建筑材料,377,0.18037135278514588,0.11421077730090605,1.579284871776413
dist_high20,p0_10,120d,future_50pct_high_120d,建筑装饰,678,0.03392330383480826,0.06066097161101044,0.5592278351943001
dist_high20,p0_10,120d,future_50pct_high_120d,房地产,1402,0.19258202567760344,0.11624250761521077,1.6567263527649791
dist_high20,p0_10,120d,future_50pct_high_120d,有色金属,1721,0.24171993027309704,0.2201718103722558,1.097869567699919
dist_high20,p0_10,120d,future_50pct_high_120d,机械设备,523,0.0745697896749522,0.12690499928785073,0.587603247259079
dist_high20,p0_10,120d,future_50pct_high_120d,汽车,1854,0.2594390507011866,0.18385207606764492,1.4111292961724886
dist_high20,p0_10,120d,future_50pct_high_120d,煤炭,590,0.2559322033898305,0.19356204997882254,1.3222230463969145
dist_high20,p0_10,120d,future_50pct_high_120d,电力设备,1851,0.20421393841166938,0.1715642623924013,1.1903058105690556
dist_high20,p0_10,120d,future_50pct_high_120d,电子,3531,0.2194845652789578,0.17615427405896533,1.2459792216309677
dist_high20,p0_10,120d,future_50pct_high_120d,石油石化,507,0.11439842209072978,0.11746891934969717,0.9738611942974744
dist_high20,p0_10,120d,future_50pct_high_120d,社会服务,123,0.37398373983739835,0.2883845126835781,1.2968232460102378
dist_high20,p0_10,120d,future_50pct_high_120d,综合,15,0.0,0.0,
dist_high20,p0_10,120d,future_50pct_high_120d,计算机,1967,0.16420945602440265,0.18543342269883825,0.8855440062231642
dist_high20,p0_10,120d,future_50pct_high_120d,轻工制造,169,0.1301775147928994,0.11443014705882353,1.1376155509612413
dist_high20,p0_10,120d,future_50pct_high_120d,通信,475,0.12842105263157894,0.1660321489001692,0.7734710023466308
dist_high20,p0_10,120d,future_50pct_high_120d,钢铁,401,0.08977556109725686,0.12928007023705004,0.6944269208134164
dist_high20,p0_10,120d,future_50pct_high_120d,银行,563,0.09236234458259325,0.01774808613126129,5.204073492741688
dist_high20,p0_10,120d,future_50pct_high_120d,非银金融,2842,0.0964109781843772,0.10658852882300038,0.9045155163411263
dist_high20,p0_10,120d,future_50pct_high_120d,食品饮料,1708,0.19672131147540983,0.15056788026748752,1.3065290626787707
dist_high60,p0_10,120d,future_50pct_high_120d,UNKNOWN,44,1.0,0.6789667896678967,1.4728260869565217
dist_high60,p0_10,120d,future_50pct_high_120d,交通运输,1457,0.045298558682223745,0.06116940002037282,0.7405427986401174
dist_high60,p0_10,120d,future_50pct_high_120d,传媒,642,0.17601246105919002,0.19683453237410073,0.8942153540653294
dist_high60,p0_10,120d,future_50pct_high_120d,公用事业,264,0.13636363636363635,0.060702451954937044,2.2464271536323936
dist_high60,p0_10,120d,future_50pct_high_120d,农林牧渔,385,0.2883116883116883,0.19814323607427056,1.4550670213320815
dist_high60,p0_10,120d,future_50pct_high_120d,医药生物,2341,0.1520717642033319,0.13202892863149632,1.15180639409547
dist_high60,p0_10,120d,future_50pct_high_120d,商贸零售,440,0.031818181818181815,0.04380530973451328,0.7263544536271808
dist_high60,p0_10,120d,future_50pct_high_120d,国防军工,824,0.35072815533980584,0.16731793960923624,2.0961778286232557
dist_high60,p0_10,120d,future_50pct_high_120d,基础化工,1049,0.1601525262154433,0.16283843221581468,0.9835056997060027
dist_high60,p0_10,120d,future_50pct_high_120d,家用电器,607,0.2471169686985173,0.1322463768115942,1.8686105030353635
dist_high60,p0_10,120d,future_50pct_high_120d,建筑材料,256,0.328125,0.11470306513409961,2.8606471816283925
dist_high60,p0_10,120d,future_50pct_high_120d,建筑装饰,678,0.04277286135693215,0.06094158674803836,0.7018665518798453
dist_high60,p0_10,120d,future_50pct_high_120d,房地产,1405,0.1900355871886121,0.11277968151582342,1.685016171658096
dist_high60,p0_10,120d,future_50pct_high_120d,有色金属,1763,0.2671582529778786,0.22060387856967514,1.2110315317665632
dist_high60,p0_10,120d,future_50pct_high_120d,机械设备,537,0.048417132216014895,0.12249892039729379,0.39524537897139306
dist_high60,p0_10,120d,future_50pct_high_120d,汽车,1984,0.34475806451612906,0.1844346161462803,1.8692698351305794
dist_high60,p0_10,120d,future_50pct_high_120d,煤炭,506,0.2845849802371542,0.19577324003998287,1.4536459639684833
dist_high60,p0_10,120d,future_50pct_high_120d,电力设备,1837,0.2144801306477953,0.1733523281097698,1.2372497847965598
dist_high60,p0_10,120d,future_50pct_high_120d,电子,3827,0.2558139534883721,0.17620169651272385,1.451824576898437
dist_high60,p0_10,120d,future_50pct_high_120d,石油石化,575,0.12173913043478261,0.11613731151748476,1.0482344463127553
dist_high60,p0_10,120d,future_50pct_high_120d,社会服务,51,0.37254901960784315,0.2883845126835781,1.2918482207697894
dist_high60,p0_10,120d,future_50pct_high_120d,综合,27,0.0,0.0,
dist_high60,p0_10,120d,future_50pct_high_120d,计算机,2199,0.153706230104593,0.1869498139577094,0.8221791017099565
dist_high60,p0_10,120d,future_50pct_high_120d,轻工制造,114,0.13157894736842105,0.11443014705882353,1.149862608328049
dist_high60,p0_10,120d,future_50pct_high_120d,通信,431,0.02320185614849188,0.16249728083532738,0.14278304245598014
dist_high60,p0_10,120d,future_50pct_high_120d,钢铁,307,0.18566775244299674,0.12830188679245283,1.44711630580571
dist_high60,p0_10,120d,future_50pct_high_120d,银行,290,0.03103448275862069,0.01783604667915286,1.739986630271294
dist_high60,p0_10,120d,future_50pct_high_120d,非银金融,2725,0.08073394495412844,0.10735783998597394,0.7520079107839367
dist_high60,p0_10,120d,future_50pct_high_120d,食品饮料,1542,0.20298313878080415,0.1496816990317231,1.3560985751356585
dist_low120,p90_100,120d,future_50pct_high_120d,交通运输,913,0.20262869660460023,0.06098449370381934,3.3226265284532484
dist_low120,p90_100,120d,future_50pct_high_120d,传媒,642,0.29439252336448596,0.19387755102040816,1.5184456468273486
dist_low120,p90_100,120d,future_50pct_high_120d,公用事业,615,0.08292682926829269,0.06178752107925801,1.3421290872297371
dist_low120,p90_100,120d,future_50pct_high_120d,农林牧渔,552,0.24818840579710144,0.19814323607427056,1.25257066915003
dist_low120,p90_100,120d,future_50pct_high_120d,医药生物,1467,0.09475119291070211,0.1276668960770819,0.7421751121253378
dist_low120,p90_100,120d,future_50pct_high_120d,商贸零售,42,0.023809523809523808,0.04723282442748092,0.504088504088504
dist_low120,p90_100,120d,future_50pct_high_120d,国防军工,744,0.23521505376344087,0.16316560820713238,1.4415725001609685
dist_low120,p90_100,120d,future_50pct_high_120d,基础化工,1348,0.4621661721068249,0.1642328259975319,2.814091332227154
dist_low120,p90_100,120d,future_50pct_high_120d,家用电器,767,0.21903520208604954,0.13351411708406444,1.640539643820125
dist_low120,p90_100,120d,future_50pct_high_120d,建筑材料,446,0.22869955156950672,0.1163751214771623,1.9651928063884962
dist_low120,p90_100,120d,future_50pct_high_120d,建筑装饰,481,0.002079002079002079,0.06184198885251703,0.03361796924028684
dist_low120,p90_100,120d,future_50pct_high_120d,房地产,573,0.059336823734729496,0.11249607206452289,0.527456849344006
dist_low120,p90_100,120d,future_50pct_high_120d,有色金属,2326,0.24247635425623387,0.21719955898566704,1.116375905128955
dist_low120,p90_100,120d,future_50pct_high_120d,机械设备,621,0.27375201288244766,0.12525788387857353,2.1855072463768117
dist_low120,p90_100,120d,future_50pct_high_120d,汽车,1848,0.26352813852813856,0.1847898599066044,1.4260963164392768
dist_low120,p90_100,120d,future_50pct_high_120d,煤炭,1069,0.2235734331150608,0.19918640127851228,1.122433216725721
dist_low120,p90_100,120d,future_50pct_high_120d,电力设备,2087,0.24724484906564448,0.17705219590710508,1.396451751411023
dist_low120,p90_100,120d,future_50pct_high_120d,电子,3104,0.32119845360824745,0.1771065645302046,1.8135886406032609
dist_low120,p90_100,120d,future_50pct_high_120d,石油石化,613,0.1566068515497553,0.10931174089068826,1.4326626789922057
dist_low120,p90_100,120d,future_50pct_high_120d,社会服务,320,0.4125,0.2883845126835781,1.4303819444444443
dist_low120,p90_100,120d,future_50pct_high_120d,计算机,1880,0.15531914893617021,0.1904317821505176,0.8156156875820534
dist_low120,p90_100,120d,future_50pct_high_120d,轻工制造,184,0.09239130434782608,0.11469368954398894,0.805548280076829
dist_low120,p90_100,120d,future_50pct_high_120d,通信,718,0.12674094707520892,0.146431030525591,0.8655333956217637
dist_low120,p90_100,120d,future_50pct_high_120d,钢铁,195,0.11282051282051282,0.13051470588235295,0.8644275911881545
dist_low120,p90_100,120d,future_50pct_high_120d,银行,158,0.0,0.01799104807301052,0.0
dist_low120,p90_100,120d,future_50pct_high_120d,非银金融,1349,0.09636767976278725,0.10775798179823912,0.8942973704093816
dist_low120,p90_100,120d,future_50pct_high_120d,食品饮料,2590,0.19227799227799228,0.14712593719439312,1.3068939164950983
dist_low20,p90_100,120d,future_50pct_high_120d,UNKNOWN,36,0.75,0.6789667896678967,1.1046195652173914
dist_low20,p90_100,120d,future_50pct_high_120d,交通运输,1105,0.16923076923076924,0.060767376456408194,2.784895104895105
dist_low20,p90_100,120d,future_50pct_high_120d,传媒,480,0.21041666666666667,0.1997707079392376,1.0532908895265425
