version,direction,instrument,signal_date,order_date,status,reason,open,prev_close_for_limit,limit_threshold,entry_type,exit_reason
ema_state_only,sell,SZ000807,2025-04-03,2025-04-07,skipped,limit_blocked,14.789999961853027,16.420000076293945,0.095,,time_stop
ema_state_only,sell,SZ000408,2025-04-03,2025-04-07,skipped,limit_blocked,31.38999938964844,34.869998931884766,0.095,,time_stop
ema_state_only,sell,SZ002648,2025-04-07,2025-04-08,skipped,limit_blocked,17.18000030517578,19.030000686645508,0.095,,stop_loss
ema_state_only,buy,SH600016,2025-06-25,2025-06-26,skipped,insufficient_cash,4.610000133514404,4.619999885559082,0.095,ema_state,
ema_state_only,buy,SZ002466,2025-08-08,2025-08-11,skipped,limit_blocked,44.84999847412109,40.83000183105469,0.095,ema_state,
ema_state_only,buy,SZ002466,2025-09-05,2025-09-08,skipped,zero_lot,46.41999816894531,46.34999847412109,0.095,ema_state,
ema_state_only,buy,SZ002648,2026-03-10,2026-03-11,skipped,zero_lot,25.709999084472656,25.96999931335449,0.095,ema_state,
ema_state_only,buy,SZ000792,2026-03-11,2026-03-12,skipped,zero_lot,38.29999923706055,38.209999084472656,0.095,ema_state,
ema_state_only,buy,SH603986,2026-03-16,2026-03-17,skipped,zero_lot,306.5,306.1600036621094,0.095,ema_state,
ema_state_only,buy,SZ002916,2026-03-20,2026-03-23,skipped,zero_lot,239.0,249.67999267578125,0.095,ema_state,
market_filter,sell,SZ002648,2025-04-07,2025-04-08,skipped,limit_blocked,17.18000030517578,19.030000686645508,0.095,,stop_loss
market_filter,buy,SH603986,2026-03-16,2026-03-17,skipped,zero_lot,306.5,306.1600036621094,0.095,ema_state,
market_width,sell,SH600362,2025-04-03,2025-04-07,skipped,limit_blocked,19.32999992370605,21.46999931335449,0.095,,time_stop
market_width,buy,SZ002064,2026-01-23,2026-01-26,skipped,insufficient_cash,12.600000381469728,12.779999732971191,0.095,ema_state,
industry_theme_state,sell,SH600362,2025-04-03,2025-04-07,skipped,limit_blocked,19.32999992370605,21.46999931335449,0.095,,time_stop
industry_theme_state,buy,SZ002064,2026-01-23,2026-01-26,skipped,insufficient_cash,12.600000381469728,12.779999732971191,0.095,ema_state,
trend_score_top20,buy,SZ002738,2025-10-15,2025-10-16,skipped,zero_lot,48.02000045776367,48.38999938964844,0.095,ema_state,
pullback_entry,buy,SH603993,2025-09-24,2025-09-25,skipped,zero_lot,13.699999809265137,12.619999885559082,0.095,pullback,
pullback_entry,buy,SH600111,2025-09-30,2025-10-09,skipped,zero_lot,49.84999847412109,48.29999923706055,0.095,pullback,
atr_structure_stop,buy,SZ002371,2025-10-13,2025-10-14,skipped,zero_lot,441.1499938964844,435.7999877929688,0.095,pullback,
atr_structure_stop,buy,SZ002738,2025-10-21,2025-10-22,skipped,zero_lot,46.84999847412109,47.220001220703125,0.095,pullback,
layered_exit,sell,SH601168,2026-01-30,2026-02-02,skipped,limit_blocked,32.0,35.560001373291016,0.095,,trailing_stop
layered_exit,sell,SH603993,2026-01-30,2026-02-02,skipped,limit_blocked,21.899999618530277,24.32999992370605,0.095,,trailing_stop
