oracle_id,oracle_variant_id,split_bucket,cost_bps,q_defend,primary_variant,matched_family,matched_family_status,matched_gate_in_primary_decision,matched_min_bucket_step_n,family_evaluable_bucket_n,family_pass_bucket_n,family_pass_share,family_pass_share_weighting,matched_bucket,matched_bucket_evaluable,bucket_step_n,bucket_mean_incremental_return,bucket_trimmed_mean_incremental_return,bucket_sum_incremental_return,bucket_positive_sacrifice,bucket_negative_avoidance,bucket_neutral_contribution,bucket_gate,matched_base_gate,blocking_reason
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-03,True,346,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-04,True,342,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-05,True,340,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-06,True,331,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-07,True,390,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-08,True,404,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-09,True,381,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-10,True,341,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-11,True,437,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2019-12,True,503,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-01,True,290,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-02,True,434,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-03,True,484,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-04,True,438,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-05,True,393,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-06,True,442,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-07,True,497,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-08,True,453,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-09,True,390,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-10,True,177,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-11,True,408,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2020-12,True,481,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-01,True,334,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-02,True,163,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-03,True,453,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-04,True,331,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-05,True,231,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-06,True,370,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-07,True,320,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-08,True,252,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-09,True,210,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-10,True,151,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-11,True,196,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2021-12,True,178,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-01,True,148,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-02,True,123,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-03,True,175,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-04,True,137,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-05,True,134,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-06,True,156,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-07,True,153,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-08,True,156,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-09,True,148,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-10,True,123,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-11,True,146,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2022-12,True,146,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-01,True,121,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-02,True,137,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-03,True,147,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-04,True,127,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-05,True,124,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-06,True,120,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-07,True,121,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-08,True,134,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-09,True,113,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-10,True,98,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-11,True,123,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2023-12,True,118,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-01,True,118,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-02,True,89,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-03,True,116,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-04,True,108,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-05,True,108,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-06,True,102,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-07,True,123,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-08,True,113,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-09,True,95,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-10,True,83,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-11,True,91,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2024-12,True,91,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-01,True,78,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-02,True,70,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-03,True,79,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-04,True,80,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-05,True,69,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-06,True,73,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-07,True,73,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-08,True,58,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-09,True,54,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-10,True,46,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-11,True,46,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2025-12,True,41,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2026-01,True,29,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2026-02,False,15,0.0,0.0,0.0,0.0,0.0,0.0,small_sample_readout_only,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2026-03,False,15,0.0,0.0,0.0,0.0,0.0,0.0,small_sample_readout_only,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_month,evaluable,False,20,97,0,0.0,equal_bucket_weight,2026-04,False,7,0.0,0.0,0.0,0.0,0.0,0.0,small_sample_readout_only,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2018Q1,True,513,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2018Q2,True,631,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2018Q3,True,671,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2018Q4,True,676,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2019Q1,True,911,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2019Q2,True,1013,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2019Q3,True,1175,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2019Q4,True,1281,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2020Q1,True,1208,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2020Q2,True,1273,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2020Q3,True,1340,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2020Q4,True,1066,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2021Q1,True,950,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2021Q2,True,932,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2021Q3,True,782,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2021Q4,True,525,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2022Q1,True,446,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2022Q2,True,427,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2022Q3,True,457,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2022Q4,True,415,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2023Q1,True,405,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2023Q2,True,371,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2023Q3,True,368,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2023Q4,True,339,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
O0,O0_blind_continue_primary,train,0,0.0,True,calendar_quarter,evaluable,False,20,33,0,0.0,equal_bucket_weight,2024Q1,True,323,0.0,0.0,0.0,0.0,0.0,0.0,fail,fail,matched_base_family_failed
