oracle_id,oracle_variant_id,split_bucket,cost_bps,q_defend,delay_k_sessions,delayed_action_semantics,observed_step_n,missing_t0_plus_k_price_n,missing_original_h20_endpoint_n,restart_h20_at_t0_plus_k,partial_tail_fill_used,delayed_defended_step_n,delayed_continued_step_n,delayed_mean_incremental_return,delayed_trimmed_mean_incremental_return,delayed_sum_incremental_return,o5_t0_mean_incremental_return,delayed_mean_gap_vs_o5_t0,delayed_retention_ratio_vs_o5_t0,topk_gate,bootstrap_gate,matched_base_gate,delayed_curve_gate,delayed_decision_diagnostic_flag,blocking_reason
O7,O7_delayed_k3_diagnostic,robustness,50,0.0,3,within_original_h20_switch_v1,2496,0,0,False,False,1126,1370,0.0299274989503504,0.02792772551409482,74.6990373800746,0.029467428365170766,0.00046007058517963384,1.0156128515687992,pass,pass,pass,pass,True,
O7,O7_delayed_k5_diagnostic,robustness,50,0.0,5,within_original_h20_switch_v1,2496,0,0,False,False,1099,1397,0.027350999497001878,0.025409303721812965,68.26809474451669,0.029467428365170766,-0.0021164288681688875,0.9281773474786685,pass,pass,pass,pass,True,
O7,O7_delayed_k10_diagnostic,robustness,50,0.0,10,within_original_h20_switch_v1,2496,0,0,False,False,1077,1419,0.023468396647561746,0.021723515955016145,58.57711803231412,0.029467428365170766,-0.005999031717609019,0.796418213246609,pass,pass,pass,pass,True,
O7,O7_delayed_k3_diagnostic,train,50,0.0,3,within_original_h20_switch_v1,20245,0,0,False,False,9399,10846,0.03331088408597035,0.03106194287167279,674.3788483204697,0.03556248680028507,-0.002251602714314724,0.9366860161675568,pass,pass,pass,pass,True,
O7,O7_delayed_k5_diagnostic,train,50,0.0,5,within_original_h20_switch_v1,20245,0,0,False,False,9318,10927,0.031621194669625936,0.02942203085824044,640.171086086577,0.03556248680028507,-0.003941292130659135,0.8891727636260932,pass,pass,pass,pass,True,
O7,O7_delayed_k10_diagnostic,train,50,0.0,10,within_original_h20_switch_v1,20245,0,0,False,False,9375,10870,0.02603914925850396,0.02413213562228968,527.1625767384127,0.03556248680028507,-0.009523337541781113,0.732208335281413,pass,pass,pass,pass,True,
O7,O7_delayed_k3_diagnostic,validation,50,0.0,3,within_original_h20_switch_v1,664,0,0,False,False,312,352,0.033982657084855525,0.031851071531995186,22.56448430434407,0.03913848456849027,-0.005155827483634745,0.8682670639786187,pass,pass,pass,pass,True,
O7,O7_delayed_k5_diagnostic,validation,50,0.0,5,within_original_h20_switch_v1,664,0,0,False,False,315,349,0.031134099694363097,0.02955538136193341,20.673042197057097,0.03913848456849027,-0.008004384874127173,0.7954855697051856,pass,pass,pass,pass,True,
O7,O7_delayed_k10_diagnostic,validation,50,0.0,10,within_original_h20_switch_v1,664,0,0,False,False,317,347,0.025468905158419364,0.024017963762039046,16.911353025190458,0.03913848456849027,-0.013669579410070905,0.6507381529770304,pass,pass,pass,pass,True,
