oracle_id,oracle_variant_id,split_bucket,cost_bps,q_defend,primary_variant,removal_family,removal_k,group_key_type,original_step_n,original_sum_incremental_return,original_mean_incremental_return,removed_group_n,removed_step_n,removed_sum_incremental_return,remaining_step_n,remaining_sum_incremental_return,remaining_mean_incremental_return,top_removed_group_keys,tail_concentrated_upper_bound,topk_gate,blocking_reason
O2,O2_dd_08pct_stress,validation,50,0.0,False,remove_top_1_instrument,1,instrument,664,19.46134768859308,0.029309258567158252,1,30,1.823609506890444,634,17.637738181702634,0.026562858707383483,SZ301205,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.0,False,remove_top_3_instruments,3,instrument,664,19.46134768859308,0.029309258567158252,3,109,5.123096957377672,555,14.338250731215407,0.021593751101228024,SZ301205;SZ300260;SZ002240,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.0,False,remove_top_5_instruments,5,instrument,664,19.46134768859308,0.029309258567158252,5,197,8.228745457646124,467,11.232602230946956,0.016916569624920115,SZ301205;SZ300260;SZ002240;SZ002015;SZ300726,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.0,False,remove_top_1pct_episodes,1,episode_cluster_id,664,19.46134768859308,0.029309258567158252,1,30,1.823609506890444,634,17.637738181702634,0.026562858707383483,up50pct::SZ301205::000000,False,pass,
O2,O2_dd_08pct_stress,train,50,0.25,False,remove_top_1_instrument,1,instrument,20245,391.5006214265586,0.01933813887016837,1,81,3.209020547880418,20164,388.2916008786782,0.019179629581559804,SZ300085,False,pass,
O2,O2_dd_08pct_stress,train,50,0.25,False,remove_top_3_instruments,3,instrument,20245,391.5006214265586,0.01933813887016837,3,263,9.217133785962034,19982,382.2834876405966,0.018882859354931916,SZ300085;SZ300300;SZ300331,False,pass,
O2,O2_dd_08pct_stress,train,50,0.25,False,remove_top_5_instruments,5,instrument,20245,391.5006214265586,0.01933813887016837,5,437,14.9806712570629,19808,376.5199501694957,0.01859816992687062,SZ300085;SZ300300;SZ300331;SZ300465;SZ300374,False,pass,
O2,O2_dd_08pct_stress,train,50,0.25,False,remove_top_1pct_episodes,6,episode_cluster_id,20245,391.5006214265586,0.01933813887016837,6,509,17.587056488006446,19736,373.91356493855216,0.018469427756905514,up50pct::SZ300085::000000;up50pct::SZ300300::000000;up50pct::SZ300465::000000;up50pct::SZ300374::000000;up50pct::SZ300634::000000;up50pct::SZ300322::000000,False,pass,
O2,O2_dd_08pct_stress,robustness,50,0.25,False,remove_top_1_instrument,1,instrument,2496,36.92535236752731,0.014793811044682416,1,26,0.9139010511499208,2470,36.01145131637739,0.014427664790215301,SH603688,False,pass,
O2,O2_dd_08pct_stress,robustness,50,0.25,False,remove_top_3_instruments,3,instrument,2496,36.92535236752731,0.014793811044682416,3,71,2.526136315504874,2425,34.39921605202244,0.013781737200329503,SH603688;SZ300496;SZ300118,False,pass,
O2,O2_dd_08pct_stress,robustness,50,0.25,False,remove_top_5_instruments,5,instrument,2496,36.92535236752731,0.014793811044682416,5,109,3.915996625155608,2387,33.0093557423717,0.01322490214037328,SH603688;SZ300496;SZ300118;SH600588;SZ300568,False,pass,
O2,O2_dd_08pct_stress,robustness,50,0.25,False,remove_top_1pct_episodes,2,episode_cluster_id,2496,36.92535236752731,0.014793811044682416,2,48,1.7751517922776654,2448,35.15020057524964,0.014082612409955786,up50pct::SH603688::000000;up50pct::SZ300496::000000,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.25,False,remove_top_1_instrument,1,instrument,664,14.299760766444809,0.02153578428681447,1,30,1.350207130167833,634,12.949553636276976,0.019502339813670146,SZ301205,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.25,False,remove_top_3_instruments,3,instrument,664,14.299760766444809,0.02153578428681447,3,109,3.787322718033254,555,10.512438048411555,0.015831985012668005,SZ301205;SZ300260;SZ002240,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.25,False,remove_top_5_instruments,5,instrument,664,14.299760766444809,0.02153578428681447,5,197,6.067809093234593,467,8.231951673210215,0.012397517580135867,SZ301205;SZ300260;SZ002240;SZ002015;SZ300726,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.25,False,remove_top_1pct_episodes,1,episode_cluster_id,664,14.299760766444809,0.02153578428681447,1,30,1.350207130167833,634,12.949553636276976,0.019502339813670146,up50pct::SZ301205::000000,False,pass,
O2,O2_dd_08pct_stress,train,50,0.5,False,remove_top_1_instrument,1,instrument,20245,250.1837476177057,0.012357804278473978,1,81,2.0760136985869457,20164,248.10773391911877,0.01225525976384879,SZ300085,False,pass,
O2,O2_dd_08pct_stress,train,50,0.5,False,remove_top_3_instruments,3,instrument,20245,250.1837476177057,0.012357804278473978,3,263,5.9480891906413556,19982,244.23565842706435,0.012063998934406735,SZ300085;SZ300300;SZ300331,False,pass,
O2,O2_dd_08pct_stress,train,50,0.5,False,remove_top_5_instruments,5,instrument,20245,250.1837476177057,0.012357804278473978,5,437,9.665447504708599,19808,240.5183001129971,0.011880380346406377,SZ300085;SZ300300;SZ300331;SZ300465;SZ300374,False,pass,
O2,O2_dd_08pct_stress,train,50,0.5,False,remove_top_1pct_episodes,6,episode_cluster_id,20245,250.1837476177057,0.012357804278473978,6,509,11.346370992004296,19736,238.8373766257014,0.011797351278128003,up50pct::SZ300085::000000;up50pct::SZ300300::000000;up50pct::SZ300465::000000;up50pct::SZ300374::000000;up50pct::SZ300634::000000;up50pct::SZ300322::000000,False,pass,
O2,O2_dd_08pct_stress,robustness,50,0.5,False,remove_top_1_instrument,1,instrument,2496,23.398568245018204,0.009374426380215626,1,26,0.5926007007666139,2470,22.80596754425159,0.0091370062276649,SH603688,False,pass,
O2,O2_dd_08pct_stress,robustness,50,0.5,False,remove_top_3_instruments,3,instrument,2496,23.398568245018204,0.009374426380215626,3,71,1.6374242103365824,2425,21.76114403468162,0.00871840706517693,SH603688;SZ300496;SZ300118,False,pass,
O2,O2_dd_08pct_stress,robustness,50,0.5,False,remove_top_5_instruments,5,instrument,2496,23.398568245018204,0.009374426380215626,5,109,2.5323310834370725,2387,20.866237161581132,0.008359870657684749,SH603688;SZ300496;SZ300118;SH600588;SZ300568,False,pass,
O2,O2_dd_08pct_stress,robustness,50,0.5,False,remove_top_1pct_episodes,2,episode_cluster_id,2496,23.398568245018204,0.009374426380215626,2,48,1.1501011948517768,2448,22.248467050166425,0.008913648657919241,up50pct::SH603688::000000;up50pct::SZ300496::000000,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.5,False,remove_top_1_instrument,1,instrument,664,9.13817384429654,0.013762310006470694,1,30,0.8768047534452221,634,8.261369090851318,0.012441820919956804,SZ301205,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.5,False,remove_top_3_instruments,3,instrument,664,9.13817384429654,0.013762310006470694,3,109,2.4515484786888355,555,6.686625365607705,0.01007021892410799,SZ301205;SZ300260;SZ002240,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.5,False,remove_top_5_instruments,5,instrument,664,9.13817384429654,0.013762310006470694,5,191,3.916414055002353,473,5.221759789294188,0.007864096068214138,SZ301205;SZ300260;SZ002240;SZ002015;SZ301363,False,pass,
O2,O2_dd_08pct_stress,validation,50,0.5,False,remove_top_1pct_episodes,1,episode_cluster_id,664,9.13817384429654,0.013762310006470694,1,30,0.8768047534452221,634,8.261369090851318,0.012441820919956804,up50pct::SZ301205::000000,False,pass,
O2,O2_dd_08pct_stress,train,100,0.0,False,remove_top_1_instrument,1,instrument,20245,500.36749523541147,0.02471560855694796,1,81,4.1520273971738915,20164,496.2154678382376,0.024510519527697585,SZ300085,False,pass,
O2,O2_dd_08pct_stress,train,100,0.0,False,remove_top_3_instruments,3,instrument,20245,500.36749523541147,0.02471560855694796,3,263,11.896178381282711,19982,488.47131685412876,0.024127997868813474,SZ300085;SZ300300;SZ300331,False,pass,
O2,O2_dd_08pct_stress,train,100,0.0,False,remove_top_5_instruments,5,instrument,20245,500.36749523541147,0.02471560855694796,5,437,19.330895009417198,19808,481.0366002259943,0.023760760692812757,SZ300085;SZ300300;SZ300331;SZ300465;SZ300374,False,pass,
O2,O2_dd_08pct_stress,train,100,0.0,False,remove_top_1pct_episodes,6,episode_cluster_id,20245,500.36749523541147,0.02471560855694796,6,509,22.69274198400859,19736,477.6747532514029,0.02359470255625601,up50pct::SZ300085::000000;up50pct::SZ300300::000000;up50pct::SZ300465::000000;up50pct::SZ300374::000000;up50pct::SZ300634::000000;up50pct::SZ300322::000000,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.0,False,remove_top_1_instrument,1,instrument,2496,46.797136490036415,0.018748852760431256,1,26,1.1852014015332277,2470,45.61193508850319,0.018274012455329804,SH603688,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.0,False,remove_top_3_instruments,3,instrument,2496,46.797136490036415,0.018748852760431256,3,71,3.2748484206731647,2425,43.52228806936325,0.017436814130353865,SH603688;SZ300496;SZ300118,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.0,False,remove_top_5_instruments,5,instrument,2496,46.797136490036415,0.018748852760431256,5,109,5.064662166874145,2387,41.73247432316227,0.0167197413153695,SH603688;SZ300496;SZ300118;SH600588;SZ300568,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.0,False,remove_top_1pct_episodes,2,episode_cluster_id,2496,46.797136490036415,0.018748852760431256,2,48,2.3002023897035535,2448,44.496934100332865,0.017827297315838486,up50pct::SH603688::000000;up50pct::SZ300496::000000,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.0,False,remove_top_1_instrument,1,instrument,664,18.27634768859308,0.027524620012941387,1,30,1.7536095068904443,634,16.522738181702636,0.02488364183991361,SZ301205,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.0,False,remove_top_3_instruments,3,instrument,664,18.27634768859308,0.027524620012941387,3,109,4.903096957377671,555,13.37325073121541,0.02014043784821598,SZ301205;SZ300260;SZ002240,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.0,False,remove_top_5_instruments,5,instrument,664,18.27634768859308,0.027524620012941387,5,191,7.832828110004706,473,10.443519578588376,0.015728192136428277,SZ301205;SZ300260;SZ002240;SZ002015;SZ301363,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.0,False,remove_top_1pct_episodes,1,episode_cluster_id,664,18.27634768859308,0.027524620012941387,1,30,1.7536095068904443,634,16.522738181702636,0.02488364183991361,up50pct::SZ301205::000000,False,pass,
O2,O2_dd_08pct_stress,train,100,0.25,False,remove_top_1_instrument,1,instrument,20245,359.0506214265585,0.01773527396525357,1,81,3.0190205478804186,20164,356.0316008786781,0.01758614970998657,SZ300085,False,pass,
O2,O2_dd_08pct_stress,train,100,0.25,False,remove_top_3_instruments,3,instrument,20245,359.0506214265585,0.01773527396525357,3,255,8.637463328206731,19990,350.4131580983518,0.017308627221454768,SZ300085;SZ300300;SZ300465,False,pass,
O2,O2_dd_08pct_stress,train,100,0.25,False,remove_top_5_instruments,5,instrument,20245,359.0506214265585,0.01773527396525357,5,437,14.015671257062898,19808,345.03495016949563,0.017042971112348513,SZ300085;SZ300300;SZ300465;SZ300374;SZ300331,False,pass,
O2,O2_dd_08pct_stress,train,100,0.25,False,remove_top_1pct_episodes,6,episode_cluster_id,20245,359.0506214265585,0.01773527396525357,6,509,16.452056488006445,19736,342.59856493855204,0.016922626077478492,up50pct::SZ300085::000000;up50pct::SZ300300::000000;up50pct::SZ300465::000000;up50pct::SZ300374::000000;up50pct::SZ300634::000000;up50pct::SZ300322::000000,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.25,False,remove_top_1_instrument,1,instrument,2496,33.27035236752731,0.013329468095964466,1,26,0.8639010511499208,2470,32.406451316377385,0.0129833538927794,SH603688,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.25,False,remove_top_3_instruments,3,instrument,2496,33.27035236752731,0.013329468095964466,3,71,2.386136315504874,2425,30.884216052022435,0.012373483995201296,SH603688;SZ300496;SZ300118,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.25,False,remove_top_5_instruments,5,instrument,2496,33.27035236752731,0.013329468095964466,5,109,3.6809966251556085,2387,29.5893557423717,0.01185470983268097,SH603688;SZ300496;SZ300118;SH600588;SZ300568,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.25,False,remove_top_1pct_episodes,2,episode_cluster_id,2496,33.27035236752731,0.013329468095964466,2,48,1.6751517922776653,2448,31.595200575249642,0.01265833356380194,up50pct::SH603688::000000;up50pct::SZ300496::000000,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.25,False,remove_top_1_instrument,1,instrument,664,13.11476076644481,0.019751145732597605,1,30,1.280207130167833,634,11.834553636276977,0.017823122946200268,SZ301205,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.25,False,remove_top_3_instruments,3,instrument,664,13.11476076644481,0.019751145732597605,3,109,3.567322718033254,555,9.547438048411557,0.014378671759655959,SZ301205;SZ300260;SZ002240,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.25,False,remove_top_5_instruments,5,instrument,664,13.11476076644481,0.019751145732597605,5,191,5.68212108250353,473,7.4326396839412805,0.011193734463766989,SZ301205;SZ300260;SZ002240;SZ002015;SZ301363,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.25,False,remove_top_1pct_episodes,1,episode_cluster_id,664,13.11476076644481,0.019751145732597605,1,30,1.280207130167833,634,11.834553636276977,0.017823122946200268,up50pct::SZ301205::000000,False,pass,
O2,O2_dd_08pct_stress,train,100,0.5,False,remove_top_1_instrument,1,instrument,20245,217.73374761770572,0.010754939373559185,1,81,1.8860136985869458,20164,215.84773391911878,0.010661779892275564,SZ300085,False,pass,
O2,O2_dd_08pct_stress,train,100,0.5,False,remove_top_3_instruments,3,instrument,20245,217.73374761770572,0.010754939373559185,3,245,5.392552761696146,20000,212.34119485600957,0.010488574702692495,SZ300085;SZ300300;SZ300374,False,pass,
O2,O2_dd_08pct_stress,train,100,0.5,False,remove_top_5_instruments,5,instrument,20245,217.73374761770572,0.010754939373559185,5,437,8.700447504708599,19808,209.03330011299713,0.010325181531884274,SZ300085;SZ300300;SZ300374;SZ300465;SZ300331,False,pass,
O2,O2_dd_08pct_stress,train,100,0.5,False,remove_top_1pct_episodes,6,episode_cluster_id,20245,217.73374761770572,0.010754939373559185,6,508,10.216536968953548,19737,207.51721064875215,0.010250294425722508,up50pct::SZ300085::000000;up50pct::SZ300300::000000;up50pct::SZ300374::000000;up50pct::SZ300465::000000;up50pct::SZ300634::000000;up50pct::SZ300467::000000,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.5,False,remove_top_1_instrument,1,instrument,2496,19.74356824501821,0.00791008343149768,1,26,0.5426007007666139,2470,19.200967544251597,0.007692695330229005,SH603688,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.5,False,remove_top_3_instruments,3,instrument,2496,19.74356824501821,0.00791008343149768,3,71,1.4974242103365827,2425,18.246144034681627,0.007310153860048729,SH603688;SZ300496;SZ300118,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.5,False,remove_top_5_instruments,5,instrument,2496,19.74356824501821,0.00791008343149768,5,109,2.297331083437072,2387,17.446237161581138,0.006989678349992443,SH603688;SZ300496;SZ300118;SH600588;SZ300568,False,pass,
O2,O2_dd_08pct_stress,robustness,100,0.5,False,remove_top_1pct_episodes,2,episode_cluster_id,2496,19.74356824501821,0.00791008343149768,2,48,1.050101194851777,2448,18.693467050166433,0.007489369811765398,up50pct::SH603688::000000;up50pct::SZ300496::000000,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.5,False,remove_top_1_instrument,1,instrument,664,7.953173844296541,0.011977671452253827,1,30,0.8068047534452221,634,7.146369090851318,0.010762604052486925,SZ301205,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.5,False,remove_top_3_instruments,3,instrument,664,7.953173844296541,0.011977671452253827,3,109,2.2315484786888358,555,5.721625365607705,0.008616905671095942,SZ301205;SZ300260;SZ002240,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.5,False,remove_top_5_instruments,5,instrument,664,7.953173844296541,0.011977671452253827,5,191,3.5314140550023536,473,4.421759789294187,0.006659276791105703,SZ301205;SZ300260;SZ002240;SZ301363;SZ002015,False,pass,
O2,O2_dd_08pct_stress,validation,100,0.5,False,remove_top_1pct_episodes,1,episode_cluster_id,664,7.953173844296541,0.011977671452253827,1,30,0.8068047534452221,634,7.146369090851318,0.010762604052486925,up50pct::SZ301205::000000,False,pass,
O2,O2_dd_12pct_stress,train,0,0.0,False,remove_top_1_instrument,1,instrument,20245,448.8853953156815,0.022172654745155913,1,81,4.320548425635982,20164,444.5648468900455,0.021959241634479897,SZ300085,False,pass,
O2,O2_dd_12pct_stress,train,0,0.0,False,remove_top_3_instruments,3,instrument,20245,448.8853953156815,0.022172654745155913,3,263,11.871769543564248,19982,437.0136257721172,0.02158624972942046,SZ300085;SZ300300;SZ300331,False,pass,
O2,O2_dd_12pct_stress,train,0,0.0,False,remove_top_5_instruments,5,instrument,20245,448.8853953156815,0.022172654745155913,5,443,19.043972995737278,19802,429.8414223199442,0.021231979368730263,SZ300085;SZ300300;SZ300331;SZ300322;SZ300465,False,pass,
O2,O2_dd_12pct_stress,train,0,0.0,False,remove_top_1pct_episodes,6,episode_cluster_id,20245,448.8853953156815,0.022172654745155913,6,500,22.19960043740207,19745,426.6857948782794,0.021076107427921927,up50pct::SZ300085::000000;up50pct::SZ300300::000000;up50pct::SZ300322::000000;up50pct::SZ300465::000000;up50pct::SZ300209::000000;up50pct::SZ300467::000000,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.0,False,remove_top_1_instrument,1,instrument,2496,40.02021726231508,0.016033740890350593,1,21,1.1903680838519004,2475,38.82984917846318,0.015556830600345824,SZ300757,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.0,False,remove_top_3_instruments,3,instrument,2496,40.02021726231508,0.016033740890350593,3,69,3.2671290881824477,2427,36.75308817413263,0.014724794941559547,SZ300757;SZ300624;SH603688,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.0,False,remove_top_5_instruments,5,instrument,2496,40.02021726231508,0.016033740890350593,5,104,5.174449655432482,2392,34.845767606882596,0.013960644073270271,SZ300757;SZ300624;SH603688;SZ300496;SZ002195,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.0,False,remove_top_1pct_episodes,2,episode_cluster_id,2496,40.02021726231508,0.016033740890350593,2,48,2.0767610043305473,2448,37.94345625798453,0.015201705231564314,up50pct::SZ300624::000000;up50pct::SH603688::000000,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.0,False,remove_top_1_instrument,1,instrument,664,16.572225196211516,0.024958170476222164,1,30,1.7526104441549615,634,14.819614752056555,0.022318696915747824,SZ301205,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.0,False,remove_top_3_instruments,3,instrument,664,16.572225196211516,0.024958170476222164,3,117,4.80190523870811,547,11.770319957503407,0.01772638547816778,SZ301205;SZ300726;SZ301219,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.0,False,remove_top_5_instruments,5,instrument,664,16.572225196211516,0.024958170476222164,5,201,7.449715256134015,463,9.122509940077501,0.013738719789273345,SZ301205;SZ300726;SZ301219;SZ300260;SZ300747,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.0,False,remove_top_1pct_episodes,1,episode_cluster_id,664,16.572225196211516,0.024958170476222164,1,30,1.7526104441549615,634,14.819614752056555,0.022318696915747824,up50pct::SZ301205::000000,False,pass,
O2,O2_dd_12pct_stress,train,0,0.25,False,remove_top_1_instrument,1,instrument,20245,336.6640464867611,0.016629491058866935,1,81,3.240411319226987,20164,333.4236351675341,0.01646943122585992,SZ300085,False,pass,
O2,O2_dd_12pct_stress,train,0,0.25,False,remove_top_3_instruments,3,instrument,20245,336.6640464867611,0.016629491058866935,3,263,8.903827157673188,19982,327.76021932908793,0.016189687297065346,SZ300085;SZ300300;SZ300331,False,pass,
O2,O2_dd_12pct_stress,train,0,0.25,False,remove_top_5_instruments,5,instrument,20245,336.6640464867611,0.016629491058866935,5,443,14.282979746802955,19802,322.38106673995816,0.0159239845265477,SZ300085;SZ300300;SZ300331;SZ300322;SZ300465,False,pass,
O2,O2_dd_12pct_stress,train,0,0.25,False,remove_top_1pct_episodes,6,episode_cluster_id,20245,336.6640464867611,0.016629491058866935,6,500,16.64970032805155,19745,320.01434615870954,0.015807080570941445,up50pct::SZ300085::000000;up50pct::SZ300300::000000;up50pct::SZ300322::000000;up50pct::SZ300465::000000;up50pct::SZ300209::000000;up50pct::SZ300467::000000,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.25,False,remove_top_1_instrument,1,instrument,2496,30.01516294673631,0.012025305667762946,1,21,0.8927760628889252,2475,29.122386883847387,0.01166762295025937,SZ300757,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.25,False,remove_top_3_instruments,3,instrument,2496,30.01516294673631,0.012025305667762946,3,69,2.4503468161368356,2427,27.564816130599475,0.011043596206169662,SZ300757;SZ300624;SH603688,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.25,False,remove_top_5_instruments,5,instrument,2496,30.01516294673631,0.012025305667762946,5,104,3.880837241574361,2392,26.13432570516195,0.010470483054952703,SZ300757;SZ300624;SH603688;SZ300496;SZ002195,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.25,False,remove_top_1pct_episodes,2,episode_cluster_id,2496,30.01516294673631,0.012025305667762946,2,48,1.5575707532479108,2448,28.4575921934884,0.011401278923673236,up50pct::SZ300624::000000;up50pct::SH603688::000000,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.25,False,remove_top_1_instrument,1,instrument,664,12.429168897158636,0.01871862785716662,1,30,1.314457833116221,634,11.114711064042416,0.016739022686810868,SZ301205,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.25,False,remove_top_3_instruments,3,instrument,664,12.429168897158636,0.01871862785716662,3,117,3.6014289290310817,547,8.827739968127554,0.013294789108625835,SZ301205;SZ300726;SZ301219,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.25,False,remove_top_5_instruments,5,instrument,664,12.429168897158636,0.01871862785716662,5,201,5.587286442100511,463,6.841882455058125,0.010304039841955008,SZ301205;SZ300726;SZ301219;SZ300260;SZ300747,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.25,False,remove_top_1pct_episodes,1,episode_cluster_id,664,12.429168897158636,0.01871862785716662,1,30,1.314457833116221,634,11.114711064042416,0.016739022686810868,up50pct::SZ301205::000000,False,pass,
O2,O2_dd_12pct_stress,train,0,0.5,False,remove_top_1_instrument,1,instrument,20245,224.44269765784074,0.011086327372577956,1,81,2.160274212817991,20164,222.28242344502274,0.010979620817239948,SZ300085,False,pass,
O2,O2_dd_12pct_stress,train,0,0.5,False,remove_top_3_instruments,3,instrument,20245,224.44269765784074,0.011086327372577956,3,263,5.935884771782124,19982,218.5068128860586,0.01079312486471023,SZ300085;SZ300300;SZ300331,False,pass,
O2,O2_dd_12pct_stress,train,0,0.5,False,remove_top_5_instruments,5,instrument,20245,224.44269765784074,0.011086327372577956,5,443,9.521986497868639,19802,214.9207111599721,0.010615989684365132,SZ300085;SZ300300;SZ300331;SZ300322;SZ300465,False,pass,
O2,O2_dd_12pct_stress,train,0,0.5,False,remove_top_1pct_episodes,6,episode_cluster_id,20245,224.44269765784074,0.011086327372577956,6,500,11.099800218701034,19745,213.3428974391397,0.010538053713960964,up50pct::SZ300085::000000;up50pct::SZ300300::000000;up50pct::SZ300322::000000;up50pct::SZ300465::000000;up50pct::SZ300209::000000;up50pct::SZ300467::000000,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.5,False,remove_top_1_instrument,1,instrument,2496,20.01010863115754,0.008016870445175297,1,21,0.5951840419259502,2475,19.41492458923159,0.007778415300172912,SZ300757,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.5,False,remove_top_3_instruments,3,instrument,2496,20.01010863115754,0.008016870445175297,3,69,1.6335645440912239,2427,18.376544087066314,0.007362397470779773,SZ300757;SZ300624;SH603688,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.5,False,remove_top_5_instruments,5,instrument,2496,20.01010863115754,0.008016870445175297,5,104,2.587224827716241,2392,17.422883803441298,0.006980322036635136,SZ300757;SZ300624;SH603688;SZ300496;SZ002195,False,pass,
O2,O2_dd_12pct_stress,robustness,0,0.5,False,remove_top_1pct_episodes,2,episode_cluster_id,2496,20.01010863115754,0.008016870445175297,2,48,1.0383805021652737,2448,18.971728128992265,0.007600852615782157,up50pct::SZ300624::000000;up50pct::SH603688::000000,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.5,False,remove_top_1_instrument,1,instrument,664,8.286112598105758,0.012479085238111082,1,30,0.8763052220774807,634,7.409807376028278,0.011159348457873912,SZ301205,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.5,False,remove_top_3_instruments,3,instrument,664,8.286112598105758,0.012479085238111082,3,117,2.400952619354055,547,5.8851599787517035,0.00886319273908389,SZ301205;SZ300726;SZ301219,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.5,False,remove_top_5_instruments,5,instrument,664,8.286112598105758,0.012479085238111082,5,201,3.7248576280670074,463,4.561254970038751,0.006869359894636672,SZ301205;SZ300726;SZ301219;SZ300260;SZ300747,False,pass,
O2,O2_dd_12pct_stress,validation,0,0.5,False,remove_top_1pct_episodes,1,episode_cluster_id,664,8.286112598105758,0.012479085238111082,1,30,0.8763052220774807,634,7.409807376028278,0.011159348457873912,up50pct::SZ301205::000000,False,pass,
O2,O2_dd_12pct_stress,train,25,0.0,False,remove_top_1_instrument,1,instrument,20245,439.92789531568144,0.02173019981801341,1,81,4.253048425635982,20164,435.67484689004544,0.021520120863919263,SZ300085,False,pass,
O2,O2_dd_12pct_stress,train,25,0.0,False,remove_top_3_instruments,3,instrument,20245,439.92789531568144,0.02173019981801341,3,263,11.68176954356425,19982,428.2461257721172,0.02115317983561952,SZ300085;SZ300300;SZ300331,False,pass,
O2,O2_dd_12pct_stress,train,25,0.0,False,remove_top_5_instruments,5,instrument,20245,439.92789531568144,0.02173019981801341,5,443,18.733972995737275,19802,421.19392231994414,0.020804836864408205,SZ300085;SZ300300;SZ300331;SZ300322;SZ300465,False,pass,
O2,O2_dd_12pct_stress,train,25,0.0,False,remove_top_1pct_episodes,6,episode_cluster_id,20245,439.92789531568144,0.02173019981801341,6,500,21.842100437402067,19745,418.0857948782794,0.020651311181935264,up50pct::SZ300085::000000;up50pct::SZ300300::000000;up50pct::SZ300322::000000;up50pct::SZ300465::000000;up50pct::SZ300209::000000;up50pct::SZ300467::000000,False,pass,
O2,O2_dd_12pct_stress,robustness,25,0.0,False,remove_top_1_instrument,1,instrument,2496,39.097717262315086,0.01566414954419675,1,21,1.1728680838519003,2475,37.924849178463184,0.0151942504721407,SZ300757,False,pass,
O2,O2_dd_12pct_stress,robustness,25,0.0,False,remove_top_3_instruments,3,instrument,2496,39.097717262315086,0.01566414954419675,3,69,3.2096290881824476,2427,35.88808817413264,0.014378240454380064,SZ300757;SZ300624;SH603688,False,pass,
O2,O2_dd_12pct_stress,robustness,25,0.0,False,remove_top_5_instruments,5,instrument,2496,39.097717262315086,0.01566414954419675,5,104,5.091949655432482,2392,34.00576760688261,0.013624105611731814,SZ300757;SZ300624;SH603688;SZ300496;SZ002195,False,pass,
O2,O2_dd_12pct_stress,robustness,25,0.0,False,remove_top_1pct_episodes,2,episode_cluster_id,2496,39.097717262315086,0.01566414954419675,2,48,2.0367610043305477,2448,37.060956257984536,0.014848139526436111,up50pct::SZ300624::000000;up50pct::SH603688::000000,False,pass,
