run_id,arm_id,semantic_track,return_semantics,weighting,bucket_count,bucket_id,bucket_role,holding_month_n,month_scope,P5_date_scope,series_role,registered_month_n,month_n,gap_month_n,mean_monthly_return,median_monthly_return,monthly_volatility,annualized_mean,annualized_volatility,annualized_sharpe,positive_month_rate,p10,p50,p90,ES10_loss,max_drawdown_of_compounded_gross_series,Newey_West_lag,HAC_t_stat,HAC_two_sided_p_value,nominal_95pct_CI_lower,nominal_95pct_CI_upper,inference_role,missing_reason
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,5,,,1,early,,favorable_minus_middle,50,49,1,0.00333268690392,0.00671707264108,0.0466021653541,0.039992242847,0.161434636272,0.247730250277,0.510204081633,-0.0467105453438,0.00671707264108,0.067865538135,0.0752556324256,0.219913330923,3,0.591960377051,0.553877121596,-0.00770174471795,0.0143671185258,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,5,1,unfavorable,1,late,,bucket_return,51,50,1,0.000503969043494,-0.00821325916196,0.078348963574,0.00604762852192,0.271408771261,0.0222823621131,0.48,-0.0858125238289,-0.00821325916196,0.0753981392172,0.113701470725,0.405183300855,3,0.0544041318232,0.956613187013,-0.0176520264934,0.0186599645804,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,5,2,middle,1,late,,bucket_return,51,50,1,0.00271566108649,-0.0018275563914,0.0586326289382,0.0325879330379,0.203109384605,0.160445235464,0.48,-0.0608972622509,-0.0018275563914,0.0691635859662,0.0798226988171,0.273541456329,3,0.38418236035,0.700843291413,-0.0111386916196,0.0165700137926,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,5,3,middle,1,late,,bucket_return,51,50,1,0.009250902622,-0.00192697346604,0.0540097048335,0.111010831464,0.187095105747,0.593339045513,0.48,-0.0503014159412,-0.00192697346604,0.0679539695326,0.0646450939553,0.163534175113,3,1.38997673909,0.164535940915,-0.00379351420436,0.0222953194483,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,5,4,middle,1,late,,bucket_return,51,50,1,0.00848186532706,0.00101327970476,0.0554548423097,0.101782383925,0.192101208812,0.529837290218,0.5,-0.0465002219968,0.00101327970476,0.0803720390817,0.0756621867421,0.217954317254,3,1.3087281684,0.190626446486,-0.00422065836284,0.021184389017,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,5,5,favorable,1,late,,bucket_return,51,50,1,0.00449881605333,-0.0102221590456,0.0754307407088,0.0539857926399,0.26129975072,0.206604837896,0.36,-0.0639186897056,-0.0102221590456,0.0995949315106,0.109056428191,0.39075480746,3,0.503252031825,0.614787086851,-0.0130222606239,0.0220198927306,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,5,,,1,late,,favorable_minus_unfavorable,51,50,1,0.00399484700983,0.00435422810969,0.0652409526366,0.047938164118,0.226001289402,0.212114560253,0.54,-0.0616728691692,0.00435422810969,0.0704935382371,0.10798305144,0.313396368575,3,0.454768032486,0.649276130728,-0.0132221860789,0.0212118800986,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,5,,,1,late,,favorable_minus_middle,51,50,1,-0.00475208656867,-0.00351393748717,0.0450736431719,-0.057025038824,0.156139680112,-0.365218109728,0.46,-0.0495089291755,-0.00351393748717,0.0325307249731,0.0773938832988,0.407905326656,3,-0.840103527369,0.40085034253,-0.0158387184213,0.00633454528392,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,1,unfavorable,1,full,,bucket_return,101,99,2,-0.000860494303595,-0.0117785148952,0.0764201985115,-0.0103259316431,0.264727333093,-0.039005914208,0.454545454545,-0.0766778788458,-0.0117785148952,0.0708031501197,0.110046869043,0.506353770984,3,-0.127736196996,0.898357743664,-0.0140637826715,0.0123427940643,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,2,middle,1,full,,bucket_return,101,99,2,0.00141424315905,-0.00262342262018,0.0650306630917,0.0169709179086,0.225272825049,0.0753349539823,0.454545454545,-0.0667693291289,-0.00262342262018,0.0706878842801,0.0940194159333,0.410354775502,3,0.24970982722,0.802811757895,-0.00968610354325,0.0125145898613,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,3,middle,1,full,,bucket_return,101,99,2,0.00116113647365,-0.00166533464237,0.0585329556166,0.0139336376838,0.20276410609,0.068718462811,0.474747474747,-0.061163849792,-0.00166533464237,0.0571658555685,0.082132183365,0.362661245919,3,0.214095203588,0.830472816067,-0.00946864705885,0.0117909200061,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,4,middle,1,full,,bucket_return,101,99,2,0.00225635210382,-0.00614699814876,0.0578093263315,0.0270762252459,0.200257380715,0.135207127693,0.464646464646,-0.0565061409552,-0.00614699814876,0.0710654000029,0.0816233300059,0.307960105279,3,0.432902301594,0.665085747866,-0.007959275865,0.0124719800726,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,5,middle,1,full,,bucket_return,101,99,2,0.00124591834762,-0.00238485846135,0.0569892145049,0.0149510201714,0.197416430012,0.0757334137311,0.464646464646,-0.0590654738033,-0.00238485846135,0.0671598638249,0.0801968724296,0.43365588732,3,0.220502192527,0.82548006501,-0.00982859778769,0.0123204344829,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,6,middle,1,full,,bucket_return,101,99,2,0.00950274522578,0.0018072819335,0.05632796071,0.114032942709,0.195125779673,0.584407364832,0.505050505051,-0.0579887820016,0.0018072819335,0.0759782799856,0.0781522190372,0.258833055357,3,1.75780663085,0.0787804167245,-0.00109286755093,0.0200983580025,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,7,middle,1,full,,bucket_return,101,99,2,0.00717374145392,0.00381317162984,0.0555174477543,0.086084897447,0.192318080434,0.447617287219,0.525252525253,-0.0640822516627,0.00381317162984,0.0843123004595,0.0804494483934,0.280681584156,3,1.3113086568,0.18975350486,-0.00354858147986,0.0178960643877,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,8,middle,1,full,,bucket_return,101,99,2,0.00618362892389,0.000781417323158,0.05761078828,0.0742035470867,0.19956962473,0.371817841453,0.515151515152,-0.0594017314874,0.000781417323158,0.0839988094382,0.0892624010734,0.350419761311,3,1.18069431239,0.237724181766,-0.00408125493077,0.0164485127785,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,9,middle,1,full,,bucket_return,101,99,2,0.00746827448696,-0.000569914380106,0.0658337410643,0.0896192938436,0.228054768751,0.392972680792,0.494949494949,-0.0646518393413,-0.000569914380106,0.101518962543,0.0977769647394,0.351672287836,3,1.25921101956,0.20795412237,-0.00415610680712,0.019092655781,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,10,favorable,1,full,,bucket_return,101,99,2,0.00174670289951,-0.0142953426058,0.0822178268404,0.0209604347941,0.284810906751,0.0735942139058,0.454545454545,-0.0956410260938,-0.0142953426058,0.109262825944,0.128220242127,0.633213919141,3,0.232398909079,0.816228196162,-0.0129843248334,0.0164777306324,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,,,1,full,,favorable_minus_unfavorable,101,99,2,0.00260719720311,0.00577755942166,0.0742218987847,0.0312863664373,0.257112199459,0.12168371047,0.525252525253,-0.0847897115303,0.00577755942166,0.0915445099124,0.129232738847,0.55545740821,3,0.375921671345,0.706975128825,-0.0109860936556,0.0162004880618,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,,,1,full,,favorable_minus_middle,101,99,2,-0.00362762888719,-0.00410607680792,0.0577239488264,-0.0435315466463,0.199961624362,-0.217699505019,0.444444444444,-0.0694277141199,-0.00410607680792,0.0663633822288,0.100813623514,0.640867434039,3,-0.719057849708,0.472105276576,-0.0135155982224,0.00626034044803,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,1,unfavorable,1,early,,bucket_return,50,49,1,-5.6164726273e-06,-0.0120768057253,0.065298565221,-6.73976715276e-05,0.226200865248,-0.000297954967828,0.469387755102,-0.0612241389905,-0.0120768057253,0.0695589899328,0.0865802703346,0.295209728231,3,-0.000664343475838,0.999469930637,-0.0165754850271,0.0165642520818,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,2,middle,1,early,,bucket_return,50,49,1,5.98216144176e-05,-0.00474685433191,0.0582931909372,0.000717859373011,0.201933536877,0.0035549289341,0.428571428571,-0.0630076576942,-0.00474685433191,0.0618325342135,0.0812348153622,0.253405731617,3,0.00834327903931,0.9933431037,-0.0139931914998,0.0141128347287,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,3,middle,1,early,,bucket_return,50,49,1,-2.14525169872e-05,-0.00221275079061,0.0589587416219,-0.000257430203846,0.204239072079,-0.00126043563176,0.489795918367,-0.0644737817414,-0.00221275079061,0.051302173405,0.0856358954884,0.326556745986,3,-0.00268400519571,0.997858476264,-0.015686906794,0.01564400176,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,4,middle,1,early,,bucket_return,50,49,1,0.00142608440476,-0.0063115171796,0.0557891312768,0.0171130128572,0.193259219763,0.0885495288564,0.469387755102,-0.0528539148101,-0.0063115171796,0.050336340984,0.0790202993226,0.307960105279,3,0.192671598729,0.847216167594,-0.0130808491064,0.0159330179159,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,5,middle,1,early,,bucket_return,50,49,1,-0.00563795753074,-0.00377415539511,0.057948963779,-0.0676554903689,0.200741099023,-0.337028594037,0.428571428571,-0.0733476641946,-0.00377415539511,0.0610487368173,0.0915706055883,0.351271178216,3,-0.689265393152,0.490656271704,-0.0216697992805,0.010393884219,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,6,middle,1,early,,bucket_return,50,49,1,0.00847844596285,0.0083009234504,0.0591130377215,0.101741351554,0.204773569447,0.49684806408,0.530612244898,-0.0631651793498,0.0083009234504,0.0821068475152,0.0838086059816,0.258833055357,3,0.987861195067,0.323220632362,-0.00834319741684,0.0253000893425,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,7,middle,1,early,,bucket_return,50,49,1,0.00492251331566,0.00561219851554,0.0580245323767,0.0590701597879,0.201002876324,0.293877186577,0.571428571429,-0.0689615222223,0.00561219851554,0.0633957805422,0.0896023068179,0.280681584156,3,0.557564190682,0.577142014738,-0.0123812321066,0.0222262587379,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,8,middle,1,early,,bucket_return,50,49,1,0.00477763724632,0.00492412606731,0.0566989299877,0.0573316469558,0.196410854947,0.291896529707,0.510204081633,-0.0594481716126,0.00492412606731,0.0842441181679,0.0893947237524,0.266653616973,3,0.628378320318,0.52975613575,-0.0101242087137,0.0196794832063,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,9,middle,1,early,,bucket_return,50,49,1,0.00537876144728,0.000653923814793,0.0645634575867,0.0645451373674,0.223654377705,0.288593221513,0.510204081633,-0.0697680948557,0.000653923814793,0.098687726937,0.0994757030525,0.270392260754,3,0.632274150725,0.527207751478,-0.0112946684344,0.0220521913289,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,10,favorable,1,early,,bucket_return,50,49,1,0.00417026702314,0.000644280748231,0.077799565854,0.0500432042776,0.269505601732,0.185685210089,0.510204081633,-0.0911582060072,0.000644280748231,0.117699013066,0.126920133256,0.328234838102,3,0.377923871689,0.705487148277,-0.0174572981654,0.0257978322117,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,,,1,early,,favorable_minus_unfavorable,50,49,1,0.00417588349576,0.00865335430226,0.0683459321946,0.0501106019491,0.236757254103,0.211653924349,0.551020408163,-0.0913727857619,0.00865335430226,0.0952266274776,0.121970286651,0.337203199474,3,0.491976081579,0.622736252295,-0.0124602530194,0.0208120200109,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,,,1,early,,favorable_minus_middle,50,49,1,0.00275002280708,0.0022069131517,0.0563316215912,0.033000273685,0.195138461338,0.169112093325,0.510204081633,-0.0668784708761,0.0022069131517,0.0702128160152,0.0925202178821,0.287093749674,3,0.404738734888,0.685669566502,-0.0105670758394,0.0160671214535,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,1,unfavorable,1,late,,bucket_return,51,50,1,-0.00169827457794,-0.00933022737732,0.0866127142288,-0.0203792949353,0.300035243252,-0.0679230036927,0.44,-0.102770700358,-0.00933022737732,0.0922339192961,0.123568155219,0.462457992942,3,-0.166009970345,0.868149103849,-0.0217486185525,0.0183520693966,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,2,middle,1,late,,bucket_return,51,50,1,0.00274157627278,-0.000468198869039,0.0715932597984,0.0328989152734,0.2480063269,0.132653532209,0.48,-0.0728352036222,-0.000468198869039,0.0822005062318,0.105078400905,0.364163558669,3,0.320410928283,0.748656842316,-0.0140287342292,0.0195118867747,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,3,middle,1,late,,bucket_return,51,50,1,0.00232007368447,-0.00102673451571,0.0586877585518,0.0278408842136,0.203300359188,0.136944589399,0.46,-0.0576876917601,-0.00102673451571,0.0580531657988,0.0780610996875,0.29189190066,3,0.325388224808,0.744887266303,-0.0116548046803,0.0162949520493,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,4,middle,1,late,,bucket_return,51,50,1,0.0030700144489,-0.00528042050791,0.0602790450568,0.0368401733868,0.20881273734,0.176426849511,0.46,-0.0600290971714,-0.00528042050791,0.0729566805722,0.0824430772239,0.256478252954,3,0.425539077033,0.670443741382,-0.0110699742774,0.0172100031752,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,5,middle,1,late,,bucket_return,51,50,1,0.00799211670841,-0.000882092081538,0.0557867662745,0.0959054005009,0.193251027155,0.49627369082,0.5,-0.0482451281282,-0.000882092081538,0.0827066533593,0.064584854893,0.197171550875,3,1.11993044175,0.262743404675,-0.00599469919087,0.0219789326077,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,6,middle,1,late,,bucket_return,51,50,1,0.0105065585035,-0.00389587255578,0.0540422333276,0.126078702041,0.187207787756,0.673469322794,0.48,-0.0453647349105,-0.00389587255578,0.0656244840252,0.0704491201277,0.153541784654,3,1.64140507738,0.100713356621,-0.00203908093197,0.0230521979389,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,7,middle,1,late,,bucket_return,51,50,1,0.00937994502941,-0.000965274197722,0.0534434664596,0.112559340353,0.185133598481,0.607989804531,0.48,-0.047057085916,-0.000965274197722,0.0856290416136,0.067198913552,0.144577279224,3,1.5382640333,0.12398407003,-0.00257141964964,0.0213313097085,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,8,middle,1,late,,bucket_return,51,50,1,0.00756150076791,0.000633680686034,0.0590333009877,0.0907380092149,0.204497353299,0.443712389189,0.52,-0.0545611827631,0.000633680686034,0.0742786532006,0.0891300783943,0.286698400745,3,1.06654010945,0.286179557393,-0.00633415026567,0.0214571518015,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,9,middle,1,late,,bucket_return,51,50,1,0.00951599726585,-0.00264492170638,0.06764723399,0.11419196719,0.234336892524,0.487298290764,0.48,-0.0574255924439,-0.00264492170638,0.101341515538,0.0949009540145,0.24178691028,3,1.18512010493,0.235969963004,-0.00622165821769,0.0252536527494,design_only_not_support,
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v3,P0_TOTAL_MOMENTUM_12_1,project_return_history_primary,paper_qfq_complete_case_sensitivity,EW,10,10,favorable,1,late,,bucket_return,51,50,1,-0.000628389941641,-0.0188452080515,0.0870555326736,-0.0075406792997,0.301569211341,-0.0250048049208,0.4,-0.0967485095808,-0.0188452080515,0.0964906094014,0.129520350997,0.515359592691,3,-0.0616980485443,0.950803294047,-0.0205904743661,0.0193336944828,design_only_not_support,
