grid_rule_id,split,universe_binding_status,pit_transition_context,transition_outcome_label,transition_outcome_direction,source_id,window,replay_policy_id,target_episode_denominator_n,bridge_episode_denominator_n,unique_segment_n,effective_contributing_segment_n,top1_segment_episode_share,top1_segment_event_share,source_post_replay_captured_episode_n,source_post_replay_recall,e1_post_replay_captured_episode_n,e1_post_replay_recall,e1_missed_episode_n,source_post_replay_captures_e1_missed_n,source_post_replay_captures_e1_missed_rate,wilson_ci_low,wilson_ci_high,episode_power_status,segment_power_status,contribution_concentration_status
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,47,47,4,2.5420023014959727,0.5106382978723404,0.5822784810126582,5,0.10638297872340426,0,0.0,47,5,0.10638297872340426,0.046304099555199416,0.22594539692012788,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,47,47,4,2.5420023014959727,0.5106382978723404,0.5822784810126582,0,0.0,0,0.0,47,0,0.0,6.938893903907228e-18,0.0755601711983887,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,48,48,2,1.1327433628318584,0.9375,0.9611650485436893,0,0.0,0,0.0,48,0,0.0,0.0,0.0741026511527422,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,48,48,2,1.1327433628318584,0.9375,0.9611650485436893,47,0.9791666666666666,0,0.0,48,47,0.9791666666666666,0.8910053086246883,0.9963129840206002,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,48,48,2,1.1327433628318584,0.9375,0.9611650485436893,33,0.6875,0,0.0,48,33,0.6875,0.5466666274950367,0.800544878322685,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,48,48,2,1.1327433628318584,0.9375,0.9611650485436893,4,0.08333333333333333,0,0.0,48,4,0.08333333333333333,0.03288322434995555,0.19553565161066291,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,48,48,2,1.1327433628318584,0.9375,0.9611650485436893,4,0.08333333333333333,0,0.0,48,4,0.08333333333333333,0.03288322434995555,0.19553565161066291,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,48,48,2,1.1327433628318584,0.9375,0.9611650485436893,0,0.0,0,0.0,48,0,0.0,0.0,0.0741026511527422,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,210,210,15,7.332889923511805,0.18095238095238095,0.17891373801916932,0,0.0,0,0.0,210,0,0.0,0.0,0.017964699104383804,sufficient_episode_power,sufficient_segment_power,not_concentrated
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,210,210,15,7.332889923511805,0.18095238095238095,0.17891373801916932,207,0.9857142857142858,0,0.0,210,207,0.9857142857142858,0.9588471765978211,0.9951299728436348,sufficient_episode_power,sufficient_segment_power,not_concentrated
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,210,210,15,7.332889923511805,0.18095238095238095,0.17891373801916932,104,0.49523809523809526,0,0.0,210,104,0.49523809523809526,0.42831039846849644,0.5623368843801169,sufficient_episode_power,sufficient_segment_power,not_concentrated
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,210,210,15,7.332889923511805,0.18095238095238095,0.17891373801916932,8,0.0380952380952381,0,0.0,210,8,0.0380952380952381,0.019427411213507217,0.07335902510197116,sufficient_episode_power,sufficient_segment_power,not_concentrated
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,210,210,15,7.332889923511805,0.18095238095238095,0.17891373801916932,8,0.0380952380952381,0,0.0,210,8,0.0380952380952381,0.019427411213507217,0.07335902510197116,sufficient_episode_power,sufficient_segment_power,not_concentrated
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,210,210,15,7.332889923511805,0.18095238095238095,0.17891373801916932,0,0.0,0,0.0,210,0,0.0,0.0,0.017964699104383804,sufficient_episode_power,sufficient_segment_power,not_concentrated
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,119,119,7,3.177249270809962,0.3697478991596639,0.3008474576271186,0,0.0,0,0.0,119,0,0.0,0.0,0.0312727935813275,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,119,119,7,3.177249270809962,0.3697478991596639,0.3008474576271186,118,0.9915966386554622,0,0.0,119,118,0.9915966386554622,0.9539309817174007,0.9985150951816306,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,119,119,7,3.177249270809962,0.3697478991596639,0.3008474576271186,79,0.6638655462184874,0,0.0,119,79,0.6638655462184874,0.5750467790074236,0.7424352466255866,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,119,119,7,3.177249270809962,0.3697478991596639,0.3008474576271186,4,0.03361344537815126,0,0.0,119,4,0.03361344537815126,0.013147540181404155,0.08324977147848957,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,119,119,7,3.177249270809962,0.3697478991596639,0.3008474576271186,4,0.03361344537815126,0,0.0,119,4,0.03361344537815126,0.013147540181404155,0.08324977147848957,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,119,119,7,3.177249270809962,0.3697478991596639,0.3008474576271186,0,0.0,0,0.0,119,0,0.0,0.0,0.0312727935813275,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,454,454,8,4.706274545620605,0.2709251101321586,0.23197115384615385,0,0.0,0,0.0,454,0,0.0,0.0,0.008390674853486445,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,454,454,8,4.706274545620605,0.2709251101321586,0.23197115384615385,451,0.9933920704845814,0,0.0,454,451,0.9933920704845814,0.9807541005662129,0.9977502555255008,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,454,454,8,4.706274545620605,0.2709251101321586,0.23197115384615385,340,0.748898678414097,0,0.0,454,340,0.748898678414097,0.7070330798862206,0.7865874211779029,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,454,454,8,4.706274545620605,0.2709251101321586,0.23197115384615385,24,0.05286343612334802,0,0.0,454,24,0.05286343612334802,0.035778044018849264,0.0774523832730351,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,454,454,8,4.706274545620605,0.2709251101321586,0.23197115384615385,12,0.02643171806167401,0,0.0,454,12,0.02643171806167401,0.015183347737471055,0.04562720333521435,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,454,454,8,4.706274545620605,0.2709251101321586,0.23197115384615385,12,0.02643171806167401,0,0.0,454,12,0.02643171806167401,0.015183347737471055,0.04562720333521435,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,71,71,5,2.5179820179820185,0.5352112676056338,0.5852272727272727,0,0.0,0,0.0,71,0,0.0,0.0,0.05132974174790491,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,71,71,5,2.5179820179820185,0.5352112676056338,0.5852272727272727,69,0.971830985915493,0,0.0,71,69,0.971830985915493,0.9029831473899659,0.992240899129617,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,71,71,5,2.5179820179820185,0.5352112676056338,0.5852272727272727,48,0.676056338028169,0,0.0,71,48,0.676056338028169,0.5606093871720553,0.7734294361561472,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,71,71,5,2.5179820179820185,0.5352112676056338,0.5852272727272727,5,0.07042253521126761,0,0.0,71,5,0.07042253521126761,0.03045315340626454,0.1544921176729214,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,71,71,5,2.5179820179820185,0.5352112676056338,0.5852272727272727,5,0.07042253521126761,0,0.0,71,5,0.07042253521126761,0.03045315340626454,0.1544921176729214,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,published_and_reconstructed_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,71,71,5,2.5179820179820185,0.5352112676056338,0.5852272727272727,0,0.0,0,0.0,71,0,0.0,0.0,0.05132974174790491,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,reconstructed_transition_not_published_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,87,87,2,1.665346534653465,0.7241379310344828,0.7398373983739838,0,0.0,0,0.0,87,0,0.0,0.0,0.04228899535014795,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,reconstructed_transition_not_published_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,87,87,2,1.665346534653465,0.7241379310344828,0.7398373983739838,73,0.8390804597701149,0,0.0,87,73,0.8390804597701149,0.747827723662026,0.9016544519051152,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,reconstructed_transition_not_published_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,87,87,2,1.665346534653465,0.7241379310344828,0.7398373983739838,13,0.14942528735632185,0,0.0,87,13,0.14942528735632185,0.08945358630236427,0.23904789319601538,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,reconstructed_transition_not_published_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,87,87,2,1.665346534653465,0.7241379310344828,0.7398373983739838,37,0.42528735632183906,0,0.0,87,37,0.42528735632183906,0.3267307291558499,0.5301630287700343,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,reconstructed_transition_not_published_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,87,87,2,1.665346534653465,0.7241379310344828,0.7398373983739838,9,0.10344827586206896,0,0.0,87,9,0.10344827586206896,0.05538448328196699,0.1850516164784952,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,reconstructed_transition_not_published_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,87,87,2,1.665346534653465,0.7241379310344828,0.7398373983739838,30,0.3448275862068966,0,0.0,87,30,0.3448275862068966,0.2534251109614927,0.44935423242303607,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,105,105,3,1.7921001300390118,0.6285714285714286,0.49101796407185627,0,0.0,0,0.0,105,0,0.0,0.0,0.035295328256842964,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,105,105,3,1.7921001300390118,0.6285714285714286,0.49101796407185627,105,1.0,0,0.0,105,105,1.0,0.9647046717431569,0.9999999999999998,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,105,105,3,1.7921001300390118,0.6285714285714286,0.49101796407185627,89,0.8476190476190476,0,0.0,105,89,0.8476190476190476,0.7667252612512719,0.9039741771987323,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,105,105,3,1.7921001300390118,0.6285714285714286,0.49101796407185627,4,0.0380952380952381,0,0.0,105,4,0.0380952380952381,0.014912218047781596,0.09388441853234952,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,105,105,3,1.7921001300390118,0.6285714285714286,0.49101796407185627,4,0.0380952380952381,0,0.0,105,4,0.0380952380952381,0.014912218047781596,0.09388441853234952,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,105,105,3,1.7921001300390118,0.6285714285714286,0.49101796407185627,0,0.0,0,0.0,105,0,0.0,0.0,0.035295328256842964,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,train,published_and_reconstructed_transition,transition_from_risk_off,transition_continuation,risk_off_continuation_buffer,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,241,241,7,4.241966111598014,0.3651452282157676,0.3582089552238806,0,0.0,0,0.0,241,0,0.0,0.0,0.01569014415850901,sufficient_episode_power,low_segment_power_caution,concentrated_low_power_caution
