threshold,split,episode_count,episode_with_probe_count,probe_rate,mean_after_cost_return,mean_after_cost_return_diff_vs_probe_with_simple_stop,big_winner_coverage_loss_vs_probe_with_simple_stop,missed_gain_to_exposure_median,turnover_proxy,turnover_reduction_vs_daily_baserate,top1_instrument_year_exposure_share,top5_instrument_exposure_share,positive_pnl_year_count,top_year_positive_pnl_share,top_instrument_year_positive_pnl_share,passed_all_gates
-0.7514049841260603,robustness,770,279,0.36233766233766235,0.0024576717537029068,0.004978596369813123,0.0,0.0,5.478545454545455,0.8897425885248824,0.014336917562724014,0.05734767025089607,2,0.5017984848519672,0.03274062744743743,True
-0.7514049841260603,train,1142,483,0.42294220665499127,0.004891665830056222,0.005026392009829569,0.11111111111111116,0.0,6.3948861646234665,0.8713009500351174,0.008281573498964804,0.03312629399585921,5,0.3683254987899087,0.02990598156622832,True
-0.7514049841260603,validation,532,192,0.3609022556390977,0.0016324484506915367,0.004292598989106784,0.0,0.0,5.456842105263157,0.8901793751011846,0.015625,0.05729166666666666,2,0.5943083736756349,0.061409916331108955,True
-0.577810770011983,robustness,770,279,0.36233766233766235,0.0024576717537029068,0.004978596369813123,0.0,0.0,5.478545454545455,0.8897425885248824,0.014336917562724014,0.05734767025089607,2,0.5017984848519672,0.03274062744743743,True
-0.577810770011983,train,1142,483,0.42294220665499127,0.004891665830056222,0.005026392009829569,0.11111111111111116,0.0,6.3948861646234665,0.8713009500351174,0.008281573498964804,0.03312629399585921,5,0.3683254987899087,0.02990598156622832,True
-0.577810770011983,validation,532,192,0.3609022556390977,0.0016324484506915367,0.004292598989106784,0.0,0.0,5.456842105263157,0.8901793751011846,0.015625,0.05729166666666666,2,0.5943083736756349,0.061409916331108955,True
-0.5179384215860388,robustness,770,279,0.36233766233766235,0.0024576717537029068,0.004978596369813123,0.0,0.0,5.478545454545455,0.8897425885248824,0.014336917562724014,0.05734767025089607,2,0.5017984848519672,0.03274062744743743,True
-0.5179384215860388,train,1142,483,0.42294220665499127,0.004891665830056222,0.005026392009829569,0.11111111111111116,0.0,6.3948861646234665,0.8713009500351174,0.008281573498964804,0.03312629399585921,5,0.3683254987899087,0.02990598156622832,True
-0.5179384215860388,validation,532,192,0.3609022556390977,0.0016324484506915367,0.004292598989106784,0.0,0.0,5.456842105263157,0.8901793751011846,0.015625,0.05729166666666666,2,0.5943083736756349,0.061409916331108955,True
-0.4282035895077053,robustness,770,279,0.36233766233766235,0.0024576717537029068,0.004978596369813123,0.0,0.0,5.478545454545455,0.8897425885248824,0.014336917562724014,0.05734767025089607,2,0.5017984848519672,0.03274062744743743,True
-0.4282035895077053,train,1142,483,0.42294220665499127,0.004891665830056222,0.005026392009829569,0.11111111111111116,0.0,6.3948861646234665,0.8713009500351174,0.008281573498964804,0.03312629399585921,5,0.3683254987899087,0.02990598156622832,True
-0.4282035895077053,validation,532,192,0.3609022556390977,0.0016324484506915367,0.004292598989106784,0.0,0.0,5.456842105263157,0.8901793751011846,0.015625,0.05729166666666666,2,0.5943083736756349,0.061409916331108955,True
-0.35612991752289436,robustness,770,279,0.36233766233766235,0.0024576717537029068,0.004978596369813123,0.0,0.0,5.478545454545455,0.8897425885248824,0.014336917562724014,0.05734767025089607,2,0.5017984848519672,0.03274062744743743,True
-0.35612991752289436,train,1142,483,0.42294220665499127,0.004891665830056222,0.005026392009829569,0.11111111111111116,0.0,6.3948861646234665,0.8713009500351174,0.008281573498964804,0.03312629399585921,5,0.3683254987899087,0.02990598156622832,True
-0.35612991752289436,validation,532,192,0.3609022556390977,0.0016324484506915367,0.004292598989106784,0.0,0.0,5.456842105263157,0.8901793751011846,0.015625,0.05729166666666666,2,0.5943083736756349,0.061409916331108955,True
-0.30164514902684075,robustness,770,279,0.36233766233766235,0.0024576717537029068,0.004978596369813123,0.0,0.0,5.478545454545455,0.8897425885248824,0.014336917562724014,0.05734767025089607,2,0.5017984848519672,0.03274062744743743,True
-0.30164514902684075,train,1142,483,0.42294220665499127,0.004891665830056222,0.005026392009829569,0.11111111111111116,0.0,6.3948861646234665,0.8713009500351174,0.008281573498964804,0.03312629399585921,5,0.3683254987899087,0.02990598156622832,True
-0.30164514902684075,validation,532,192,0.3609022556390977,0.0016324484506915367,0.004292598989106784,0.0,0.0,5.456842105263157,0.8901793751011846,0.015625,0.05729166666666666,2,0.5943083736756349,0.061409916331108955,True
-0.2426027480222872,robustness,770,279,0.36233766233766235,0.0024576717537029068,0.004978596369813123,0.0,0.0,5.478545454545455,0.8897425885248824,0.014336917562724014,0.05734767025089607,2,0.5017984848519672,0.03274062744743743,True
-0.2426027480222872,train,1142,483,0.42294220665499127,0.004891665830056222,0.005026392009829569,0.11111111111111116,0.0,6.3948861646234665,0.8713009500351174,0.008281573498964804,0.03312629399585921,5,0.3683254987899087,0.02990598156622832,True
-0.2426027480222872,validation,532,192,0.3609022556390977,0.0016324484506915367,0.004292598989106784,0.0,0.0,5.456842105263157,0.8901793751011846,0.015625,0.05729166666666666,2,0.5943083736756349,0.061409916331108955,True
-0.17329684067769535,robustness,770,264,0.34285714285714286,0.0026061834383491874,0.005127108054459404,0.0,0.0,5.183999999999999,0.8956704063461254,0.015151515151515152,0.056818181818181816,2,0.505907283750741,0.032681708078842964,True
-0.17329684067769535,train,1142,459,0.4019264448336252,0.0050730445790850105,0.005207770758858358,0.11111111111111116,0.0,6.077127845884412,0.8776959338843041,0.008714596949891068,0.034858387799564274,5,0.37102515960791554,0.03022152291443215,True
-0.17329684067769535,validation,532,188,0.3533834586466165,0.0017311695498304987,0.004391320088245746,0.0,0.0,5.343157894736842,0.8924673047865765,0.015957446808510637,0.05851063829787234,2,0.5947867547658772,0.06133750334346039,True
-0.07520750984117613,robustness,770,242,0.3142857142857143,0.0026726163521950774,0.0051935409683052935,0.0,0.0,4.752,0.9043645391506149,0.01652892561983471,0.05785123966942149,2,0.5083972632088359,0.03348107429143075,True
-0.07520750984117613,train,1142,415,0.36339754816112085,0.005062487054762542,0.005197213234535889,0.11111111111111116,0.0,5.494570928196147,0.8894200709411464,0.00963855421686747,0.03855421686746988,5,0.38049230634391107,0.0311605365249787,True
-0.07520750984117613,validation,532,169,0.3176691729323308,0.0019971680713954123,0.004657318609810659,0.0,0.0,4.8031578947368425,0.9033349707921885,0.01775147928994083,0.0650887573964497,2,0.5881056681035157,0.06255117264937933,True
0.06813975464278729,robustness,770,209,0.2714285714285714,0.002694912854155206,0.005215837470265422,0.0,0.0,4.104,0.9174057383573492,0.019138755980861243,0.06698564593301436,2,0.526825675746311,0.035267014706221476,True
0.06813975464278729,train,1142,355,0.3108581436077058,0.005262290808446761,0.005397016988220108,0.11111111111111116,0.0,4.700175131348511,0.9054075305641132,0.011267605633802818,0.04225352112676056,5,0.38826733928794566,0.03226431093466185,True
0.06813975464278729,validation,532,141,0.2650375939849624,0.0024250437966026024,0.00508519433501785,0.0,0.0,4.007368421052631,0.9193504785899325,0.014184397163120567,0.07092198581560283,2,0.5888843007369732,0.06619944499122564,True
0.3205667777673395,robustness,770,149,0.19350649350649352,0.002688635971287709,0.005209560587397926,0.0,0.0,2.925818181818182,0.9411170096423207,0.020134228187919462,0.0738255033557047,2,0.5643108019613241,0.03536014256429878,True
0.3205667777673395,train,1142,236,0.20665499124343256,0.005057611514889781,0.005192337694663128,0.11111111111111116,0.0,3.1246234676007005,0.937115992149664,0.01694915254237288,0.05084745762711864,5,0.3938105981042387,0.037787796294825586,True
0.3205667777673395,validation,532,104,0.19548872180451127,0.002693004673777807,0.005353155212193055,0.0,0.0,2.9557894736842103,0.9405138281798083,0.019230769230769232,0.09615384615384616,2,0.5870348753538591,0.07282318348722296,True
