reference_event_id,instrument,split,reference_date,date,offset
big_winner_50h120_close_confirmed_SH600760_20250226_000205,SH600760,robustness,2025-02-26,2024-12-12,-47
big_winner_50h120_close_confirmed_SH600760_20250226_000205,SH600760,robustness,2025-02-26,2024-12-26,-37
big_winner_50h120_close_confirmed_SH600760_20250226_000205,SH600760,robustness,2025-02-26,2024-12-27,-36
big_winner_50h120_close_confirmed_SH600763_20200623_000206,SH600763,train,2020-06-23,2020-06-23,0
big_winner_50h120_close_confirmed_SH600763_20201221_000207,SH600763,train,2020-12-21,2020-10-27,-39
big_winner_50h120_close_confirmed_SH600763_20201221_000207,SH600763,train,2020-12-21,2020-12-11,-6
big_winner_50h120_close_confirmed_SH600795_20220107_000208,SH600795,validation,2022-01-07,2021-10-20,-56
big_winner_50h120_close_confirmed_SH600795_20220107_000208,SH600795,validation,2022-01-07,2021-12-03,-24
big_winner_50h120_close_confirmed_SH600795_20220107_000208,SH600795,validation,2022-01-07,2021-12-31,-4
big_winner_50h120_close_confirmed_SH600795_20231019_000209,SH600795,validation,2023-10-19,2023-08-01,-51
big_winner_50h120_close_confirmed_SH600795_20231019_000209,SH600795,validation,2023-10-19,2023-08-31,-29
big_winner_50h120_close_confirmed_SH600795_20231019_000209,SH600795,validation,2023-10-19,2023-09-14,-19
big_winner_50h120_close_confirmed_SH600795_20231019_000209,SH600795,validation,2023-10-19,2023-10-17,-2
big_winner_50h120_close_confirmed_SH600809_20190422_000210,SH600809,train,2019-04-22,2019-03-18,-24
big_winner_50h120_close_confirmed_SH600809_20191204_000211,SH600809,train,2019-12-04,2019-10-15,-36
big_winner_50h120_close_confirmed_SH600809_20200605_000212,SH600809,train,2020-06-05,2020-04-28,-25
big_winner_50h120_close_confirmed_SH600809_20201203_000213,SH600809,train,2020-12-03,2020-10-12,-38
big_winner_50h120_close_confirmed_SH600837_20180821_000215,SH600837,train,2018-08-21,2018-07-20,-22
big_winner_50h120_close_confirmed_SH600837_20180821_000215,SH600837,train,2018-08-21,2018-07-23,-21
big_winner_50h120_close_confirmed_SH600837_20180821_000215,SH600837,train,2018-08-21,2018-07-24,-20
big_winner_50h120_close_confirmed_SH600837_20240412_000217,SH600837,robustness,2024-04-12,2024-01-18,-53
big_winner_50h120_close_confirmed_SH600839_20241024_000218,SH600839,robustness,2024-10-24,2024-07-31,-54
big_winner_50h120_close_confirmed_SH600839_20241024_000218,SH600839,robustness,2024-10-24,2024-08-19,-41
big_winner_50h120_close_confirmed_SH600839_20241024_000218,SH600839,robustness,2024-10-24,2024-08-20,-40
big_winner_50h120_close_confirmed_SH600839_20241024_000218,SH600839,robustness,2024-10-24,2024-10-08,-12
big_winner_50h120_close_confirmed_SH600839_20241024_000218,SH600839,robustness,2024-10-24,2024-10-16,-6
big_winner_50h120_close_confirmed_SH600839_20241024_000218,SH600839,robustness,2024-10-24,2024-10-17,-5
big_winner_50h120_close_confirmed_SH600839_20241024_000218,SH600839,robustness,2024-10-24,2024-10-23,-1
big_winner_50h120_close_confirmed_SH600839_20241024_000218,SH600839,robustness,2024-10-24,2024-10-24,0
big_winner_50h120_close_confirmed_SH600845_20200206_000219,SH600845,train,2020-02-06,2020-01-16,-9
big_winner_50h120_close_confirmed_SH600845_20200206_000219,SH600845,train,2020-02-06,2020-02-05,-1
big_winner_50h120_close_confirmed_SH600845_20220929_000221,SH600845,validation,2022-09-29,2022-09-07,-15
big_winner_50h120_close_confirmed_SH600875_20220617_000222,SH600875,validation,2022-06-17,2022-03-23,-56
big_winner_50h120_close_confirmed_SH600875_20220617_000222,SH600875,validation,2022-06-17,2022-05-19,-20
big_winner_50h120_close_confirmed_SH600875_20220617_000222,SH600875,validation,2022-06-17,2022-06-06,-9
big_winner_50h120_close_confirmed_SH600875_20250418_000223,SH600875,robustness,2025-04-18,2025-02-12,-46
big_winner_50h120_close_confirmed_SH600875_20250418_000223,SH600875,robustness,2025-04-18,2025-03-25,-17
big_winner_50h120_close_confirmed_SH600875_20250418_000223,SH600875,robustness,2025-04-18,2025-04-01,-12
big_winner_50h120_close_confirmed_SH600875_20251020_000224,SH600875,robustness,2025-10-20,2025-07-18,-60
big_winner_50h120_close_confirmed_SH600875_20251020_000224,SH600875,robustness,2025-10-20,2025-07-23,-57
big_winner_50h120_close_confirmed_SH600875_20251020_000224,SH600875,robustness,2025-10-20,2025-07-24,-56
big_winner_50h120_close_confirmed_SH600875_20251020_000224,SH600875,robustness,2025-10-20,2025-10-09,-7
big_winner_50h120_close_confirmed_SH600886_20210727_000225,SH600886,train,2021-07-27,2021-07-06,-15
big_winner_50h120_close_confirmed_SH600886_20240122_000226,SH600886,robustness,2024-01-22,2023-12-28,-16
big_winner_50h120_close_confirmed_SH600893_20200116_000229,SH600893,train,2020-01-16,2019-11-06,-50
big_winner_50h120_close_confirmed_SH600893_20200116_000229,SH600893,train,2020-01-16,2019-12-30,-12
big_winner_50h120_close_confirmed_SH600893_20200806_000230,SH600893,train,2020-08-06,2020-07-07,-22
big_winner_50h120_close_confirmed_SH600893_20200806_000230,SH600893,train,2020-08-06,2020-07-08,-21
big_winner_50h120_close_confirmed_SH600893_20200806_000230,SH600893,train,2020-08-06,2020-07-09,-20
big_winner_50h120_close_confirmed_SH600893_20200806_000230,SH600893,train,2020-08-06,2020-07-10,-19
big_winner_50h120_close_confirmed_SH600893_20220422_000232,SH600893,validation,2022-04-22,2022-02-23,-40
big_winner_50h120_close_confirmed_SH600893_20220422_000232,SH600893,validation,2022-04-22,2022-02-24,-39
big_winner_50h120_close_confirmed_SH600893_20250826_000233,SH600893,robustness,2025-08-26,2025-06-25,-44
big_winner_50h120_close_confirmed_SH600893_20250826_000233,SH600893,robustness,2025-08-26,2025-06-30,-41
big_winner_50h120_close_confirmed_SH600893_20250826_000233,SH600893,robustness,2025-08-26,2025-07-17,-28
big_winner_50h120_close_confirmed_SH600893_20250826_000233,SH600893,robustness,2025-08-26,2025-07-18,-27
big_winner_50h120_close_confirmed_SH600895_20250805_000234,SH600895,robustness,2025-08-05,2025-06-30,-26
big_winner_50h120_close_confirmed_SH600895_20250805_000234,SH600895,robustness,2025-08-05,2025-07-01,-25
big_winner_50h120_close_confirmed_SH600895_20250805_000234,SH600895,robustness,2025-08-05,2025-07-18,-12
big_winner_50h120_close_confirmed_SH600895_20250805_000234,SH600895,robustness,2025-08-05,2025-07-23,-9
big_winner_50h120_close_confirmed_SH600895_20250805_000234,SH600895,robustness,2025-08-05,2025-07-25,-7
big_winner_50h120_close_confirmed_SH600895_20250805_000234,SH600895,robustness,2025-08-05,2025-07-28,-6
big_winner_50h120_close_confirmed_SH600926_20200508_000235,SH600926,train,2020-05-08,2020-04-27,-6
big_winner_50h120_close_confirmed_SH600926_20200508_000235,SH600926,train,2020-05-08,2020-04-29,-4
big_winner_50h120_close_confirmed_SH600926_20200508_000235,SH600926,train,2020-05-08,2020-04-30,-3
big_winner_50h120_close_confirmed_SH600938_20230905_000236,SH600938,validation,2023-09-05,2023-07-12,-39
big_winner_50h120_close_confirmed_SH600938_20230905_000236,SH600938,validation,2023-09-05,2023-07-13,-38
big_winner_50h120_close_confirmed_SH600938_20230905_000236,SH600938,validation,2023-09-05,2023-08-10,-18
big_winner_50h120_close_confirmed_SH600938_20250826_000237,SH600938,robustness,2025-08-26,2025-06-13,-52
big_winner_50h120_close_confirmed_SH600938_20250826_000237,SH600938,robustness,2025-08-26,2025-07-10,-33
big_winner_50h120_close_confirmed_SH600941_20220908_000238,SH600941,validation,2022-09-08,2022-08-12,-19
big_winner_50h120_close_confirmed_SH600956_20210331_000239,SH600956,train,2021-03-31,2021-02-18,-29
big_winner_50h120_close_confirmed_SH600956_20210331_000239,SH600956,train,2021-03-31,2021-03-08,-17
big_winner_50h120_close_confirmed_SH600956_20210331_000239,SH600956,train,2021-03-31,2021-03-16,-11
big_winner_50h120_close_confirmed_SH600956_20210331_000239,SH600956,train,2021-03-31,2021-03-24,-5
big_winner_50h120_close_confirmed_SH600956_20210331_000239,SH600956,train,2021-03-31,2021-03-25,-4
big_winner_50h120_close_confirmed_SH600956_20210331_000239,SH600956,train,2021-03-31,2021-03-29,-2
big_winner_50h120_close_confirmed_SH600956_20210331_000239,SH600956,train,2021-03-31,2021-03-30,-1
big_winner_50h120_close_confirmed_SH600958_20180822_000240,SH600958,train,2018-08-22,2018-07-24,-21
big_winner_50h120_close_confirmed_SH600958_20200203_000241,SH600958,train,2020-02-03,2019-12-17,-27
big_winner_50h120_close_confirmed_SH600958_20200203_000241,SH600958,train,2020-02-03,2019-12-30,-18
big_winner_50h120_close_confirmed_SH600958_20210209_000242,SH600958,train,2021-02-09,2020-11-30,-50
big_winner_50h120_close_confirmed_SH600958_20210209_000242,SH600958,train,2021-02-09,2020-12-31,-27
big_winner_50h120_close_confirmed_SH600958_20221024_000243,SH600958,validation,2022-10-24,2022-08-11,-46
big_winner_50h120_close_confirmed_SH600958_20240408_000244,SH600958,robustness,2024-04-08,2024-01-18,-49
big_winner_50h120_close_confirmed_SH600958_20240408_000244,SH600958,robustness,2024-04-08,2024-01-24,-45
big_winner_50h120_close_confirmed_SH600988_20250901_000245,SH600988,robustness,2025-09-01,2025-06-13,-56
big_winner_50h120_close_confirmed_SH600988_20250901_000245,SH600988,robustness,2025-09-01,2025-08-04,-20
big_winner_50h120_close_confirmed_SH600988_20250901_000245,SH600988,robustness,2025-09-01,2025-08-25,-5
big_winner_50h120_close_confirmed_SH600988_20250901_000245,SH600988,robustness,2025-09-01,2025-09-01,0
big_winner_50h120_close_confirmed_SH600989_20200221_000246,SH600989,train,2020-02-21,2019-12-17,-41
big_winner_50h120_close_confirmed_SH600989_20200221_000246,SH600989,train,2020-02-21,2020-02-11,-8
big_winner_50h120_close_confirmed_SH600989_20200818_000247,SH600989,train,2020-08-18,2020-07-24,-17
big_winner_50h120_close_confirmed_SH600989_20200818_000247,SH600989,train,2020-08-18,2020-07-27,-16
big_winner_50h120_close_confirmed_SH600989_20200818_000247,SH600989,train,2020-08-18,2020-07-28,-15
big_winner_50h120_close_confirmed_SH600989_20200818_000247,SH600989,train,2020-08-18,2020-08-07,-7
big_winner_50h120_close_confirmed_SH600989_20250801_000248,SH600989,robustness,2025-08-01,2025-06-13,-35
big_winner_50h120_close_confirmed_SH600989_20250801_000248,SH600989,robustness,2025-08-01,2025-07-21,-9
big_winner_50h120_close_confirmed_SH600999_20180905_000249,SH600999,train,2018-09-05,2018-07-20,-33
big_winner_50h120_close_confirmed_SH600999_20180905_000249,SH600999,train,2018-09-05,2018-07-23,-32
big_winner_50h120_close_confirmed_SH600999_20180905_000249,SH600999,train,2018-09-05,2018-08-16,-14
big_winner_50h120_close_confirmed_SH600999_20200102_000250,SH600999,train,2020-01-02,2019-11-26,-26
big_winner_50h120_close_confirmed_SH600999_20200102_000250,SH600999,train,2020-01-02,2019-12-13,-13
big_winner_50h120_close_confirmed_SH600999_20200102_000250,SH600999,train,2020-01-02,2019-12-17,-11
big_winner_50h120_close_confirmed_SH600999_20200102_000250,SH600999,train,2020-01-02,2019-12-30,-2
big_winner_50h120_close_confirmed_SH601009_20231226_000252,SH601009,validation,2023-12-26,2023-10-19,-48
big_winner_50h120_close_confirmed_SH601009_20231226_000252,SH601009,validation,2023-12-26,2023-11-27,-21
big_winner_50h120_close_confirmed_SH601012_20170926_000253,SH601012,train,2017-09-26,2017-08-28,-21
big_winner_50h120_close_confirmed_SH601012_20170926_000253,SH601012,train,2017-09-26,2017-09-04,-16
big_winner_50h120_close_confirmed_SH601012_20170926_000253,SH601012,train,2017-09-26,2017-09-11,-11
big_winner_50h120_close_confirmed_SH601012_20170926_000253,SH601012,train,2017-09-26,2017-09-12,-10
big_winner_50h120_close_confirmed_SH601012_20181128_000254,SH601012,train,2018-11-28,2018-09-26,-40
big_winner_50h120_close_confirmed_SH601012_20181128_000254,SH601012,train,2018-11-28,2018-11-01,-19
big_winner_50h120_close_confirmed_SH601012_20181128_000254,SH601012,train,2018-11-28,2018-11-02,-18
big_winner_50h120_close_confirmed_SH601012_20181128_000254,SH601012,train,2018-11-28,2018-11-06,-16
big_winner_50h120_close_confirmed_SH601012_20181128_000254,SH601012,train,2018-11-28,2018-11-28,0
big_winner_50h120_close_confirmed_SH601012_20191101_000255,SH601012,train,2019-11-01,2019-08-21,-46
big_winner_50h120_close_confirmed_SH601012_20200430_000256,SH601012,train,2020-04-30,2020-04-17,-9
big_winner_50h120_close_confirmed_SH601012_20220421_000259,SH601012,validation,2022-04-21,2022-02-24,-38
big_winner_50h120_close_confirmed_SH601012_20240702_000260,SH601012,robustness,2024-07-02,2024-04-22,-47
big_winner_50h120_close_confirmed_SH601012_20240702_000260,SH601012,robustness,2024-07-02,2024-05-22,-28
big_winner_50h120_close_confirmed_SH601012_20250515_000261,SH601012,robustness,2025-05-15,2025-02-26,-52
big_winner_50h120_close_confirmed_SH601012_20250515_000261,SH601012,robustness,2025-05-15,2025-05-13,-2
big_winner_50h120_close_confirmed_SH601061_20251009_000262,SH601061,robustness,2025-10-09,2025-07-11,-58
big_winner_50h120_close_confirmed_SH601061_20251009_000262,SH601061,robustness,2025-10-09,2025-08-15,-33
big_winner_50h120_close_confirmed_SH601061_20251009_000262,SH601061,robustness,2025-10-09,2025-08-28,-24
big_winner_50h120_close_confirmed_SH601061_20251009_000262,SH601061,robustness,2025-10-09,2025-10-09,0
big_winner_50h120_close_confirmed_SH601066_20181213_000263,SH601066,train,2018-12-13,2018-10-23,-37
big_winner_50h120_close_confirmed_SH601066_20181213_000263,SH601066,train,2018-12-13,2018-10-24,-36
big_winner_50h120_close_confirmed_SH601066_20190711_000264,SH601066,train,2019-07-11,2019-04-22,-54
big_winner_50h120_close_confirmed_SH601066_20190711_000264,SH601066,train,2019-07-11,2019-04-23,-53
big_winner_50h120_close_confirmed_SH601066_20190711_000264,SH601066,train,2019-07-11,2019-06-20,-15
big_winner_50h120_close_confirmed_SH601066_20190711_000264,SH601066,train,2019-07-11,2019-06-21,-14
big_winner_50h120_close_confirmed_SH601066_20190711_000264,SH601066,train,2019-07-11,2019-06-24,-13
big_winner_50h120_close_confirmed_SH601066_20200107_000265,SH601066,train,2020-01-07,2019-11-05,-44
big_winner_50h120_close_confirmed_SH601066_20200107_000265,SH601066,train,2020-01-07,2019-12-13,-16
big_winner_50h120_close_confirmed_SH601066_20200107_000265,SH601066,train,2020-01-07,2019-12-16,-15
big_winner_50h120_close_confirmed_SH601066_20200107_000265,SH601066,train,2020-01-07,2019-12-17,-14
big_winner_50h120_close_confirmed_SH601066_20240523_000266,SH601066,robustness,2024-05-23,2024-03-18,-43
big_winner_50h120_close_confirmed_SH601066_20240523_000266,SH601066,robustness,2024-05-23,2024-04-26,-16
big_winner_50h120_close_confirmed_SH601066_20240523_000266,SH601066,robustness,2024-05-23,2024-04-29,-15
big_winner_50h120_close_confirmed_SH601088_20210818_000267,SH601088,train,2021-08-18,2021-06-03,-53
big_winner_50h120_close_confirmed_SH601088_20230821_000268,SH601088,validation,2023-08-21,2023-08-10,-7
big_winner_50h120_close_confirmed_SH601100_20200227_000269,SH601100,train,2020-02-27,2019-11-26,-60
big_winner_50h120_close_confirmed_SH601100_20200227_000269,SH601100,train,2020-02-27,2020-01-21,-21
big_winner_50h120_close_confirmed_SH601100_20220425_000272,SH601100,validation,2022-04-25,2022-04-08,-11
big_winner_50h120_close_confirmed_SH601100_20241227_000274,SH601100,robustness,2024-12-27,2024-10-08,-58
big_winner_50h120_close_confirmed_SH601100_20241227_000274,SH601100,robustness,2024-12-27,2024-12-09,-14
big_winner_50h120_close_confirmed_SH601100_20250702_000275,SH601100,robustness,2025-07-02,2025-06-05,-19
big_winner_50h120_close_confirmed_SH601100_20250702_000275,SH601100,robustness,2025-07-02,2025-06-06,-18
big_winner_50h120_close_confirmed_SH601111_20170926_000276,SH601111,train,2017-09-26,2017-08-10,-33
big_winner_50h120_close_confirmed_SH601111_20170926_000276,SH601111,train,2017-09-26,2017-08-30,-19
big_winner_50h120_close_confirmed_SH601111_20181008_000277,SH601111,train,2018-10-08,2018-09-19,-7
big_winner_50h120_close_confirmed_SH601111_20181008_000277,SH601111,train,2018-10-08,2018-09-21,-5
big_winner_50h120_close_confirmed_SH601117_20210810_000279,SH601117,train,2021-08-10,2021-06-07,-45
big_winner_50h120_close_confirmed_SH601117_20210810_000279,SH601117,train,2021-08-10,2021-06-11,-41
big_winner_50h120_close_confirmed_SH601117_20210810_000279,SH601117,train,2021-08-10,2021-06-16,-39
big_winner_50h120_close_confirmed_SH601117_20210810_000279,SH601117,train,2021-08-10,2021-06-29,-30
big_winner_50h120_close_confirmed_SH601117_20210810_000279,SH601117,train,2021-08-10,2021-07-12,-21
big_winner_50h120_close_confirmed_SH601117_20210810_000279,SH601117,train,2021-08-10,2021-08-10,0
big_winner_50h120_close_confirmed_SH601127_20210426_000280,SH601127,train,2021-04-26,2021-01-22,-60
big_winner_50h120_close_confirmed_SH601127_20210426_000280,SH601127,train,2021-04-26,2021-01-25,-59
big_winner_50h120_close_confirmed_SH601127_20210426_000280,SH601127,train,2021-04-26,2021-01-28,-56
big_winner_50h120_close_confirmed_SH601127_20210426_000280,SH601127,train,2021-04-26,2021-02-24,-42
big_winner_50h120_close_confirmed_SH601127_20210426_000280,SH601127,train,2021-04-26,2021-04-21,-3
big_winner_50h120_close_confirmed_SH601127_20210426_000280,SH601127,train,2021-04-26,2021-04-22,-2
big_winner_50h120_close_confirmed_SH601127_20211227_000281,SH601127,train,2021-12-27,2021-12-02,-17
big_winner_50h120_close_confirmed_SH601127_20230406_000282,SH601127,validation,2023-04-06,2023-01-10,-56
big_winner_50h120_close_confirmed_SH601127_20230406_000282,SH601127,validation,2023-04-06,2023-03-01,-25
big_winner_50h120_close_confirmed_SH601127_20230406_000282,SH601127,validation,2023-04-06,2023-03-14,-16
big_winner_50h120_close_confirmed_SH601127_20231009_000283,SH601127,validation,2023-10-09,2023-08-29,-23
big_winner_50h120_close_confirmed_SH601138_20181204_000285,SH601138,train,2018-12-04,2018-09-06,-57
big_winner_50h120_close_confirmed_SH601138_20181204_000285,SH601138,train,2018-12-04,2018-10-22,-31
big_winner_50h120_close_confirmed_SH601138_20190617_000286,SH601138,train,2019-06-17,2019-04-01,-50
big_winner_50h120_close_confirmed_SH601138_20190617_000286,SH601138,train,2019-06-17,2019-04-02,-49
big_winner_50h120_close_confirmed_SH601138_20190617_000286,SH601138,train,2019-06-17,2019-04-17,-39
big_winner_50h120_close_confirmed_SH601138_20190617_000286,SH601138,train,2019-06-17,2019-04-18,-38
big_winner_50h120_close_confirmed_SH601138_20230321_000288,SH601138,validation,2023-03-21,2023-02-10,-27
big_winner_50h120_close_confirmed_SH601138_20230321_000288,SH601138,validation,2023-03-21,2023-02-15,-24
big_winner_50h120_close_confirmed_SH601138_20230321_000288,SH601138,validation,2023-03-21,2023-03-01,-14
big_winner_50h120_close_confirmed_SH601138_20230321_000288,SH601138,validation,2023-03-21,2023-03-02,-13
big_winner_50h120_close_confirmed_SH601138_20230321_000288,SH601138,validation,2023-03-21,2023-03-03,-12
big_winner_50h120_close_confirmed_SH601138_20230321_000288,SH601138,validation,2023-03-21,2023-03-06,-11
big_winner_50h120_close_confirmed_SH601138_20230321_000288,SH601138,validation,2023-03-21,2023-03-20,-1
big_winner_50h120_close_confirmed_SH601138_20231017_000289,SH601138,validation,2023-10-17,2023-09-22,-11
big_winner_50h120_close_confirmed_SH601138_20240906_000290,SH601138,robustness,2024-09-06,2024-07-09,-43
big_winner_50h120_close_confirmed_SH601138_20250314_000291,SH601138,robustness,2025-03-14,2025-01-22,-31
big_winner_50h120_close_confirmed_SH601138_20250314_000291,SH601138,robustness,2025-03-14,2025-01-23,-30
big_winner_50h120_close_confirmed_SH601138_20250908_000292,SH601138,robustness,2025-09-08,2025-07-03,-47
big_winner_50h120_close_confirmed_SH601138_20250908_000292,SH601138,robustness,2025-09-08,2025-07-04,-46
big_winner_50h120_close_confirmed_SH601138_20250908_000292,SH601138,robustness,2025-09-08,2025-07-31,-27
big_winner_50h120_close_confirmed_SH601155_20180830_000293,SH601155,train,2018-08-30,2018-08-27,-3
big_winner_50h120_close_confirmed_SH601155_20190711_000294,SH601155,train,2019-07-11,2019-07-03,-6
big_winner_50h120_close_confirmed_SH601155_20200902_000295,SH601155,train,2020-09-02,2020-07-01,-45
big_winner_50h120_close_confirmed_SH601166_20200723_000296,SH601166,train,2020-07-23,2020-04-29,-56
big_winner_50h120_close_confirmed_SH601166_20200723_000296,SH601166,train,2020-07-23,2020-07-06,-13
big_winner_50h120_close_confirmed_SH601168_20250929_000297,SH601168,robustness,2025-09-29,2025-08-25,-25
big_winner_50h120_close_confirmed_SH601168_20250929_000297,SH601168,robustness,2025-09-29,2025-09-12,-11
big_winner_50h120_close_confirmed_SH601168_20250929_000297,SH601168,robustness,2025-09-29,2025-09-25,-2
big_winner_50h120_close_confirmed_SH601186_20180705_000298,SH601186,train,2018-07-05,2018-06-15,-13
big_winner_50h120_close_confirmed_SH601186_20221020_000299,SH601186,validation,2022-10-20,2022-08-31,-30
big_winner_50h120_close_confirmed_SH601186_20221020_000299,SH601186,validation,2022-10-20,2022-09-01,-29
big_winner_50h120_close_confirmed_SH601211_20180905_000301,SH601211,train,2018-09-05,2018-06-19,-56
big_winner_50h120_close_confirmed_SH601211_20180905_000301,SH601211,train,2018-09-05,2018-07-20,-33
big_winner_50h120_close_confirmed_SH601211_20240418_000302,SH601211,robustness,2024-04-18,2024-01-18,-57
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-05-20,-48
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-06-15,-30
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-07-02,-19
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-07-03,-18
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-07-06,-17
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-07-15,-10
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-07-16,-9
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-07-23,-4
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-07-24,-3
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-07-27,-2
big_winner_50h120_close_confirmed_SH601216_20200729_000303,SH601216,train,2020-07-29,2020-07-28,-1
big_winner_50h120_close_confirmed_SH601225_20200527_000304,SH601225,train,2020-05-27,2020-05-20,-5
big_winner_50h120_close_confirmed_SH601225_20210319_000305,SH601225,train,2021-03-19,2021-01-15,-40
big_winner_50h120_close_confirmed_SH601225_20210319_000305,SH601225,train,2021-03-19,2021-02-18,-21
big_winner_50h120_close_confirmed_SH601225_20210319_000305,SH601225,train,2021-03-19,2021-02-19,-20
big_winner_50h120_close_confirmed_SH601225_20210319_000305,SH601225,train,2021-03-19,2021-02-22,-19
big_winner_50h120_close_confirmed_SH601225_20211102_000306,SH601225,train,2021-11-02,2021-08-26,-41
big_winner_50h120_close_confirmed_SH601225_20211102_000306,SH601225,train,2021-11-02,2021-08-31,-38
big_winner_50h120_close_confirmed_SH601225_20211102_000306,SH601225,train,2021-11-02,2021-09-01,-37
big_winner_50h120_close_confirmed_SH601225_20220505_000307,SH601225,validation,2022-05-05,2022-02-08,-57
big_winner_50h120_close_confirmed_SH601225_20220505_000307,SH601225,validation,2022-05-05,2022-03-29,-22
big_winner_50h120_close_confirmed_SH601225_20230802_000308,SH601225,validation,2023-08-02,2023-05-08,-60
big_winner_50h120_close_confirmed_SH601225_20230802_000308,SH601225,validation,2023-08-02,2023-07-25,-6
big_winner_50h120_close_confirmed_SH601231_20251024_000309,SH601231,robustness,2025-10-24,2025-07-25,-59
big_winner_50h120_close_confirmed_SH601231_20251024_000309,SH601231,robustness,2025-10-24,2025-08-11,-48
big_winner_50h120_close_confirmed_SH601231_20251024_000309,SH601231,robustness,2025-10-24,2025-09-18,-20
big_winner_50h120_close_confirmed_SH601231_20251024_000309,SH601231,robustness,2025-10-24,2025-10-22,-2
big_winner_50h120_close_confirmed_SH601236_20191230_000310,SH601236,train,2019-12-30,2019-12-13,-11
big_winner_50h120_close_confirmed_SH601238_20200522_000311,SH601238,train,2020-05-22,2020-05-08,-10
big_winner_50h120_close_confirmed_SH601238_20210129_000312,SH601238,train,2021-01-29,2020-11-20,-49
big_winner_50h120_close_confirmed_SH601238_20210129_000312,SH601238,train,2021-01-29,2020-11-23,-48
big_winner_50h120_close_confirmed_SH601238_20210129_000312,SH601238,train,2021-01-29,2021-01-18,-9
big_winner_50h120_close_confirmed_SH601238_20220308_000313,SH601238,validation,2022-03-08,2021-12-08,-58
big_winner_50h120_close_confirmed_SH601238_20220308_000313,SH601238,validation,2022-03-08,2022-01-12,-34
big_winner_50h120_close_confirmed_SH601238_20240913_000314,SH601238,robustness,2024-09-13,2024-07-31,-32
big_winner_50h120_close_confirmed_SH601318_20181220_000316,SH601318,train,2018-12-20,2018-10-22,-43
big_winner_50h120_close_confirmed_SH601318_20240408_000317,SH601318,robustness,2024-04-08,2024-01-18,-49
big_winner_50h120_close_confirmed_SH601319_20240408_000318,SH601319,robustness,2024-04-08,2024-01-25,-44
big_winner_50h120_close_confirmed_SH601336_20181210_000319,SH601336,train,2018-12-10,2018-10-22,-35
big_winner_50h120_close_confirmed_SH601336_20200225_000320,SH601336,train,2020-02-25,2019-12-05,-51
big_winner_50h120_close_confirmed_SH601336_20200225_000320,SH601336,train,2020-02-25,2019-12-13,-45
big_winner_50h120_close_confirmed_SH601336_20200225_000320,SH601336,train,2020-02-25,2019-12-17,-43
big_winner_50h120_close_confirmed_SH601336_20200225_000320,SH601336,train,2020-02-25,2019-12-30,-34
big_winner_50h120_close_confirmed_SH601336_20200225_000320,SH601336,train,2020-02-25,2020-01-02,-32
big_winner_50h120_close_confirmed_SH601336_20221102_000321,SH601336,validation,2022-11-02,2022-08-24,-44
big_winner_50h120_close_confirmed_SH601336_20240403_000322,SH601336,robustness,2024-04-03,2024-01-25,-43
big_winner_50h120_close_confirmed_SH601336_20240403_000322,SH601336,robustness,2024-04-03,2024-02-21,-30
big_winner_50h120_close_confirmed_SH601336_20250408_000323,SH601336,robustness,2025-04-08,2025-01-23,-46
big_winner_50h120_close_confirmed_SH601336_20250408_000323,SH601336,robustness,2025-04-08,2025-03-14,-16
big_winner_50h120_close_confirmed_SH601360_20190806_000324,SH601360,train,2019-08-06,2019-05-22,-53
big_winner_50h120_close_confirmed_SH601360_20190806_000324,SH601360,train,2019-08-06,2019-06-14,-37
big_winner_50h120_close_confirmed_SH601360_20190806_000324,SH601360,train,2019-08-06,2019-06-24,-31
big_winner_50h120_close_confirmed_SH601360_20220819_000325,SH601360,validation,2022-08-19,2022-06-29,-37
big_winner_50h120_close_confirmed_SH601360_20220819_000325,SH601360,validation,2022-08-19,2022-08-05,-10
big_winner_50h120_close_confirmed_SH601360_20230222_000326,SH601360,validation,2023-02-22,2023-01-16,-22
big_winner_50h120_close_confirmed_SH601360_20230222_000326,SH601360,validation,2023-02-22,2023-02-07,-11
big_winner_50h120_close_confirmed_SH601360_20230222_000326,SH601360,validation,2023-02-22,2023-02-09,-9
big_winner_50h120_close_confirmed_SH601360_20230222_000326,SH601360,validation,2023-02-22,2023-02-10,-8
big_winner_50h120_close_confirmed_SH601360_20240521_000327,SH601360,robustness,2024-05-21,2024-02-27,-55
