instrument,signal_date,order_date,deal_date,entry_type,amount,entry_price,entry_value,entry_cost,exit_signal_date,exit_date,exit_price,exit_value,exit_cost,gross_pnl,net_pnl,initial_stop,current_stop,R,exit_reason,holding_days,cost_before_return,cost_after_return
SH603799,2025-03-17,2025-03-18,2025-03-18,ema_state,1200,36.65999984741211,43991.99981689453,21.995999908447267,2025-03-28,2025-03-31,33.849998474121094,40619.99816894531,60.92999725341797,-3372.0016479492188,-3454.927645111087,33.72719985961914,33.72719985961914,2.9327999877929685,time_stop,13,-0.07665033783379512,-0.07849611426990953
SZ000933,2025-03-17,2025-03-18,2025-03-18,ema_state,2400,19.18000030517578,46032.000732421875,23.01600036621094,2025-03-28,2025-03-31,18.079999923706055,43391.99981689453,65.0879997253418,-2640.0009155273438,-2728.104915618898,17.64560028076172,17.64560028076172,1.5344000244140616,time_stop,13,-0.057351426692776854,-0.05923578166190677
SH600019,2025-03-17,2025-03-18,2025-03-18,ema_state,6500,7.260000228881836,47190.00148773193,23.595000743865967,2025-03-28,2025-03-31,7.070000171661377,45955.00111579895,68.93250167369843,-1235.0003719329834,-1327.5278743505478,6.679200210571289,6.679200210571289,0.5808000183105468,time_stop,13,-0.02617080595460563,-0.028117491000173633
SH600031,2025-03-18,2025-03-19,2025-03-19,ema_state,2400,19.100000381469727,45840.000915527344,22.920000457763674,2025-03-31,2025-04-01,18.520000457763672,44448.00109863281,66.67200164794922,-1391.9998168945312,-1481.5918190002471,17.57200035095215,17.57200035095215,1.5280000305175783,time_stop,13,-0.030366487545662773,-0.03230478542163353
SH603501,2025-03-18,2025-03-19,2025-03-19,ema_state,300,139.44000244140625,41832.000732421875,20.916000366210938,2025-03-31,2025-04-01,132.60000610351562,39780.00183105469,59.670002746582036,-2051.9989013671875,-2132.5849044799834,128.28480224609376,128.28480224609376,11.155200195312489,time_stop,13,-0.04905332916043833,-0.0509542720306824
SZ002179,2025-03-20,2025-03-21,2025-03-21,ema_state,1100,41.209999084472656,45330.99899291992,22.66549949645996,2025-03-31,2025-04-01,40.439998626708984,44483.99848937988,66.72599773406982,-847.0005035400391,-936.3920007705717,37.91319915771484,37.91319915771484,3.2967999267578136,time_stop,11,-0.0186847967694762,-0.020646446351146475
SH603893,2025-03-19,2025-03-20,2025-03-20,ema_state,200,168.42999267578125,33685.99853515625,16.842999267578126,2025-04-01,2025-04-02,167.0399932861328,33407.99865722656,50.11199798583984,-277.9998779296875,-344.95487518310694,154.95559326171875,154.95559326171875,13.474399414062503,time_stop,13,-0.008252683311125662,-0.01023518669281261
SZ002594,2025-03-06,2025-03-07,2025-03-07,ema_state,400,118.22000122070312,47288.00048828125,23.644000244140624,2025-04-03,2025-04-07,109.80000305175781,43920.001220703125,65.88000183105468,-3367.999267578125,-3457.523269653323,108.76240112304689,108.76240112304689,9.45760009765624,time_stop,31,-0.07122312706820351,-0.07307975250135058
SH600276,2025-06-11,2025-06-12,2025-06-12,ema_state,800,54.400001525878906,43520.001220703125,21.760000610351565,2025-06-19,2025-06-20,51.75,41400.0,62.1,-2120.001220703125,-2203.861221313475,50.0480014038086,50.0480014038086,4.352000122070308,ema60_exit,8,-0.048713261976992044,-0.050614884641705674
SZ000963,2025-06-09,2025-06-10,2025-06-10,ema_state,1000,43.93000030517578,43930.00030517578,21.96500015258789,2025-06-20,2025-06-23,40.72999954223633,40729.99954223633,61.09499931335449,-3200.000762939453,-3283.0607624053955,40.41560028076172,40.41560028076172,3.5144000244140585,time_stop,13,-0.07284317643317732,-0.07469656338683414
SH601077,2025-06-09,2025-06-10,2025-06-10,ema_state,6300,7.210000038146973,45423.00024032593,22.711500120162963,2025-06-20,2025-06-23,6.949999809265137,43784.99879837036,65.67749819755554,-1638.0014419555664,-1726.3904402732835,6.633200035095215,6.633200035095215,0.5768000030517575,time_stop,13,-0.03606105790654865,-0.03798797233352204
SZ002311,2025-06-09,2025-06-10,2025-06-10,ema_state,700,60.11000061035156,42077.000427246094,21.03850021362305,2025-06-20,2025-06-23,58.310001373291016,40817.00096130371,61.225501441955565,-1259.9994659423828,-1342.263467597963,55.30120056152344,55.30120056152344,4.808800048828125,time_stop,13,-0.0299450876523626,-0.03188422790693063
SH600988,2025-06-11,2025-06-12,2025-06-12,ema_state,1600,27.1299991607666,43407.99865722656,21.703999328613282,2025-06-23,2025-06-24,26.399999618530273,42239.99938964844,63.359999084472655,-1167.999267578125,-1253.0632659912123,24.959599227905276,24.959599227905276,2.1703999328613257,time_stop,12,-0.02690746645108635,-0.028852678911953773
SH601919,2025-06-13,2025-06-16,2025-06-16,ema_state,3100,14.649999618530273,45414.99881744385,22.707499408721926,2025-06-26,2025-06-27,14.4399995803833,44763.99869918823,67.14599804878235,-651.0001182556152,-740.8536157131224,13.477999649047852,13.477999649047852,1.171999969482421,time_stop,11,-0.01433447396690379,-0.016304819846030483
SH600938,2025-06-17,2025-06-18,2025-06-18,ema_state,1700,26.010000228881836,44217.00038909912,22.10850019454956,2025-06-30,2025-07-01,24.8799991607666,42295.99857330322,63.443997859954834,-1921.0018157958984,-2006.5543138504029,23.92920021057129,23.92920021057129,2.080800018310544,time_stop,13,-0.043444869595213105,-0.045357023778930826
SH601857,2025-06-24,2025-06-25,2025-06-25,ema_state,5400,8.5,45900.0,22.95,2025-07-07,2025-07-08,8.329999923706055,44981.999588012695,67.47299938201904,-918.0004119873047,-1008.4234113693267,7.82,7.82,0.6799999999999997,time_stop,13,-0.020000008975758272,-0.021959029447570916
SZ002352,2025-06-24,2025-06-25,2025-06-25,ema_state,900,49.66999816894531,44702.99835205078,22.351499176025392,2025-07-07,2025-07-08,46.79999923706055,42119.99931335449,63.17999897003174,-2582.999038696289,-2668.5305368423446,45.69639831542969,45.69639831542969,3.9735998535156227,time_stop,13,-0.05778133758175065,-0.05966483315879859
SH601628,2025-06-24,2025-06-25,2025-06-25,ema_state,200,40.7599983215332,8151.999664306641,5.0,2025-07-07,2025-07-08,40.27000045776367,8054.000091552734,12.081000137329102,-97.99957275390625,-115.08057289123553,37.49919845581055,37.49919845581055,3.260799865722653,time_stop,13,-0.012021537878981439,-0.014108198801920336
SH601319,2025-06-12,2025-06-13,2025-06-13,ema_state,5400,8.34000015258789,45036.00082397461,22.518000411987305,2025-07-09,2025-07-10,8.34000015258789,45036.00082397461,67.55400123596192,0.0,-90.07200164795067,7.6728001403808594,7.6728001403808594,0.6672000122070312,time_stop,27,0.0,-0.001999000499750157
SH600547,2025-06-24,2025-06-25,2025-06-25,ema_state,1400,31.06999969482422,43497.999572753906,21.748999786376952,2025-07-10,2025-07-11,31.0,43400.0,65.1,-97.99957275390625,-184.84857254028174,28.58439971923828,28.58439971923828,2.485599975585938,time_stop,16,-0.0022529673483028586,-0.004247464165197772
SH601009,2025-06-17,2025-06-18,2025-06-18,ema_state,4000,11.239999771118164,44959.999084472656,22.479999542236328,2025-07-16,2025-07-17,11.1899995803833,44759.9983215332,67.1399974822998,-200.00076293945312,-289.62075996398926,10.340799789428711,10.340799789428711,0.8991999816894527,time_stop,29,-0.004448415636390109,-0.0064385237510599935
SH600919,2025-06-27,2025-06-30,2025-06-30,ema_state,4000,11.350000381469727,45400.001525878906,22.700000762939453,2025-07-16,2025-07-17,11.359999656677246,45439.998626708984,68.15999794006348,39.997100830078125,-50.862897872924805,10.44200035095215,10.44200035095215,0.9080000305175773,time_stop,17,0.0008809933807442491,-0.0011197682252142602
SZ002555,2025-07-11,2025-07-14,2025-07-14,ema_state,2600,17.739999771118164,46123.99940490723,23.061999702453615,2025-07-18,2025-07-21,16.260000228881836,42276.00059509277,63.41400089263916,-3847.998809814453,-3934.4748104095474,16.320799789428712,16.320799789428712,1.4191999816894523,stop_loss,7,-0.08342725824866472,-0.08525948761748302
SH603799,2025-07-08,2025-07-09,2025-07-09,ema_state,1200,38.90999984741211,46691.99981689453,23.345999908447265,2025-07-21,2025-07-22,39.099998474121094,46919.99816894531,70.37999725341797,227.99835205078125,134.27235488891603,35.79719985961914,35.79719985961914,3.112799987792968,time_stop,13,0.0048830282049364005,0.0028742665293643144
SH601169,2025-07-10,2025-07-11,2025-07-11,ema_state,6500,7.099999904632568,46149.999380111694,23.074999690055847,2025-07-21,2025-07-22,6.78000020980835,44070.00136375427,66.10500204563141,-2079.998016357422,-2169.178018093109,6.531999912261963,6.531999912261963,0.5679999923706056,time_stop,11,-0.045070380158093684,-0.04697928494538385
SH601916,2025-07-01,2025-07-02,2025-07-02,ema_state,13300,3.4800000190734863,46284.00025367737,23.142000126838685,2025-07-22,2025-07-23,3.4700000286102295,46151.00038051605,69.22650057077408,-132.99987316131592,-225.3683738589287,3.2016000175476074,3.2016000175476074,0.27840000152587896,time_stop,21,-0.002873560462197707,-0.004866816713147836
SH601998,2025-06-12,2025-06-13,2025-06-13,ema_state,5700,8.029999732971191,45770.99847793579,22.885499238967896,2025-07-25,2025-07-28,7.949999809265137,45314.99891281128,67.97249836921692,-455.9995651245117,-546.8575627326936,7.387599754333497,7.387599754333497,0.6423999786376946,time_stop,45,-0.009962630929808737,-0.011941716125351285
SH601166,2025-06-12,2025-06-13,2025-06-13,ema_state,2000,22.139999389648438,44279.998779296875,22.139999389648438,2025-07-28,2025-07-29,22.299999237060547,44599.998474121094,66.89999771118164,319.99969482421875,230.95969772338867,20.368799438476564,20.368799438476564,1.771199951171873,ema60_exit,46,0.007226732241325957,0.0052132855002138614
SH601939,2025-06-11,2025-06-12,2025-06-12,ema_state,1000,8.75,8750.0,5.0,2025-07-29,2025-07-30,9.020000457763672,9020.000457763672,13.530000686645508,270.0004577636719,251.47045707702637,8.05,8.05,0.6999999999999993,ema60_exit,48,0.03085719517299107,0.028723067627301698
SH601838,2025-06-09,2025-06-10,2025-06-10,ema_state,500,18.389999389648438,9194.999694824219,5.0,2025-07-31,2025-08-01,18.510000228881836,9255.000114440918,13.882500171661377,60.00041961669922,41.11791944503784,16.91879943847656,16.91879943847656,1.4711999511718759,ema60_exit,52,0.006525331333123687,0.004469339218366514
SH600926,2025-06-11,2025-06-12,2025-06-12,ema_state,2900,15.710000038146973,45559.00011062622,22.77950005531311,2025-07-31,2025-08-01,15.729999542236328,45616.99867248535,68.42549800872803,57.99856185913086,-33.206436204910275,14.453200035095216,14.453200035095216,1.2568000030517563,time_stop,50,0.0012730429052064123,-0.0007285024079474236
SZ000426,2025-07-17,2025-07-18,2025-07-18,ema_state,2600,17.860000610351562,46436.00158691406,23.218000793457033,2025-07-31,2025-08-01,17.440000534057617,45344.001388549805,68.01600208282471,-1092.0001983642578,-1183.234201240541,16.43120056152344,16.43120056152344,1.4288000488281227,time_stop,14,-0.02351624087014395,-0.025468232392642447
SZ002074,2025-07-22,2025-07-23,2025-07-23,ema_state,1500,30.68000030517578,46020.00045776367,23.010000228881836,2025-08-04,2025-08-05,29.18000030517578,43770.00045776367,65.65500068664551,-2250.0,-2338.6650009155273,28.22560028076172,28.22560028076172,2.45440002441406,time_stop,13,-0.04889178569359228,-0.05079305148930724
SH600760,2025-07-28,2025-07-29,2025-07-29,ema_state,700,63.7400016784668,44618.00117492676,22.30900058746338,2025-08-08,2025-08-11,62.52000045776367,43764.00032043457,65.64600048065185,-854.0008544921875,-941.9558555603013,58.64080154418946,58.64080154418946,5.099200134277339,time_stop,13,-0.01914027594252914,-0.02110101502110476
SH600415,2025-06-09,2025-06-10,2025-06-10,ema_state,2500,17.969999313354492,44924.99828338623,22.462499141693115,2025-08-12,2025-08-13,18.920000076293945,47300.00019073486,70.9500002861023,2375.001907348633,2281.5894079208374,16.532399368286132,16.532399368286132,1.43759994506836,ema60_exit,64,0.05286593206675615,0.05076125254238482
SH600016,2025-06-24,2025-06-25,2025-06-25,ema_state,10000,4.579999923706055,45799.99923706055,22.899999618530273,2025-08-15,2025-08-18,4.570000171661377,45700.00171661377,68.55000257492065,-99.99752044677734,-191.44752264022827,4.21359992980957,4.21359992980957,0.3663999938964846,time_stop,54,-0.0021833520111908893,-0.004177987989179514
SH600958,2025-08-05,2025-08-06,2025-08-06,ema_state,4300,11.289999961853027,48546.99983596802,24.273499917984008,2025-09-01,2025-09-02,11.149999618530273,47944.998359680176,71.91749753952027,-602.0014762878418,-698.1924737453476,10.386799964904785,10.386799964904785,0.903199996948242,time_stop,27,-0.012400384747191412,-0.014374596871634839
SH601377,2025-08-13,2025-08-14,2025-08-14,ema_state,7600,6.699999809265137,50919.99855041504,25.45999927520752,2025-09-01,2025-09-02,6.659999847412109,50615.99884033203,75.92399826049805,-303.9997100830078,-405.3837076187148,6.163999824523926,6.163999824523926,0.5359999847412107,time_stop,19,-0.00597014373011073,-0.007957209909560812
SZ002414,2025-06-18,2025-06-19,2025-06-19,ema_state,5000,9.050000190734863,45250.00095367432,22.625000476837158,2025-09-04,2025-09-05,10.789999961853027,53949.99980926514,80.9249997138977,8699.99885559082,8596.448855400085,8.326000175476075,8.326000175476075,0.7240000152587882,ema60_exit,78,0.19226516402723695,0.18988182536851184
SH600570,2025-07-22,2025-07-23,2025-07-23,ema_state,1400,32.630001068115234,45682.00149536133,22.841000747680663,2025-09-04,2025-09-05,34.099998474121094,47739.99786376953,71.6099967956543,2057.996368408203,1963.5453708648681,30.019600982666017,30.019600982666017,2.6104000854492178,ema60_exit,44,0.04505048599101284,0.0429614295472527
SH601601,2025-06-17,2025-06-18,2025-06-18,ema_state,1200,35.150001525878906,42180.00183105469,21.090000915527344,2025-09-09,2025-09-10,37.38999938964844,44867.999267578125,67.30199890136718,2687.9974365234375,2599.60543670654,32.3380014038086,32.3380014038086,2.812000122070309,ema60_exit,84,0.06372682123841021,0.06160043079115694
SH600487,2025-09-02,2025-09-03,2025-09-03,ema_state,2700,20.459999084472656,55241.99752807617,27.620998764038088,2025-09-15,2025-09-16,20.09000015258789,54243.000411987305,81.36450061798097,-998.9971160888672,-1107.9826154708849,18.823199157714846,18.823199157714846,1.63679992675781,time_stop,13,-0.018084015075326292,-0.020046865619903324
SH600000,2025-06-11,2025-06-12,2025-06-12,ema_state,3800,11.989999771118164,45561.99913024902,22.780999565124514,2025-09-16,2025-09-17,13.149999618530273,49969.99855041504,74.95499782562256,4407.999420166016,4310.263422775266,11.03079978942871,11.03079978942871,0.9591999816894532,ema60_exit,97,0.09674727852842403,0.09455488017054606
SH601336,2025-07-08,2025-07-09,2025-07-09,ema_state,800,58.130001068115234,46504.00085449219,23.252000427246095,2025-09-16,2025-09-17,60.75,48600.0,72.9,2095.9991455078125,1999.847145080565,53.47960098266602,53.47960098266602,4.650400085449213,ema60_exit,70,0.04507137250547645,0.042982274309563424
SZ002736,2025-08-01,2025-08-04,2025-08-04,ema_state,3600,13.140000343322754,47304.001235961914,23.652000617980956,2025-09-18,2025-09-19,13.020000457763672,46872.00164794922,70.30800247192383,-431.9995880126953,-525.9595911026001,12.088800315856934,12.088800315856934,1.0512000274658195,ema60_exit,46,-0.009132411143357496,-0.011113155948668126
SZ002241,2025-09-05,2025-09-08,2025-09-08,ema_state,1700,32.84000015258789,55828.000259399414,27.91400012969971,2025-09-18,2025-09-19,32.810001373291016,55777.00233459473,83.66550350189209,-50.9979248046875,-162.5774284362793,30.21280014038086,30.21280014038086,2.6272000122070303,time_stop,11,-0.0009134829219698103,-0.0029106573689024044
SH600549,2025-09-05,2025-09-08,2025-09-08,ema_state,1700,31.299999237060547,53209.99870300293,26.604999351501466,2025-09-18,2025-09-19,28.3799991607666,48245.99857330322,72.36899785995483,-4964.000129699707,-5062.974126911166,28.795999298095705,28.795999298095705,2.503999938964842,stop_loss,11,-0.093290739535755,-0.09510325180055114
SH601288,2025-07-23,2025-07-24,2025-07-24,ema_state,7700,6.159999847412109,47431.99882507324,23.715999412536622,2025-09-19,2025-09-22,6.5,50050.0,75.075,2618.001174926758,2519.210175514224,5.667199859619141,5.667199859619141,0.4927999877929681,ema60_exit,60,0.05519483133278466,0.05308549633761673
SH603993,2025-09-10,2025-09-11,2025-09-11,ema_state,4500,12.5600004196167,56520.00188827515,28.260000944137573,2025-09-23,2025-09-24,12.460000038146973,56070.00017166138,84.10500025749207,-450.00171661376953,-562.3667178153992,11.555200386047364,11.555200386047364,1.0048000335693352,time_stop,13,-0.00796181354528795,-0.009944898375782127
SH600660,2025-09-19,2025-09-22,2025-09-22,ema_state,700,71.55999755859375,50091.998291015625,25.045999145507814,2025-10-09,2025-10-10,70.08999633789062,49062.99743652344,73.59449615478516,-1029.0008544921875,-1127.6413497924818,65.83519775390626,65.83519775390626,5.724799804687493,time_stop,18,-0.020542220106973583,-0.02250015669846392
SZ002555,2025-09-22,2025-09-23,2025-09-23,ema_state,2100,21.860000610351562,45906.00128173828,22.953000640869142,2025-10-09,2025-10-10,21.309999465942383,44750.998878479004,67.1264983177185,-1155.0024032592773,-1245.0819022178634,20.11120056152344,20.11120056152344,1.748800048828123,time_stop,17,-0.025160161438821403,-0.027108866763281496
SH600703,2025-09-19,2025-09-22,2025-09-22,ema_state,3600,15.6899995803833,56483.99848937988,28.241999244689943,2025-10-10,2025-10-13,14.75,53100.0,79.65,-3383.998489379883,-3491.890488624574,14.434799613952638,14.434799613952638,1.2551999664306628,time_stop,21,-0.05991074604989485,-0.06178998493835086
SZ002074,2025-09-19,2025-09-22,2025-09-22,ema_state,1200,43.9900016784668,52788.002014160156,26.394001007080078,2025-10-13,2025-10-14,44.25,53100.0,79.65,311.99798583984375,205.95398483276222,40.470801544189456,40.470801544189456,3.519200134277341,time_stop,22,0.005910395808429189,0.0038995804245042652
SH603259,2025-06-17,2025-06-18,2025-06-18,ema_state,100,66.08000183105469,6608.000183105469,5.0,2025-10-14,2025-10-15,96.0999984741211,9609.99984741211,14.414999771118165,3001.9996643066406,2982.584664535523,60.79360168457031,60.79360168457031,5.286400146484375,ema60_exit,119,0.45429775743375256,0.4510183852943581
SZ000657,2025-06-17,2025-06-18,2025-06-18,ema_state,3800,11.739999771118164,44611.99913024902,22.305999565124512,2025-10-16,2025-10-17,16.8700008392334,64106.003189086914,96.15900478363038,19494.00405883789,19375.539054489138,10.800799789428712,10.800799789428712,0.9391999816894518,ema60_exit,121,0.43696773152719004,0.4340952323137424
SH600673,2025-07-30,2025-07-31,2025-07-31,ema_state,3300,14.520000457763672,47916.00151062012,23.95800075531006,2025-10-20,2025-10-21,20.260000228881836,66858.00075531006,100.28700113296509,18941.99924468994,18817.754242801668,13.358400421142578,13.358400421142578,1.1616000366210937,ema60_exit,82,0.39531677618157746,0.39252753724868084
SZ000063,2025-10-14,2025-10-15,2025-10-15,ema_state,600,51.029998779296875,30617.999267578125,15.308999633789062,2025-10-28,2025-10-29,45.45000076293945,27270.000457763672,40.90500068664551,-3347.998809814453,-3404.2128101348876,46.94759887695313,46.94759887695313,4.082399902343745,time_stop,14,-0.1093474064244198,-0.11112782140408113
SZ002558,2025-07-29,2025-07-30,2025-07-30,ema_state,2000,24.030000686645508,48060.001373291016,24.030000686645508,2025-10-30,2025-10-31,35.869998931884766,71739.99786376953,107.6099967956543,23679.996490478516,23548.356492996216,22.10760063171387,22.10760063171387,1.9224000549316393,ema60_exit,93,0.49271734943475254,0.4897334067072468
SZ000630,2025-10-21,2025-10-22,2025-10-22,ema_state,11400,5.210000038146973,59394.00043487549,29.697000217437743,2025-11-03,2025-11-04,5.050000190734863,57570.00217437744,86.35500326156617,-1823.9982604980469,-1940.0502639770523,4.793200035095215,4.793200035095215,0.41680000305175735,time_stop,13,-0.030710143232362836,-0.032647754140444095
SH600580,2025-10-29,2025-10-30,2025-10-30,ema_state,700,49.90999984741211,34936.99989318848,17.46849994659424,2025-11-04,2025-11-05,42.84000015258789,29988.000106811523,44.98200016021729,-4948.999786376953,-5011.450286483764,45.917199859619146,45.917199859619146,3.9927999877929636,stop_loss,6,-0.14165497328068627,-0.1433708054180562
SZ002837,2025-07-21,2025-07-22,2025-07-22,ema_state,1400,32.61000061035156,45654.00085449219,22.827000427246094,2025-11-05,2025-11-06,67.08000183105469,93912.00256347656,140.86800384521484,48258.001708984375,48094.30670471191,30.00120056152344,30.00120056152344,2.6088000488281224,ema60_exit,107,1.0570377361404015,1.0529257166778518
SH600111,2025-09-24,2025-09-25,2025-09-25,ema_state,1200,46.650001525878906,55980.00183105469,27.990000915527343,2025-11-11,2025-11-12,46.599998474121094,55919.99816894531,83.87999725341797,-60.003662109375,-171.8736602783203,42.918001403808596,42.918001403808596,3.7320001220703105,time_stop,48,-0.0010718767443142205,-0.003068734561916791
SH600580,2025-11-06,2025-11-07,2025-11-07,ema_state,1300,45.599998474121094,59279.99801635742,29.639999008178712,2025-11-11,2025-11-12,41.86000061035156,54418.00079345703,81.62700119018555,-4861.997222900391,-4973.264223098757,41.95199859619141,41.95199859619141,3.647999877929685,stop_loss,5,-0.08201749975698035,-0.08385254723372805
SZ002202,2025-10-17,2025-10-20,2025-10-20,ema_state,700,15.3100004196167,10717.00029373169,5.358500146865845,2025-11-12,2025-11-13,15.050000190734863,10535.000133514404,15.802500200271608,-182.00016021728516,-203.16116056442334,14.085200386047363,14.085200386047363,1.2248000335693359,time_stop,24,-0.016982378952040897,-0.018947431667779017
SZ002602,2025-08-18,2025-08-19,2025-08-19,ema_state,3900,13.529999732971191,52766.99895858765,26.383499479293825,2025-11-17,2025-11-18,16.31999969482422,63647.99880981445,95.47199821472168,10880.999851226807,10759.14435353279,12.447599754333497,12.447599754333497,1.082399978637694,ema60_exit,91,0.2062084269709252,0.2037972157226075
SH603993,2025-11-05,2025-11-06,2025-11-06,ema_state,3700,15.899999618530273,58829.99858856201,29.414999294281007,2025-11-18,2025-11-19,15.550000190734863,57535.000705718994,86.3025010585785,-1294.9978828430176,-1410.7153831958756,14.627999649047853,14.627999649047853,1.2719999694824207,time_stop,13,-0.022012543156762827,-0.02396754057174179
SZ000776,2025-08-01,2025-08-04,2025-08-04,ema_state,2400,19.200000762939453,46080.00183105469,23.040000915527344,2025-11-21,2025-11-24,21.200000762939453,50880.00183105469,76.32000274658203,4800.0,4700.6399963378935,17.664000701904296,17.664000701904296,1.536000061035157,ema60_exit,112,0.10416666252745539,0.10195943281725564
SZ002475,2025-09-02,2025-09-03,2025-09-03,ema_state,1200,43.869998931884766,52643.99871826172,26.32199935913086,2025-11-21,2025-11-24,53.02000045776367,63624.000549316406,95.43600082397461,10980.001831054688,10858.243830871583,40.36039901733399,40.36039901733399,3.509599914550776,ema60_exit,82,0.20857081715652093,0.20615488348904162
SH603659,2025-10-10,2025-10-13,2025-10-13,ema_state,2400,25.6299991607666,61511.997985839844,30.755998992919924,2025-11-21,2025-11-24,26.309999465942383,63143.99871826172,94.71599807739258,1632.000732421875,1506.528735351561,23.579599227905273,23.579599227905273,2.0503999328613283,ema60_exit,42,0.0265314212813826,0.024479384457231888
SH600183,2025-10-10,2025-10-13,2025-10-13,ema_state,1100,53.189998626708984,58508.99848937988,29.254499244689942,2025-11-21,2025-11-24,53.27000045776367,58597.00050354004,87.89550075531007,88.00201416015625,-29.147985839842296,48.93479873657227,48.93479873657227,4.255199890136716,time_stop,42,0.0015040765768043307,-0.0004979305727744637
SH601138,2025-10-16,2025-10-17,2025-10-17,ema_state,900,62.65999984741211,56393.9998626709,28.19699993133545,2025-11-21,2025-11-24,60.66999816894531,54602.99835205078,81.90449752807618,-1791.0015106201172,-1901.1030080795304,57.64719985961914,57.64719985961914,5.012799987792967,time_stop,38,-0.031758724598033736,-0.033694239391440985
SZ002532,2025-11-04,2025-11-05,2025-11-05,ema_state,4600,12.729999542236328,58557.99789428711,29.278998947143556,2025-11-21,2025-11-24,12.579999923706055,57867.99964904785,86.80199947357178,-689.9982452392578,-806.0792436599746,11.711599578857422,11.711599578857422,1.018399963378906,time_stop,19,-0.011783159774090803,-0.01375860573156391
