family,split,seen_mean_spread,seen_median_spread,seen_positive_instrument_share,unseen_mean_spread,unseen_median_spread,unseen_positive_instrument_share,seen_minus_unseen_spread,unseen_vs_seen_non_deterioration_pass
volume_price_correlation,validation,0.0019042275007916361,0.003441139254821566,0.5480769230769231,-0.0011163804654048925,-0.0003379179971925751,0.5454545454545454,0.003020607966196529,False
volume_price_correlation,robustness,0.0015773163666694611,0.0006596908450942976,0.831858407079646,0.0009727838536979283,-0.000806599973251762,0.8648648648648649,0.0006045325129715328,True
volume_surge_money_flow,validation,0.0013227436574613758,-0.002879444699882813,0.6486486486486487,-0.008121496584366353,6.302123103985903e-06,0.5,0.00944424024182773,False
volume_surge_money_flow,robustness,0.0019906232895741042,0.0005875655873782658,0.3434343434343434,-6.028134971342025e-05,0.0015302548979899088,0.4117647058823529,0.0020509046392875245,True
vwap_deviation,validation,0.002992614033484451,0.004658249525485802,0.5194805194805194,0.0016977535276805236,0.005711032074864807,0.4090909090909091,0.0012948605058039275,True
vwap_deviation,robustness,0.001266341360138366,0.00041516029238877435,0.717391304347826,0.0023978617954058343,0.0037920570157821167,0.7142857142857143,-0.0011315204352674683,True
