library_id,feature_name,finite_ratio,unique_value_count,empty,constant
A158_QLIB_PINNED,STD60,0.9999098530604886,11078,False,False
A158_QLIB_PINNED,BETA5,0.9999098530604886,10949,False,False
A158_QLIB_PINNED,BETA10,0.9999098530604886,11087,False,False
A158_QLIB_PINNED,BETA20,0.9999098530604886,11090,False,False
A158_QLIB_PINNED,BETA30,0.9999098530604886,11092,False,False
A158_QLIB_PINNED,BETA60,0.9999098530604886,11091,False,False
A158_QLIB_PINNED,RSQR5,0.9998197061209771,10782,False,False
A158_QLIB_PINNED,RSQR10,1.0,11081,False,False
A158_QLIB_PINNED,RSQR20,1.0,11090,False,False
A158_QLIB_PINNED,RSQR30,1.0,11089,False,False
A158_QLIB_PINNED,RSQR60,1.0,11089,False,False
A158_QLIB_PINNED,RESI5,0.9999098530604886,10894,False,False
A158_QLIB_PINNED,RESI10,0.9999098530604886,11086,False,False
A158_QLIB_PINNED,RESI20,0.9999098530604886,11089,False,False
A158_QLIB_PINNED,RESI30,0.9999098530604886,11092,False,False
A158_QLIB_PINNED,RESI60,0.9999098530604886,11090,False,False
A158_QLIB_PINNED,MAX5,0.9999098530604886,10035,False,False
A158_QLIB_PINNED,MAX10,0.9999098530604886,10121,False,False
A158_QLIB_PINNED,MAX20,0.9999098530604886,10065,False,False
A158_QLIB_PINNED,MAX30,0.9999098530604886,10009,False,False
A158_QLIB_PINNED,MAX60,0.9999098530604886,9875,False,False
A158_QLIB_PINNED,MIN5,0.9999098530604886,10152,False,False
A158_QLIB_PINNED,MIN10,0.9999098530604886,10167,False,False
A158_QLIB_PINNED,MIN20,0.9999098530604886,10148,False,False
A158_QLIB_PINNED,MIN30,0.9999098530604886,10051,False,False
A158_QLIB_PINNED,MIN60,0.9999098530604886,9926,False,False
A158_QLIB_PINNED,QTLU5,0.9999098530604886,10481,False,False
A158_QLIB_PINNED,QTLU10,0.9999098530604886,10589,False,False
A158_QLIB_PINNED,QTLU20,0.9999098530604886,10537,False,False
A158_QLIB_PINNED,QTLU30,0.9999098530604886,10583,False,False
A158_QLIB_PINNED,QTLU60,0.9999098530604886,10471,False,False
A158_QLIB_PINNED,QTLD5,0.9999098530604886,10459,False,False
A158_QLIB_PINNED,QTLD10,0.9999098530604886,10604,False,False
A158_QLIB_PINNED,QTLD20,0.9999098530604886,10555,False,False
A158_QLIB_PINNED,QTLD30,0.9999098530604886,10446,False,False
A158_QLIB_PINNED,QTLD60,0.9999098530604886,10390,False,False
A158_QLIB_PINNED,RANK5,0.9999098530604886,13,False,False
A158_QLIB_PINNED,RANK10,0.9999098530604886,24,False,False
A158_QLIB_PINNED,RANK20,0.9999098530604886,57,False,False
A158_QLIB_PINNED,RANK30,0.9999098530604886,80,False,False
A158_QLIB_PINNED,RANK60,0.9999098530604886,179,False,False
A158_QLIB_PINNED,RSV5,0.9999098530604886,9412,False,False
A158_QLIB_PINNED,RSV10,0.9999098530604886,9836,False,False
A158_QLIB_PINNED,RSV20,0.9999098530604886,10082,False,False
A158_QLIB_PINNED,RSV30,0.9999098530604886,10139,False,False
A158_QLIB_PINNED,RSV60,0.9999098530604886,10063,False,False
A158_QLIB_PINNED,IMAX5,1.0,5,False,False
A158_QLIB_PINNED,IMAX10,1.0,10,False,False
A158_QLIB_PINNED,IMAX20,1.0,20,False,False
A158_QLIB_PINNED,IMAX30,1.0,30,False,False
A158_QLIB_PINNED,IMAX60,1.0,60,False,False
A158_QLIB_PINNED,IMIN5,1.0,5,False,False
A158_QLIB_PINNED,IMIN10,1.0,10,False,False
A158_QLIB_PINNED,IMIN20,1.0,20,False,False
A158_QLIB_PINNED,IMIN30,1.0,30,False,False
A158_QLIB_PINNED,IMIN60,1.0,60,False,False
A158_QLIB_PINNED,IMXD5,1.0,9,False,False
A158_QLIB_PINNED,IMXD10,1.0,19,False,False
A158_QLIB_PINNED,IMXD20,1.0,39,False,False
A158_QLIB_PINNED,IMXD30,1.0,58,False,False
A158_QLIB_PINNED,IMXD60,1.0,115,False,False
A158_QLIB_PINNED,CORR5,0.9998197061209771,11090,False,False
A158_QLIB_PINNED,CORR10,1.0,11093,False,False
A158_QLIB_PINNED,CORR20,1.0,11089,False,False
A158_QLIB_PINNED,CORR30,1.0,11088,False,False
A158_QLIB_PINNED,CORR60,1.0,11091,False,False
A158_QLIB_PINNED,CORD5,0.9998197061209771,11089,False,False
A158_QLIB_PINNED,CORD10,0.9999098530604886,11091,False,False
A158_QLIB_PINNED,CORD20,0.9999098530604886,11092,False,False
A158_QLIB_PINNED,CORD30,0.9999098530604886,11092,False,False
A158_QLIB_PINNED,CORD60,0.9999098530604886,11090,False,False
A158_QLIB_PINNED,CNTP5,1.0,8,False,False
A158_QLIB_PINNED,CNTP10,1.0,12,False,False
A158_QLIB_PINNED,CNTP20,1.0,17,False,False
A158_QLIB_PINNED,CNTP30,1.0,21,False,False
A158_QLIB_PINNED,CNTP60,1.0,46,False,False
A158_QLIB_PINNED,CNTN5,1.0,8,False,False
A158_QLIB_PINNED,CNTN10,1.0,13,False,False
A158_QLIB_PINNED,CNTN20,1.0,16,False,False
A158_QLIB_PINNED,CNTN30,1.0,19,False,False
A158_QLIB_PINNED,CNTN60,1.0,48,False,False
A158_QLIB_PINNED,CNTD5,1.0,13,False,False
A158_QLIB_PINNED,CNTD10,1.0,22,False,False
A158_QLIB_PINNED,CNTD20,1.0,27,False,False
A158_QLIB_PINNED,CNTD30,1.0,34,False,False
A158_QLIB_PINNED,CNTD60,1.0,64,False,False
A158_QLIB_PINNED,SUMP5,1.0,9170,False,False
A158_QLIB_PINNED,SUMP10,1.0,10260,False,False
A158_QLIB_PINNED,SUMP20,1.0,10466,False,False
A158_QLIB_PINNED,SUMP30,1.0,10551,False,False
A158_QLIB_PINNED,SUMP60,1.0,10635,False,False
A158_QLIB_PINNED,SUMN5,1.0,9175,False,False
A158_QLIB_PINNED,SUMN10,1.0,10254,False,False
A158_QLIB_PINNED,SUMN20,1.0,10504,False,False
A158_QLIB_PINNED,SUMN30,1.0,10563,False,False
A158_QLIB_PINNED,SUMN60,1.0,10641,False,False
A158_QLIB_PINNED,SUMD5,1.0,9244,False,False
A158_QLIB_PINNED,SUMD10,1.0,10400,False,False
A158_QLIB_PINNED,SUMD20,1.0,10700,False,False
A158_QLIB_PINNED,SUMD30,1.0,10785,False,False
A158_QLIB_PINNED,SUMD60,1.0,10837,False,False
A158_QLIB_PINNED,VMA5,0.9999098530604886,11085,False,False
A158_QLIB_PINNED,VMA10,0.9999098530604886,11083,False,False
A158_QLIB_PINNED,VMA20,0.9999098530604886,11090,False,False
A158_QLIB_PINNED,VMA30,0.9999098530604886,11089,False,False
A158_QLIB_PINNED,VMA60,0.9999098530604886,11089,False,False
A158_QLIB_PINNED,VSTD5,0.9999098530604886,11090,False,False
A158_QLIB_PINNED,VSTD10,0.9999098530604886,11088,False,False
A158_QLIB_PINNED,VSTD20,0.9999098530604886,11092,False,False
A158_QLIB_PINNED,VSTD30,0.9999098530604886,11091,False,False
A158_QLIB_PINNED,VSTD60,0.9999098530604886,11092,False,False
A158_QLIB_PINNED,WVMA5,0.9999098530604886,11055,False,False
A158_QLIB_PINNED,WVMA10,0.9999098530604886,11048,False,False
A158_QLIB_PINNED,WVMA20,0.9999098530604886,11056,False,False
A158_QLIB_PINNED,WVMA30,0.9999098530604886,11057,False,False
A158_QLIB_PINNED,WVMA60,0.9999098530604886,11058,False,False
A158_QLIB_PINNED,VSUMP5,1.0,10950,False,False
A158_QLIB_PINNED,VSUMP10,1.0,11085,False,False
A158_QLIB_PINNED,VSUMP20,1.0,11079,False,False
A158_QLIB_PINNED,VSUMP30,1.0,11069,False,False
A158_QLIB_PINNED,VSUMP60,1.0,11040,False,False
A158_QLIB_PINNED,VSUMN5,1.0,10951,False,False
A158_QLIB_PINNED,VSUMN10,1.0,11084,False,False
A158_QLIB_PINNED,VSUMN20,1.0,11076,False,False
A158_QLIB_PINNED,VSUMN30,1.0,11076,False,False
A158_QLIB_PINNED,VSUMN60,1.0,11060,False,False
A158_QLIB_PINNED,VSUMD5,1.0,10953,False,False
A158_QLIB_PINNED,VSUMD10,1.0,11090,False,False
A158_QLIB_PINNED,VSUMD20,1.0,11089,False,False
A158_QLIB_PINNED,VSUMD30,1.0,11089,False,False
A158_QLIB_PINNED,VSUMD60,1.0,11089,False,False
A360_QLIB_PINNED,CLOSE59,0.9961236816010096,10720,False,False
A360_QLIB_PINNED,CLOSE58,0.9963941224195438,10720,False,False
A360_QLIB_PINNED,CLOSE57,0.9965744162985667,10749,False,False
A360_QLIB_PINNED,CLOSE56,0.9967547101775894,10763,False,False
A360_QLIB_PINNED,CLOSE55,0.9969350040566123,10727,False,False
A360_QLIB_PINNED,CLOSE54,0.9970251509961237,10758,False,False
A360_QLIB_PINNED,CLOSE53,0.9971152979356351,10729,False,False
A360_QLIB_PINNED,CLOSE52,0.9972054448751465,10751,False,False
A360_QLIB_PINNED,CLOSE51,0.9972955918146579,10733,False,False
A360_QLIB_PINNED,CLOSE50,0.9973857387541692,10747,False,False
A360_QLIB_PINNED,CLOSE49,0.9974758856936807,10761,False,False
A360_QLIB_PINNED,CLOSE48,0.9975660326331921,10771,False,False
A360_QLIB_PINNED,CLOSE47,0.9976561795727035,10762,False,False
A360_QLIB_PINNED,CLOSE46,0.9978364734517263,10746,False,False
A360_QLIB_PINNED,CLOSE45,0.9980167673307491,10744,False,False
A360_QLIB_PINNED,CLOSE44,0.9981069142702605,10738,False,False
A360_QLIB_PINNED,CLOSE43,0.9981970612097719,10746,False,False
A360_QLIB_PINNED,CLOSE42,0.9981970612097719,10753,False,False
A360_QLIB_PINNED,CLOSE41,0.9982872081492833,10750,False,False
A360_QLIB_PINNED,CLOSE40,0.9982872081492833,10765,False,False
A360_QLIB_PINNED,CLOSE39,0.9982872081492833,10713,False,False
A360_QLIB_PINNED,CLOSE38,0.9982872081492833,10740,False,False
A360_QLIB_PINNED,CLOSE37,0.9982872081492833,10712,False,False
A360_QLIB_PINNED,CLOSE36,0.9982872081492833,10719,False,False
A360_QLIB_PINNED,CLOSE35,0.9982872081492833,10753,False,False
A360_QLIB_PINNED,CLOSE34,0.9982872081492833,10744,False,False
A360_QLIB_PINNED,CLOSE33,0.9982872081492833,10739,False,False
A360_QLIB_PINNED,CLOSE32,0.9982872081492833,10746,False,False
A360_QLIB_PINNED,CLOSE31,0.9982872081492833,10764,False,False
A360_QLIB_PINNED,CLOSE30,0.9983773550887948,10741,False,False
A360_QLIB_PINNED,CLOSE29,0.9984675020283061,10749,False,False
A360_QLIB_PINNED,CLOSE28,0.9985576489678175,10764,False,False
A360_QLIB_PINNED,CLOSE27,0.998647795907329,10743,False,False
A360_QLIB_PINNED,CLOSE26,0.998647795907329,10733,False,False
A360_QLIB_PINNED,CLOSE25,0.998647795907329,10734,False,False
A360_QLIB_PINNED,CLOSE24,0.9985576489678175,10734,False,False
A360_QLIB_PINNED,CLOSE23,0.9984675020283061,10692,False,False
A360_QLIB_PINNED,CLOSE22,0.9984675020283061,10691,False,False
A360_QLIB_PINNED,CLOSE21,0.9985576489678175,10692,False,False
A360_QLIB_PINNED,CLOSE20,0.998647795907329,10722,False,False
A360_QLIB_PINNED,CLOSE19,0.9987379428468404,10713,False,False
A360_QLIB_PINNED,CLOSE18,0.9988280897863517,10693,False,False
A360_QLIB_PINNED,CLOSE17,0.9989182367258631,10690,False,False
A360_QLIB_PINNED,CLOSE16,0.9990083836653746,10684,False,False
A360_QLIB_PINNED,CLOSE15,0.999098530604886,10694,False,False
A360_QLIB_PINNED,CLOSE14,0.9991886775443973,10667,False,False
A360_QLIB_PINNED,CLOSE13,0.9992788244839088,10642,False,False
A360_QLIB_PINNED,CLOSE12,0.9993689714234202,10670,False,False
A360_QLIB_PINNED,CLOSE11,0.9993689714234202,10649,False,False
A360_QLIB_PINNED,CLOSE10,0.9993689714234202,10653,False,False
A360_QLIB_PINNED,CLOSE9,0.9993689714234202,10650,False,False
A360_QLIB_PINNED,CLOSE8,0.9993689714234202,10644,False,False
A360_QLIB_PINNED,CLOSE7,0.9993689714234202,10598,False,False
A360_QLIB_PINNED,CLOSE6,0.9993689714234202,10598,False,False
A360_QLIB_PINNED,CLOSE5,0.9993689714234202,10558,False,False
A360_QLIB_PINNED,CLOSE4,0.9994591183629316,10501,False,False
A360_QLIB_PINNED,CLOSE3,0.999549265302443,10482,False,False
A360_QLIB_PINNED,CLOSE2,0.9997295591814658,10352,False,False
A360_QLIB_PINNED,CLOSE1,0.9999098530604886,10128,False,False
A360_QLIB_PINNED,CLOSE0,0.9999098530604886,1,False,True
A360_QLIB_PINNED,OPEN59,0.9961236816010096,10736,False,False
A360_QLIB_PINNED,OPEN58,0.9963941224195438,10737,False,False
A360_QLIB_PINNED,OPEN57,0.9965744162985667,10703,False,False
A360_QLIB_PINNED,OPEN56,0.9967547101775894,10737,False,False
A360_QLIB_PINNED,OPEN55,0.9969350040566123,10726,False,False
A360_QLIB_PINNED,OPEN54,0.9970251509961237,10740,False,False
A360_QLIB_PINNED,OPEN53,0.9971152979356351,10775,False,False
A360_QLIB_PINNED,OPEN52,0.9972054448751465,10733,False,False
A360_QLIB_PINNED,OPEN51,0.9972955918146579,10740,False,False
A360_QLIB_PINNED,OPEN50,0.9973857387541692,10746,False,False
A360_QLIB_PINNED,OPEN49,0.9974758856936807,10728,False,False
A360_QLIB_PINNED,OPEN48,0.9975660326331921,10727,False,False
A360_QLIB_PINNED,OPEN47,0.9976561795727035,10748,False,False
A360_QLIB_PINNED,OPEN46,0.9978364734517263,10743,False,False
A360_QLIB_PINNED,OPEN45,0.9980167673307491,10744,False,False
A360_QLIB_PINNED,OPEN44,0.9981069142702605,10744,False,False
A360_QLIB_PINNED,OPEN43,0.9981970612097719,10744,False,False
A360_QLIB_PINNED,OPEN42,0.9981970612097719,10746,False,False
A360_QLIB_PINNED,OPEN41,0.9982872081492833,10748,False,False
A360_QLIB_PINNED,OPEN40,0.9982872081492833,10748,False,False
A360_QLIB_PINNED,OPEN39,0.9982872081492833,10751,False,False
A360_QLIB_PINNED,OPEN38,0.9982872081492833,10757,False,False
A360_QLIB_PINNED,OPEN37,0.9982872081492833,10725,False,False
A360_QLIB_PINNED,OPEN36,0.9982872081492833,10735,False,False
A360_QLIB_PINNED,OPEN35,0.9982872081492833,10732,False,False
A360_QLIB_PINNED,OPEN34,0.9982872081492833,10749,False,False
A360_QLIB_PINNED,OPEN33,0.9982872081492833,10731,False,False
A360_QLIB_PINNED,OPEN32,0.9982872081492833,10752,False,False
A360_QLIB_PINNED,OPEN31,0.9982872081492833,10716,False,False
A360_QLIB_PINNED,OPEN30,0.9983773550887948,10750,False,False
A360_QLIB_PINNED,OPEN29,0.9984675020283061,10755,False,False
A360_QLIB_PINNED,OPEN28,0.9985576489678175,10737,False,False
A360_QLIB_PINNED,OPEN27,0.998647795907329,10743,False,False
A360_QLIB_PINNED,OPEN26,0.998647795907329,10734,False,False
A360_QLIB_PINNED,OPEN25,0.998647795907329,10731,False,False
A360_QLIB_PINNED,OPEN24,0.9985576489678175,10714,False,False
A360_QLIB_PINNED,OPEN23,0.9984675020283061,10732,False,False
A360_QLIB_PINNED,OPEN22,0.9984675020283061,10724,False,False
A360_QLIB_PINNED,OPEN21,0.9985576489678175,10701,False,False
A360_QLIB_PINNED,OPEN20,0.998647795907329,10701,False,False
A360_QLIB_PINNED,OPEN19,0.9987379428468404,10675,False,False
A360_QLIB_PINNED,OPEN18,0.9988280897863517,10715,False,False
A360_QLIB_PINNED,OPEN17,0.9989182367258631,10698,False,False
A360_QLIB_PINNED,OPEN16,0.9990083836653746,10709,False,False
A360_QLIB_PINNED,OPEN15,0.999098530604886,10679,False,False
A360_QLIB_PINNED,OPEN14,0.9991886775443973,10669,False,False
A360_QLIB_PINNED,OPEN13,0.9992788244839088,10648,False,False
A360_QLIB_PINNED,OPEN12,0.9993689714234202,10655,False,False
A360_QLIB_PINNED,OPEN11,0.9993689714234202,10644,False,False
A360_QLIB_PINNED,OPEN10,0.9993689714234202,10632,False,False
A360_QLIB_PINNED,OPEN9,0.9993689714234202,10646,False,False
A360_QLIB_PINNED,OPEN8,0.9993689714234202,10630,False,False
A360_QLIB_PINNED,OPEN7,0.9993689714234202,10623,False,False
A360_QLIB_PINNED,OPEN6,0.9993689714234202,10578,False,False
A360_QLIB_PINNED,OPEN5,0.9993689714234202,10574,False,False
A360_QLIB_PINNED,OPEN4,0.9994591183629316,10522,False,False
A360_QLIB_PINNED,OPEN3,0.999549265302443,10506,False,False
A360_QLIB_PINNED,OPEN2,0.9997295591814658,10425,False,False
A360_QLIB_PINNED,OPEN1,0.9999098530604886,10312,False,False
A360_QLIB_PINNED,OPEN0,0.9999098530604886,10109,False,False
A360_QLIB_PINNED,HIGH59,0.9961236816010096,10747,False,False
A360_QLIB_PINNED,HIGH58,0.9963941224195438,10741,False,False
A360_QLIB_PINNED,HIGH57,0.9965744162985667,10723,False,False
A360_QLIB_PINNED,HIGH56,0.9967547101775894,10729,False,False
A360_QLIB_PINNED,HIGH55,0.9969350040566123,10733,False,False
A360_QLIB_PINNED,HIGH54,0.9970251509961237,10767,False,False
A360_QLIB_PINNED,HIGH53,0.9971152979356351,10766,False,False
A360_QLIB_PINNED,HIGH52,0.9972054448751465,10755,False,False
A360_QLIB_PINNED,HIGH51,0.9972955918146579,10755,False,False
A360_QLIB_PINNED,HIGH50,0.9973857387541692,10753,False,False
A360_QLIB_PINNED,HIGH49,0.9974758856936807,10748,False,False
A360_QLIB_PINNED,HIGH48,0.9975660326331921,10784,False,False
A360_QLIB_PINNED,HIGH47,0.9976561795727035,10758,False,False
A360_QLIB_PINNED,HIGH46,0.9978364734517263,10740,False,False
A360_QLIB_PINNED,HIGH45,0.9980167673307491,10754,False,False
A360_QLIB_PINNED,HIGH44,0.9981069142702605,10747,False,False
A360_QLIB_PINNED,HIGH43,0.9981970612097719,10754,False,False
A360_QLIB_PINNED,HIGH42,0.9981970612097719,10761,False,False
A360_QLIB_PINNED,HIGH41,0.9982872081492833,10734,False,False
A360_QLIB_PINNED,HIGH40,0.9982872081492833,10760,False,False
A360_QLIB_PINNED,HIGH39,0.9982872081492833,10770,False,False
A360_QLIB_PINNED,HIGH38,0.9982872081492833,10738,False,False
A360_QLIB_PINNED,HIGH37,0.9982872081492833,10738,False,False
A360_QLIB_PINNED,HIGH36,0.9982872081492833,10742,False,False
A360_QLIB_PINNED,HIGH35,0.9982872081492833,10744,False,False
A360_QLIB_PINNED,HIGH34,0.9982872081492833,10760,False,False
A360_QLIB_PINNED,HIGH33,0.9982872081492833,10750,False,False
A360_QLIB_PINNED,HIGH32,0.9982872081492833,10761,False,False
A360_QLIB_PINNED,HIGH31,0.9982872081492833,10741,False,False
A360_QLIB_PINNED,HIGH30,0.9983773550887948,10758,False,False
A360_QLIB_PINNED,HIGH29,0.9984675020283061,10753,False,False
A360_QLIB_PINNED,HIGH28,0.9985576489678175,10738,False,False
A360_QLIB_PINNED,HIGH27,0.998647795907329,10730,False,False
A360_QLIB_PINNED,HIGH26,0.998647795907329,10740,False,False
A360_QLIB_PINNED,HIGH25,0.998647795907329,10719,False,False
A360_QLIB_PINNED,HIGH24,0.9985576489678175,10732,False,False
A360_QLIB_PINNED,HIGH23,0.9984675020283061,10725,False,False
A360_QLIB_PINNED,HIGH22,0.9984675020283061,10731,False,False
A360_QLIB_PINNED,HIGH21,0.9985576489678175,10723,False,False
A360_QLIB_PINNED,HIGH20,0.998647795907329,10709,False,False
A360_QLIB_PINNED,HIGH19,0.9987379428468404,10737,False,False
A360_QLIB_PINNED,HIGH18,0.9988280897863517,10680,False,False
A360_QLIB_PINNED,HIGH17,0.9989182367258631,10690,False,False
A360_QLIB_PINNED,HIGH16,0.9990083836653746,10696,False,False
A360_QLIB_PINNED,HIGH15,0.999098530604886,10673,False,False
A360_QLIB_PINNED,HIGH14,0.9991886775443973,10698,False,False
A360_QLIB_PINNED,HIGH13,0.9992788244839088,10659,False,False
A360_QLIB_PINNED,HIGH12,0.9993689714234202,10646,False,False
A360_QLIB_PINNED,HIGH11,0.9993689714234202,10694,False,False
A360_QLIB_PINNED,HIGH10,0.9993689714234202,10634,False,False
A360_QLIB_PINNED,HIGH9,0.9993689714234202,10656,False,False
A360_QLIB_PINNED,HIGH8,0.9993689714234202,10654,False,False
A360_QLIB_PINNED,HIGH7,0.9993689714234202,10608,False,False
A360_QLIB_PINNED,HIGH6,0.9993689714234202,10575,False,False
A360_QLIB_PINNED,HIGH5,0.9993689714234202,10556,False,False
A360_QLIB_PINNED,HIGH4,0.9994591183629316,10516,False,False
A360_QLIB_PINNED,HIGH3,0.999549265302443,10461,False,False
A360_QLIB_PINNED,HIGH2,0.9997295591814658,10422,False,False
A360_QLIB_PINNED,HIGH1,0.9999098530604886,10243,False,False
A360_QLIB_PINNED,HIGH0,0.9999098530604886,9514,False,False
A360_QLIB_PINNED,LOW59,0.9961236816010096,10708,False,False
A360_QLIB_PINNED,LOW58,0.9963941224195438,10720,False,False
A360_QLIB_PINNED,LOW57,0.9965744162985667,10716,False,False
A360_QLIB_PINNED,LOW56,0.9967547101775894,10703,False,False
A360_QLIB_PINNED,LOW55,0.9969350040566123,10742,False,False
A360_QLIB_PINNED,LOW54,0.9970251509961237,10722,False,False
A360_QLIB_PINNED,LOW53,0.9971152979356351,10718,False,False
A360_QLIB_PINNED,LOW52,0.9972054448751465,10739,False,False
A360_QLIB_PINNED,LOW51,0.9972955918146579,10715,False,False
A360_QLIB_PINNED,LOW50,0.9973857387541692,10735,False,False
A360_QLIB_PINNED,LOW49,0.9974758856936807,10750,False,False
A360_QLIB_PINNED,LOW48,0.9975660326331921,10740,False,False
A360_QLIB_PINNED,LOW47,0.9976561795727035,10724,False,False
A360_QLIB_PINNED,LOW46,0.9978364734517263,10703,False,False
A360_QLIB_PINNED,LOW45,0.9980167673307491,10707,False,False
A360_QLIB_PINNED,LOW44,0.9981069142702605,10748,False,False
A360_QLIB_PINNED,LOW43,0.9981970612097719,10725,False,False
A360_QLIB_PINNED,LOW42,0.9981970612097719,10749,False,False
A360_QLIB_PINNED,LOW41,0.9982872081492833,10717,False,False
A360_QLIB_PINNED,LOW40,0.9982872081492833,10712,False,False
A360_QLIB_PINNED,LOW39,0.9982872081492833,10749,False,False
A360_QLIB_PINNED,LOW38,0.9982872081492833,10729,False,False
A360_QLIB_PINNED,LOW37,0.9982872081492833,10717,False,False
A360_QLIB_PINNED,LOW36,0.9982872081492833,10725,False,False
A360_QLIB_PINNED,LOW35,0.9982872081492833,10720,False,False
A360_QLIB_PINNED,LOW34,0.9982872081492833,10722,False,False
A360_QLIB_PINNED,LOW33,0.9982872081492833,10723,False,False
A360_QLIB_PINNED,LOW32,0.9982872081492833,10732,False,False
A360_QLIB_PINNED,LOW31,0.9982872081492833,10742,False,False
A360_QLIB_PINNED,LOW30,0.9983773550887948,10721,False,False
A360_QLIB_PINNED,LOW29,0.9984675020283061,10736,False,False
A360_QLIB_PINNED,LOW28,0.9985576489678175,10732,False,False
A360_QLIB_PINNED,LOW27,0.998647795907329,10738,False,False
A360_QLIB_PINNED,LOW26,0.998647795907329,10715,False,False
A360_QLIB_PINNED,LOW25,0.998647795907329,10717,False,False
A360_QLIB_PINNED,LOW24,0.9985576489678175,10712,False,False
A360_QLIB_PINNED,LOW23,0.9984675020283061,10690,False,False
A360_QLIB_PINNED,LOW22,0.9984675020283061,10699,False,False
A360_QLIB_PINNED,LOW21,0.9985576489678175,10697,False,False
A360_QLIB_PINNED,LOW20,0.998647795907329,10692,False,False
A360_QLIB_PINNED,LOW19,0.9987379428468404,10700,False,False
A360_QLIB_PINNED,LOW18,0.9988280897863517,10681,False,False
A360_QLIB_PINNED,LOW17,0.9989182367258631,10645,False,False
A360_QLIB_PINNED,LOW16,0.9990083836653746,10682,False,False
A360_QLIB_PINNED,LOW15,0.999098530604886,10645,False,False
A360_QLIB_PINNED,LOW14,0.9991886775443973,10673,False,False
A360_QLIB_PINNED,LOW13,0.9992788244839088,10640,False,False
A360_QLIB_PINNED,LOW12,0.9993689714234202,10632,False,False
A360_QLIB_PINNED,LOW11,0.9993689714234202,10658,False,False
A360_QLIB_PINNED,LOW10,0.9993689714234202,10632,False,False
A360_QLIB_PINNED,LOW9,0.9993689714234202,10620,False,False
A360_QLIB_PINNED,LOW8,0.9993689714234202,10631,False,False
A360_QLIB_PINNED,LOW7,0.9993689714234202,10614,False,False
