component_source,component_source_status,component_source_path,source_hash,date_min,date_max,missing_close_count,duplicate_date_count,date_level_source_row_count,event_level_join_row_count,future_join_row_count,market_trend_60d_missing_rate,market_drawdown_120d_missing_rate,component_reconstruction_consistency_rate,legacy_drawdown60_consistency_rate,legacy_market_drawdown_available_horizon,taxonomy_market_drawdown_horizon,horizon_mismatch_status,regime_label_consistency_status,reconstruction_formula,as_of_policy
SH000985,primary_benchmark_index,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/interim/index_qlib_csv/day/SH000985.csv,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,2017-01-03,2026-05-29,0,0,2281,90576,0,0.0,0.0,0.8117161278925985,0.744855149266914,60,120,audited,horizon_mismatch_audited,trend_60d=close/close_lag60-1;drawdown_120d=close/rolling_high_120d-1,index_date <= event_t0_date
