feature_name,source_artifact,source_hash,feature_grain,as_of_policy,window_length_trading_days,missing_rate_train,missing_rate_validation,missing_rate_robustness,allowed_as_unsupervised_taxonomy_feature,uses_future_information,blocked_reason
market_return_20d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
universe_up_share_z,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.034782608695652174,0.0,0.0,True,False,
universe_up_share_change_5d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
board_relative_1d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
board_relative_cusum_20d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
trend_slope_20d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
trend_slope_60d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
volatility_change_20d_vs_60d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
direction_entropy_20d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
direction_entropy_60d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
universe_up_share_mean_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.14782608695652175,0.0,0.0,True,False,
universe_up_share_min_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.14782608695652175,0.0,0.0,True,False,
universe_up_share_max_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.14782608695652175,0.0,0.0,True,False,
universe_up_share_slope_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.20434782608695654,0.0,0.0,True,False,
universe_new_high_60_share_mean_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.14782608695652175,0.0,0.0,True,False,
universe_new_high_60_share_min_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.14782608695652175,0.0,0.0,True,False,
universe_new_high_60_share_max_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.14782608695652175,0.0,0.0,True,False,
universe_new_high_60_share_slope_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_breadth_state,window_end_date = event_t0_date; no future rows,120,0.20434782608695654,0.0,0.0,True,False,
board_relative_1d_mean_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.14782608695652175,0.0,0.0,True,False,
board_relative_1d_min_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.14782608695652175,0.0,0.0,True,False,
board_relative_1d_max_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.14782608695652175,0.0,0.0,True,False,
board_relative_1d_slope_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.20434782608695654,0.0,0.0,True,False,
board_relative_cusum_20d_mean_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.1608695652173913,0.0,0.0,True,False,
board_relative_cusum_20d_min_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.1608695652173913,0.0,0.0,True,False,
board_relative_cusum_20d_max_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.1608695652173913,0.0,0.0,True,False,
board_relative_cusum_20d_slope_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_board_aggregate_state,window_end_date = event_t0_date; no future rows,120,0.20434782608695654,0.0,0.0,True,False,
fraction_days_risk_on_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
days_since_last_risk_on,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
fraction_days_risk_off_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
days_since_last_risk_off,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.021739130434782608,0.0,0.0,True,False,
fraction_days_transition_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
days_since_last_transition,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
boundary_distance_trend_60d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
boundary_distance_drawdown_120d,SH000985_or_date_level_breadth_proxy,fba8f650f56b81742de0239c841c03214940b05223ec6e7404dd6ff87ac679ee,date_level_market_state,window_end_date = event_t0_date; no future rows,120,0.0,0.0,0.0,True,False,
