stage,process_role,path,artifact_sha256,access_scope,row_scope,value_scope,allowed,row_n,first_key,last_key,reason
preflight,parent_controller,experiments/pending/21_residual_enhanced_koopman_auto_encoder_v0/outputs/21B_alpha158_sequence_baseline_benchmark_v5,0d16cb3d1c8cdcd620d8b8e9244a367cfea82c8df0dd0737762675ea3b90c806,control_metadata_only,none,no_panel_score_or_checkpoint_tensor,true,0,,,
preflight,parent_controller,experiments/pending/21_residual_enhanced_koopman_auto_encoder_v0/outputs/21B_alpha158_sequence_baseline_benchmark_v5/paper_lineage_erratum_21a_for_21b_v5.json,e2a59f199fa2c947d91c3b2d9d4410ce2bf59af725a5c789257620e6b3c87b3d,control_metadata_only,none,no_panel_score_or_checkpoint_tensor,true,0,,,
preflight,parent_controller,experiments/pending/21_residual_enhanced_koopman_auto_encoder_v0/references/21c_full_v3/execution_authorization.json,91d0bc5b8012c476b51df6514ab00072ece06331d0434963a3e3c9db5ce80a03,control_metadata_only,none,no_panel_score_or_checkpoint_tensor,true,0,,,
preflight,parent_controller,experiments/pending/21_residual_enhanced_koopman_auto_encoder_v0/references/21c_full_v3/pit_universe_exclusion_registry.csv,3c3d903821ee56a49f1ea0d83327606b58f87826ae317d6f95e5a5d4236aef11,control_metadata_only,none,no_panel_score_or_checkpoint_tensor,true,0,,,
preflight,parent_controller,experiments/pending/21_residual_enhanced_koopman_auto_encoder_v0/references/21c_full_v3/scope_restart_decision.json,744b51d3a3a6007f56c3b76574a85da7651a5c21049eb81c1c62de23b81d5059,control_metadata_only,none,no_panel_score_or_checkpoint_tensor,true,0,,,
