run_id,contract_version,decision_state,primary_objective,incremental_alpha_required,upstream_20a_integrity_gate,R2_universe_resolution_gate,R2_replication_role_resolution_gate,R2_promotion_eligibility_resolution_gate,TrendPV_warmup_resolution_gate,R2_family_bridge_role_resolution_gate,preoutcome_manifest_hash_gate,historical_run_authorization_gate,outcome_firewall_gate,historical_manifest_hash_gate,final_manifest_hash_gate,P0_formula_integrity_gate,P0_metric_completeness_gate,P0_materialization_gate,P1_formula_integrity_gate,P1_paper_fill_formula_integrity_gate,P1_sample_support_gate,P1_direction_metric_completeness_gate,P1_materialization_gate,P4_formula_integrity_gate,P4_sample_support_gate,P4_direction_metric_completeness_gate,P4_materialization_gate,P5_materialization_gate,P5_fully_post_snapshot_materialization_gate,P6_formula_integrity_gate,P6_metric_completeness_gate,P6_materialization_gate,P1_paper_sort_direction_gate,P4_paper_sort_direction_gate,P1_paper_fill_sort_diagnostic_gate,P5_retrospective_sort_diagnostic_gate,P1_positive_exposure_design_gate,P4_positive_exposure_design_gate,primary_materialized_any,primary_positive_exposure_any,P1_partial_positive,P4_partial_positive,project_partial_positive_any,auxiliary_sort_positive_any,all_materialized_primary_full_nonpositive,partial_formula_failure,P1_metric_materialization_failure,P4_metric_materialization_failure,partial_metric_materialization_failure,P1_partial_underpowered,P4_partial_underpowered,partial_underpowered,global_underpowered,global_metric_materialization_failure,P2_run_status,P3_run_status,P1_project_strict_evaluable_month_n,P1_paper_fill_evaluable_month_n,P4_evaluable_month_n,P5_full_history_retrospective_evaluable_month_n,P5_fully_post_snapshot_score_month_n,P1_early_month_n,P1_late_month_n,P1_paper_fill_early_month_n,P1_paper_fill_late_month_n,P4_early_month_n,P4_late_month_n,P5_full_history_retrospective_early_month_n,P5_full_history_retrospective_late_month_n,P1_mean_spread_full,P1_mean_spread_early,P1_mean_spread_late,P4_mean_spread_full,P4_mean_spread_early,P4_mean_spread_late,P1_paper_fill_mean_spread_full,P1_paper_fill_mean_spread_early,P1_paper_fill_mean_spread_late,P5_full_history_retrospective_mean_spread_full,P5_full_history_retrospective_mean_spread_early,P5_full_history_retrospective_mean_spread_late,P1_favorable_extreme_mean_full,P1_favorable_extreme_mean_early,P1_favorable_extreme_mean_late,P4_favorable_extreme_mean_full,P4_favorable_extreme_mean_early,P4_favorable_extreme_mean_late,P4_arm_promotion_eligible,P4_residual_family_bridge_authorizer,P4_pass_does_not_change_residual_primary,residual_primary_arm_frozen,residual_primary_changed_by_20B,exact_replication_reachable,historical_sample_role,historical_support_claim_allowed,20C_requirement_generation_authorized,20C_execution_authorized,policy_training_authorized,policy_replay_authorized,portfolio_optimization_authorized,deployment_authorized,preoutcome_bundle_hash,historical_bundle_hash,blocking_reasons
20B_trendpv_residual_momentum_design_and_replication_diagnostic_v4,20B_v4,20B_underpowered_design_diagnostic,deployable_positive_beta,False,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,registered_not_run,registered_not_run,35,54,43,46,1,22,13,27,27,25,18,27,19,-0.0232210346424,-0.038821019748,0.00317894015169,0.0161886395418,0.0137279748307,0.0196062294183,-0.0143944917526,-0.0198462949725,-0.00894268853272,6.14615729757e-05,0.00203052965028,-0.00273668780004,-0.0127222207697,-0.037870485148,0.0298363804859,0.00579810168807,0.000168989365313,0.0136163132475,False,True,True,C3_RESMOM_R3_BOARD_ADAPTATION,False,False,design_contaminated_historical,False,False,False,False,False,False,False,7d36d4be47b4c996c4f119423130557b2f5eecc8f2ca7662b9133b249afa4d43,0aa2020b20d043903220037b05a44bf6c5991fc555f6edf9d2ace0587c933ddc,
