state_id,split_bucket,cost_buffer_return,cost_tier_label,morphology_risk,max_abs_rank_corr_with_anchor,top_anchor_id,state_auc,broad_morphology_baseline_auc,auc_margin_vs_broad,state_utility_total_indexed,broad_morphology_utility_total_indexed,utility_margin_vs_broad,compression_base_utility_total_indexed,utility_margin_vs_compression_base,independent_evidence_status
repair_sma_participation_core_30,robustness,0.0025,25bps,normal,0.25611114314379063,max_drawdown_20d,0.5193632511090731,0.590747022700084,-0.07138377159101084,0.00022941824818196473,0.0011852341345942599,-0.0009558158864122952,1.3016898177220037e-05,0.0002164013500047447,morphology_rediscovery_without_independent_utility
repair_sma_participation_core_30,robustness,0.005,50bps,normal,0.25611114314379063,max_drawdown_20d,0.5193632511090731,0.590747022700084,-0.07138377159101084,0.00011765764059012926,0.000772055846190584,-0.0006543982056004547,-0.0008821781038899397,0.0009998357444800689,morphology_rediscovery_without_independent_utility
repair_sma_participation_core_30,robustness,0.0075,75bps,normal,0.25611114314379063,max_drawdown_20d,0.5193632511090731,0.590747022700084,-0.07138377159101084,5.897032998293784e-06,0.0005651676106262495,-0.0005592705776279557,-0.001777373105957099,0.0017832701389553928,morphology_rediscovery_without_independent_utility
repair_sma_participation_core_30,robustness,0.01,100bps,normal,0.25611114314379063,max_drawdown_20d,0.5193632511090731,0.590747022700084,-0.07138377159101084,-0.00010586357459354173,0.0003582793750619148,-0.00046414294965545656,-0.002672568108024259,0.002566704533430717,morphology_rediscovery_without_independent_utility
repair_close_position_participation_core_30,train,0.0,0bps,normal,0.24877303125980957,volatility_20d,0.520103366884004,0.5684486534687287,-0.0483452865847247,0.0003463933443270639,0.0003354715259663616,1.0921818360702283e-05,0.0003354715259663616,1.0921818360702283e-05,pass
repair_close_position_participation_core_30,train,0.0025,25bps,normal,0.24877303125980957,volatility_20d,0.520103366884004,0.5684486534687287,-0.0483452865847247,0.0002671014820061509,-3.4307911168721168e-06,0.00027053227312302304,-0.0001645307803705296,0.00043163226237668054,pass
repair_close_position_participation_core_30,train,0.005,50bps,normal,0.24877303125980957,volatility_20d,0.520103366884004,0.5684486534687287,-0.0483452865847247,0.00018780961968523804,-0.0002536683438166701,0.00044147796350190816,-0.0006645330867074208,0.0008523427063926589,pass
repair_close_position_participation_core_30,train,0.0075,75bps,normal,0.24877303125980957,volatility_20d,0.520103366884004,0.5684486534687287,-0.0483452865847247,0.0001085177573643251,-0.0005039058965164681,0.0006124236538807932,-0.001164535393044312,0.001273053150408637,pass
repair_close_position_participation_core_30,train,0.01,100bps,normal,0.24877303125980957,volatility_20d,0.520103366884004,0.5684486534687287,-0.0483452865847247,2.922589504341215e-05,-0.000754143449216266,0.0007833693442596782,-0.0016645376993812033,0.0016937635944246155,pass
repair_close_position_participation_core_30,validation,0.0,0bps,normal,0.2884030348886712,max_drawdown_20d,0.5321391598117227,0.607276140560686,-0.07513698074896336,-5.5329414247320465e-05,-0.00043780071889693505,0.00038247130464961457,-0.0034810616457304515,0.003425732231483131,pass
repair_close_position_participation_core_30,validation,0.0025,25bps,normal,0.2884030348886712,max_drawdown_20d,0.5321391598117227,0.607276140560686,-0.07513698074896336,-0.0001770528716012931,-0.0005198468147750566,0.00034279394317376346,-0.0043443399010683415,0.004167287029467048,pass
repair_close_position_participation_core_30,validation,0.005,50bps,normal,0.2884030348886712,max_drawdown_20d,0.5321391598117227,0.607276140560686,-0.07513698074896336,-0.00029877632895526575,-0.0006018929106531782,0.00030311658169791247,-0.0052076181564062315,0.004908841827450966,pass
repair_close_position_participation_core_30,validation,0.0075,75bps,normal,0.2884030348886712,max_drawdown_20d,0.5321391598117227,0.607276140560686,-0.07513698074896336,-0.00042049978630923833,-0.0006839390065312998,0.0002634392202220614,-0.006070896411744121,0.005650396625434882,pass
repair_close_position_participation_core_30,validation,0.01,100bps,normal,0.2884030348886712,max_drawdown_20d,0.5321391598117227,0.607276140560686,-0.07513698074896336,-0.000542223243663211,-0.0007659851024094214,0.00022376185874621037,-0.006934174667082011,0.0063919514234188,pass
repair_close_position_participation_core_30,robustness,0.0,0bps,normal,0.26139434306387305,max_drawdown_20d,0.5193440507114583,0.590747022700084,-0.07140297198862566,0.0003357092218536399,0.0016001398874232063,-0.0012644306655695665,0.0009082119002443797,-0.0005725026783907398,morphology_rediscovery_without_independent_utility
repair_close_position_participation_core_30,robustness,0.0025,25bps,normal,0.26139434306387305,max_drawdown_20d,0.5193440507114583,0.590747022700084,-0.07140297198862566,0.00022442712345683712,0.0011852341345942599,-0.0009608070111374227,1.3016898177220037e-05,0.00021141022527961707,morphology_rediscovery_without_independent_utility
repair_close_position_participation_core_30,robustness,0.005,50bps,normal,0.26139434306387305,max_drawdown_20d,0.5193440507114583,0.590747022700084,-0.07140297198862566,0.00011314502506003434,0.000772055846190584,-0.0006589108211305496,-0.0008821781038899397,0.000995323128949974,morphology_rediscovery_without_independent_utility
repair_close_position_participation_core_30,robustness,0.0075,75bps,normal,0.26139434306387305,max_drawdown_20d,0.5193440507114583,0.590747022700084,-0.07140297198862566,1.862926663231574e-06,0.0005651676106262495,-0.000563304683963018,-0.001777373105957099,0.0017792360326203307,morphology_rediscovery_without_independent_utility
repair_close_position_participation_core_30,robustness,0.01,100bps,normal,0.26139434306387305,max_drawdown_20d,0.5193440507114583,0.590747022700084,-0.07140297198862566,-0.00010941917173357123,0.0003582793750619148,-0.00046769854679548607,-0.002672568108024259,0.0025631489362906877,morphology_rediscovery_without_independent_utility
repair_range_participation_broad_40,train,0.0,0bps,normal,0.28933488987551387,volatility_20d,0.5273756857832052,0.5684486534687287,-0.0410729676855236,0.00047649917564556425,0.0003354715259663616,0.00014102764967920264,0.0003354715259663616,0.00014102764967920264,pass
repair_range_participation_broad_40,train,0.0025,25bps,normal,0.28933488987551387,volatility_20d,0.5273756857832052,0.5684486534687287,-0.0410729676855236,0.00036331569270784455,-3.4307911168721168e-06,0.00036674648382471666,-0.0001645307803705296,0.0005278464730783741,pass
repair_range_participation_broad_40,train,0.005,50bps,normal,0.28933488987551387,volatility_20d,0.5273756857832052,0.5684486534687287,-0.0410729676855236,0.0002501322097701249,-0.0002536683438166701,0.000503800553586795,-0.0006645330867074208,0.0009146652964775457,pass
repair_range_participation_broad_40,train,0.0075,75bps,normal,0.28933488987551387,volatility_20d,0.5273756857832052,0.5684486534687287,-0.0410729676855236,0.00013694872683240526,-0.0005039058965164681,0.0006408546233488733,-0.001164535393044312,0.0013014841198767172,pass
repair_range_participation_broad_40,train,0.01,100bps,normal,0.28933488987551387,volatility_20d,0.5273756857832052,0.5684486534687287,-0.0410729676855236,2.3765243894685556e-05,-0.000754143449216266,0.0007779086931109516,-0.0016645376993812033,0.0016883029432758889,pass
repair_range_participation_broad_40,validation,0.0,0bps,normal,0.30125500560012364,max_drawdown_20d,0.5396855829491484,0.607276140560686,-0.06759055761153765,-0.0002601033771187589,-0.00043780071889693505,0.00017769734177817617,-0.0034810616457304515,0.0032209582686116927,pass
repair_range_participation_broad_40,validation,0.0025,25bps,normal,0.30125500560012364,max_drawdown_20d,0.5396855829491484,0.607276140560686,-0.06759055761153765,-0.00043402315789420055,-0.0005198468147750566,8.582365688085603e-05,-0.0043443399010683415,0.003910316743174141,pass
repair_range_participation_broad_40,validation,0.005,50bps,normal,0.30125500560012364,max_drawdown_20d,0.5396855829491484,0.607276140560686,-0.06759055761153765,-0.0006079429386696422,-0.0006018929106531782,-6.0500280164639975e-06,-0.0052076181564062315,0.004599675217736589,morphology_rediscovery_without_independent_utility
repair_range_participation_broad_40,validation,0.0075,75bps,normal,0.30125500560012364,max_drawdown_20d,0.5396855829491484,0.607276140560686,-0.06759055761153765,-0.0007818627194450838,-0.0006839390065312998,-9.792371291378408e-05,-0.006070896411744121,0.005289033692299037,morphology_rediscovery_without_independent_utility
repair_range_participation_broad_40,validation,0.01,100bps,normal,0.30125500560012364,max_drawdown_20d,0.5396855829491484,0.607276140560686,-0.06759055761153765,-0.0009557825002205254,-0.0007659851024094214,-0.00018979739781110406,-0.006934174667082011,0.0059783921668614855,morphology_rediscovery_without_independent_utility
repair_range_participation_broad_40,robustness,0.0,0bps,normal,0.2833366557310461,max_drawdown_20d,0.5248926834243578,0.590747022700084,-0.06585433927572615,0.0004490252736202389,0.0016001398874232063,-0.0011511146138029674,0.0009082119002443797,-0.0004591866266241408,morphology_rediscovery_without_independent_utility
repair_range_participation_broad_40,robustness,0.0025,25bps,normal,0.2833366557310461,max_drawdown_20d,0.5248926834243578,0.590747022700084,-0.06585433927572615,0.00029138520440866894,0.0011852341345942599,-0.0008938489301855909,1.3016898177220037e-05,0.0002783683062314489,morphology_rediscovery_without_independent_utility
repair_range_participation_broad_40,robustness,0.005,50bps,normal,0.2833366557310461,max_drawdown_20d,0.5248926834243578,0.590747022700084,-0.06585433927572615,0.00013374513519709896,0.000772055846190584,-0.000638310710993485,-0.0008821781038899397,0.0010159232390870385,morphology_rediscovery_without_independent_utility
repair_range_participation_broad_40,robustness,0.0075,75bps,normal,0.2833366557310461,max_drawdown_20d,0.5248926834243578,0.590747022700084,-0.06585433927572615,-2.389493401447101e-05,0.0005651676106262495,-0.0005890625446407205,-0.001777373105957099,0.001753478171942628,morphology_rediscovery_without_independent_utility
repair_range_participation_broad_40,robustness,0.01,100bps,normal,0.2833366557310461,max_drawdown_20d,0.5248926834243578,0.590747022700084,-0.06585433927572615,-0.00018153500322604102,0.0003582793750619148,-0.0005398143782879559,-0.002672568108024259,0.002491033104798218,morphology_rediscovery_without_independent_utility
repair_ret60_volume_suspect_30,train,0.0,0bps,morphology_suspect,0.2028001349465251,volatility_20d,0.5108530441449478,0.5684486534687287,-0.05759560932378094,0.00014319867659340262,0.0003354715259663616,-0.000192272849372959,0.0003354715259663616,-0.000192272849372959,morphology_rediscovery_without_independent_utility
repair_ret60_volume_suspect_30,train,0.0025,25bps,morphology_suspect,0.2028001349465251,volatility_20d,0.5108530441449478,0.5684486534687287,-0.05759560932378094,8.783505951912935e-05,-3.4307911168721168e-06,9.126585063600146e-05,-0.0001645307803705296,0.00025236583988965896,pass
repair_ret60_volume_suspect_30,train,0.005,50bps,morphology_suspect,0.2028001349465251,volatility_20d,0.5108530441449478,0.5684486534687287,-0.05759560932378094,3.2471442444856077e-05,-0.0002536683438166701,0.0002861397862615262,-0.0006645330867074208,0.0006970045291522769,pass
repair_ret60_volume_suspect_30,train,0.0075,75bps,morphology_suspect,0.2028001349465251,volatility_20d,0.5108530441449478,0.5684486534687287,-0.05759560932378094,-2.2892174629417193e-05,-0.0005039058965164681,0.00048101372188705087,-0.001164535393044312,0.0011416432184148948,pass
repair_ret60_volume_suspect_30,train,0.01,100bps,morphology_suspect,0.2028001349465251,volatility_20d,0.5108530441449478,0.5684486534687287,-0.05759560932378094,-7.825579170369048e-05,-0.000754143449216266,0.0006758876575125755,-0.0016645376993812033,0.001586281907677513,pass
repair_ret60_volume_suspect_30,validation,0.0,0bps,morphology_suspect,0.2763792290617897,volatility_20d,0.543470152688423,0.607276140560686,-0.06380598787226299,0.00026263124845460095,-0.00043780071889693505,0.000700431967351536,-0.0034810616457304515,0.0037436928941850522,pass
repair_ret60_volume_suspect_30,validation,0.0025,25bps,morphology_suspect,0.2763792290617897,volatility_20d,0.543470152688423,0.607276140560686,-0.06380598787226299,0.0001262275751383402,-0.0005198468147750566,0.0006460743899133968,-0.0043443399010683415,0.004470567476206682,pass
repair_ret60_volume_suspect_30,validation,0.005,50bps,morphology_suspect,0.2763792290617897,volatility_20d,0.543470152688423,0.607276140560686,-0.06380598787226299,-1.0176098177920592e-05,-0.0006018929106531782,0.0005917168124752576,-0.0052076181564062315,0.005197442058228311,pass
repair_ret60_volume_suspect_30,validation,0.0075,75bps,morphology_suspect,0.2763792290617897,volatility_20d,0.543470152688423,0.607276140560686,-0.06380598787226299,-0.00014657977149418135,-0.0006839390065312998,0.0005373592350371184,-0.006070896411744121,0.00592431664024994,pass
repair_ret60_volume_suspect_30,validation,0.01,100bps,morphology_suspect,0.2763792290617897,volatility_20d,0.543470152688423,0.607276140560686,-0.06380598787226299,-0.00028298344481044217,-0.0007659851024094214,0.0004830016575989792,-0.006934174667082011,0.006651191222271568,pass
repair_ret60_volume_suspect_30,robustness,0.0,0bps,morphology_suspect,0.2565381102513045,volatility_20d,0.5200100468974664,0.590747022700084,-0.07073697580261751,0.0002826608464501446,0.0016001398874232063,-0.0013174790409730616,0.0009082119002443797,-0.0006255510537942351,morphology_rediscovery_without_independent_utility
repair_ret60_volume_suspect_30,robustness,0.0025,25bps,morphology_suspect,0.2565381102513045,volatility_20d,0.5200100468974664,0.590747022700084,-0.07073697580261751,0.00014632400660143002,0.0011852341345942599,-0.0010389101279928298,1.3016898177220037e-05,0.00013330710842420997,morphology_rediscovery_without_independent_utility
repair_ret60_volume_suspect_30,robustness,0.005,50bps,morphology_suspect,0.2565381102513045,volatility_20d,0.5200100468974664,0.590747022700084,-0.07073697580261751,9.987166752715483e-06,0.000772055846190584,-0.0007620686794378685,-0.0008821781038899397,0.0008921652706426552,morphology_rediscovery_without_independent_utility
repair_ret60_volume_suspect_30,robustness,0.0075,75bps,morphology_suspect,0.2565381102513045,volatility_20d,0.5200100468974664,0.590747022700084,-0.07073697580261751,-0.00012634967309599904,0.0005651676106262495,-0.0006915172837222486,-0.001777373105957099,0.0016510234328611,morphology_rediscovery_without_independent_utility
repair_ret60_volume_suspect_30,robustness,0.01,100bps,morphology_suspect,0.2565381102513045,volatility_20d,0.5200100468974664,0.590747022700084,-0.07073697580261751,-0.0002626865129447136,0.0003582793750619148,-0.0006209658880066284,-0.002672568108024259,0.0024098815950795455,morphology_rediscovery_without_independent_utility
repair_drawdown_amount_suspect_30,train,0.0,0bps,morphology_suspect,0.27142961536886484,max_drawdown_20d,0.5139774461006266,0.5684486534687287,-0.05447120736810218,0.0001574815678201576,0.0003354715259663616,-0.000177989958146204,0.0003354715259663616,-0.000177989958146204,morphology_rediscovery_without_independent_utility
repair_drawdown_amount_suspect_30,train,0.0025,25bps,morphology_suspect,0.27142961536886484,max_drawdown_20d,0.5139774461006266,0.5684486534687287,-0.05447120736810218,8.711522926835267e-05,-3.4307911168721168e-06,9.054602038522478e-05,-0.0001645307803705296,0.00025164600963888226,pass
repair_drawdown_amount_suspect_30,train,0.005,50bps,morphology_suspect,0.27142961536886484,max_drawdown_20d,0.5139774461006266,0.5684486534687287,-0.05447120736810218,1.6748890716547733e-05,-0.0002536683438166701,0.00027041723453321783,-0.0006645330867074208,0.0006812819774239685,pass
repair_drawdown_amount_suspect_30,train,0.0075,75bps,morphology_suspect,0.27142961536886484,max_drawdown_20d,0.5139774461006266,0.5684486534687287,-0.05447120736810218,-5.361744783525719e-05,-0.0005039058965164681,0.00045028844868121086,-0.001164535393044312,0.0011109179452090548,pass
repair_drawdown_amount_suspect_30,train,0.01,100bps,morphology_suspect,0.27142961536886484,max_drawdown_20d,0.5139774461006266,0.5684486534687287,-0.05447120736810218,-0.00012398378638706214,-0.000754143449216266,0.0006301596628292039,-0.0016645376993812033,0.0015405539129941413,pass
repair_drawdown_amount_suspect_30,validation,0.0,0bps,morphology_suspect,0.3356323463158078,max_drawdown_20d,0.5251703564497227,0.607276140560686,-0.08210578411096336,-0.00012907358568506637,-0.00043780071889693505,0.0003087271332118687,-0.0034810616457304515,0.003351988060045385,pass
repair_drawdown_amount_suspect_30,validation,0.0025,25bps,morphology_suspect,0.3356323463158078,max_drawdown_20d,0.5251703564497227,0.607276140560686,-0.08210578411096336,-0.00024488417827645074,-0.0005198468147750566,0.00027496263649860584,-0.0043443399010683415,0.004099455722791891,pass
repair_drawdown_amount_suspect_30,validation,0.005,50bps,morphology_suspect,0.3356323463158078,max_drawdown_20d,0.5251703564497227,0.607276140560686,-0.08210578411096336,-0.00036069477086783506,-0.0006018929106531782,0.00024119813978534316,-0.0052076181564062315,0.004846923385538397,pass
repair_drawdown_amount_suspect_30,validation,0.0075,75bps,morphology_suspect,0.3356323463158078,max_drawdown_20d,0.5251703564497227,0.607276140560686,-0.08210578411096336,-0.0004765053634592194,-0.0006839390065312998,0.00020743364307208037,-0.006070896411744121,0.005594391048284901,pass
repair_drawdown_amount_suspect_30,validation,0.01,100bps,morphology_suspect,0.3356323463158078,max_drawdown_20d,0.5251703564497227,0.607276140560686,-0.08210578411096336,-0.0005923159560506038,-0.0007659851024094214,0.00017366914635881764,-0.006934174667082011,0.006341858711031407,pass
repair_drawdown_amount_suspect_30,robustness,0.0,0bps,morphology_suspect,0.30943520768103744,max_drawdown_20d,0.5203990512931141,0.590747022700084,-0.0703479714069698,0.0003519109097840717,0.0016001398874232063,-0.0012482289776391347,0.0009082119002443797,-0.000556300990460308,morphology_rediscovery_without_independent_utility
repair_drawdown_amount_suspect_30,robustness,0.0025,25bps,morphology_suspect,0.30943520768103744,max_drawdown_20d,0.5203990512931141,0.590747022700084,-0.0703479714069698,0.00024939509984026775,0.0011852341345942599,-0.0009358390347539922,1.3016898177220037e-05,0.0002363782016630477,morphology_rediscovery_without_independent_utility
repair_drawdown_amount_suspect_30,robustness,0.005,50bps,morphology_suspect,0.30943520768103744,max_drawdown_20d,0.5203990512931141,0.590747022700084,-0.0703479714069698,0.0001468792898964639,0.000772055846190584,-0.0006251765562941201,-0.0008821781038899397,0.0010290573937864035,morphology_rediscovery_without_independent_utility
repair_drawdown_amount_suspect_30,robustness,0.0075,75bps,morphology_suspect,0.30943520768103744,max_drawdown_20d,0.5203990512931141,0.590747022700084,-0.0703479714069698,4.4363479952660015e-05,0.0005651676106262495,-0.0005208041306735895,-0.001777373105957099,0.001821736585909759,morphology_rediscovery_without_independent_utility
repair_drawdown_amount_suspect_30,robustness,0.01,100bps,morphology_suspect,0.30943520768103744,max_drawdown_20d,0.5203990512931141,0.590747022700084,-0.0703479714069698,-5.8152329991143895e-05,0.0003582793750619148,-0.0004164317050530587,-0.002672568108024259,0.002614415778033115,morphology_rediscovery_without_independent_utility
